"","date","timestamp","popularity","datetime_tbd","datetime_utc","id","visible_until_utc","is_open","status","datetime_local","time_tbd","short_title","url","score","created_at","date_tbd","title","type","announce_date","description","general_admission","highest_price","median_price","listing_count","lowest_price_good_deals","visible_listing_count","average_price","lowest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","timezone","country","city","display_location","extended_address","metro_code","id_venue","has_upcoming_events","state","name_v2","slug","url_venue","score_venue","address","popularity_venue","num_upcoming_events","postal_code","name","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-10-06","2018-10-06_13.42.11",0.902,FALSE,"2018-10-07T20:25:00",4347115,"2018-10-08T00:25:00",FALSE,"normal","2018-10-07T13:25:00",FALSE,"Cardinals at 49ers","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",0.907,"2018-04-20T00:47:53",FALSE,"Arizona Cardinals at San Francisco 49ers","nfl","2018-04-20T00:00:00","",NA,1003,71,370,36,634,103.25946,36,FALSE,"2018-09-05T19:47:23Z","QRCODE","America/Los_Angeles","US","Santa Clara","Santa Clara, CA","Santa Clara, CA 95054",0,58670,TRUE,"CA","Levi's Stadium","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"4900 Marie P DeBartolo Way",0,12,"95054","Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"12","2018-10-06","2018-10-06_13.42.11",0.907,FALSE,"2018-10-07T20:25:00",4347128,"2018-10-08T00:25:00",FALSE,"normal","2018-10-07T13:25:00",FALSE,"Rams at Seahawks","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",0.917,"2018-04-20T00:47:56",FALSE,"Los Angeles Rams at Seattle Seahawks","nfl","2018-04-20T00:00:00","",NA,821,210,93,117,486,251.64516,128,FALSE,"2018-08-24T21:19:14Z","QRCODE","America/Los_Angeles","US","Seattle","Seattle, WA","Seattle, WA 98134",819,339,TRUE,"WA","CenturyLink Field","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"800 Occidental Ave S",0,10,"98134","CenturyLink Field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"13","2018-10-06","2018-10-06_13.42.11",0.925,FALSE,"2018-10-07T20:25:00",4346976,"2018-10-08T00:25:00",FALSE,"normal","2018-10-07T16:25:00",FALSE,"Vikings at Eagles","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",0.945,"2018-04-20T00:47:26",FALSE,"Minnesota Vikings at Philadelphia Eagles","nfl","2018-04-20T00:00:00","",NA,635,289,71,128,351,289.14084,137,FALSE,"2018-08-24T21:03:38Z","QRCODE","America/New_York","US","Philadelphia","Philadelphia, PA","Philadelphia, PA 19148",504,330,TRUE,"PA","Lincoln Financial Field","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"1020 Pattison Ave",0,14,"19148","Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"14","2018-10-06","2018-10-06_13.42.11",0.945,FALSE,"2018-10-08T00:20:00",4347020,"2018-10-08T04:20:00",FALSE,"normal","2018-10-07T19:20:00",FALSE,"Cowboys at Texans","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",0.977,"2018-04-20T00:47:36",FALSE,"Dallas Cowboys at Houston Texans","nfl","2018-04-20T00:00:00","",NA,1144,428,122,204,422,493.33606,204,FALSE,"2018-08-24T21:04:53Z","QRCODE","America/Chicago","US","Houston","Houston, TX","Houston, TX 77054",618,41,TRUE,"TX","NRG Stadium","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"1 Reliant Park",0,44,"77054","NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"15","2018-10-06","2018-10-06_13.42.11",0.559,FALSE,"2018-10-08T20:00:00",4474093,"2018-10-09T00:00:00",FALSE,"normal","2018-10-08T16:00:00",FALSE,"Baltimore Ravens at A Purple Evening","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",0.359,"2018-08-03T16:01:06",FALSE,"Baltimore Ravens at A Purple Evening","sports","2018-08-03T00:00:00","",NA,63,62,2,NA,1,62.5,62,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM","America/New_York","US","Baltimore","Baltimore, MD","Baltimore, MD 21230",512,1121,TRUE,"MD","M&T Bank Stadium","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"1101 Russell St",0,7,"21230","M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"16","2018-10-06","2018-10-06_13.42.11",0.875,FALSE,"2018-10-09T00:15:00",4346971,"2018-10-09T04:15:00",TRUE,"normal","2018-10-08T19:15:00",FALSE,"Redskins at Saints","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",0.891,"2018-04-20T00:47:25",FALSE,"Washington Redskins at New Orleans Saints","nfl","2018-04-20T00:00:00","",NA,1200,190,1001,69,935,211.63336,69,FALSE,"2018-05-29T20:38:55Z","QRCODE","America/Chicago","US","New Orleans","New Orleans, LA","New Orleans, LA 70112",622,128,TRUE,"LA","Mercedes-Benz Superdome","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"1500 Sugar Bowl Drive",0,16,"70112","Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"17","2018-10-06","2018-10-06_13.42.11",0.903,FALSE,"2018-10-12T00:20:00",4346917,"2018-10-12T04:20:00",FALSE,"normal","2018-10-11T20:20:00",FALSE,"Eagles at Giants","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",0.955,"2018-04-20T00:47:14",FALSE,"Philadelphia Eagles at New York Giants","nfl","2018-04-20T00:00:00","",NA,1519,232,312,128,591,297.45193,128,FALSE,"2018-08-24T21:52:02Z","QRCODE","America/New_York","US","East Rutherford","East Rutherford, NJ","East Rutherford, NJ 07073",501,1587,TRUE,"NJ","MetLife Stadium","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive",0,15,"07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"18","2018-10-06","2018-10-06_13.42.11",0.607,FALSE,"2018-10-13T21:00:00",4192619,"2018-10-14T01:00:00",FALSE,"normal","2018-10-13T16:00:00",FALSE,"Alabama State at South Alabama","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619",0.514,"2017-12-21T15:00:36",FALSE,"Alabama State Hornets at South Alabama Jaguars Football","ncaa_football","2017-12-21T00:00:00","",NA,74,49,9,32,4,47.11111,32,NA,NA,NA,"America/Chicago","US","Mobile","Mobile, AL","Mobile, AL 36604",686,3716,TRUE,"AL","Ladd Peebles Stadium","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"1621 Virginia St.",0,5,"36604","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"19","2018-10-06","2018-10-06_13.42.11",0.867,FALSE,"2018-10-14T17:00:00",4347042,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Steelers at Bengals","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",0.916,"2018-04-20T00:47:40",FALSE,"Pittsburgh Steelers at Cincinnati Bengals","nfl","2018-04-20T00:00:00","",NA,667,172,291,108,626,187.77663,107,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Cincinnati","Cincinnati, OH","Cincinnati, OH 45202",515,1124,TRUE,"OH","Paul Brown Stadium","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"1 Paul Brown Stadium",0,7,"45202","Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"20","2018-10-06","2018-10-06_13.42.11",0.864,FALSE,"2018-10-14T17:00:00",4347051,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Buccaneers at Falcons","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",0.918,"2018-04-20T00:47:42",FALSE,"Tampa Bay Buccaneers at Atlanta Falcons","nfl","2018-04-20T00:00:00","",NA,724,161,671,67,840,186.22801,73,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Atlanta","Atlanta, GA","Atlanta, GA 30313",0,419590,TRUE,"GA","Mercedes-Benz Stadium","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"35 Northside Dr NW",0,19,"30313","Mercedes-Benz Stadium",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"21","2018-10-06","2018-10-06_13.42.11",0.888,FALSE,"2018-10-14T17:00:00",4346961,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Colts at Jets","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",0.944,"2018-04-20T00:47:22",FALSE,"Indianapolis Colts at New York Jets","nfl","2018-04-20T00:00:00","",NA,957,133,615,38,990,154.60326,42,FALSE,"2018-08-24T21:52:02Z","QRCODE","America/New_York","US","East Rutherford","East Rutherford, NJ","East Rutherford, NJ 07073",501,1587,TRUE,"NJ","MetLife Stadium","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive",0,15,"07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"22","2018-10-06","2018-10-06_13.42.11",0.862,FALSE,"2018-10-14T17:00:00",4347081,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Bears at Dolphins","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081",0.91,"2018-04-20T00:47:47",FALSE,"Chicago Bears at Miami Dolphins","nfl","2018-04-20T00:00:00","",NA,482,208,80,74,720,220.5625,91,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Miami Gardens","Miami Gardens, FL","Miami Gardens, FL 33056",528,29,TRUE,"FL","Hard Rock Stadium","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"347 Don Shula Dr.",0,35,"33056","Hard Rock Stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"23","2018-10-06","2018-10-06_13.42.11",0.844,FALSE,"2018-10-14T17:00:00",4346998,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Chargers at Browns","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",0.881,"2018-04-20T00:47:31",FALSE,"Los Angeles Chargers at Cleveland Browns","nfl","2018-04-20T00:00:00","",NA,755,108,653,65,874,140.64165,68,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Cleveland","Cleveland, OH","Cleveland, OH 44114",510,1123,TRUE,"OH","FirstEnergy Stadium","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"100 Alfred Lerner Way",0,6,"44114","FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"24","2018-10-06","2018-10-06_13.42.11",0.858,FALSE,"2018-10-14T17:00:00",4347145,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T12:00:00",FALSE,"Cardinals at Vikings","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",0.905,"2018-04-20T01:04:06",FALSE,"Arizona Cardinals at Minnesota Vikings","nfl","2018-04-20T00:00:00","",NA,999,243,379,110,498,283.58047,110,FALSE,"2018-08-24T21:53:38Z","QRCODE","America/Chicago","US","Minneapolis","Minneapolis, MN","Minneapolis, MN 55415",0,218451,TRUE,"MN","U.S. Bank Stadium","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"401 Chicago Avenue",0,15,"55415","U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"25","2018-10-06","2018-10-06_13.42.11",0.884,FALSE,"2018-10-14T17:00:00",4346942,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T13:00:00",FALSE,"Panthers at Redskins","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",0.943,"2018-04-20T00:47:18",FALSE,"Carolina Panthers at Washington Redskins","nfl","2018-04-20T00:00:00","",NA,777,147,492,95,892,168.45122,95,FALSE,"2018-08-24T21:52:02Z","QRCODE","America/New_York","US","Landover","Landover, MD","Landover, MD 20785",511,35,TRUE,"MD","FedEx Field","fedex-field","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"1600 Fedex Way",0,6,"20785","FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"26","2018-10-06","2018-10-06_13.42.11",0.846,FALSE,"2018-10-14T17:00:00",4347019,"2018-10-14T21:00:00",FALSE,"normal","2018-10-14T12:00:00",FALSE,"Bills at Texans","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",0.888,"2018-04-20T00:47:36",FALSE,"Buffalo Bills at Houston Texans","nfl","2018-04-20T00:00:00","",NA,630,143,587,46,899,163.41737,55,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/Chicago","US","Houston","Houston, TX","Houston, TX 77054",618,41,TRUE,"TX","NRG Stadium","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"1 Reliant Park",0,44,"77054","NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"27","2018-10-06","2018-10-06_13.42.11",0.835,FALSE,"2018-10-14T19:25:00",4346991,"2018-10-14T23:25:00",FALSE,"normal","2018-10-14T15:25:00",FALSE,"Ravens at Titans","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",0.872,"2018-04-20T00:47:30",FALSE,"Baltimore Ravens at Tennessee Titans","nfl","2018-04-20T00:00:00","",NA,633,201,246,82,513,216.0691,86,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Nashville","Nashville, TN","Nashville, TN 37213",659,1126,TRUE,"TN","Nissan Stadium","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"1 Titans Way",0,16,"37213","Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"28","2018-10-06","2018-10-06_13.42.11",0.855,FALSE,"2018-10-14T20:05:00",4347138,"2018-10-15T00:05:00",FALSE,"normal","2018-10-14T14:05:00",FALSE,"Rams at Broncos","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",0.896,"2018-04-20T01:04:04",FALSE,"Los Angeles Rams at Denver Broncos","nfl","2018-04-20T00:00:00","",NA,1193,298,81,170,689,353.7284,185,FALSE,"2018-08-24T21:53:38Z","QRCODE","America/Denver","US","Denver","Denver, CO","Denver, CO 80204",751,1131,TRUE,"CO","Sports Authority Field at Mile High","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"1701 Bryant St.",0,6,"80204","Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"29","2018-10-06","2018-10-06_13.42.11",0.887,FALSE,"2018-10-14T20:25:00",4327923,"2018-10-15T00:25:00",TRUE,"normal","2018-10-14T15:25:00",FALSE,"Jaguars at Cowboys","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",0.953,"2018-04-05T23:08:47",FALSE,"Jacksonville Jaguars at Dallas Cowboys","nfl","2018-04-05T00:00:00","",NA,2160,241,2199,NA,1761,297.88632,NA,FALSE,"2018-04-17T22:02:33Z","QRCODE","America/Chicago","US","Arlington","Arlington, TX","Arlington, TX 76011",623,4965,TRUE,"TX","AT&T Stadium","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"1 AT&T Way",0,18,"76011","AT&T Stadium",32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"30","2018-10-06","2018-10-06_13.42.11",0.874,FALSE,"2018-10-15T00:20:00",4347095,"2018-10-15T04:20:00",FALSE,"normal","2018-10-14T20:20:00",FALSE,"Chiefs at Patriots","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",0.936,"2018-04-20T00:47:50",FALSE,"Kansas City Chiefs at New England Patriots","nfl","2018-04-20T00:00:00","",NA,1014,349,120,195,650,419.53333,195,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York","US","Foxborough","Foxborough, MA","Foxborough, MA 02035",506,33,TRUE,"MA","Gillette Stadium","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"1 Patriot Place",0,13,"02035","Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
