"","date","timestamp","created_at","url","visible_until_utc","id","date_tbd","short_title","announce_date","datetime_local","datetime_tbd","is_open","description","time_tbd","type","title","status","score","datetime_utc","popularity","general_admission","average_price","listing_count","highest_price","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","id_venue","name_v2","postal_code","metro_code","state","address","num_upcoming_events","slug","extended_address","country","has_upcoming_events","score_venue","popularity_venue","timezone","display_location","city","name","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"61","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:44","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-10-07T21:00:00",4347063,FALSE,"Titans at Bills","2018-04-20T00:00:00","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Tennessee Titans at Buffalo Bills","normal",0.896,"2018-10-07T17:00:00",0.866,NA,133.99684,634,598,63,57,115,1005,"2018-08-24T21:16:26Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets",1135,"New Era Field","14127",514,"NY","1 Bills Drive",8,"new-era-field","Orchard Park, NY 14127","US",TRUE,0.8815085,0,"America/New_York","Orchard Park, NY","Orchard Park","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"62","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:28","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-10-07T21:00:00",4346983,FALSE,"Jaguars at Chiefs","2018-04-20T00:00:00","2018-10-07T12:00:00",FALSE,FALSE,"",FALSE,"nfl","Jacksonville Jaguars at Kansas City Chiefs","normal",0.887,"2018-10-07T17:00:00",0.857,NA,152.56505,784,649,45,44,152,1092,"2018-08-24T21:03:49Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets",1128,"Arrowhead Stadium","64129",616,"MO","1 Arrowhead Drive",9,"arrowhead-stadium","Kansas City, MO 64129","US",TRUE,0.8827867,0,"America/Chicago","Kansas City, MO","Kansas City","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"63","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:52","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-10-08T00:05:00",4347111,FALSE,"Raiders at Chargers","2018-04-20T00:00:00","2018-10-07T13:05:00",FALSE,FALSE,"",FALSE,"nfl","Oakland Raiders at Los Angeles Chargers","normal",0.971,"2018-10-07T20:05:00",0.92,NA,361.56,375,1053,241,251,323,440,"2018-08-24T21:17:06Z",FALSE,"QRCODE","https://seatgeek.com/venues/stubhub-center/tickets",52,"StubHub Center","90746",803,"CA","18400 Avalon Blvd",12,"stubhub-center","Carson, CA 90746","US",TRUE,0.7228164,0,"America/Los_Angeles","Carson, CA","Carson","StubHub Center",33.8643,-118.261,NA,NA,NA
"64","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:53","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-10-08T00:25:00",4347115,FALSE,"Cardinals at 49ers","2018-04-20T00:00:00","2018-10-07T13:25:00",FALSE,FALSE,"",FALSE,"nfl","Arizona Cardinals at San Francisco 49ers","normal",0.925,"2018-10-07T20:25:00",0.883,NA,184.55289,1002,1791,64,64,171,1079,"2018-09-05T19:47:23Z",FALSE,"QRCODE","https://seatgeek.com/venues/levi-s-stadium/tickets",58670,"Levi's Stadium","95054",0,"CA","4900 Marie P DeBartolo Way",13,"levi-s-stadium","Santa Clara, CA 95054","US",TRUE,0.95768774,0,"America/Los_Angeles","Santa Clara, CA","Santa Clara","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"65","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:56","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-10-08T00:25:00",4347128,FALSE,"Rams at Seahawks","2018-04-20T00:00:00","2018-10-07T13:25:00",FALSE,FALSE,"",FALSE,"nfl","Los Angeles Rams at Seattle Seahawks","normal",0.938,"2018-10-07T20:25:00",0.894,NA,388.16385,177,1019,175,175,356,433,"2018-08-24T21:19:14Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets",339,"CenturyLink Field","98134",819,"WA","800 Occidental Ave S",18,"centurylink-field","Seattle, WA 98134","US",TRUE,0.87232786,0,"America/Los_Angeles","Seattle, WA","Seattle","CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"66","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:26","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-10-08T00:25:00",4346976,FALSE,"Vikings at Eagles","2018-04-20T00:00:00","2018-10-07T16:25:00",FALSE,FALSE,"",FALSE,"nfl","Minnesota Vikings at Philadelphia Eagles","normal",0.957,"2018-10-07T20:25:00",0.911,NA,453.72507,331,1322,213,148,380,869,"2018-08-24T21:03:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,"Lincoln Financial Field","19148",504,"PA","1020 Pattison Ave",16,"lincoln-financial-field","Philadelphia, PA 19148","US",TRUE,0.90542686,0,"America/New_York","Philadelphia, PA","Philadelphia","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"67","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:36","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-10-08T04:20:00",4347020,FALSE,"Cowboys at Texans","2018-04-20T00:00:00","2018-10-07T19:20:00",FALSE,FALSE,"",FALSE,"nfl","Dallas Cowboys at Houston Texans","normal",0.982,"2018-10-08T00:20:00",0.919,NA,672.5569,422,2451,256,256,648,835,"2018-08-24T21:04:53Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets",41,"NRG Stadium","77054",618,"TX","1 Reliant Park",46,"nrg-stadium","Houston, TX 77054","US",TRUE,0.8624192,0,"America/Chicago","Houston, TX","Houston","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"68","2018-09-13","2018-09-13_16.00.42","2018-08-03T16:01:06","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-10-09T00:00:00",4474093,FALSE,"Baltimore Ravens at A Purple Evening","2018-08-03T00:00:00","2018-10-08T16:00:00",FALSE,FALSE,"",FALSE,"sports","Baltimore Ravens at A Purple Evening","normal",0.364,"2018-10-08T20:00:00",0.462,NA,277.2,10,569,72,NA,249,3,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,"M&T Bank Stadium","21230",512,"MD","1101 Russell St",8,"m-t-bank-stadium","Baltimore, MD 21230","US",TRUE,0.8927189,0,"America/New_York","Baltimore, MD","Baltimore","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"69","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:25","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-10-09T04:15:00",4346971,FALSE,"Redskins at Saints","2018-04-20T00:00:00","2018-10-08T19:15:00",FALSE,TRUE,"",FALSE,"nfl","Washington Redskins at New Orleans Saints","normal",0.911,"2018-10-09T00:15:00",0.872,NA,243.5701,1512,5941,78,78,215,1433,"2018-05-29T20:38:55Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,"Mercedes-Benz Superdome","70112",622,"LA","1500 Sugar Bowl Drive",19,"mercedes-benz-superdome","New Orleans, LA 70112","US",TRUE,0.8966978,0,"America/Chicago","New Orleans, LA","New Orleans","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"70","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:14","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-10-12T04:20:00",4346917,FALSE,"Eagles at Giants","2018-04-20T00:00:00","2018-10-11T20:20:00",FALSE,FALSE,"",FALSE,"nfl","Philadelphia Eagles at New York Giants","normal",0.98,"2018-10-12T00:20:00",0.914,NA,356.9388,572,1558,150,146,281,1037,"2018-08-24T21:52:02Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets",1587,"MetLife Stadium","07073",501,"NJ","1 MetLife Stadium Drive",18,"metlife-stadium","East Rutherford, NJ 07073","US",TRUE,0.94873494,0,"America/New_York","East Rutherford, NJ","East Rutherford","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"71","2018-09-13","2018-09-13_16.00.42","2017-12-21T15:00:36","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","2018-10-14T01:00:00",4192619,FALSE,"Alabama State at South Alabama","2017-12-21T00:00:00","2018-10-13T16:00:00",FALSE,FALSE,"",FALSE,"ncaa_football","Alabama State Hornets at South Alabama Jaguars Football","normal",0.516,"2018-10-13T21:00:00",0.579,NA,52,17,124,27,27,36,9,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets",3716,"Ladd Peebles Stadium","36604",686,"AL","1621 Virginia St.",7,"ladd-peebles-stadium","Mobile, AL 36604","US",TRUE,0.50177634,0,"America/Chicago","Mobile, AL","Mobile","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"72","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:22","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-10-14T21:00:00",4346961,FALSE,"Colts at Jets","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Indianapolis Colts at New York Jets","normal",0.951,"2018-10-14T17:00:00",0.894,NA,214.83026,707,6034,58,57,130,1143,"2018-08-24T21:52:02Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets",1587,"MetLife Stadium","07073",501,"NJ","1 MetLife Stadium Drive",18,"metlife-stadium","East Rutherford, NJ 07073","US",TRUE,0.94873494,0,"America/New_York","East Rutherford, NJ","East Rutherford","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"73","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:42","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-10-14T21:00:00",4347051,FALSE,"Buccaneers at Falcons","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Tampa Bay Buccaneers at Atlanta Falcons","normal",0.921,"2018-10-14T17:00:00",0.876,NA,203.02538,946,1145,70,70,172,1170,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,"Mercedes-Benz Stadium","30313",0,"GA","441 M.L.K. Jr Dr NW",20,"mercedes-benz-stadium","Atlanta, GA 30313","US",TRUE,0.76958936,0,"America/New_York","Atlanta, GA","Atlanta","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"74","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:40","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-10-14T21:00:00",4347042,FALSE,"Steelers at Bengals","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Pittsburgh Steelers at Cincinnati Bengals","normal",0.929,"2018-10-14T17:00:00",0.879,NA,167.72179,381,715,80,80,163,553,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,"Paul Brown Stadium","45202",515,"OH","1 Paul Brown Stadium",8,"paul-brown-stadium","Cincinnati, OH 45202","US",TRUE,0.86166537,0,"America/New_York","Cincinnati, OH","Cincinnati","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"75","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:47","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-10-14T21:00:00",4347081,FALSE,"Bears at Dolphins","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Chicago Bears at Miami Dolphins","normal",0.929,"2018-10-14T17:00:00",0.876,NA,333.4,120,11345,103,84,222,855,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,"Hard Rock Stadium","33056",528,"FL","347 Don Shula Dr.",38,"hard-rock-stadium","Miami Gardens, FL 33056","US",TRUE,0.8378203,0,"America/New_York","Miami Gardens, FL","Miami Gardens","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"76","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:36","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","2018-10-14T21:00:00",4347019,FALSE,"Bills at Texans","2018-04-20T00:00:00","2018-10-14T12:00:00",FALSE,FALSE,"",FALSE,"nfl","Buffalo Bills at Houston Texans","normal",0.917,"2018-10-14T17:00:00",0.865,NA,195.52486,503,715,56,56,160,1044,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets",41,"NRG Stadium","77054",618,"TX","1 Reliant Park",46,"nrg-stadium","Houston, TX 77054","US",TRUE,0.8624192,0,"America/Chicago","Houston, TX","Houston","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"77","2018-09-13","2018-09-13_16.00.42","2018-04-20T01:04:06","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-10-14T21:00:00",4347145,FALSE,"Cardinals at Vikings","2018-04-20T00:00:00","2018-10-14T12:00:00",FALSE,FALSE,"",FALSE,"nfl","Arizona Cardinals at Minnesota Vikings","normal",0.916,"2018-10-14T17:00:00",0.872,NA,274.5707,396,1313,114,104,235,740,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets",218451,"U.S. Bank Stadium","55415",0,"MN","900 South 5th Street",13,"u-s-bank-stadium","Minneapolis, MN 55415","US",TRUE,0.88524246,0,"America/Chicago","Minneapolis, MN","Minneapolis","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"78","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:31","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-10-14T21:00:00",4346998,FALSE,"Chargers at Browns","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Los Angeles Chargers at Cleveland Browns","normal",0.888,"2018-10-14T17:00:00",0.851,NA,92.78491,888,675,33,32,77,1145,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",1123,"FirstEnergy Stadium","44114",510,"OH","100 Alfred Lerner Way",7,"firstenergy-stadium-15","Cleveland, OH 44114","US",TRUE,0.86852187,0,"America/New_York","Cleveland, OH","Cleveland","FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"79","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:18","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-10-14T21:00:00",4346942,FALSE,"Panthers at Redskins","2018-04-20T00:00:00","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Carolina Panthers at Washington Redskins","normal",0.969,"2018-10-14T17:00:00",0.913,NA,216.71329,572,1011,98,92,190,937,"2018-08-24T21:52:02Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets",35,"FedEx Field","20785",511,"MD","1600 Fedex Way",8,"fedex-field","Landover, MD 20785","US",TRUE,0.9333444,0,"America/New_York","Landover, MD","Landover","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"80","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:30","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-10-14T23:25:00",4346991,FALSE,"Ravens at Titans","2018-04-20T00:00:00","2018-10-14T15:25:00",FALSE,FALSE,"",FALSE,"nfl","Baltimore Ravens at Tennessee Titans","normal",0.887,"2018-10-14T19:25:00",0.845,NA,194.8042,429,720,62,59,175,687,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/nissan-stadium/tickets",1126,"Nissan Stadium","37213",659,"TN","1 Titans Way",15,"nissan-stadium","Nashville, TN 37213","US",TRUE,0.8546275,0,"America/New_York","Nashville, TN","Nashville","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"81","2018-09-13","2018-09-13_16.00.42","2018-04-20T01:04:04","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-10-15T00:05:00",4347138,FALSE,"Rams at Broncos","2018-04-20T00:00:00","2018-10-14T14:05:00",FALSE,FALSE,"",FALSE,"nfl","Los Angeles Rams at Denver Broncos","normal",0.919,"2018-10-14T20:05:00",0.875,NA,360.17432,109,1193,156,143,305,748,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,"Sports Authority Field at Mile High","80204",751,"CO","1701 Bryant Street",7,"sports-authority-field-at-mile-high","Denver, CO 80204","US",TRUE,0.9028296,0,"America/Denver","Denver, CO","Denver","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"82","2018-09-13","2018-09-13_16.00.42","2018-04-05T23:08:47","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-10-15T00:25:00",4327923,FALSE,"Jaguars at Cowboys","2018-04-05T00:00:00","2018-10-14T15:25:00",FALSE,TRUE,"",FALSE,"nfl","Jacksonville Jaguars at Dallas Cowboys","normal",0.989,"2018-10-14T20:25:00",0.927,NA,331.33908,2604,4309,27,27,268,2294,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets",4965,"AT&T Stadium","76011",623,"TX","1 AT&T Way",23,"at-t-stadium","Arlington, TX 76011","US",TRUE,0.9751414,0,"America/Chicago","Arlington, TX","Arlington","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"83","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:50","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-10-15T04:20:00",4347095,FALSE,"Chiefs at Patriots","2018-04-20T00:00:00","2018-10-14T20:20:00",FALSE,FALSE,"",FALSE,"nfl","Kansas City Chiefs at New England Patriots","normal",0.963,"2018-10-15T00:20:00",0.905,NA,532.95984,224,1437,237,173,410,653,"2018-08-24T21:53:35Z",FALSE,"QRCODE","https://seatgeek.com/venues/gillette-stadium/tickets",33,"Gillette Stadium","02035",506,"MA","1 Patriot Place",17,"gillette-stadium","Foxborough, MA 02035","US",TRUE,0.8983344,0,"America/New_York","Foxborough, MA","Foxborough","Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"84","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:13","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-10-16T04:15:00",4346914,FALSE,"49ers at Packers","2018-04-20T00:00:00","2018-10-15T19:15:00",FALSE,FALSE,"",FALSE,"nfl","San Francisco 49ers at Green Bay Packers","normal",0.953,"2018-10-16T00:15:00",0.899,NA,321.34592,159,719,166,166,313,530,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets",1125,"Lambeau Field","54304",658,"WI","1265 Lombardi Avenue",7,"lambeau-field","Green Bay, WI 54304","US",TRUE,0.92909414,0,"America/Chicago","Green Bay, WI","Green Bay","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"85","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:51","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-10-19T04:20:00",4347102,FALSE,"Broncos at Cardinals","2018-04-20T00:00:00","2018-10-18T17:20:00",FALSE,FALSE,"",FALSE,"nfl","Denver Broncos at Arizona Cardinals","normal",0.955,"2018-10-19T00:20:00",0.896,NA,165.86407,515,667,51,51,118,881,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets",43,"State Farm Stadium","85305",753,"AZ","1 Cardinals Drive",10,"state-farm-stadium","Glendale, AZ 85305","US",TRUE,0.93402725,0,"America/Phoenix","Glendale, AZ","Glendale","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"86","2018-09-13","2018-09-13_16.00.42","2018-08-01T16:01:33","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","2018-10-21T03:30:00",4471322,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T00:00:00","2018-10-20T18:30:00",FALSE,FALSE,"",FALSE,"sports","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","normal",0.355,"2018-10-20T23:30:00",0.431,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/asu-convocation-center-1/tickets",4081,"ASU Convocation Center","72401",734,"AR","217 Olympic Drive",33,"asu-convocation-center-1","Jonesboro, AR 72401","US",TRUE,0.5808074,0,"America/Chicago","Jonesboro, AR","Jonesboro","ASU Convocation Center",35.8438,-90.6691,NA,NA,NA
"87","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:22","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-10-21T21:00:00",4346960,FALSE,"Bills at Colts","2018-04-20T00:00:00","2018-10-21T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Buffalo Bills at Indianapolis Colts","normal",0.892,"2018-10-21T17:00:00",0.848,NA,106.05496,655,875,33,34,84,1000,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,"Lucas Oil Stadium","46225",527,"IN","500 South Capitol Avenue",13,"lucas-oil-stadium","Indianapolis, IN 46225","US",TRUE,0.9071682,0,"America/Indiana/Indianapolis","Indianapolis, IN","Indianapolis","Lucas Oil Stadium",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"88","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:33","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-10-21T21:00:00",4347008,FALSE,"Patriots at Bears","2018-04-20T00:00:00","2018-10-21T12:00:00",FALSE,FALSE,"",FALSE,"nfl","New England Patriots at Chicago Bears","normal",0.992,"2018-10-21T17:00:00",0.918,NA,604.6263,99,1198,270,270,547,591,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets",31,"Soldier Field","60605",602,"IL","1410 S. Museum Campus Drive",12,"soldier-field","Chicago, IL 60605","US",TRUE,0.940013,0,"America/Chicago","Chicago, IL","Chicago","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"89","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:26","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-10-21T21:00:00",4346975,FALSE,"Vikings at Jets","2018-04-20T00:00:00","2018-10-21T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Minnesota Vikings at New York Jets","normal",0.97,"2018-10-21T17:00:00",0.9,NA,196.72728,528,1065,69,64,160,996,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets",1587,"MetLife Stadium","07073",501,"NJ","1 MetLife Stadium Drive",18,"metlife-stadium","East Rutherford, NJ 07073","US",TRUE,0.94873494,0,"America/New_York","East Rutherford, NJ","East Rutherford","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"90","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:16","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-10-21T21:00:00",4346931,FALSE,"Browns at Buccaneers","2018-04-20T00:00:00","2018-10-21T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Cleveland Browns at Tampa Bay Buccaneers","normal",0.884,"2018-10-21T17:00:00",0.834,NA,244.26086,23,649,83,79,152,516,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,"Raymond James Stadium","33607",539,"FL","4201 North Dale Mabry Highway",15,"raymond-james-stadium","Tampa, FL 33607","US",TRUE,0.86513025,0,"America/New_York","Tampa, FL","Tampa","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"91","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:47","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-10-21T21:00:00",4347084,FALSE,"Lions at Dolphins","2018-04-20T00:00:00","2018-10-21T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Detroit Lions at Miami Dolphins","normal",0.908,"2018-10-21T17:00:00",0.851,NA,152.42622,183,902,50,46,141,935,"2018-08-24T21:53:38Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,"Hard Rock Stadium","33056",528,"FL","347 Don Shula Dr.",38,"hard-rock-stadium","Miami Gardens, FL 33056","US",TRUE,0.8378203,0,"America/New_York","Miami Gardens, FL","Miami Gardens","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
