"","date","timestamp","short_title","popularity","title","visible_until_utc","type","score","datetime_utc","announce_date","date_tbd","status","url","datetime_local","created_at","is_open","description","datetime_tbd","id","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","listing_count","lowest_price","visible_listing_count","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","popularity_venue","score_venue","name_v2","timezone","postal_code","state","slug","name","display_location","country","url_venue","address","num_upcoming_events","city","has_upcoming_events","id_venue","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"65","2018-09-10","2018-09-10_15.59.48","Raiders at Chargers",0.944,"Oakland Raiders at Los Angeles Chargers","2018-10-08T00:05:00","nfl",0.938,"2018-10-07T20:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-10-07T13:05:00","2018-04-20T00:47:52",FALSE,"",FALSE,4347111,FALSE,NA,1040,382.74,267,298,267,NA,NA,"2018-08-24T21:17:06Z","QRCODE",FALSE,0,0.7228164,"StubHub Center","America/Los_Angeles","90746","CA","stubhub-center","StubHub Center","Carson, CA","US","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",13,"Carson",TRUE,52,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"66","2018-09-10","2018-09-10_15.59.48","Cardinals at 49ers",0.898,"Arizona Cardinals at San Francisco 49ers","2018-10-08T00:25:00","nfl",0.881,"2018-10-07T20:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-10-07T13:25:00","2018-04-20T00:47:53",FALSE,"",FALSE,4347115,FALSE,NA,1794,190.4,70,933,70,NA,NA,"2018-09-05T19:47:23Z","QRCODE",FALSE,0,0.95768774,"Levi's Stadium","America/Los_Angeles","95054","CA","levi-s-stadium","Levi's Stadium","Santa Clara, CA","US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara",TRUE,58670,"Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"67","2018-09-10","2018-09-10_15.59.48","Rams at Seahawks",0.915,"Los Angeles Rams at Seattle Seahawks","2018-10-08T00:25:00","nfl",0.902,"2018-10-07T20:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-10-07T13:25:00","2018-04-20T00:47:56",FALSE,"",FALSE,4347128,FALSE,NA,1019,398.56,175,176,175,NA,NA,"2018-08-24T21:19:14Z","QRCODE",FALSE,0,0.87232786,"CenturyLink Field","America/Los_Angeles","98134","WA","centurylink-field","CenturyLink Field","Seattle, WA","US","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle",TRUE,339,"Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"68","2018-09-10","2018-09-10_15.59.48","Vikings at Eagles",0.937,"Minnesota Vikings at Philadelphia Eagles","2018-10-08T00:25:00","nfl",0.926,"2018-10-07T20:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-10-07T16:25:00","2018-04-20T00:47:26",FALSE,"",FALSE,4346976,FALSE,NA,123594,819.73,213,340,213,NA,NA,"2018-08-24T21:03:38Z","QRCODE",FALSE,0,0.90542686,"Lincoln Financial Field","America/New_York","19148","PA","lincoln-financial-field","Lincoln Financial Field","Philadelphia, PA","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",16,"Philadelphia",TRUE,330,"Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"69","2018-09-10","2018-09-10_15.59.48","Cowboys at Texans",0.941,"Dallas Cowboys at Houston Texans","2018-10-08T04:20:00","nfl",0.946,"2018-10-08T00:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-10-07T19:20:00","2018-04-20T00:47:36",FALSE,"",FALSE,4347020,FALSE,NA,2388,663.86,269,450,269,NA,NA,"2018-08-24T21:04:53Z","QRCODE",FALSE,0,0.8624192,"NRG Stadium","America/Chicago","77054","TX","nrg-stadium","NRG Stadium","Houston, TX","US","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston",TRUE,41,"Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"70","2018-09-10","2018-09-10_15.59.48","Baltimore Ravens at A Purple Evening",0.471,"Baltimore Ravens at A Purple Evening","2018-10-09T00:00:00","sports",0.349,"2018-10-08T20:00:00","2018-08-03T00:00:00",FALSE,"normal","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-10-08T16:00:00","2018-08-03T16:01:06",FALSE,"",FALSE,4474093,FALSE,NA,569,218.71,NA,14,62,NA,NA,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE,0,0.8927189,"M&T Bank Stadium","America/New_York","21230","MD","m-t-bank-stadium","M&T Bank Stadium","Baltimore, MD","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",8,"Baltimore",TRUE,1121,"Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"71","2018-09-10","2018-09-10_15.59.48","Redskins at Saints",0.886,"Washington Redskins at New Orleans Saints","2018-10-09T04:15:00","nfl",0.87,"2018-10-09T00:15:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-10-08T19:15:00","2018-04-20T00:47:25",TRUE,"",FALSE,4346971,FALSE,NA,123594,332.81,84,1446,84,NA,NA,"2018-05-29T20:38:55Z","QRCODE",FALSE,0,0.8966978,"Mercedes-Benz Superdome","America/Chicago","70112","LA","mercedes-benz-superdome","Mercedes-Benz Superdome","New Orleans, LA","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",19,"New Orleans",TRUE,128,"New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"72","2018-09-10","2018-09-10_15.59.48","Eagles at Giants",0.935,"Philadelphia Eagles at New York Giants","2018-10-12T04:20:00","nfl",0.942,"2018-10-12T00:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-10-11T20:20:00","2018-04-20T00:47:14",FALSE,"",FALSE,4346917,FALSE,NA,123594,592.54,146,540,140,NA,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"73","2018-09-10","2018-09-10_15.59.48","Alabama State at South Alabama",0.573,"Alabama State Hornets at South Alabama Jaguars Football","2018-10-13T21:00:00","ncaa_football",0.506,"2018-10-13T17:00:00","2017-12-21T00:00:00",FALSE,"normal","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","2018-10-13T12:00:00","2017-12-21T15:00:36",FALSE,"",FALSE,4192619,FALSE,NA,124,50,27,17,27,NA,NA,NA,NA,NA,0,0.50177634,"Ladd Peebles Stadium","America/Chicago","36604","AL","ladd-peebles-stadium","Ladd Peebles Stadium","Mobile, AL","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",7,"Mobile",TRUE,3716,"Mobile, AL 36604",30.6748,-88.0761,NA,NA,NA
"74","2018-09-10","2018-09-10_15.59.48","Buccaneers at Falcons",0.903,"Tampa Bay Buccaneers at Atlanta Falcons","2018-10-14T21:00:00","nfl",0.895,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-10-14T13:00:00","2018-04-20T00:47:42",FALSE,"",FALSE,4347051,FALSE,NA,1150,209.82,70,930,70,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.76958936,"Mercedes-Benz Stadium","America/New_York","30313","GA","mercedes-benz-stadium","Mercedes-Benz Stadium","Atlanta, GA","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta",TRUE,419590,"Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"75","2018-09-10","2018-09-10_15.59.48","Colts at Jets",0.92,"Indianapolis Colts at New York Jets","2018-10-14T21:00:00","nfl",0.921,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-10-14T13:00:00","2018-04-20T00:47:22",FALSE,"",FALSE,4346961,FALSE,NA,6034,191.65,55,799,55,NA,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"76","2018-09-10","2018-09-10_15.59.48","Steelers at Bengals",0.894,"Pittsburgh Steelers at Cincinnati Bengals","2018-10-14T21:00:00","nfl",0.886,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-10-14T13:00:00","2018-04-20T00:47:40",FALSE,"",FALSE,4347042,FALSE,NA,715,161.58,77,392,76,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.86166537,"Paul Brown Stadium","America/New_York","45202","OH","paul-brown-stadium","Paul Brown Stadium","Cincinnati, OH","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",8,"Cincinnati",TRUE,1124,"Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"77","2018-09-10","2018-09-10_15.59.48","Bears at Dolphins",0.895,"Chicago Bears at Miami Dolphins","2018-10-14T21:00:00","nfl",0.891,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-10-14T13:00:00","2018-04-20T00:47:47",FALSE,"",FALSE,4347081,FALSE,NA,124314,1364.45,103,121,103,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.8378203,"Hard Rock Stadium","America/New_York","33056","FL","hard-rock-stadium","Hard Rock Stadium","Miami Gardens, FL","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",36,"Miami Gardens",TRUE,29,"Miami Gardens, FL 33056",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"78","2018-09-10","2018-09-10_15.59.48","Chargers at Browns",0.879,"Los Angeles Chargers at Cleveland Browns","2018-10-14T21:00:00","nfl",0.864,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-10-14T13:00:00","2018-04-20T00:47:31",FALSE,"",FALSE,4346998,FALSE,NA,675,93.15,35,922,32,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.86852187,"FirstEnergy Stadium","America/New_York","44114","OH","firstenergy-stadium-15","FirstEnergy Stadium","Cleveland, OH","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",7,"Cleveland",TRUE,1123,"Cleveland, OH 44114",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"79","2018-09-10","2018-09-10_15.59.48","Panthers at Redskins",0.924,"Carolina Panthers at Washington Redskins","2018-10-14T21:00:00","nfl",0.921,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-10-14T13:00:00","2018-04-20T00:47:18",FALSE,"",FALSE,4346942,FALSE,NA,1248,204.55,101,554,101,NA,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,0,0.9333444,"FedEx Field","America/New_York","20785","MD","fedex-field","FedEx Field","Landover, MD","US","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover",TRUE,35,"Landover, MD 20785",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"80","2018-09-10","2018-09-10_15.59.48","Cardinals at Vikings",0.9,"Arizona Cardinals at Minnesota Vikings","2018-10-14T21:00:00","nfl",0.89,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-10-14T12:00:00","2018-04-20T01:04:06",FALSE,"",FALSE,4347145,FALSE,NA,123594,570.7,110,406,110,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,0.88524246,"U.S. Bank Stadium","America/Chicago","55415","MN","u-s-bank-stadium","U.S. Bank Stadium","Minneapolis, MN","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",13,"Minneapolis",TRUE,218451,"Minneapolis, MN 55415",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"81","2018-09-10","2018-09-10_15.59.48","Bills at Texans",0.886,"Buffalo Bills at Houston Texans","2018-10-14T21:00:00","nfl",0.883,"2018-10-14T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","2018-10-14T12:00:00","2018-04-20T00:47:36",FALSE,"",FALSE,4347019,FALSE,NA,1198,186.29,61,426,61,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.8624192,"NRG Stadium","America/Chicago","77054","TX","nrg-stadium","NRG Stadium","Houston, TX","US","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston",TRUE,41,"Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"82","2018-09-10","2018-09-10_15.59.48","Ravens at Titans",0.862,"Baltimore Ravens at Tennessee Titans","2018-10-14T23:25:00","nfl",0.848,"2018-10-14T19:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-10-14T15:25:00","2018-04-20T00:47:30",FALSE,"",FALSE,4346991,FALSE,NA,720,197.11,64,436,64,NA,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,0,0.8546275,"Nissan Stadium","America/New_York","37213","TN","nissan-stadium","Nissan Stadium","Nashville, TN","US","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville",TRUE,1126,"Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"83","2018-09-10","2018-09-10_15.59.48","Rams at Broncos",0.893,"Los Angeles Rams at Denver Broncos","2018-10-15T00:05:00","nfl",0.88,"2018-10-14T20:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-10-14T14:05:00","2018-04-20T01:04:04",FALSE,"",FALSE,4347138,FALSE,NA,1194,364.07,173,114,173,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,0.9028296,"Sports Authority Field at Mile High","America/Denver","80204","CO","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","Denver, CO","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",7,"Denver",TRUE,1131,"Denver, CO 80204",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"84","2018-09-10","2018-09-10_15.59.48","Jaguars at Cowboys",0.951,"Jacksonville Jaguars at Dallas Cowboys","2018-10-15T00:25:00","nfl",0.955,"2018-10-14T20:25:00","2018-04-05T00:00:00",FALSE,"normal","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-10-14T15:25:00","2018-04-05T23:08:47",TRUE,"",FALSE,4327923,FALSE,NA,4309,336.39,33,2622,33,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,0,0.9751414,"AT&T Stadium","America/Chicago","76011","TX","at-t-stadium","AT&T Stadium","Arlington, TX","US","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington",TRUE,4965,"Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
