"","date","timestamp","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","general_admission","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","metro_code","postal_code","timezone","has_upcoming_events","id_venue","city","extended_address","display_location","state","score_venue","num_upcoming_events","address","slug","name","url_venue","country","popularity_venue","name_v2","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-10-29","2018-10-29_08.48.53",FALSE,4347033,"Tampa Bay Buccaneers at Carolina Panthers","2018-04-20T00:00:00",0.904,"nfl","normal","","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38",0.88,"Buccaneers at Panthers","2018-11-04T18:00:00",FALSE,NA,1427,250,77,163,289,77,15166,FALSE,"2018-08-24T21:53:39Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,8,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"12","2018-10-29","2018-10-29_08.48.53",FALSE,4347127,"Los Angeles Chargers at Seattle Seahawks","2018-04-20T00:00:00",0.923,"nfl","normal","","2018-11-04T13:05:00","2018-11-05T01:05:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56",0.89,"Chargers at Seahawks","2018-11-04T21:05:00",FALSE,NA,1402,393,165,368,74,203,711,FALSE,"2018-08-24T21:53:39Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,7,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.5948,-122.332,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"13","2018-10-29","2018-10-29_08.48.53",FALSE,4347141,"Houston Texans at Denver Broncos","2018-04-20T00:00:00",0.888,"nfl","normal","","2018-11-04T14:05:00","2018-11-05T01:05:00",FALSE,FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05",0.87,"Texans at Broncos","2018-11-04T21:05:00",FALSE,NA,1411,315,104,315,1,315,315,FALSE,"2018-08-24T21:53:39Z","QRCODE",751,"80204","America/Denver",TRUE,1131,"Denver","Denver, CO 80204","Denver, CO","CO",0.9028296,6,"1701 Bryant St.","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"14","2018-10-29","2018-10-29_08.48.53",TRUE,4346970,"Los Angeles Rams at New Orleans Saints","2018-04-20T00:00:00",0.892,"nfl","normal","","2018-11-04T15:25:00","2018-11-05T01:25:00",FALSE,FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:47:25",0.868,"Rams at Saints","2018-11-04T21:25:00",FALSE,NA,518,346,144,312,522,144,1800,FALSE,"2018-05-29T20:39:08Z","QRCODE",622,"70112","America/Chicago",TRUE,128,"New Orleans","New Orleans, LA 70112","New Orleans, LA","LA",0.8966978,15,"1500 Sugar Bowl Drive","mercedes-benz-superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"15","2018-10-29","2018-10-29_08.48.53",FALSE,4494650,"Alex G","2018-08-23T00:00:00",0.459,"concert","normal","","2018-11-04T19:00:00","2018-11-05T05:00:00",FALSE,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10",0.531,"Alex G","2018-11-05T01:00:00",FALSE,TRUE,1,114,NA,64,28,45,584,NA,NA,NA,0,"60608","America/Chicago",TRUE,60271,"Chicago","Chicago, IL 60608","Chicago, IL","IL",0.51888376,58,"1807 S Allport St","thalia-hall","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","US",0,"Thalia Hall",41.8577,-87.6575,NA,NA,NA
"16","2018-10-29","2018-10-29_08.48.53",FALSE,4347089,"Green Bay Packers at New England Patriots","2018-04-20T00:00:00",0.992,"nfl","normal","","2018-11-04T20:20:00","2018-11-05T05:20:00",FALSE,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49",0.93,"Packers at Patriots","2018-11-05T01:20:00",FALSE,NA,715,615,345,527,152,345,1728,FALSE,"2018-08-24T21:53:39Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,11,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"17","2018-10-29","2018-10-29_08.48.53",TRUE,4327922,"Tennessee Titans at Dallas Cowboys","2018-04-05T00:00:00",0.961,"nfl","normal","","2018-11-05T19:15:00","2018-11-06T05:15:00",FALSE,FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47",0.911,"Titans at Cowboys","2018-11-06T01:15:00",FALSE,NA,2318,209,NA,162,3039,NA,1800,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,18,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"18","2018-10-29","2018-10-29_08.48.53",FALSE,4347075,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:00:00",0.906,"nfl","normal","","2018-11-08T20:20:00","2018-11-09T05:20:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46",0.853,"Panthers at Steelers","2018-11-09T01:20:00",FALSE,NA,1803,210.83333,81,151,312,81,1267,FALSE,"2018-08-24T21:53:39Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,6,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"19","2018-10-29","2018-10-29_08.48.53",FALSE,4346990,"New England Patriots at Tennessee Titans","2018-04-20T00:00:00",0.946,"nfl","normal","","2018-11-11T12:00:00","2018-11-11T21:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:47:30",0.876,"Patriots at Titans","2018-11-11T17:00:00",FALSE,NA,924,567,262,466,212,262,1817,FALSE,"2018-08-24T21:53:40Z","QRCODE",659,"37213","America/New_York",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,12,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"20","2018-10-29","2018-10-29_08.48.53",FALSE,4346980,"Arizona Cardinals at Kansas City Chiefs","2018-04-20T00:00:00",0.907,"nfl","normal","","2018-11-11T12:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:47:27",0.85,"Cardinals at Chiefs","2018-11-11T18:00:00",FALSE,NA,1074,183,82,169,760,82,499,FALSE,"2018-08-24T21:53:40Z","QRCODE",616,"64129","America/Chicago",TRUE,1128,"Kansas City","Kansas City, MO 64129","Kansas City, MO","MO",0.8827867,5,"1 Arrowhead Drive","arrowhead-stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"21","2018-10-29","2018-10-29_08.48.53",FALSE,4347006,"Detroit Lions at Chicago Bears","2018-04-20T00:00:00",0.925,"nfl","normal","","2018-11-11T12:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:47:32",0.863,"Lions at Bears","2018-11-11T18:00:00",FALSE,NA,1033,381,139,352,108,170,1196,FALSE,"2018-08-24T21:53:40Z","QRCODE",602,"60605","America/Chicago",TRUE,31,"Chicago","Chicago, IL 60605","Chicago, IL","IL",0.940013,7,"1410 S. Museum Campus Drive","soldier-field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"22","2018-10-29","2018-10-29_08.48.53",FALSE,4347040,"New Orleans Saints at Cincinnati Bengals","2018-04-20T00:00:00",0.9,"nfl","normal","","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:47:40",0.847,"Saints at Bengals","2018-11-11T18:00:00",FALSE,NA,694,36676,62,112,294,62,10745068,FALSE,"2018-08-24T21:53:40Z","QRCODE",515,"45202","America/New_York",TRUE,1124,"Cincinnati","Cincinnati, OH 45202","Cincinnati, OH","OH",0.86166537,5,"1 Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"23","2018-10-29","2018-10-29_08.48.53",FALSE,4346958,"Jacksonville Jaguars at Indianapolis Colts","2018-04-20T00:00:00",0.867,"nfl","normal","","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:47:22",0.823,"Jaguars at Colts","2018-11-11T18:00:00",FALSE,NA,1209,109,23,98,576,23,1774,FALSE,"2018-08-24T21:53:40Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,11,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"24","2018-10-29","2018-10-29_08.48.53",FALSE,4346930,"Washington Redskins at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.898,"nfl","normal","","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:47:16",0.842,"Redskins at Buccaneers","2018-11-11T18:00:00",FALSE,NA,736,228,80,205,12,80,430,FALSE,"2018-08-24T21:53:40Z","QRCODE",539,"33607","America/New_York",TRUE,39,"Tampa","Tampa, FL 33607","Tampa, FL","FL",0.86513025,12,"4201 North Dale Mabry Highway","raymond-james-stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0,"Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"25","2018-10-29","2018-10-29_08.48.53",FALSE,4347060,"Buffalo Bills at New York Jets","2018-04-20T00:00:00",0.933,"nfl","normal","","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:47:43",0.869,"Bills at Jets","2018-11-11T18:00:00",FALSE,NA,1543,166,52,133,697,52,3227,FALSE,"2018-08-24T21:53:40Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,11,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"26","2018-10-29","2018-10-29_08.48.53",FALSE,4346996,"Atlanta Falcons at Cleveland Browns","2018-04-20T00:00:00",0.877,"nfl","normal","","2018-11-11T13:00:00","2018-11-11T22:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:47:31",0.83,"Falcons at Browns","2018-11-11T18:00:00",FALSE,NA,1321,99,47,78,692,48,487,FALSE,"2018-08-24T21:53:40Z","QRCODE",510,"44114","America/New_York",TRUE,1123,"Cleveland","Cleveland, OH 44114","Cleveland, OH","OH",0.86852187,5,"100 Alfred Lerner Way","firstenergy-stadium-15","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"27","2018-10-29","2018-10-29_08.48.53",FALSE,4347130,"Los Angeles Chargers at Oakland Raiders","2018-04-20T00:00:00",0.89,"nfl","normal","","2018-11-11T13:05:00","2018-11-12T01:05:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:47:56",0.84,"Chargers at Raiders","2018-11-11T21:05:00",FALSE,NA,1701,162,67,156,407,67,496,FALSE,"2018-08-24T21:53:40Z","QRCODE",807,"94621","America/Los_Angeles",TRUE,14,"Oakland","Oakland, CA 94621","Oakland, CA","CA",0.7817843,9,"7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"28","2018-10-29","2018-10-29_08.48.53",FALSE,4346920,"Seattle Seahawks at Los Angeles Rams","2018-04-20T00:00:00",0.907,"nfl","normal","","2018-11-11T13:25:00","2018-11-12T01:25:00",FALSE,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:47:14",0.848,"Seahawks at Rams","2018-11-11T21:25:00",FALSE,NA,1320,224.09888,90,180,354,90,693,FALSE,"2018-08-24T21:53:40Z","QRCODE",0,"90037","America/Los_Angeles",TRUE,51012,"Los Angeles","Los Angeles, CA 90037","Los Angeles, CA","CA",0.86898464,7,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"29","2018-10-29","2018-10-29_08.48.53",FALSE,4346912,"Miami Dolphins at Green Bay Packers","2018-04-20T00:00:00",0.93,"nfl","normal","","2018-11-11T15:25:00","2018-11-12T01:25:00",FALSE,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:47:13",0.864,"Dolphins at Packers","2018-11-11T21:25:00",FALSE,NA,671,314.5283,178,313,53,189,477,FALSE,"2018-08-24T21:53:40Z","QRCODE",658,"54304","America/Chicago",TRUE,1125,"Green Bay","Green Bay, WI 54304","Green Bay, WI","WI",0.92909414,4,"1265 Lombardi Avenue","lambeau-field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","US",0,"Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"30","2018-10-29","2018-10-29_08.48.53",FALSE,4500554,"Alex G with Half Waif","2018-08-23T00:00:00",0.429,"concert","normal","","2018-11-11T19:00:00","2018-11-12T04:00:00",FALSE,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T20:13:51",0.488,"Alex G with Half Waif","2018-11-12T00:00:00",FALSE,TRUE,1,103,NA,103,2,103,104,NA,NA,NA,539,"33605","America/New_York",TRUE,3160,"Tampa","Tampa, FL 33605","Tampa, FL","FL",0.42424366,25,"1812 North 17th Street","crowbar-2","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","US",0,"Crowbar",27.9608,-82.4406,NA,NA,NA
