"","date","timestamp","date_tbd","id","short_title","score","datetime_tbd","status","is_open","announce_date","url","popularity","title","visible_until_utc","datetime_local","description","datetime_utc","created_at","type","time_tbd","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","postal_code","country","id_venue","name","extended_address","score_venue","state","url_venue","timezone","has_upcoming_events","popularity_venue","display_location","metro_code","num_upcoming_events","name_v2","city","address","slug","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"11","2018-10-19","2018-10-19_08.21.47",FALSE,4347118,"Rams at 49ers",0.95,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",0.931,"Los Angeles Rams at San Francisco 49ers","2018-10-22T00:25:00","2018-10-21T13:25:00","","2018-10-21T20:25:00","2018-04-20T00:47:54","nfl",FALSE,NA,120,2034,117,140.17094,56,47,470,"2018-08-24T21:53:38Z",FALSE,"QRCODE","95054","US",58670,"Levi's Stadium","Santa Clara, CA 95054",0.95768774,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,0,"Santa Clara, CA",0,10,"Levi's Stadium","Santa Clara","4900 Marie P DeBartolo Way","levi-s-stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"12","2018-10-19","2018-10-19_08.21.47",FALSE,4346982,"Bengals at Chiefs",0.913,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",0.905,"Cincinnati Bengals at Kansas City Chiefs","2018-10-22T04:20:00","2018-10-21T19:20:00","","2018-10-22T00:20:00","2018-04-20T00:47:27","nfl",FALSE,NA,110,1037,308,129.83441,67,67,444,"2018-08-24T21:53:38Z",FALSE,"QRCODE","64129","US",1128,"Arrowhead Stadium","Kansas City, MO 64129",0.8827867,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0,"Kansas City, MO",616,6,"Arrowhead Stadium","Kansas City","1 Arrowhead Drive","arrowhead-stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"13","2018-10-19","2018-10-19_08.21.47",FALSE,4347050,"Giants at Falcons",0.963,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",0.93,"New York Giants at Atlanta Falcons","2018-10-23T04:15:00","2018-10-22T20:15:00","","2018-10-23T00:15:00","2018-04-20T00:47:42","nfl",FALSE,NA,155,2229,408,180.48775,62,62,669,"2018-08-24T21:53:38Z",FALSE,"QRCODE","30313","US",419590,"Mercedes-Benz Stadium","Atlanta, GA 30313",0.76958936,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",TRUE,0,"Atlanta, GA",0,16,"Mercedes-Benz Stadium","Atlanta","35 Northside Dr NW","mercedes-benz-stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"14","2018-10-19","2018-10-19_08.21.47",FALSE,4281985,"Troy at South Alabama",0.293,FALSE,"normal",FALSE,"2018-02-28T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",0.483,"Troy Trojans at South Alabama Jaguars Football","2018-10-24T04:00:00","2018-10-23T19:00:00","","2018-10-24T00:00:00","2018-02-28T15:00:17","ncaa_football",FALSE,NA,32,8,26,34.115383,10,10,93,NA,NA,NA,"36604","US",3716,"Ladd Peebles Stadium","Mobile, AL 36604",0.50177634,"AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago",TRUE,0,"Mobile, AL",686,4,"Ladd Peebles Stadium","Mobile","1621 Virginia St.","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"15","2018-10-19","2018-10-19_08.21.47",FALSE,4347018,"Dolphins at Texans",0.904,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",0.878,"Miami Dolphins at Houston Texans","2018-10-26T04:20:00","2018-10-25T19:20:00","","2018-10-26T00:20:00","2018-04-20T00:47:36","nfl",FALSE,NA,115,1921,629,145.12718,50,50,505,"2018-08-24T21:53:38Z",FALSE,"QRCODE","77054","US",41,"NRG Stadium","Houston, TX 77054",0.8624192,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,0,"Houston, TX",618,43,"NRG Stadium","Houston","1 Reliant Park","nrg-stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"16","2018-10-19","2018-10-19_08.21.47",FALSE,4347026,"Seahawks at Lions",0.947,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.898,"Seattle Seahawks at Detroit Lions","2018-10-28T21:00:00","2018-10-28T13:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:37","nfl",FALSE,NA,113,497,269,142.17844,45,45,601,"2018-08-24T21:53:39Z",FALSE,"QRCODE","48226","US",346,"Ford Field","Detroit, MI 48226",0.9029952,"MI","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,0,"Detroit, MI",505,11,"Ford Field","Detroit","2000 Brush St.","ford-field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"17","2018-10-19","2018-10-19_08.21.47",FALSE,4347041,"Buccaneers at Bengals",0.882,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.852,"Tampa Bay Buccaneers at Cincinnati Bengals","2018-10-28T21:00:00","2018-10-28T13:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:40","nfl",FALSE,NA,107,947,292,118.89041,55,53,362,"2018-08-24T21:53:39Z",FALSE,"QRCODE","45202","US",1124,"Paul Brown Stadium","Cincinnati, OH 45202",0.86166537,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,0,"Cincinnati, OH",515,5,"Paul Brown Stadium","Cincinnati","1 Paul Brown Stadium","paul-brown-stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"18","2018-10-19","2018-10-19_08.21.47",FALSE,4347070,"Ravens at Panthers",0.927,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.884,"Baltimore Ravens at Carolina Panthers","2018-10-28T21:00:00","2018-10-28T13:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:45","nfl",FALSE,NA,237,1283,225,279.75555,102,102,798,"2018-08-24T21:53:39Z",FALSE,"QRCODE","28202","US",1122,"Bank of America Stadium","Charlotte, NC 28202",0.8968222,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,0,"Charlotte, NC",517,9,"Bank of America Stadium","Charlotte","800 South Mint Street","bank-of-america-stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"19","2018-10-19","2018-10-19_08.21.47",FALSE,4346940,"Redskins at Giants",0.96,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",0.908,"Washington Redskins at New York Giants","2018-10-28T21:00:00","2018-10-28T13:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:17","nfl",FALSE,NA,213,1457,219,276.4703,110,107,1080,"2018-08-24T21:53:39Z",FALSE,"QRCODE","07073","US",1587,"MetLife Stadium","East Rutherford, NJ 07073",0.94873494,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0,"East Rutherford, NJ",501,12,"MetLife Stadium","East Rutherford","1 MetLife Stadium Drive","metlife-stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"20","2018-10-19","2018-10-19_08.21.47",FALSE,4346981,"Broncos at Chiefs",0.956,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",0.901,"Denver Broncos at Kansas City Chiefs","2018-10-28T21:00:00","2018-10-28T12:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:27","nfl",FALSE,NA,251,1049,785,266.7032,154,154,619,"2018-08-24T21:53:39Z",FALSE,"QRCODE","64129","US",1128,"Arrowhead Stadium","Kansas City, MO 64129",0.8827867,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0,"Kansas City, MO",616,6,"Arrowhead Stadium","Kansas City","1 Arrowhead Drive","arrowhead-stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"21","2018-10-19","2018-10-19_08.21.47",FALSE,4347078,"Browns at Steelers",0.935,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",0.885,"Cleveland Browns at Pittsburgh Steelers","2018-10-28T21:00:00","2018-10-28T13:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:46","nfl",FALSE,NA,267,824,175,317.70285,138,145,1000,"2018-08-24T21:53:39Z",FALSE,"QRCODE","15212","US",1119,"Heinz Field","Pittsburgh, PA 15212",0.9033526,"PA","https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,0,"Pittsburgh, PA",508,7,"Heinz Field","Pittsburgh","100 Art Rooney Avenue","heinz-field",40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"22","2018-10-19","2018-10-19_08.21.47",FALSE,4347007,"Jets at Bears",0.948,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",0.897,"New York Jets at Chicago Bears","2018-10-28T21:00:00","2018-10-28T12:00:00","","2018-10-28T17:00:00","2018-04-20T00:47:33","nfl",FALSE,NA,331,903,69,363.82608,195,195,864,"2018-08-24T21:53:39Z",FALSE,"QRCODE","60605","US",31,"Soldier Field","Chicago, IL 60605",0.940013,"IL","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0,"Chicago, IL",602,8,"Soldier Field","Chicago","1410 S. Museum Campus Drive","soldier-field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"23","2018-10-19","2018-10-19_08.21.47",FALSE,4347153,"Colts at Raiders",0.907,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",0.87,"Indianapolis Colts at Oakland Raiders","2018-10-29T00:05:00","2018-10-28T13:05:00","","2018-10-28T20:05:00","2018-04-20T01:04:25","nfl",FALSE,NA,139,1860,431,146.2413,62,62,421,"2018-08-24T21:53:39Z",FALSE,"QRCODE","94621","US",14,"Oakland-Alameda County Coliseum","Oakland, CA 94621",0.7817843,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,0,"Oakland, CA",807,9,"Oakland-Alameda County Coliseum","Oakland","7000 Coliseum Way","oakland-alameda-county-coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"24","2018-10-19","2018-10-19_08.21.47",FALSE,4346921,"Packers at Rams",0.996,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",0.928,"Green Bay Packers at Los Angeles Rams","2018-10-29T00:25:00","2018-10-28T13:25:00","","2018-10-28T20:25:00","2018-04-20T00:47:14","nfl",FALSE,NA,361,1570,403,421.19604,211,198,1165,"2018-08-24T21:53:39Z",FALSE,"QRCODE","90037","US",51012,"Los Angeles Memorial Coliseum","Los Angeles, CA 90037",0.86898464,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,0,"Los Angeles, CA",0,8,"Los Angeles Memorial Coliseum","Los Angeles","3911 S Figueroa St","los-angeles-memorial-coliseum-1",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"25","2018-10-19","2018-10-19_08.21.47",FALSE,4347101,"49ers at Cardinals",0.935,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",0.888,"San Francisco 49ers at Arizona Cardinals","2018-10-29T00:25:00","2018-10-28T13:25:00","","2018-10-28T20:25:00","2018-04-20T00:47:51","nfl",FALSE,NA,98,1257,594,133.62122,39,39,6034,"2018-08-24T21:53:39Z",FALSE,"QRCODE","85305","US",43,"State Farm Stadium","Glendale, AZ 85305",0.93402725,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,0,"Glendale, AZ",753,9,"State Farm Stadium","Glendale","1 Cardinals Drive","state-farm-stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"26","2018-10-19","2018-10-19_08.21.47",FALSE,4347136,"Saints at Vikings",0.942,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",0.89,"New Orleans Saints at Minnesota Vikings","2018-10-29T04:20:00","2018-10-28T19:20:00","","2018-10-29T00:20:00","2018-04-20T01:04:04","nfl",FALSE,NA,283,1395,440,329.07727,125,125,1313,"2018-08-24T21:53:39Z",FALSE,"QRCODE","55415","US",218451,"U.S. Bank Stadium","Minneapolis, MN 55415",0.88524246,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,0,"Minneapolis, MN",0,14,"U.S. Bank Stadium","Minneapolis","401 Chicago Avenue","u-s-bank-stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"27","2018-10-19","2018-10-19_08.21.47",FALSE,4347062,"Patriots at Bills",0.944,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",0.886,"New England Patriots at Buffalo Bills","2018-10-30T04:15:00","2018-10-29T20:15:00","","2018-10-30T00:15:00","2018-04-20T00:47:44","nfl",FALSE,NA,132,1449,584,158.41438,80,75,496,"2018-08-24T21:53:39Z",FALSE,"QRCODE","14127","US",1135,"New Era Field","Orchard Park, NY 14127",0.8815085,"NY","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,0,"Orchard Park, NY",514,6,"New Era Field","Orchard Park","1 Bills Drive","new-era-field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"28","2018-10-19","2018-10-19_08.21.47",FALSE,4347131,"Raiders at 49ers",0.998,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",0.918,"Oakland Raiders at San Francisco 49ers","2018-11-02T04:20:00","2018-11-01T17:20:00","","2018-11-02T00:20:00","2018-04-20T00:47:57","nfl",FALSE,NA,335,2054,615,353.15283,171,150,1202,"2018-08-24T21:53:39Z",FALSE,"QRCODE","95054","US",58670,"Levi's Stadium","Santa Clara, CA 95054",0.95768774,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,0,"Santa Clara, CA",0,10,"Levi's Stadium","Santa Clara","4900 Marie P DeBartolo Way","levi-s-stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"29","2018-10-19","2018-10-19_08.21.47",FALSE,4466234,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",0.376,FALSE,"normal",FALSE,"2018-07-28T00:00:00","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234",0.489,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T22:00:00","2018-11-03T13:00:00","","2018-11-03T18:00:00","2018-07-28T16:00:52","sports",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66045","",74230,"Horejsi Center","Lawrence, ",0.56565154,NA,"https://seatgeek.com/venues/horejsi-center/tickets","America/Chicago",TRUE,0,"Lawrence",0,4,"Horejsi Center","Lawrence","1550 Allen Fieldhhouse Dr","horejsi-center",38.9535,-95.2532,NA,NA,NA
"30","2018-10-19","2018-10-19_08.21.47",FALSE,4281935,"South Alabama at Arkansas State",0.503,FALSE,"normal",FALSE,"2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",0.576,"South Alabama Jaguars at Arkansas State Red Wolves Football","2018-11-03T23:00:00","2018-11-03T14:00:00","","2018-11-03T19:00:00","2018-02-28T15:00:09","ncaa_football",FALSE,NA,44,96,95,42.021053,23,NA,60,NA,NA,NA,"72401","US",8896,"Centennial Bank Stadium","Jonesboro, AR 72401",0.47753516,"AR","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","America/Chicago",TRUE,0,"Jonesboro, AR",0,1,"Centennial Bank Stadium","Jonesboro","2180 Aggie Rd","centennial-bank-stadium-1",35.8429,-90.6797,NA,NA,NA
"31","2018-10-19","2018-10-19_08.21.47",FALSE,4347083,"Jets at Dolphins",0.913,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.852,"New York Jets at Miami Dolphins","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:47","nfl",FALSE,NA,203,1508,70,204.81429,96,91,392,"2018-08-24T21:53:39Z",FALSE,"QRCODE","33056","US",29,"Hard Rock Stadium","Miami Gardens, FL 33056",0.8378203,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,0,"Miami Gardens, FL",528,32,"Hard Rock Stadium","Miami Gardens","347 Don Shula Dr.","hard-rock-stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"32","2018-10-19","2018-10-19_08.21.47",FALSE,4347140,"Lions at Vikings",0.928,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.864,"Detroit Lions at Minnesota Vikings","2018-11-04T22:00:00","2018-11-04T12:00:00","","2018-11-04T18:00:00","2018-04-20T01:04:05","nfl",FALSE,NA,247,1390,404,288.49753,121,121,1267,"2018-08-24T21:53:39Z",FALSE,"QRCODE","55415","US",218451,"U.S. Bank Stadium","Minneapolis, MN 55415",0.88524246,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,0,"Minneapolis, MN",0,14,"U.S. Bank Stadium","Minneapolis","401 Chicago Avenue","u-s-bank-stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"33","2018-10-19","2018-10-19_08.21.47",FALSE,4346997,"Chiefs at Browns",0.89,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.839,"Kansas City Chiefs at Cleveland Browns","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:31","nfl",FALSE,NA,97,1293,715,117.97482,52,53,425,"2018-08-24T21:53:39Z",FALSE,"QRCODE","44114","US",1123,"FirstEnergy Stadium","Cleveland, OH 44114",0.86852187,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,0,"Cleveland, OH",510,5,"FirstEnergy Stadium","Cleveland","100 Alfred Lerner Way","firstenergy-stadium-15",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"34","2018-10-19","2018-10-19_08.21.47",FALSE,4347069,"Steelers at Ravens",0.922,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.859,"Pittsburgh Steelers at Baltimore Ravens","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:45","nfl",FALSE,NA,206,1455,351,258.66666,125,121,835,"2018-08-24T21:53:39Z",FALSE,"QRCODE","21230","US",1121,"M&T Bank Stadium","Baltimore, MD 21230",0.8927189,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,0,"Baltimore, MD",512,6,"M&T Bank Stadium","Baltimore","1101 Russell St","m-t-bank-stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"35","2018-10-19","2018-10-19_08.21.47",FALSE,4346937,"Falcons at Redskins",0.949,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.88,"Atlanta Falcons at Washington Redskins","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:17","nfl",FALSE,NA,179,1070,382,186.7356,67,67,398,"2018-08-24T21:53:39Z",FALSE,"QRCODE","20785","US",35,"FedEx Field","Landover, MD 20785",0.9333444,"MD","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,0,"Landover, MD",511,5,"FedEx Field","Landover","1600 Fedex Way","fedex-field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"36","2018-10-19","2018-10-19_08.21.47",FALSE,4347061,"Bears at Bills",0.934,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.869,"Chicago Bears at Buffalo Bills","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:43","nfl",FALSE,NA,140,1146,469,158.5096,66,63,482,"2018-08-24T21:53:39Z",FALSE,"QRCODE","14127","US",1135,"New Era Field","Orchard Park, NY 14127",0.8815085,"NY","https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,0,"Orchard Park, NY",514,6,"New Era Field","Orchard Park","1 Bills Drive","new-era-field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"37","2018-10-19","2018-10-19_08.21.47",FALSE,4347033,"Buccaneers at Panthers",0.895,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.84,"Tampa Bay Buccaneers at Carolina Panthers","2018-11-04T22:00:00","2018-11-04T13:00:00","","2018-11-04T18:00:00","2018-04-20T00:47:38","nfl",FALSE,NA,170,1523,396,214.08586,68,68,854,"2018-08-24T21:53:39Z",FALSE,"QRCODE","28202","US",1122,"Bank of America Stadium","Charlotte, NC 28202",0.8968222,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,0,"Charlotte, NC",517,9,"Bank of America Stadium","Charlotte","800 South Mint Street","bank-of-america-stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"38","2018-10-19","2018-10-19_08.21.47",FALSE,4347127,"Chargers at Seahawks",0.929,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.864,"Los Angeles Chargers at Seattle Seahawks","2018-11-05T01:05:00","2018-11-04T13:05:00","","2018-11-04T21:05:00","2018-04-20T00:47:56","nfl",FALSE,NA,356,1576,142,367.2324,141,141,874,"2018-08-24T21:53:39Z",FALSE,"QRCODE","98134","US",339,"CenturyLink Field","Seattle, WA 98134",0.87232786,"WA","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,0,"Seattle, WA",819,8,"CenturyLink Field","Seattle","800 Occidental Ave S","centurylink-field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"39","2018-10-19","2018-10-19_08.21.47",FALSE,4347141,"Texans at Broncos",0.907,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.851,"Houston Texans at Denver Broncos","2018-11-05T01:05:00","2018-11-04T14:05:00","","2018-11-04T21:05:00","2018-04-20T01:04:05","nfl",FALSE,NA,272,1492,89,330.14606,134,115,1150,"2018-08-24T21:53:39Z",FALSE,"QRCODE","80204","US",1131,"Sports Authority Field at Mile High","Denver, CO 80204",0.9028296,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",TRUE,0,"Denver, CO",751,6,"Sports Authority Field at Mile High","Denver","1701 Bryant St.","sports-authority-field-at-mile-high",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"40","2018-10-19","2018-10-19_08.21.47",FALSE,4346970,"Rams at Saints",0.897,FALSE,"normal",TRUE,"2018-04-20T00:00:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.843,"Los Angeles Rams at New Orleans Saints","2018-11-05T01:25:00","2018-11-04T15:25:00","","2018-11-04T21:25:00","2018-04-20T00:47:25","nfl",FALSE,NA,270,906,754,292.48672,100,100,1800,"2018-05-29T20:39:08Z",FALSE,"QRCODE","70112","US",128,"Mercedes-Benz Superdome","New Orleans, LA 70112",0.8966978,"LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,0,"New Orleans, LA",622,15,"Mercedes-Benz Superdome","New Orleans","1500 Sugar Bowl Drive","mercedes-benz-superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"41","2018-10-19","2018-10-19_08.21.47",FALSE,4494650,"Alex G",0.494,FALSE,"normal",FALSE,"2018-08-23T00:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.561,"Alex G","2018-11-05T05:00:00","2018-11-04T19:00:00","","2018-11-05T01:00:00","2018-08-23T19:51:10","concert",FALSE,TRUE,64,1,29,112.37931,47,NA,584,NA,NA,NA,"60608","US",60271,"Thalia Hall","Chicago, IL 60608",0.51888376,"IL","https://seatgeek.com/venues/thalia-hall/tickets","America/Chicago",TRUE,0,"Chicago, IL",0,58,"Thalia Hall","Chicago","1807 S Allport St","thalia-hall",41.8577,-87.6575,NA,NA,NA
