"","date","timestamp","date_tbd","datetime_utc","popularity","datetime_local","id","score","created_at","short_title","visible_until_utc","type","description","is_open","datetime_tbd","status","url","announce_date","title","time_tbd","general_admission","highest_price","lowest_price","median_price","visible_listing_count","listing_count","average_price","lowest_price_good_deals","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","has_upcoming_events","popularity_venue","postal_code","id_venue","metro_code","display_location","slug","extended_address","name_v2","timezone","score_venue","address","state","city","name","url_venue","country","num_upcoming_events","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"15","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-24T00:00:00",0.502,"2018-10-23T19:00:00",4281985,0.303,"2018-02-28T15:00:17","Troy at South Alabama","2018-10-24T04:00:00","ncaa_football","",FALSE,FALSE,"normal","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T00:00:00","Troy Trojans at South Alabama Jaguars Football",FALSE,NA,93,11,32,8,26,34.576923,11,NA,NA,NA,TRUE,0,"36604",3716,686,"Mobile, AL","ladd-peebles-stadium","Mobile, AL 36604","Ladd Peebles Stadium","America/Chicago",0.50177634,"1621 Virginia St.","AL","Mobile","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US",4,-88.0761,30.6748,NA,NA,NA
"16","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-26T00:20:00",0.903,"2018-10-25T19:20:00",4347018,0.884,"2018-04-20T00:47:36","Dolphins at Texans","2018-10-26T04:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:00:00","Miami Dolphins at Houston Texans",FALSE,NA,505,52,115,1905,649,145.4792,52,FALSE,"QRCODE","2018-08-24T21:53:38Z",TRUE,0,"77054",41,618,"Houston, TX","nrg-stadium","Houston, TX 77054","NRG Stadium","America/Chicago",0.8624192,"1 Reliant Park","TX","Houston","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",43,-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"17","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.876,"2018-10-28T13:00:00",4347041,0.859,"2018-04-20T00:47:40","Buccaneers at Bengals","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:00:00","Tampa Bay Buccaneers at Cincinnati Bengals",FALSE,NA,362,55,109,957,295,120.22034,53,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"45202",1124,515,"Cincinnati, OH","paul-brown-stadium","Cincinnati, OH 45202","Paul Brown Stadium","America/New_York",0.86166537,"1 Paul Brown Stadium","OH","Cincinnati","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",5,-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"18","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.925,"2018-10-28T13:00:00",4347026,0.923,"2018-04-20T00:47:37","Seahawks at Lions","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:00:00","Seattle Seahawks at Detroit Lions",FALSE,NA,601,57,110,491,284,140.90845,81,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"48226",346,505,"Detroit, MI","ford-field","Detroit, MI 48226","Ford Field","America/Detroit",0.9029952,"2000 Brush St.","MI","Detroit","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",11,-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"19","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.931,"2018-10-28T13:00:00",4346940,0.931,"2018-04-20T00:47:17","Redskins at Giants","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:00:00","Washington Redskins at New York Giants",FALSE,NA,1080,109,213,1456,233,274.58368,107,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"07073",1587,501,"East Rutherford, NJ","metlife-stadium","East Rutherford, NJ 07073","MetLife Stadium","America/New_York",0.94873494,"1 MetLife Stadium Drive","NJ","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",12,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"20","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.908,"2018-10-28T13:00:00",4347070,0.902,"2018-04-20T00:47:45","Ravens at Panthers","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:00:00","Baltimore Ravens at Carolina Panthers",FALSE,NA,798,80,242,1331,229,280.97818,80,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"28202",1122,517,"Charlotte, NC","bank-of-america-stadium","Charlotte, NC 28202","Bank of America Stadium","America/New_York",0.8968222,"800 South Mint Street","NC","Charlotte","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",9,-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"21","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.921,"2018-10-28T12:00:00",4346981,0.921,"2018-04-20T00:47:27","Broncos at Chiefs","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:00:00","Denver Broncos at Kansas City Chiefs",FALSE,NA,619,154,251,1076,785,268.1363,154,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"64129",1128,616,"Kansas City, MO","arrowhead-stadium","Kansas City, MO 64129","Arrowhead Stadium","America/Chicago",0.8827867,"1 Arrowhead Drive","MO","Kansas City","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",6,-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"22","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.909,"2018-10-28T13:00:00",4347078,0.907,"2018-04-20T00:47:46","Browns at Steelers","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:00:00","Cleveland Browns at Pittsburgh Steelers",FALSE,NA,1000,145,265,855,188,316.03723,145,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"15212",1119,508,"Pittsburgh, PA","heinz-field","Pittsburgh, PA 15212","Heinz Field","America/New_York",0.9033526,"100 Art Rooney Avenue","PA","Pittsburgh","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",7,-80.0158,40.4468,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"23","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T17:00:00",0.922,"2018-10-28T12:00:00",4347007,0.922,"2018-04-20T00:47:33","Jets at Bears","2018-10-28T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:00:00","New York Jets at Chicago Bears",FALSE,NA,864,201,337,903,69,374.49277,201,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"60605",31,602,"Chicago, IL","soldier-field","Chicago, IL 60605","Soldier Field","America/Chicago",0.940013,"1410 S. Museum Campus Drive","IL","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",8,-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"24","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T20:05:00",0.892,"2018-10-28T13:05:00",4347153,0.879,"2018-04-20T01:04:25","Colts at Raiders","2018-10-29T00:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T00:00:00","Indianapolis Colts at Oakland Raiders",FALSE,NA,463,61,139,1831,398,151.77386,56,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"94621",14,807,"Oakland, CA","oakland-alameda-county-coliseum","Oakland, CA 94621","Oakland-Alameda County Coliseum","America/Los_Angeles",0.7817843,"7000 Coliseum Way","CA","Oakland","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",9,-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"25","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T20:25:00",0.946,"2018-10-28T13:25:00",4346921,0.957,"2018-04-20T00:47:14","Packers at Rams","2018-10-29T00:25:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:00:00","Green Bay Packers at Los Angeles Rams",FALSE,NA,1385,217,394,1578,410,460.7756,217,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"90037",51012,0,"Los Angeles, CA","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","America/Los_Angeles",0.86898464,"3911 S Figueroa St","CA","Los Angeles","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",8,-118.288,34.0138,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"26","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-28T20:25:00",0.91,"2018-10-28T13:25:00",4347101,0.907,"2018-04-20T00:47:51","49ers at Cardinals","2018-10-29T00:25:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:00:00","San Francisco 49ers at Arizona Cardinals",FALSE,NA,6050,41,103,1264,599,139.10184,41,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"85305",43,753,"Glendale, AZ","state-farm-stadium","Glendale, AZ 85305","State Farm Stadium","America/Phoenix",0.93402725,"1 Cardinals Drive","AZ","Glendale","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",10,-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"27","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-29T00:20:00",0.912,"2018-10-28T19:20:00",4347136,0.913,"2018-04-20T01:04:04","Saints at Vikings","2018-10-29T04:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T00:00:00","New Orleans Saints at Minnesota Vikings",FALSE,NA,2401,106,278,1398,444,334.6419,106,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"55415",218451,0,"Minneapolis, MN","u-s-bank-stadium","Minneapolis, MN 55415","U.S. Bank Stadium","America/Chicago",0.88524246,"401 Chicago Avenue","MN","Minneapolis","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",14,-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"28","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-10-30T00:15:00",0.914,"2018-10-29T20:15:00",4347062,0.921,"2018-04-20T00:47:44","Patriots at Bills","2018-10-30T04:15:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:00:00","New England Patriots at Buffalo Bills",FALSE,NA,496,80,132,1464,647,158.93817,77,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"14127",1135,514,"Orchard Park, NY","new-era-field","Orchard Park, NY 14127","New Era Field","America/New_York",0.8815085,"1 Bills Drive","NY","Orchard Park","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",6,-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"29","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-02T00:20:00",0.944,"2018-11-01T17:20:00",4347131,0.97,"2018-04-20T00:47:57","Raiders at 49ers","2018-11-02T04:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:00:00","Oakland Raiders at San Francisco 49ers",FALSE,NA,1202,171,337,2055,629,353.21304,150,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"95054",58670,0,"Santa Clara, CA","levi-s-stadium","Santa Clara, CA 95054","Levi's Stadium","America/Los_Angeles",0.95768774,"4900 Marie P DeBartolo Way","CA","Santa Clara","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",10,-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"30","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-03T18:00:00",0.501,"2018-11-03T13:00:00",4466234,0.371,"2018-07-28T16:00:52","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T22:00:00","sports","",FALSE,FALSE,"normal","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T00:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,NA,82,82,82,1,1,82,NA,NA,NA,NA,TRUE,0,"66045",74230,0,"Lawrence","horejsi-center","Lawrence, ","Horejsi Center","America/Chicago",0.56565154,"1550 Allen Fieldhhouse Dr",NA,"Lawrence","Horejsi Center","https://seatgeek.com/venues/horejsi-center/tickets","",4,-95.2532,38.9535,NA,NA,NA
"31","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-03T19:00:00",0.599,"2018-11-03T14:00:00",4281935,0.502,"2018-02-28T15:00:09","South Alabama at Arkansas State","2018-11-03T23:00:00","ncaa_football","",FALSE,FALSE,"normal","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T00:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,NA,60,23,44,96,95,42.021053,NA,NA,NA,NA,TRUE,0,"72401",8896,0,"Jonesboro, AR","centennial-bank-stadium-1","Jonesboro, AR 72401","Centennial Bank Stadium","America/Chicago",0.47753516,"2180 Aggie Rd","AR","Jonesboro","Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US",2,-90.6797,35.8429,NA,NA,NA
"32","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.883,"2018-11-04T13:00:00",4347083,0.895,"2018-04-20T00:47:47","Jets at Dolphins","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:00:00","New York Jets at Miami Dolphins",FALSE,NA,362,95,203,1493,65,206.21538,91,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"33056",29,528,"Miami Gardens, FL","hard-rock-stadium","Miami Gardens, FL 33056","Hard Rock Stadium","America/New_York",0.8378203,"347 Don Shula Dr.","FL","Miami Gardens","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",32,-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"33","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.892,"2018-11-04T12:00:00",4347140,0.905,"2018-04-20T01:04:05","Lions at Vikings","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T00:00:00","Detroit Lions at Minnesota Vikings",FALSE,NA,1267,121,246,1401,414,286.54108,121,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"55415",218451,0,"Minneapolis, MN","u-s-bank-stadium","Minneapolis, MN 55415","U.S. Bank Stadium","America/Chicago",0.88524246,"401 Chicago Avenue","MN","Minneapolis","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",14,-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"34","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.864,"2018-11-04T13:00:00",4346997,0.867,"2018-04-20T00:47:31","Chiefs at Browns","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:00:00","Kansas City Chiefs at Cleveland Browns",FALSE,NA,425,52,96,1285,725,117.889656,52,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"44114",1123,510,"Cleveland, OH","firstenergy-stadium-15","Cleveland, OH 44114","FirstEnergy Stadium","America/New_York",0.86852187,"100 Alfred Lerner Way","OH","Cleveland","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",5,-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"35","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.91,"2018-11-04T13:00:00",4346937,0.927,"2018-04-20T00:47:17","Falcons at Redskins","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:00:00","Atlanta Falcons at Washington Redskins",FALSE,NA,398,67,179,1080,384,187.65625,67,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"20785",35,511,"Landover, MD","fedex-field","Landover, MD 20785","FedEx Field","America/New_York",0.9333444,"1600 Fedex Way","MD","Landover","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",5,-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"36","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.881,"2018-11-04T13:00:00",4347069,0.894,"2018-04-20T00:47:45","Steelers at Ravens","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:00:00","Pittsburgh Steelers at Baltimore Ravens",FALSE,NA,835,125,202,1466,370,254.52702,121,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"21230",1121,512,"Baltimore, MD","m-t-bank-stadium","Baltimore, MD 21230","M&T Bank Stadium","America/New_York",0.8927189,"1101 Russell St","MD","Baltimore","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",6,-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"37","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.867,"2018-11-04T13:00:00",4347033,0.875,"2018-04-20T00:47:38","Buccaneers at Panthers","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:00:00","Tampa Bay Buccaneers at Carolina Panthers",FALSE,NA,854,72,170,1530,407,213.27272,72,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"28202",1122,517,"Charlotte, NC","bank-of-america-stadium","Charlotte, NC 28202","Bank of America Stadium","America/New_York",0.8968222,"800 South Mint Street","NC","Charlotte","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",9,-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"38","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T18:00:00",0.879,"2018-11-04T13:00:00",4347061,0.888,"2018-04-20T00:47:43","Bears at Bills","2018-11-04T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:00:00","Chicago Bears at Buffalo Bills",FALSE,NA,482,64,137,1115,436,164.80504,63,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"14127",1135,514,"Orchard Park, NY","new-era-field","Orchard Park, NY 14127","New Era Field","America/New_York",0.8815085,"1 Bills Drive","NY","Orchard Park","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",6,-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"39","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T21:05:00",0.891,"2018-11-04T13:05:00",4347127,0.906,"2018-04-20T00:47:56","Chargers at Seahawks","2018-11-05T01:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:00:00","Los Angeles Chargers at Seattle Seahawks",FALSE,NA,926,141,357,1604,142,367.52817,141,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"98134",339,819,"Seattle, WA","centurylink-field","Seattle, WA 98134","CenturyLink Field","America/Los_Angeles",0.87232786,"800 Occidental Ave S","WA","Seattle","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",8,-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"40","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T21:05:00",0.868,"2018-11-04T14:05:00",4347141,0.871,"2018-04-20T01:04:05","Texans at Broncos","2018-11-05T01:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T00:00:00","Houston Texans at Denver Broncos",FALSE,NA,1150,129,275,1496,96,319.8125,115,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"80204",1131,751,"Denver, CO","sports-authority-field-at-mile-high","Denver, CO 80204","Sports Authority Field at Mile High","America/Denver",0.9028296,"1701 Bryant Street","CO","Denver","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",6,-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"41","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-04T21:25:00",0.866,"2018-11-04T15:25:00",4346970,0.87,"2018-04-20T00:47:25","Rams at Saints","2018-11-05T01:25:00","nfl","",TRUE,FALSE,"normal","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:00:00","Los Angeles Rams at New Orleans Saints",FALSE,NA,1800,90,276,935,786,297.47455,90,FALSE,"QRCODE","2018-05-29T20:39:08Z",TRUE,0,"70112",128,622,"New Orleans, LA","mercedes-benz-superdome","New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,"1500 Sugar Bowl Drive","LA","New Orleans","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",15,-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"42","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-05T01:00:00",0.571,"2018-11-04T19:00:00",4494650,0.476,"2018-08-23T19:51:10","Alex G","2018-11-05T05:00:00","concert","",FALSE,FALSE,"normal","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T00:00:00","Alex G",FALSE,TRUE,584,47,64,1,29,112.37931,NA,NA,NA,NA,TRUE,0,"60608",60271,0,"Chicago, IL","thalia-hall","Chicago, IL 60608","Thalia Hall","America/Chicago",0.51888376,"1807 S Allport St","IL","Chicago","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","US",59,-87.6575,41.8577,NA,NA,NA
"43","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-05T01:20:00",0.941,"2018-11-04T20:20:00",4347089,0.972,"2018-04-20T00:47:49","Packers at Patriots","2018-11-05T05:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:00:00","Green Bay Packers at New England Patriots",FALSE,NA,1789,389,588,889,194,680.0567,326,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"02035",33,506,"Foxborough, MA","gillette-stadium","Foxborough, MA 02035","Gillette Stadium","America/New_York",0.8983344,"1 Patriot Place","MA","Foxborough","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",11,-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"44","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-06T01:15:00",0.913,"2018-11-05T19:15:00",4327922,0.937,"2018-04-05T23:08:47","Titans at Cowboys","2018-11-06T05:15:00","nfl","",TRUE,FALSE,"normal","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T00:00:00","Tennessee Titans at Dallas Cowboys",FALSE,NA,2400,NA,180,2666,3614,232.67404,NA,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",TRUE,0,"76011",4965,623,"Arlington, TX","at-t-stadium","Arlington, TX 76011","AT&T Stadium","America/Chicago",0.9751414,"1 AT&T Way","TX","Arlington","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",17,-97.0957,32.7459,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"45","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-09T01:20:00",0.868,"2018-11-08T20:20:00",4347075,0.887,"2018-04-20T00:47:46","Panthers at Steelers","2018-11-09T05:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:00:00","Carolina Panthers at Pittsburgh Steelers",FALSE,NA,1197,89,156,1916,443,207.17155,87,FALSE,"QRCODE","2018-08-24T21:53:39Z",TRUE,0,"15212",1119,508,"Pittsburgh, PA","heinz-field","Pittsburgh, PA 15212","Heinz Field","America/New_York",0.9033526,"100 Art Rooney Avenue","PA","Pittsburgh","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",7,-80.0158,40.4468,FALSE,"QRCODE","2018-10-04T12:42:28Z"
