"","date","timestamp","datetime_tbd","datetime_utc","url","created_at","date_tbd","short_title","visible_until_utc","time_tbd","datetime_local","status","description","type","score","announce_date","title","id","is_open","popularity","general_admission","median_price","listing_count","lowest_price","highest_price","lowest_price_good_deals","average_price","visible_listing_count","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","url_venue","country","popularity_venue","name","slug","address","num_upcoming_events","state","score_venue","display_location","city","timezone","has_upcoming_events","id_venue","postal_code","metro_code","extended_address","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T17:00:00","https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-04-20T00:47:49",FALSE,"Dolphins at Patriots","2018-09-30T21:00:00",FALSE,"2018-09-30T13:00:00","normal","","nfl",0.849,"2018-04-20T00:00:00","Miami Dolphins at New England Patriots",4347092,FALSE,0.942,NA,375,81,264,1516,264,501.50616,243,FALSE,"2018-08-24T20:51:36Z","QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium","gillette-stadium","1 Patriot Place",15,"MA",0.8983344,"Foxborough, MA","Foxborough","America/New_York",TRUE,33,"02035",506,"Foxborough, MA 02035",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"12","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T17:00:00","https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052","2018-04-20T00:47:42",FALSE,"Bengals at Falcons","2018-09-30T21:00:00",FALSE,"2018-09-30T13:00:00","normal","","nfl",0.867,"2018-04-20T00:00:00","Cincinnati Bengals at Atlanta Falcons",4347052,FALSE,0.955,NA,153,724,63,717,63,167.3315,804,FALSE,"2018-08-23T20:14:46Z","QRCODE","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",19,"GA",0.76958936,"Atlanta, GA","Atlanta","America/New_York",TRUE,419590,"30313",0,"Atlanta, GA 30313",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"13","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T20:05:00","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103","2018-04-20T00:47:51",FALSE,"Seahawks at Cardinals","2018-10-01T00:05:00",FALSE,"2018-09-30T13:05:00","normal","","nfl",0.873,"2018-04-20T00:00:00","Seattle Seahawks at Arizona Cardinals",4347103,FALSE,0.962,NA,91,603,26,626,26,113.93201,783,FALSE,"2018-09-05T19:57:48Z","QRCODE","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium","state-farm-stadium","1 Cardinals Drive",10,"AZ",0.93402725,"Glendale, AZ","Glendale","America/Phoenix",TRUE,43,"85305",753,"Glendale, AZ 85305",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"14","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T20:05:00","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-04-20T01:04:25",FALSE,"Browns at Raiders","2018-10-01T00:05:00",FALSE,"2018-09-30T13:05:00","normal","","nfl",0.82,"2018-04-20T00:00:00","Cleveland Browns at Oakland Raiders",4347154,FALSE,0.922,NA,168,283,80,370,80,161.22261,374,FALSE,"2018-08-24T20:56:48Z","QRCODE","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","7000 Coliseum Way",21,"CA",0.7817843,"Oakland, CA","Oakland","America/Los_Angeles",TRUE,14,"94621",807,"Oakland, CA 94621",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"15","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T20:25:00","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-04-20T00:47:52",FALSE,"49ers at Chargers","2018-10-01T00:25:00",FALSE,"2018-09-30T13:25:00","normal","","nfl",0.896,"2018-04-20T00:00:00","San Francisco 49ers at Los Angeles Chargers",4347112,FALSE,0.983,NA,223,108,152,552,171,246.00926,323,FALSE,"2018-08-24T20:52:20Z","QRCODE","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center","stubhub-center","18400 Avalon Blvd",14,"CA",0.7228164,"Carson, CA","Carson","America/Los_Angeles",TRUE,52,"90746",803,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"16","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-09-30T20:25:00","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-04-20T00:47:25",FALSE,"Saints at Giants","2018-10-01T00:25:00",FALSE,"2018-09-30T16:25:00","normal","","nfl",0.898,"2018-04-20T00:00:00","New Orleans Saints at New York Giants",4346972,FALSE,0.987,NA,244,218,131,1183,131,330.9679,356,FALSE,"2018-08-24T20:47:31Z","QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive",16,"NJ",0.94873494,"East Rutherford, NJ","East Rutherford","America/New_York",TRUE,1587,"07073",501,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"17","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-01T00:20:00","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-04-20T00:47:47",FALSE,"Ravens at Steelers","2018-10-01T04:20:00",FALSE,"2018-09-30T20:20:00","normal","","nfl",0.87,"2018-04-20T00:00:00","Baltimore Ravens at Pittsburgh Steelers",4347080,FALSE,0.949,NA,206,186,103,653,103,240.08064,371,FALSE,"2018-08-24T20:51:27Z","QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field","heinz-field","100 Art Rooney Avenue",10,"PA",0.9033526,"Pittsburgh, PA","Pittsburgh","America/New_York",TRUE,1119,"15212",508,"Pittsburgh, PA 15212",40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"18","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-02T00:15:00","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-04-20T01:04:05",FALSE,"Chiefs at Broncos","2018-10-02T04:15:00",FALSE,"2018-10-01T18:15:00","normal","","nfl",0.839,"2018-04-20T00:00:00","Kansas City Chiefs at Denver Broncos",4347139,FALSE,0.927,NA,274,85,145,6272,145,459.84705,386,FALSE,"2018-08-24T20:57:25Z","QRCODE","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High","sports-authority-field-at-mile-high","1701 Bryant St.",7,"CO",0.9028296,"Denver, CO","Denver","America/Denver",TRUE,1131,"80204",751,"Denver, CO 80204",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"19","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-05T00:20:00","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-04-20T00:47:50",FALSE,"Colts at Patriots","2018-10-05T04:20:00",FALSE,"2018-10-04T20:20:00","normal","","nfl",0.857,"2018-04-20T00:00:00","Indianapolis Colts at New England Patriots",4347096,FALSE,0.912,NA,246,278,141,1198,141,299.01437,606,FALSE,"2018-08-24T21:03:24Z","QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium","gillette-stadium","1 Patriot Place",15,"MA",0.8983344,"Foxborough, MA","Foxborough","America/New_York",TRUE,33,"02035",506,"Foxborough, MA 02035",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"20","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-06T19:30:00","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989","2018-02-28T15:00:17",FALSE,"South Alabama at Georgia Southern","2018-10-06T23:30:00",FALSE,"2018-10-06T15:30:00","normal","","ncaa_football",0.578,"2018-02-28T00:00:00","South Alabama Jaguars at Georgia Southern Eagles Football",4281989,FALSE,0.682,NA,42,19,28,69,NA,45.42105,7,NA,NA,NA,"Allen E. Paulson Stadium","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","US",0,"Allen E. Paulson Stadium","allen-e-paulson-stadium","225 Lanier Drive",4,"GA",0.41380084,"Statesboro, GA","Statesboro","America/New_York",TRUE,2352,"30460",507,"Statesboro, GA 30460",32.4488,-81.7832,NA,NA,NA
"21","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-04-20T00:47:47",FALSE,"Falcons at Steelers","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.854,"2018-04-20T00:00:00","Atlanta Falcons at Pittsburgh Steelers",4347079,FALSE,0.904,NA,354,248,148,1084,148,399.4637,447,FALSE,"2018-08-24T21:16:40Z","QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field","heinz-field","100 Art Rooney Avenue",10,"PA",0.9033526,"Pittsburgh, PA","Pittsburgh","America/New_York",TRUE,1119,"15212",508,"Pittsburgh, PA 15212",40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"22","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-04-20T00:47:38",FALSE,"Giants at Panthers","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.876,"2018-04-20T00:00:00","New York Giants at Carolina Panthers",4347032,FALSE,0.926,NA,266,283,159,1052,162,329.22263,456,FALSE,"2018-08-24T21:15:58Z","QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium","bank-of-america-stadium","800 South Mint Street",8,"NC",0.8968222,"Charlotte, NC","Charlotte","America/New_York",TRUE,1122,"28202",517,"Charlotte, NC 28202",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"23","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-04-20T00:47:37",FALSE,"Packers at Lions","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.895,"2018-04-20T00:00:00","Green Bay Packers at Detroit Lions",4347027,FALSE,0.941,NA,195,371,132,2392,120,250.20216,617,FALSE,"2018-08-24T21:05:06Z","QRCODE","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field","ford-field","2000 Brush St.",11,"MI",0.9029952,"Detroit, MI","Detroit","America/Detroit",TRUE,346,"48226",505,"Detroit, MI 48226",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"24","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-04-20T00:47:34",FALSE,"Broncos at Jets","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.904,"2018-04-20T00:00:00","Denver Broncos at New York Jets",4347011,FALSE,0.949,NA,154,763,55,783,55,178.33551,1002,FALSE,"2018-09-05T19:53:41Z","QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive",16,"NJ",0.94873494,"East Rutherford, NJ","East Rutherford","America/New_York",TRUE,1587,"07073",501,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"25","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-04-20T00:47:40",FALSE,"Dolphins at Bengals","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.85,"2018-04-20T00:00:00","Miami Dolphins at Cincinnati Bengals",4347043,FALSE,0.905,NA,104,296,52,429,52,109.74324,680,FALSE,"2018-08-24T21:16:15Z","QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium","paul-brown-stadium","1 Paul Brown Stadium",7,"OH",0.86166537,"Cincinnati, OH","Cincinnati","America/New_York",TRUE,1124,"45202",515,"Cincinnati, OH 45202",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"26","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-04-20T00:47:44",FALSE,"Titans at Bills","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.84,"2018-04-20T00:00:00","Tennessee Titans at Buffalo Bills",4347063,FALSE,0.893,NA,111,464,65,441,63,128.31035,741,FALSE,"2018-08-24T21:16:26Z","QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field","new-era-field","1 Bills Drive",7,"NY",0.8815085,"Orchard Park, NY","Orchard Park","America/New_York",TRUE,1135,"14127",514,"Orchard Park, NY 14127",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"27","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-04-20T00:47:31",FALSE,"Ravens at Browns","2018-10-07T21:00:00",FALSE,"2018-10-07T13:00:00","normal","","nfl",0.837,"2018-04-20T00:00:00","Baltimore Ravens at Cleveland Browns",4346999,FALSE,0.895,NA,NA,696,37,640,41,109.77,NA,FALSE,"2018-08-24T21:04:01Z","QRCODE","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium","firstenergy-stadium-15","100 Alfred Lerner Way",6,"OH",0.86852187,"Cleveland, OH","Cleveland","America/New_York",TRUE,1123,"44114",510,"Cleveland, OH 44114",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"28","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T17:00:00","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-04-20T00:47:28",FALSE,"Jaguars at Chiefs","2018-10-07T21:00:00",FALSE,"2018-10-07T12:00:00","normal","","nfl",0.839,"2018-04-20T00:00:00","Jacksonville Jaguars at Kansas City Chiefs",4346983,FALSE,0.894,NA,174,649,73,406,73,184.30354,978,FALSE,"2018-08-24T21:03:49Z","QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive",8,"MO",0.8827867,"Kansas City, MO","Kansas City","America/Chicago",TRUE,1128,"64129",616,"Kansas City, MO 64129",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"29","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T20:05:00","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-04-20T00:47:52",FALSE,"Raiders at Chargers","2018-10-08T00:05:00",FALSE,"2018-10-07T13:05:00","normal","","nfl",0.884,"2018-04-20T00:00:00","Oakland Raiders at Los Angeles Chargers",4347111,FALSE,0.933,NA,301,253,220,1197,220,336.60474,528,FALSE,"2018-08-24T21:17:06Z","QRCODE","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center","stubhub-center","18400 Avalon Blvd",14,"CA",0.7228164,"Carson, CA","Carson","America/Los_Angeles",TRUE,52,"90746",803,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"30","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T20:25:00","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-04-20T00:47:53",FALSE,"Cardinals at 49ers","2018-10-08T00:25:00",FALSE,"2018-10-07T13:25:00","normal","","nfl",0.846,"2018-04-20T00:00:00","Arizona Cardinals at San Francisco 49ers",4347115,FALSE,0.899,NA,139,752,47,718,45,153.72473,892,FALSE,"2018-09-05T19:47:23Z","QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium","levi-s-stadium","4900 Marie P DeBartolo Way",13,"CA",0.95768774,"Santa Clara, CA","Santa Clara","America/Los_Angeles",TRUE,58670,"95054",0,"Santa Clara, CA 95054",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"31","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T20:25:00","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-04-20T00:47:56",FALSE,"Rams at Seahawks","2018-10-08T00:25:00",FALSE,"2018-10-07T13:25:00","normal","","nfl",0.864,"2018-04-20T00:00:00","Los Angeles Rams at Seattle Seahawks",4347128,FALSE,0.914,NA,353,174,162,842,162,370.66666,473,FALSE,"2018-08-24T21:19:14Z","QRCODE","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field","centurylink-field","800 Occidental Ave S",12,"WA",0.87232786,"Seattle, WA","Seattle","America/Los_Angeles",TRUE,339,"98134",819,"Seattle, WA 98134",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"32","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-07T20:25:00","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-04-20T00:47:26",FALSE,"Vikings at Eagles","2018-10-08T00:25:00",FALSE,"2018-10-07T16:25:00","normal","","nfl",0.872,"2018-04-20T00:00:00","Minnesota Vikings at Philadelphia Eagles",4346976,FALSE,0.921,NA,391,318,230,1052,178,433.27045,750,FALSE,"2018-08-24T21:03:38Z","QRCODE","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0,"Lincoln Financial Field","lincoln-financial-field","1020 Pattison Ave",15,"PA",0.90542686,"Philadelphia, PA","Philadelphia","America/New_York",TRUE,330,"19148",504,"Philadelphia, PA 19148",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"33","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-08T00:20:00","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-04-20T00:47:36",FALSE,"Cowboys at Texans","2018-10-08T04:20:00",FALSE,"2018-10-07T19:20:00","normal","","nfl",0.881,"2018-04-20T00:00:00","Dallas Cowboys at Houston Texans",4347020,FALSE,0.928,NA,464,462,231,1575,231,506.2013,751,FALSE,"2018-08-24T21:04:53Z","QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium","nrg-stadium","1 Reliant Park",47,"TX",0.8624192,"Houston, TX","Houston","America/Chicago",TRUE,41,"77054",618,"Houston, TX 77054",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"34","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-08T20:00:00","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-08-03T16:01:06",FALSE,"Baltimore Ravens at A Purple Evening","2018-10-09T00:00:00",FALSE,"2018-10-08T16:00:00","normal","","sports",0.366,"2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening",4474093,FALSE,0.558,NA,246,12,65,584,NA,245.16667,4,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium","m-t-bank-stadium","1101 Russell St",7,"MD",0.8927189,"Baltimore, MD","Baltimore","America/New_York",TRUE,1121,"21230",512,"Baltimore, MD 21230",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"35","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-09T00:15:00","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-04-20T00:47:25",FALSE,"Redskins at Saints","2018-10-09T04:15:00",FALSE,"2018-10-08T19:15:00","normal","","nfl",0.833,"2018-04-20T00:00:00","Washington Redskins at New Orleans Saints",4346971,TRUE,0.89,NA,215,1523,84,5942,84,239.0952,1404,FALSE,"2018-05-29T20:38:55Z","QRCODE","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome","mercedes-benz-superdome","1500 Sugar Bowl Drive",17,"LA",0.8966978,"New Orleans, LA","New Orleans","America/Chicago",TRUE,128,"70112",622,"New Orleans, LA 70112",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"36","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-12T00:20:00","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-04-20T00:47:14",FALSE,"Eagles at Giants","2018-10-12T04:20:00",FALSE,"2018-10-11T20:20:00","normal","","nfl",0.893,"2018-04-20T00:00:00","Philadelphia Eagles at New York Giants",4346917,FALSE,0.926,NA,264,542,139,1489,139,333.93542,869,FALSE,"2018-08-24T21:52:02Z","QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive",16,"NJ",0.94873494,"East Rutherford, NJ","East Rutherford","America/New_York",TRUE,1587,"07073",501,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"37","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-13T21:00:00","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","2017-12-21T15:00:36",FALSE,"Alabama State at South Alabama","2018-10-14T01:00:00",FALSE,"2018-10-13T16:00:00","normal","","ncaa_football",0.477,"2017-12-21T00:00:00","Alabama State Hornets at South Alabama Jaguars Football",4192619,FALSE,0.598,NA,36,12,21,85,21,43.5,6,NA,NA,NA,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US",0,"Ladd Peebles Stadium","ladd-peebles-stadium","1621 Virginia St.",5,"AL",0.50177634,"Mobile, AL","Mobile","America/Chicago",TRUE,3716,"36604",686,"Mobile, AL 36604",30.6748,-88.0761,NA,NA,NA
"38","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-14T17:00:00","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-04-20T00:47:40",FALSE,"Steelers at Bengals","2018-10-14T21:00:00",FALSE,"2018-10-14T13:00:00","normal","","nfl",0.875,"2018-04-20T00:00:00","Pittsburgh Steelers at Cincinnati Bengals",4347042,FALSE,0.908,NA,194,342,108,1168,108,208.93567,588,FALSE,"2018-08-24T21:53:35Z","QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium","paul-brown-stadium","1 Paul Brown Stadium",7,"OH",0.86166537,"Cincinnati, OH","Cincinnati","America/New_York",TRUE,1124,"45202",515,"Cincinnati, OH 45202",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"39","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-14T17:00:00","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-04-20T00:47:42",FALSE,"Buccaneers at Falcons","2018-10-14T21:00:00",FALSE,"2018-10-14T13:00:00","normal","","nfl",0.858,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Atlanta Falcons",4347051,FALSE,0.894,NA,194,846,78,1096,77,217.41489,971,FALSE,"2018-08-24T21:53:35Z","QRCODE","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",19,"GA",0.76958936,"Atlanta, GA","Atlanta","America/New_York",TRUE,419590,"30313",0,"Atlanta, GA 30313",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
