"","date","timestamp","url","short_title","title","id","datetime_tbd","score","popularity","is_open","time_tbd","description","announce_date","visible_until_utc","created_at","status","date_tbd","type","datetime_utc","datetime_local","general_admission","listing_count","visible_listing_count","average_price","lowest_price_good_deals","highest_price","lowest_price","median_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","country","url_venue","slug","num_upcoming_events","id_venue","score_venue","has_upcoming_events","popularity_venue","address","state","city","timezone","postal_code","display_location","extended_address","name","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"63","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","Raiders at Chargers","Oakland Raiders at Los Angeles Chargers",4347111,FALSE,0.927,0.896,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-08T00:05:00","2018-04-20T00:47:52","normal",FALSE,"nfl","2018-10-07T20:05:00","2018-10-07T13:05:00",NA,350,NA,366.59,245,1040,245,NA,FALSE,"2018-08-24T21:17:06Z","QRCODE","StubHub Center","US","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",13,52,0.7228164,TRUE,0,"18400 Avalon Blvd","CA","Carson","America/Los_Angeles","90746","Carson, CA","Carson, CA 90746","StubHub Center",33.8643,-118.261,NA,NA,NA
"64","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","Cardinals at 49ers","Arizona Cardinals at San Francisco 49ers",4347115,FALSE,0.881,0.859,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-08T00:25:00","2018-04-20T00:47:53","normal",FALSE,"nfl","2018-10-07T20:25:00","2018-10-07T13:25:00",NA,987,NA,188.09,72,1791,70,NA,FALSE,"2018-09-05T19:47:23Z","QRCODE","Levi's Stadium","US","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",13,58670,0.95768774,TRUE,0,"4900 Marie P DeBartolo Way","CA","Santa Clara","America/Los_Angeles","95054","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"65","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","Rams at Seahawks","Los Angeles Rams at Seattle Seahawks",4347128,FALSE,0.883,0.862,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-08T00:25:00","2018-04-20T00:47:56","normal",FALSE,"nfl","2018-10-07T20:25:00","2018-10-07T13:25:00",NA,177,NA,393.71,175,1019,175,NA,FALSE,"2018-08-24T21:19:14Z","QRCODE","CenturyLink Field","US","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",14,339,0.87232786,TRUE,0,"800 Occidental Ave S","WA","Seattle","America/Los_Angeles","98134","Seattle, WA","Seattle, WA 98134","CenturyLink Field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"66","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","Vikings at Eagles","Minnesota Vikings at Philadelphia Eagles",4346976,FALSE,0.917,0.891,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-08T00:25:00","2018-04-20T00:47:26","normal",FALSE,"nfl","2018-10-07T20:25:00","2018-10-07T16:25:00",NA,306,NA,462.17,213,1322,213,NA,FALSE,"2018-08-24T21:03:38Z","QRCODE","Lincoln Financial Field","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",16,330,0.90542686,TRUE,0,"1020 Pattison Ave","PA","Philadelphia","America/New_York","19148","Philadelphia, PA","Philadelphia, PA 19148","Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"67","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","Cowboys at Texans","Dallas Cowboys at Houston Texans",4347020,FALSE,0.935,0.893,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-08T04:20:00","2018-04-20T00:47:36","normal",FALSE,"nfl","2018-10-08T00:20:00","2018-10-07T19:20:00",NA,442,NA,665.78,264,2388,264,NA,FALSE,"2018-08-24T21:04:53Z","QRCODE","NRG Stadium","US","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",46,41,0.8624192,TRUE,0,"1 Reliant Park","TX","Houston","America/Chicago","77054","Houston, TX","Houston, TX 77054","NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"68","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","Baltimore Ravens at A Purple Evening","Baltimore Ravens at A Purple Evening",4474093,FALSE,0.352,0.459,FALSE,FALSE,"","2018-08-03T00:00:00","2018-10-09T00:00:00","2018-08-03T16:01:06","normal",FALSE,"sports","2018-10-08T20:00:00","2018-10-08T16:00:00",NA,10,NA,276.2,NA,569,62,NA,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM","M&T Bank Stadium","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",8,1121,0.8927189,TRUE,0,"1101 Russell St","MD","Baltimore","America/New_York","21230","Baltimore, MD","Baltimore, MD 21230","M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"69","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","Redskins at Saints","Washington Redskins at New Orleans Saints",4346971,FALSE,0.855,0.837,TRUE,FALSE,"","2018-04-20T00:00:00","2018-10-09T04:15:00","2018-04-20T00:47:25","normal",FALSE,"nfl","2018-10-09T00:15:00","2018-10-08T19:15:00",NA,1499,NA,246.17,84,5941,84,NA,FALSE,"2018-05-29T20:38:55Z","QRCODE","Mercedes-Benz Superdome","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",19,128,0.8966978,TRUE,0,"1500 Sugar Bowl Drive","LA","New Orleans","America/Chicago","70112","New Orleans, LA","New Orleans, LA 70112","Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"70","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","Eagles at Giants","Philadelphia Eagles at New York Giants",4346917,FALSE,0.929,0.885,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-12T04:20:00","2018-04-20T00:47:14","normal",FALSE,"nfl","2018-10-12T00:20:00","2018-10-11T20:20:00",NA,536,NA,366.19,140,1677,140,NA,FALSE,"2018-08-24T21:52:02Z","QRCODE","MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",19,1587,0.94873494,TRUE,0,"1 MetLife Stadium Drive","NJ","East Rutherford","America/New_York","07073","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"71","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","Alabama State at South Alabama","Alabama State Hornets at South Alabama Jaguars Football",4192619,FALSE,0.486,0.561,FALSE,FALSE,"","2017-12-21T00:00:00","2018-10-13T21:00:00","2017-12-21T15:00:36","normal",FALSE,"ncaa_football","2018-10-13T17:00:00","2018-10-13T12:00:00",NA,17,NA,50,27,124,27,NA,NA,NA,NA,"Ladd Peebles Stadium","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium",7,3716,0.50177634,TRUE,0,"1621 Virginia St.","AL","Mobile","America/Chicago","36604","Mobile, AL","Mobile, AL 36604","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"72","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","Buccaneers at Falcons","Tampa Bay Buccaneers at Atlanta Falcons",4347051,FALSE,0.881,0.854,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:42","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,923,NA,210.07,70,1150,70,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","Mercedes-Benz Stadium","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",15,419590,0.76958936,TRUE,0,"441 M.L.K. Jr Dr NW","GA","Atlanta","America/New_York","30313","Atlanta, GA","Atlanta, GA 30313","Mercedes-Benz Stadium",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"73","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","Colts at Jets","Indianapolis Colts at New York Jets",4346961,FALSE,0.906,0.869,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:22","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,657,NA,216.27,62,6034,58,NA,FALSE,"2018-08-24T21:52:02Z","QRCODE","MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",19,1587,0.94873494,TRUE,0,"1 MetLife Stadium Drive","NJ","East Rutherford","America/New_York","07073","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"74","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","Steelers at Bengals","Pittsburgh Steelers at Cincinnati Bengals",4347042,FALSE,0.876,0.848,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:40","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,390,NA,161.68,76,715,76,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","Paul Brown Stadium","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",8,1124,0.86166537,TRUE,0,"1 Paul Brown Stadium","OH","Cincinnati","America/New_York","45202","Cincinnati, OH","Cincinnati, OH 45202","Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"75","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","Bears at Dolphins","Chicago Bears at Miami Dolphins",4347081,FALSE,0.884,0.851,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:47","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,121,NA,1366.82,103,124314,103,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","Hard Rock Stadium","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",37,29,0.8378203,TRUE,0,"347 Don Shula Dr.","FL","Miami Gardens","America/New_York","33056","Miami Gardens, FL","Miami Gardens, FL 33056","Hard Rock Stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"76","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","Panthers at Redskins","Carolina Panthers at Washington Redskins",4346942,FALSE,0.919,0.883,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:18","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,576,NA,217.46,101,1011,101,NA,FALSE,"2018-08-24T21:52:02Z","QRCODE","FedEx Field","US","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",9,35,0.9333444,TRUE,0,"1600 Fedex Way","MD","Landover","America/New_York","20785","Landover, MD","Landover, MD 20785","FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"77","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","Bills at Texans","Buffalo Bills at Houston Texans",4347019,FALSE,0.863,0.833,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:36","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T12:00:00",NA,423,NA,185.87,61,1198,61,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","NRG Stadium","US","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",46,41,0.8624192,TRUE,0,"1 Reliant Park","TX","Houston","America/Chicago","77054","Houston, TX","Houston, TX 77054","NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"78","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","Cardinals at Vikings","Arizona Cardinals at Minnesota Vikings",4347145,FALSE,0.877,0.852,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T01:04:06","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T12:00:00",NA,389,NA,588.72,110,123594,110,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","U.S. Bank Stadium","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",13,218451,0.88524246,TRUE,0,"401 Chicago Avenue","MN","Minneapolis","America/Chicago","55415","Minneapolis, MN","Minneapolis, MN 55415","U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"79","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","Chargers at Browns","Los Angeles Chargers at Cleveland Browns",4346998,FALSE,0.836,0.821,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T21:00:00","2018-04-20T00:47:31","normal",FALSE,"nfl","2018-10-14T17:00:00","2018-10-14T13:00:00",NA,909,NA,93.1,34,675,33,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",7,1123,0.86852187,TRUE,0,"100 Alfred Lerner Way","OH","Cleveland","America/New_York","44114","Cleveland, OH","Cleveland, OH 44114","FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"80","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","Ravens at Titans","Baltimore Ravens at Tennessee Titans",4346991,FALSE,0.838,0.817,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-14T23:25:00","2018-04-20T00:47:30","normal",FALSE,"nfl","2018-10-14T19:25:00","2018-10-14T15:25:00",NA,442,NA,197.45,64,720,64,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","Nissan Stadium","US","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",16,1126,0.8546275,TRUE,0,"1 Titans Way","TN","Nashville","America/New_York","37213","Nashville, TN","Nashville, TN 37213","Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"81","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","Rams at Broncos","Los Angeles Rams at Denver Broncos",4347138,FALSE,0.872,0.849,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-15T00:05:00","2018-04-20T01:04:04","normal",FALSE,"nfl","2018-10-14T20:05:00","2018-10-14T14:05:00",NA,112,NA,358.2,156,1194,156,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Sports Authority Field at Mile High","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",7,1131,0.9028296,TRUE,0,"1701 Bryant St.","CO","Denver","America/Denver","80204","Denver, CO","Denver, CO 80204","Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"82","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","Jaguars at Cowboys","Jacksonville Jaguars at Dallas Cowboys",4327923,FALSE,0.937,0.896,TRUE,FALSE,"","2018-04-05T00:00:00","2018-10-15T00:25:00","2018-04-05T23:08:47","normal",FALSE,"nfl","2018-10-14T20:25:00","2018-10-14T15:25:00",NA,2608,NA,338.33,33,4309,33,NA,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium","US","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",24,4965,0.9751414,TRUE,0,"1 AT&T Way","TX","Arlington","America/Chicago","76011","Arlington, TX","Arlington, TX 76011","AT&T Stadium",32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"83","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","Chiefs at Patriots","Kansas City Chiefs at New England Patriots",4347095,FALSE,0.923,0.884,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-15T04:20:00","2018-04-20T00:47:50","normal",FALSE,"nfl","2018-10-15T00:20:00","2018-10-14T20:20:00",NA,234,NA,538.83,242,1437,228,NA,FALSE,"2018-08-24T21:53:35Z","QRCODE","Gillette Stadium","US","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium",13,33,0.8983344,TRUE,0,"1 Patriot Place","MA","Foxborough","America/New_York","02035","Foxborough, MA","Foxborough, MA 02035","Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"84","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","49ers at Packers","San Francisco 49ers at Green Bay Packers",4346914,FALSE,0.908,0.871,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-16T04:15:00","2018-04-20T00:47:13","normal",FALSE,"nfl","2018-10-16T00:15:00","2018-10-15T19:15:00",NA,164,NA,322.6,166,695,166,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Lambeau Field","US","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",7,1125,0.92909414,TRUE,0,"1265 Lombardi Avenue","WI","Green Bay","America/Chicago","54304","Green Bay, WI","Green Bay, WI 54304","Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"85","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","Broncos at Cardinals","Denver Broncos at Arizona Cardinals",4347102,FALSE,0.909,0.869,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-19T04:20:00","2018-04-20T00:47:51","normal",FALSE,"nfl","2018-10-19T00:20:00","2018-10-18T17:20:00",NA,79,NA,193.57,60,567,60,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","State Farm Stadium","US","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",10,43,0.93402725,TRUE,0,"1 Cardinals Drive","AZ","Glendale","America/Phoenix","85305","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"86","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",4471322,FALSE,0.445,0.506,FALSE,FALSE,"","2018-08-01T00:00:00","2018-10-21T03:30:00","2018-08-01T16:01:33","normal",FALSE,"nfl","2018-10-20T23:30:00","2018-10-20T18:30:00",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","ASU Convocation Center","US","https://seatgeek.com/venues/asu-convocation-center-1/tickets","asu-convocation-center-1",36,4081,0.5808074,TRUE,0,"217 Olympic Drive","AR","Jonesboro","America/Chicago","72401","Jonesboro, AR","Jonesboro, AR 72401","ASU Convocation Center",35.8438,-90.6691,NA,NA,NA
"87","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","Patriots at Bears","New England Patriots at Chicago Bears",4347008,FALSE,0.95,0.895,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:33","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T12:00:00",NA,105,NA,591.31,333,1198,276,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Soldier Field","US","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",12,31,0.940013,TRUE,0,"1410 S. Museum Campus Drive","IL","Chicago","America/Chicago","60605","Chicago, IL","Chicago, IL 60605","Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"88","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","Bills at Colts","Buffalo Bills at Indianapolis Colts",4346960,FALSE,0.841,0.818,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:22","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,687,NA,113.08,34,1198,34,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Lucas Oil Stadium","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",13,1130,0.9071682,TRUE,0,"500 South Capitol Avenue","IN","Indianapolis","America/Indiana/Indianapolis","46225","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"89","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","Vikings at Jets","Minnesota Vikings at New York Jets",4346975,FALSE,0.925,0.874,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:26","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,520,NA,194.39,72,1062,68,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",19,1587,0.94873494,TRUE,0,"1 MetLife Stadium Drive","NJ","East Rutherford","America/New_York","07073","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"90","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","Lions at Dolphins","Detroit Lions at Miami Dolphins",4347084,FALSE,0.856,0.82,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:47","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,203,NA,155.25,47,906,47,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Hard Rock Stadium","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",37,29,0.8378203,TRUE,0,"347 Don Shula Dr.","FL","Miami Gardens","America/New_York","33056","Miami Gardens, FL","Miami Gardens, FL 33056","Hard Rock Stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"91","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","Browns at Buccaneers","Cleveland Browns at Tampa Bay Buccaneers",4346931,FALSE,0.849,0.816,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:16","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,27,NA,250,83,649,83,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Raymond James Stadium","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",15,39,0.86513025,TRUE,0,"4201 North Dale Mabry Highway","FL","Tampa","America/New_York","33607","Tampa, FL","Tampa, FL 33607","Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"92","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948","Texans at Jaguars","Houston Texans at Jacksonville Jaguars",4346948,FALSE,0.795,0.775,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:19","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,680,NA,128.28,51,588,51,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","TIAA Bank Field","US","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",10,5178,0.83759147,TRUE,0,"1 Everbank Field Dr","FL","Jacksonville","America/New_York","32202","Jacksonville, FL","Jacksonville, FL 32202","TIAA Bank Field",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"93","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","Panthers at Eagles","Carolina Panthers at Philadelphia Eagles",4347036,FALSE,0.917,0.871,FALSE,FALSE,"","2018-04-20T00:00:00","2018-10-21T21:00:00","2018-04-20T00:47:39","normal",FALSE,"nfl","2018-10-21T17:00:00","2018-10-21T13:00:00",NA,366,NA,439.34,211,3679,211,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Lincoln Financial Field","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",16,330,0.90542686,TRUE,0,"1020 Pattison Ave","PA","Philadelphia","America/New_York","19148","Philadelphia, PA","Philadelphia, PA 19148","Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
