"","date","timestamp","url","is_open","description","datetime_tbd","date_tbd","created_at","status","title","visible_until_utc","short_title","popularity","time_tbd","datetime_local","type","score","id","datetime_utc","announce_date","general_admission","highest_price","median_price","average_price","lowest_price_good_deals","listing_count","lowest_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","slug","extended_address","country","timezone","postal_code","state","city","num_upcoming_events","name_v2","name","display_location","score_venue","address","id_venue","popularity_venue","has_upcoming_events","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"63","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:52","normal","Oakland Raiders at Los Angeles Chargers","2018-10-08T00:05:00","Raiders at Chargers",0.901,FALSE,"2018-10-07T13:05:00","nfl",0.913,4347111,"2018-10-07T20:05:00","2018-04-20T00:00:00",NA,1040,NA,356.5,245,383,245,NA,"2018-08-24T21:17:06Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","Carson, CA 90746","US","America/Los_Angeles","90746","CA","Carson",13,"StubHub Center","StubHub Center","Carson, CA",0.7228164,"18400 Avalon Blvd",52,0,TRUE,33.8643,-118.261,NA,NA,NA
"64","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:53","normal","Arizona Cardinals at San Francisco 49ers","2018-10-08T00:25:00","Cardinals at 49ers",0.88,FALSE,"2018-10-07T13:25:00","nfl",0.888,4347115,"2018-10-07T20:25:00","2018-04-20T00:00:00",NA,1791,NA,184.82,64,1047,64,NA,"2018-09-05T19:47:23Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","Santa Clara, CA 95054","US","America/Los_Angeles","95054","CA","Santa Clara",13,"Levi's Stadium","Levi's Stadium","Santa Clara, CA",0.95768774,"4900 Marie P DeBartolo Way",58670,0,TRUE,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"65","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:56","normal","Los Angeles Rams at Seattle Seahawks","2018-10-08T00:25:00","Rams at Seahawks",0.889,FALSE,"2018-10-07T13:25:00","nfl",0.898,4347128,"2018-10-07T20:25:00","2018-04-20T00:00:00",NA,1019,NA,387.47,175,184,175,NA,"2018-08-24T21:19:14Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","Seattle, WA 98134","US","America/Los_Angeles","98134","WA","Seattle",14,"CenturyLink Field","CenturyLink Field","Seattle, WA",0.87232786,"800 Occidental Ave S",339,0,TRUE,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"66","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:26","normal","Minnesota Vikings at Philadelphia Eagles","2018-10-08T00:25:00","Vikings at Eagles",0.906,FALSE,"2018-10-07T16:25:00","nfl",0.916,4346976,"2018-10-07T20:25:00","2018-04-20T00:00:00",NA,1322,NA,450.95,180,316,180,NA,"2018-08-24T21:03:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","Philadelphia, PA 19148","US","America/New_York","19148","PA","Philadelphia",16,"Lincoln Financial Field","Lincoln Financial Field","Philadelphia, PA",0.90542686,"1020 Pattison Ave",330,0,TRUE,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"67","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:36","normal","Dallas Cowboys at Houston Texans","2018-10-08T04:20:00","Cowboys at Texans",0.927,FALSE,"2018-10-07T19:20:00","nfl",0.958,4347020,"2018-10-08T00:20:00","2018-04-20T00:00:00",NA,2388,NA,655.14,250,423,250,NA,"2018-08-24T21:04:53Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","Houston, TX 77054","US","America/Chicago","77054","TX","Houston",46,"NRG Stadium","NRG Stadium","Houston, TX",0.8624192,"1 Reliant Park",41,0,TRUE,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"68","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",FALSE,"",FALSE,FALSE,"2018-08-03T16:01:06","normal","Baltimore Ravens at A Purple Evening","2018-10-09T00:00:00","Baltimore Ravens at A Purple Evening",0.447,FALSE,"2018-10-08T16:00:00","sports",0.345,4474093,"2018-10-08T20:00:00","2018-08-03T00:00:00",NA,569,NA,298.78,NA,9,62,NA,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","Baltimore, MD 21230","US","America/New_York","21230","MD","Baltimore",8,"M&T Bank Stadium","M&T Bank Stadium","Baltimore, MD",0.8927189,"1101 Russell St",1121,0,TRUE,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"69","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",TRUE,"",FALSE,FALSE,"2018-04-20T00:47:25","normal","Washington Redskins at New Orleans Saints","2018-10-09T04:15:00","Redskins at Saints",0.86,FALSE,"2018-10-08T19:15:00","nfl",0.866,4346971,"2018-10-09T00:15:00","2018-04-20T00:00:00",NA,5941,NA,244.44,78,1508,78,NA,"2018-05-29T20:38:55Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","New Orleans, LA 70112","US","America/Chicago","70112","LA","New Orleans",19,"Mercedes-Benz Superdome","Mercedes-Benz Superdome","New Orleans, LA",0.8966978,"1500 Sugar Bowl Drive",128,0,TRUE,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"70","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:14","normal","Philadelphia Eagles at New York Giants","2018-10-12T04:20:00","Eagles at Giants",0.903,FALSE,"2018-10-11T20:20:00","nfl",0.932,4346917,"2018-10-12T00:20:00","2018-04-20T00:00:00",NA,1558,NA,362.59,150,555,144,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","East Rutherford, NJ 07073","US","America/New_York","07073","NJ","East Rutherford",19,"MetLife Stadium","MetLife Stadium","East Rutherford, NJ",0.94873494,"1 MetLife Stadium Drive",1587,0,TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"71","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619",FALSE,"",FALSE,FALSE,"2017-12-21T15:00:36","normal","Alabama State Hornets at South Alabama Jaguars Football","2018-10-13T21:00:00","Alabama State at South Alabama",0.58,FALSE,"2018-10-13T12:00:00","ncaa_football",0.511,4192619,"2018-10-13T17:00:00","2017-12-21T00:00:00",NA,124,NA,47.62,27,17,27,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","Mobile, AL 36604","US","America/Chicago","36604","AL","Mobile",7,"Ladd Peebles Stadium","Ladd Peebles Stadium","Mobile, AL",0.50177634,"1621 Virginia St.",3716,0,TRUE,30.6748,-88.0761,NA,NA,NA
"72","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:40","normal","Pittsburgh Steelers at Cincinnati Bengals","2018-10-14T21:00:00","Steelers at Bengals",0.867,FALSE,"2018-10-14T13:00:00","nfl",0.882,4347042,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,123594,NA,482.25,76,389,76,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","Cincinnati, OH 45202","US","America/New_York","45202","OH","Cincinnati",8,"Paul Brown Stadium","Paul Brown Stadium","Cincinnati, OH",0.86166537,"1 Paul Brown Stadium",1124,0,TRUE,39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"73","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:22","normal","Indianapolis Colts at New York Jets","2018-10-14T21:00:00","Colts at Jets",0.891,FALSE,"2018-10-14T13:00:00","nfl",0.915,4346961,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,6034,NA,213.99,58,680,58,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","East Rutherford, NJ 07073","US","America/New_York","07073","NJ","East Rutherford",19,"MetLife Stadium","MetLife Stadium","East Rutherford, NJ",0.94873494,"1 MetLife Stadium Drive",1587,0,TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"74","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:42","normal","Tampa Bay Buccaneers at Atlanta Falcons","2018-10-14T21:00:00","Buccaneers at Falcons",0.877,FALSE,"2018-10-14T13:00:00","nfl",0.891,4347051,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,1150,NA,201.95,70,980,70,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","Atlanta, GA 30313","US","America/New_York","30313","GA","Atlanta",19,"Mercedes-Benz Stadium","Mercedes-Benz Stadium","Atlanta, GA",0.76958936,"35 Northside Dr NW",419590,0,TRUE,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"75","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:47","normal","Chicago Bears at Miami Dolphins","2018-10-14T21:00:00","Bears at Dolphins",0.885,FALSE,"2018-10-14T13:00:00","nfl",0.908,4347081,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,123594,NA,1373.69,103,119,103,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","Miami Gardens, FL 33056","US","America/New_York","33056","FL","Miami Gardens",37,"Hard Rock Stadium","Hard Rock Stadium","Miami Gardens, FL",0.8378203,"347 Don Shula Dr.",29,0,TRUE,25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"76","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",FALSE,"",FALSE,FALSE,"2018-04-20T01:04:06","normal","Arizona Cardinals at Minnesota Vikings","2018-10-14T21:00:00","Cardinals at Vikings",0.868,FALSE,"2018-10-14T12:00:00","nfl",0.88,4347145,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,123594,NA,569.39,113,411,113,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","Minneapolis, MN 55415","US","America/Chicago","55415","MN","Minneapolis",13,"U.S. Bank Stadium","U.S. Bank Stadium","Minneapolis, MN",0.88524246,"401 Chicago Avenue",218451,0,TRUE,44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"77","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:18","normal","Carolina Panthers at Washington Redskins","2018-10-14T21:00:00","Panthers at Redskins",0.906,FALSE,"2018-10-14T13:00:00","nfl",0.928,4346942,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,1011,NA,217.25,101,587,101,NA,"2018-08-24T21:52:02Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","fedex-field","Landover, MD 20785","US","America/New_York","20785","MD","Landover",9,"FedEx Field","FedEx Field","Landover, MD",0.9333444,"1600 Fedex Way",35,0,TRUE,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"78","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:36","normal","Buffalo Bills at Houston Texans","2018-10-14T21:00:00","Bills at Texans",0.864,FALSE,"2018-10-14T12:00:00","nfl",0.884,4347019,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,715,NA,191.09,60,493,60,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","Houston, TX 77054","US","America/Chicago","77054","TX","Houston",46,"NRG Stadium","NRG Stadium","Houston, TX",0.8624192,"1 Reliant Park",41,0,TRUE,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"79","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:31","normal","Los Angeles Chargers at Cleveland Browns","2018-10-14T21:00:00","Chargers at Browns",0.848,FALSE,"2018-10-14T13:00:00","nfl",0.854,4346998,"2018-10-14T17:00:00","2018-04-20T00:00:00",NA,675,NA,93.04,34,895,33,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","Cleveland, OH 44114","US","America/New_York","44114","OH","Cleveland",7,"FirstEnergy Stadium","FirstEnergy Stadium","Cleveland, OH",0.86852187,"100 Alfred Lerner Way",1123,0,TRUE,41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"80","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:30","normal","Baltimore Ravens at Tennessee Titans","2018-10-14T23:25:00","Ravens at Titans",0.843,FALSE,"2018-10-14T15:25:00","nfl",0.854,4346991,"2018-10-14T19:25:00","2018-04-20T00:00:00",NA,720,NA,194.82,62,436,62,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","Nashville, TN 37213","US","America/New_York","37213","TN","Nashville",16,"Nissan Stadium","Nissan Stadium","Nashville, TN",0.8546275,"1 Titans Way",1126,0,TRUE,36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"81","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",FALSE,"",FALSE,FALSE,"2018-04-20T01:04:04","normal","Los Angeles Rams at Denver Broncos","2018-10-15T00:05:00","Rams at Broncos",0.864,FALSE,"2018-10-14T14:05:00","nfl",0.873,4347138,"2018-10-14T20:05:00","2018-04-20T00:00:00",NA,1193,NA,357.39,156,114,156,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","Denver, CO 80204","US","America/Denver","80204","CO","Denver",7,"Sports Authority Field at Mile High","Sports Authority Field at Mile High","Denver, CO",0.9028296,"1701 Bryant St.",1131,0,TRUE,39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"82","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",TRUE,"",FALSE,FALSE,"2018-04-05T23:08:47","normal","Jacksonville Jaguars at Dallas Cowboys","2018-10-15T00:25:00","Jaguars at Cowboys",0.926,FALSE,"2018-10-14T15:25:00","nfl",0.954,4327923,"2018-10-14T20:25:00","2018-04-05T00:00:00",NA,4309,NA,336.21,32,2588,32,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","Arlington, TX 76011","US","America/Chicago","76011","TX","Arlington",24,"AT&T Stadium","AT&T Stadium","Arlington, TX",0.9751414,"1 AT&T Way",4965,0,TRUE,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"83","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:50","normal","Kansas City Chiefs at New England Patriots","2018-10-15T04:20:00","Chiefs at Patriots",0.911,FALSE,"2018-10-14T20:20:00","nfl",0.938,4347095,"2018-10-15T00:20:00","2018-04-20T00:00:00",NA,1437,NA,525.37,228,226,228,NA,"2018-08-24T21:53:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium","Foxborough, MA 02035","US","America/New_York","02035","MA","Foxborough",13,"Gillette Stadium","Gillette Stadium","Foxborough, MA",0.8983344,"1 Patriot Place",33,0,TRUE,42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"84","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:13","normal","San Francisco 49ers at Green Bay Packers","2018-10-16T04:15:00","49ers at Packers",0.893,FALSE,"2018-10-15T19:15:00","nfl",0.916,4346914,"2018-10-16T00:15:00","2018-04-20T00:00:00",NA,719,NA,321.59,166,153,166,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","Green Bay, WI 54304","US","America/Chicago","54304","WI","Green Bay",7,"Lambeau Field","Lambeau Field","Green Bay, WI",0.92909414,"1265 Lombardi Avenue",1125,0,TRUE,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"85","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:51","normal","Denver Broncos at Arizona Cardinals","2018-10-19T04:20:00","Broncos at Cardinals",0.896,FALSE,"2018-10-18T17:20:00","nfl",0.922,4347102,"2018-10-19T00:20:00","2018-04-20T00:00:00",NA,667,NA,163.12,51,489,51,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","Glendale, AZ 85305","US","America/Phoenix","85305","AZ","Glendale",10,"State Farm Stadium","State Farm Stadium","Glendale, AZ",0.93402725,"1 Cardinals Drive",43,0,TRUE,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"86","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",FALSE,"",FALSE,FALSE,"2018-08-01T16:01:33","normal","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-21T03:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.506,FALSE,"2018-10-20T18:30:00","sports",0.445,4471322,"2018-10-20T23:30:00","2018-08-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/asu-convocation-center-1/tickets","asu-convocation-center-1","Jonesboro, AR 72401","US","America/Chicago","72401","AR","Jonesboro",36,"ASU Convocation Center","ASU Convocation Center","Jonesboro, AR",0.5808074,"217 Olympic Drive",4081,0,TRUE,35.8438,-90.6691,NA,NA,NA
"87","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:22","normal","Buffalo Bills at Indianapolis Colts","2018-10-21T21:00:00","Bills at Colts",0.842,FALSE,"2018-10-21T13:00:00","nfl",0.855,4346960,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,875,NA,109.31,35,677,33,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","Indianapolis, IN 46225","US","America/Indiana/Indianapolis","46225","IN","Indianapolis",13,"Lucas Oil Stadium","Lucas Oil Stadium","Indianapolis, IN",0.9071682,"500 South Capitol Avenue",1130,0,TRUE,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"88","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:33","normal","New England Patriots at Chicago Bears","2018-10-21T21:00:00","Patriots at Bears",0.924,FALSE,"2018-10-21T12:00:00","nfl",0.965,4347008,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,1198,NA,595.84,333,99,276,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","soldier-field","Chicago, IL 60605","US","America/Chicago","60605","IL","Chicago",12,"Soldier Field","Soldier Field","Chicago, IL",0.940013,"1410 S. Museum Campus Drive",31,0,TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"89","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:26","normal","Minnesota Vikings at New York Jets","2018-10-21T21:00:00","Vikings at Jets",0.898,FALSE,"2018-10-21T13:00:00","nfl",0.935,4346975,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,1062,NA,193.74,69,533,69,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","East Rutherford, NJ 07073","US","America/New_York","07073","NJ","East Rutherford",19,"MetLife Stadium","MetLife Stadium","East Rutherford, NJ",0.94873494,"1 MetLife Stadium Drive",1587,0,TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"90","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:47","normal","Detroit Lions at Miami Dolphins","2018-10-21T21:00:00","Lions at Dolphins",0.848,FALSE,"2018-10-21T13:00:00","nfl",0.875,4347084,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,899,NA,156.21,52,183,52,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","Miami Gardens, FL 33056","US","America/New_York","33056","FL","Miami Gardens",37,"Hard Rock Stadium","Hard Rock Stadium","Miami Gardens, FL",0.8378203,"347 Don Shula Dr.",29,0,TRUE,25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"91","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:16","normal","Cleveland Browns at Tampa Bay Buccaneers","2018-10-21T21:00:00","Browns at Buccaneers",0.837,FALSE,"2018-10-21T13:00:00","nfl",0.86,4346931,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,649,NA,241.21,83,24,83,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","Tampa, FL 33607","US","America/New_York","33607","FL","Tampa",15,"Raymond James Stadium","Raymond James Stadium","Tampa, FL",0.86513025,"4201 North Dale Mabry Highway",39,0,TRUE,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"92","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:19","normal","Houston Texans at Jacksonville Jaguars","2018-10-21T21:00:00","Texans at Jaguars",0.79,FALSE,"2018-10-21T13:00:00","nfl",0.801,4346948,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,588,NA,127.69,51,691,51,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field","Jacksonville, FL 32202","US","America/New_York","32202","FL","Jacksonville",10,"TIAA Bank Field","TIAA Bank Field","Jacksonville, FL",0.83759147,"1 Everbank Field Dr",5178,0,TRUE,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"93","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:39","normal","Carolina Panthers at Philadelphia Eagles","2018-10-21T21:00:00","Panthers at Eagles",0.889,FALSE,"2018-10-21T13:00:00","nfl",0.92,4347036,"2018-10-21T17:00:00","2018-04-20T00:00:00",NA,3679,NA,432.12,168,393,168,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","Philadelphia, PA 19148","US","America/New_York","19148","PA","Philadelphia",16,"Lincoln Financial Field","Lincoln Financial Field","Philadelphia, PA",0.90542686,"1020 Pattison Ave",330,0,TRUE,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
