"","date","timestamp","type","description","is_open","datetime_tbd","date_tbd","time_tbd","score","visible_until_utc","short_title","url","popularity","status","announce_date","id","created_at","datetime_utc","title","datetime_local","general_admission","listing_count","highest_price","average_price","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","name_v2","country","slug","score_venue","has_upcoming_events","timezone","extended_address","url_venue","postal_code","popularity_venue","city","id_venue","num_upcoming_events","state","metro_code","display_location","name","address","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"83","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.922,"2018-10-28T21:00:00","Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.88,"normal","2018-04-20T00:00:00",4347026,"2018-04-20T00:47:37","2018-10-28T17:00:00","Seattle Seahawks at Detroit Lions","2018-10-28T13:00:00",NA,531,2392,166.51788,834,66,42,141,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Ford Field","US","ford-field",0.9029952,TRUE,"America/Detroit","Detroit, MI 48226","https://seatgeek.com/venues/ford-field/tickets","48226",0,"Detroit",346,11,"MI",505,"Detroit, MI","Ford Field","2000 Brush St.",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"84","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.865,"2018-10-28T21:00:00","Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.828,"normal","2018-04-20T00:00:00",4347041,"2018-04-20T00:47:40","2018-10-28T17:00:00","Tampa Bay Buccaneers at Cincinnati Bengals","2018-10-28T13:00:00",NA,598,333,98.49833,941,40,40,88,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Paul Brown Stadium","US","paul-brown-stadium",0.86166537,TRUE,"America/New_York","Cincinnati, OH 45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","45202",0,"Cincinnati",1124,7,"OH",515,"Cincinnati, OH","Paul Brown Stadium","1 Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"85","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.922,"2018-10-28T21:00:00","Redskins at Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",0.871,"normal","2018-04-20T00:00:00",4346940,"2018-04-20T00:47:17","2018-10-28T17:00:00","Washington Redskins at New York Giants","2018-10-28T13:00:00",NA,535,1497,291.4131,979,129,129,233,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MetLife Stadium","US","metlife-stadium",0.94873494,TRUE,"America/New_York","East Rutherford, NJ 07073","https://seatgeek.com/venues/metlife-stadium/tickets","07073",0,"East Rutherford",1587,17,"NJ",501,"East Rutherford, NJ","MetLife Stadium","1 MetLife Stadium Drive",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"86","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.898,"2018-10-28T21:00:00","Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.854,"normal","2018-04-20T00:00:00",4347070,"2018-04-20T00:47:45","2018-10-28T17:00:00","Baltimore Ravens at Carolina Panthers","2018-10-28T13:00:00",NA,378,627,214.02646,850,88,81,164,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Bank of America Stadium","US","bank-of-america-stadium",0.8968222,TRUE,"America/New_York","Charlotte, NC 28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",0,"Charlotte",1122,9,"NC",517,"Charlotte, NC","Bank of America Stadium","800 South Mint Street",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"87","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.903,"2018-10-28T21:00:00","Browns at Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",0.86,"normal","2018-04-20T00:00:00",4347078,"2018-04-20T00:47:46","2018-10-28T17:00:00","Cleveland Browns at Pittsburgh Steelers","2018-10-28T13:00:00",NA,312,1142,289.22757,690,123,115,241,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Heinz Field","US","heinz-field",0.9033526,TRUE,"America/New_York","Pittsburgh, PA 15212","https://seatgeek.com/venues/heinz-field/tickets","15212",0,"Pittsburgh",1119,10,"PA",508,"Pittsburgh, PA","Heinz Field","100 Art Rooney Avenue",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"88","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.91,"2018-10-28T21:00:00","Broncos at Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",0.863,"normal","2018-04-20T00:00:00",4346981,"2018-04-20T00:47:27","2018-10-28T17:00:00","Denver Broncos at Kansas City Chiefs","2018-10-28T12:00:00",NA,892,840,198.25224,1072,91,92,175,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Arrowhead Stadium","US","arrowhead-stadium",0.8827867,TRUE,"America/Chicago","Kansas City, MO 64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","64129",0,"Kansas City",1128,9,"MO",616,"Kansas City, MO","Arrowhead Stadium","1 Arrowhead Drive",-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"89","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.902,"2018-10-28T21:00:00","Jets at Bears","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",0.857,"normal","2018-04-20T00:00:00",4347007,"2018-04-20T00:47:33","2018-10-28T17:00:00","New York Jets at Chicago Bears","2018-10-28T12:00:00",NA,122,1196,314.40164,820,132,132,287,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Soldier Field","US","soldier-field",0.940013,TRUE,"America/Chicago","Chicago, IL 60605","https://seatgeek.com/venues/soldier-field/tickets","60605",0,"Chicago",31,10,"IL",602,"Chicago, IL","Soldier Field","1410 S. Museum Campus Drive",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"90","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.881,"2018-10-29T00:05:00","Colts at Raiders","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",0.839,"normal","2018-04-20T00:00:00",4347153,"2018-04-20T01:04:25","2018-10-28T20:05:00","Indianapolis Colts at Oakland Raiders","2018-10-28T13:05:00",NA,534,588,182.41386,839,82,79,174,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum",0.7817843,TRUE,"America/Los_Angeles","Oakland, CA 94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","94621",0,"Oakland",14,21,"CA",807,"Oakland, CA","Oakland-Alameda County Coliseum","7000 Coliseum Way",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"91","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.965,"2018-10-29T00:25:00","Packers at Rams","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",0.905,"normal","2018-04-20T00:00:00",4346921,"2018-04-20T00:47:14","2018-10-28T20:25:00","Green Bay Packers at Los Angeles Rams","2018-10-28T13:25:00",NA,468,126802,872.6859,1090,274,244,539,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Los Angeles Memorial Coliseum","US","los-angeles-memorial-coliseum-1",0.86898464,TRUE,"America/Los_Angeles","Los Angeles, CA 90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","90037",0,"Los Angeles",51012,11,"CA",0,"Los Angeles, CA","Los Angeles Memorial Coliseum","3911 S Figueroa St",-118.288,34.0138,"QRCODE","2018-08-23T17:59:28Z",FALSE
"92","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.918,"2018-10-29T00:25:00","49ers at Cardinals","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",0.875,"normal","2018-04-20T00:00:00",4347101,"2018-04-20T00:47:51","2018-10-28T20:25:00","San Francisco 49ers at Arizona Cardinals","2018-10-28T13:25:00",NA,751,669,137.79494,1136,37,37,112,"QRCODE","2018-08-24T21:53:39Z",FALSE,"State Farm Stadium","US","state-farm-stadium",0.93402725,TRUE,"America/Phoenix","Glendale, AZ 85305","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",0,"Glendale",43,9,"AZ",753,"Glendale, AZ","State Farm Stadium","1 Cardinals Drive",-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"93","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.908,"2018-10-29T04:20:00","Saints at Vikings","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",0.865,"normal","2018-04-20T00:00:00",4347136,"2018-04-20T01:04:04","2018-10-29T00:20:00","New Orleans Saints at Minnesota Vikings","2018-10-28T19:20:00",NA,477,2402,328.7631,853,132,130,284,"QRCODE","2018-08-24T21:53:39Z",FALSE,"U.S. Bank Stadium","US","u-s-bank-stadium",0.88524246,TRUE,"America/Chicago","Minneapolis, MN 55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","55415",0,"Minneapolis",218451,14,"MN",0,"Minneapolis, MN","U.S. Bank Stadium","401 Chicago Avenue",-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"94","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.919,"2018-10-30T04:15:00","Patriots at Bills","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",0.867,"normal","2018-04-20T00:00:00",4347062,"2018-04-20T00:47:44","2018-10-30T00:15:00","New England Patriots at Buffalo Bills","2018-10-29T20:15:00",NA,971,123594,309.92892,1155,95,95,162,"QRCODE","2018-08-24T21:53:39Z",FALSE,"New Era Field","US","new-era-field",0.8815085,TRUE,"America/New_York","Orchard Park, NY 14127","https://seatgeek.com/venues/new-era-field/tickets","14127",0,"Orchard Park",1135,7,"NY",514,"Orchard Park, NY","New Era Field","1 Bills Drive",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"95","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.977,"2018-11-02T04:20:00","Raiders at 49ers","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",0.91,"normal","2018-04-20T00:00:00",4347131,"2018-04-20T00:47:57","2018-11-02T00:20:00","Oakland Raiders at San Francisco 49ers","2018-11-01T17:20:00",NA,731,3068,534.7524,953,271,271,494,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Levi's Stadium","US","levi-s-stadium",0.95768774,TRUE,"America/Los_Angeles","Santa Clara, CA 95054","https://seatgeek.com/venues/levi-s-stadium/tickets","95054",0,"Santa Clara",58670,13,"CA",0,"Santa Clara, CA","Levi's Stadium","4900 Marie P DeBartolo Way",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"96","2018-09-21","2018-09-21_08.02.02","ncaa_football","",FALSE,FALSE,FALSE,FALSE,0.476,"2018-11-03T23:00:00","South Alabama at Arkansas State","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",0.512,"normal","2018-02-28T00:00:00",4281935,"2018-02-28T15:00:09","2018-11-03T19:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football","2018-11-03T14:00:00",NA,148,78,44.743244,55,23,NA,45,NA,NA,NA,"Centennial Bank Stadium","US","centennial-bank-stadium-1",0.47753516,TRUE,"America/Chicago","Jonesboro, AR 72401","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","72401",0,"Jonesboro",8896,4,"AR",0,"Jonesboro, AR","Centennial Bank Stadium","2180 Aggie Rd",-90.6797,35.8429,NA,NA,NA
"97","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.891,"2018-11-04T22:00:00","Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.84,"normal","2018-04-20T00:00:00",4347083,"2018-04-20T00:47:47","2018-11-04T18:00:00","New York Jets at Miami Dolphins","2018-11-04T13:00:00",NA,157,904,175.29936,961,67,59,155,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Hard Rock Stadium","US","hard-rock-stadium",0.8378203,TRUE,"America/New_York","Miami Gardens, FL 33056","https://seatgeek.com/venues/hard-rock-stadium/tickets","33056",0,"Miami Gardens",29,38,"FL",528,"Miami Gardens, FL","Hard Rock Stadium","347 Don Shula Dr.",-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"98","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.903,"2018-11-04T22:00:00","Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.859,"normal","2018-04-20T00:00:00",4347140,"2018-04-20T01:04:05","2018-11-04T18:00:00","Detroit Lions at Minnesota Vikings","2018-11-04T12:00:00",NA,487,1553,264.6694,859,110,109,220,"QRCODE","2018-08-24T21:53:39Z",FALSE,"U.S. Bank Stadium","US","u-s-bank-stadium",0.88524246,TRUE,"America/Chicago","Minneapolis, MN 55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","55415",0,"Minneapolis",218451,14,"MN",0,"Minneapolis, MN","U.S. Bank Stadium","401 Chicago Avenue",-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"99","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.853,"2018-11-04T22:00:00","Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.819,"normal","2018-04-20T00:00:00",4346997,"2018-04-20T00:47:31","2018-11-04T18:00:00","Kansas City Chiefs at Cleveland Browns","2018-11-04T13:00:00",NA,459,677,151.38344,930,49,33,129,"QRCODE","2018-08-24T21:53:39Z",FALSE,"FirstEnergy Stadium","US","firstenergy-stadium-15",0.86852187,TRUE,"America/New_York","Cleveland, OH 44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","44114",0,"Cleveland",1123,6,"OH",510,"Cleveland, OH","FirstEnergy Stadium","100 Alfred Lerner Way",-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"100","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.918,"2018-11-04T22:00:00","Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.869,"normal","2018-04-20T00:00:00",4346937,"2018-04-20T00:47:17","2018-11-04T18:00:00","Atlanta Falcons at Washington Redskins","2018-11-04T13:00:00",NA,595,451,167.04538,1062,79,75,147,"QRCODE","2018-08-24T21:53:39Z",FALSE,"FedEx Field","US","fedex-field",0.9333444,TRUE,"America/New_York","Landover, MD 20785","https://seatgeek.com/venues/fedex-field/tickets","20785",0,"Landover",35,7,"MD",511,"Landover, MD","FedEx Field","1600 Fedex Way",-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"101","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.892,"2018-11-04T22:00:00","Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.843,"normal","2018-04-20T00:00:00",4347069,"2018-04-20T00:47:45","2018-11-04T18:00:00","Pittsburgh Steelers at Baltimore Ravens","2018-11-04T13:00:00",NA,537,11280,268.64804,944,125,121,196,"QRCODE","2018-08-24T21:53:39Z",FALSE,"M&T Bank Stadium","US","m-t-bank-stadium",0.8927189,TRUE,"America/New_York","Baltimore, MD 21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",0,"Baltimore",1121,8,"MD",512,"Baltimore, MD","M&T Bank Stadium","1101 Russell St",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"102","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.884,"2018-11-04T22:00:00","Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.842,"normal","2018-04-20T00:00:00",4347061,"2018-04-20T00:47:43","2018-11-04T18:00:00","Chicago Bears at Buffalo Bills","2018-11-04T13:00:00",NA,858,602,128.22844,1267,52,48,102,"QRCODE","2018-08-24T21:53:39Z",FALSE,"New Era Field","US","new-era-field",0.8815085,TRUE,"America/New_York","Orchard Park, NY 14127","https://seatgeek.com/venues/new-era-field/tickets","14127",0,"Orchard Park",1135,7,"NY",514,"Orchard Park, NY","New Era Field","1 Bills Drive",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"103","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.872,"2018-11-04T22:00:00","Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.829,"normal","2018-04-20T00:00:00",4347033,"2018-04-20T00:47:38","2018-11-04T18:00:00","Tampa Bay Buccaneers at Carolina Panthers","2018-11-04T13:00:00",NA,391,1081,196.29411,889,75,67,159,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Bank of America Stadium","US","bank-of-america-stadium",0.8968222,TRUE,"America/New_York","Charlotte, NC 28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",0,"Charlotte",1122,9,"NC",517,"Charlotte, NC","Bank of America Stadium","800 South Mint Street",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"104","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.902,"2018-11-05T01:05:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.852,"normal","2018-04-20T00:00:00",4347127,"2018-04-20T00:47:56","2018-11-04T21:05:00","Los Angeles Chargers at Seattle Seahawks","2018-11-04T13:05:00",NA,247,1068,355.37653,663,147,147,338,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CenturyLink Field","US","centurylink-field",0.87232786,TRUE,"America/Los_Angeles","Seattle, WA 98134","https://seatgeek.com/venues/centurylink-field/tickets","98134",0,"Seattle",339,12,"WA",819,"Seattle, WA","CenturyLink Field","800 Occidental Ave S",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"105","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.864,"2018-11-05T01:05:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.829,"normal","2018-04-20T00:00:00",4347141,"2018-04-20T01:04:05","2018-11-04T21:05:00","Houston Texans at Denver Broncos","2018-11-04T14:05:00",NA,103,1270,346.03885,864,145,130,282,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Sports Authority Field at Mile High","US","sports-authority-field-at-mile-high",0.9028296,TRUE,"America/Denver","Denver, CO 80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","80204",0,"Denver",1131,6,"CO",751,"Denver, CO","Sports Authority Field at Mile High","1701 Bryant St.",-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"106","2018-09-21","2018-09-21_08.02.02","nfl","",TRUE,FALSE,FALSE,FALSE,0.874,"2018-11-05T01:25:00","Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.834,"normal","2018-04-20T00:00:00",4346970,"2018-04-20T00:47:25","2018-11-04T21:25:00","Los Angeles Rams at New Orleans Saints","2018-11-04T15:25:00",NA,1327,5941,248.95026,1187,72,72,220,"QRCODE","2018-05-29T20:39:08Z",FALSE,"Mercedes-Benz Superdome","US","mercedes-benz-superdome",0.8966978,TRUE,"America/Chicago","New Orleans, LA 70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","70112",0,"New Orleans",128,18,"LA",622,"New Orleans, LA","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"107","2018-09-21","2018-09-21_08.02.02","concert","",FALSE,FALSE,FALSE,FALSE,0.555,"2018-11-05T05:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.597,"normal","2018-08-23T00:00:00",4494650,"2018-08-23T19:51:10","2018-11-05T01:00:00","Alex G","2018-11-04T19:00:00",TRUE,3,104,73.333336,1,57,NA,59,NA,NA,NA,"Thalia Hall","US","thalia-hall",0.51888376,TRUE,"America/Chicago","Chicago, IL 60608","https://seatgeek.com/venues/thalia-hall/tickets","60608",0,"Chicago",60271,56,"IL",0,"Chicago, IL","Thalia Hall","1807 S Allport St",-87.6575,41.8577,NA,NA,NA
"108","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.985,"2018-11-05T05:20:00","Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",0.921,"normal","2018-04-20T00:00:00",4347089,"2018-04-20T00:47:49","2018-11-05T01:20:00","Green Bay Packers at New England Patriots","2018-11-04T20:20:00",NA,237,1929,851.1266,631,458,384,762,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Gillette Stadium","US","gillette-stadium",0.8983344,TRUE,"America/New_York","Foxborough, MA 02035","https://seatgeek.com/venues/gillette-stadium/tickets","02035",0,"Foxborough",33,15,"MA",506,"Foxborough, MA","Gillette Stadium","1 Patriot Place",-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"109","2018-09-21","2018-09-21_08.02.02","nfl","",TRUE,FALSE,FALSE,FALSE,0.953,"2018-11-06T05:15:00","Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",0.89,"normal","2018-04-05T00:00:00",4327922,"2018-04-05T23:08:47","2018-11-06T01:15:00","Tennessee Titans at Dallas Cowboys","2018-11-05T19:15:00",NA,3858,6182,276.56714,2695,NA,NA,217,"QRCODE","2018-04-17T22:02:33Z",FALSE,"AT&T Stadium","US","at-t-stadium",0.9751414,TRUE,"America/Chicago","Arlington, TX 76011","https://seatgeek.com/venues/at-t-stadium/tickets","76011",0,"Arlington",4965,22,"TX",623,"Arlington, TX","AT&T Stadium","1 AT&T Way",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"110","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.889,"2018-11-09T05:20:00","Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.837,"normal","2018-04-20T00:00:00",4347075,"2018-04-20T00:47:46","2018-11-09T01:20:00","Carolina Panthers at Pittsburgh Steelers","2018-11-08T20:20:00",NA,597,1197,206.29984,1026,83,83,159,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Heinz Field","US","heinz-field",0.9033526,TRUE,"America/New_York","Pittsburgh, PA 15212","https://seatgeek.com/venues/heinz-field/tickets","15212",0,"Pittsburgh",1119,10,"PA",508,"Pittsburgh, PA","Heinz Field","100 Art Rooney Avenue",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"111","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.921,"2018-11-11T21:00:00","Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.86,"normal","2018-04-20T00:00:00",4346990,"2018-04-20T00:47:30","2018-11-11T17:00:00","New England Patriots at Tennessee Titans","2018-11-11T12:00:00",NA,305,1932,562.65247,594,209,209,495,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Nissan Stadium","US","nissan-stadium",0.8546275,TRUE,"America/New_York","Nashville, TN 37213","https://seatgeek.com/venues/nissan-stadium/tickets","37213",0,"Nashville",1126,14,"TN",659,"Nashville, TN","Nissan Stadium","1 Titans Way",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"112","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.881,"2018-11-11T22:00:00","Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.828,"normal","2018-04-20T00:00:00",4347040,"2018-04-20T00:47:40","2018-11-11T18:00:00","New Orleans Saints at Cincinnati Bengals","2018-11-11T13:00:00",NA,502,413,115.954185,836,53,53,104,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Paul Brown Stadium","US","paul-brown-stadium",0.86166537,TRUE,"America/New_York","Cincinnati, OH 45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","45202",0,"Cincinnati",1124,7,"OH",515,"Cincinnati, OH","Paul Brown Stadium","1 Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"113","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.896,"2018-11-11T22:00:00","Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.84,"normal","2018-04-20T00:00:00",4347006,"2018-04-20T00:47:32","2018-11-11T18:00:00","Detroit Lions at Chicago Bears","2018-11-11T12:00:00",NA,136,1197,339.49265,892,133,143,306,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Soldier Field","US","soldier-field",0.940013,TRUE,"America/Chicago","Chicago, IL 60605","https://seatgeek.com/venues/soldier-field/tickets","60605",0,"Chicago",31,10,"IL",602,"Chicago, IL","Soldier Field","1410 S. Museum Campus Drive",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
