"","date","timestamp","description","datetime_utc","datetime_local","visible_until_utc","id","is_open","date_tbd","popularity","status","url","type","score","title","datetime_tbd","created_at","time_tbd","short_title","announce_date","general_admission","median_price","lowest_price","lowest_price_good_deals","visible_listing_count","listing_count","average_price","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","slug","postal_code","state","address","extended_address","id_venue","timezone","popularity_venue","url_venue","score_venue","display_location","has_upcoming_events","name_v2","country","city","num_upcoming_events","name","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"64","2018-09-07","2018-09-07_10.59.28","","2018-09-30T20:05:00","2018-09-30T13:05:00","2018-10-01T00:05:00",4347154,FALSE,FALSE,0.87,"normal","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","nfl",0.839,"Cleveland Browns at Oakland Raiders",FALSE,"2018-04-20T01:04:25",FALSE,"Browns at Raiders","2018-04-20T00:00:00",NA,NA,90,90,NA,1139,212.33,1867,"2018-08-24T20:56:48Z",FALSE,"QRCODE","oakland-alameda-county-coliseum","94621","CA","7000 Coliseum Way","Oakland, CA 94621",14,"America/Los_Angeles",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"Oakland, CA",TRUE,"Oakland-Alameda County Coliseum","US","Oakland",30,"Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"65","2018-09-07","2018-09-07_10.59.28","","2018-09-30T20:25:00","2018-09-30T13:25:00","2018-10-01T00:25:00",4347112,FALSE,FALSE,0.926,"normal","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","nfl",0.91,"San Francisco 49ers at Los Angeles Chargers",FALSE,"2018-04-20T00:47:52",FALSE,"49ers at Chargers","2018-04-20T00:00:00",NA,NA,211,211,NA,506,351.04,1202,"2018-08-24T20:52:20Z",FALSE,"QRCODE","stubhub-center","90746","CA","18400 Avalon Blvd","Carson, CA 90746",52,"America/Los_Angeles",0,"https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"Carson, CA",TRUE,"StubHub Center","US","Carson",14,"StubHub Center",33.8643,-118.261,NA,NA,NA
"66","2018-09-07","2018-09-07_10.59.28","","2018-09-30T20:25:00","2018-09-30T16:25:00","2018-10-01T00:25:00",4346972,FALSE,FALSE,0.929,"normal","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","nfl",0.913,"New Orleans Saints at New York Giants",FALSE,"2018-04-20T00:47:25",FALSE,"Saints at Giants","2018-04-20T00:00:00",NA,NA,139,139,NA,1304,354.09,2946,"2018-08-24T20:47:31Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"67","2018-09-07","2018-09-07_10.59.28","","2018-10-01T00:20:00","2018-09-30T20:20:00","2018-10-01T04:20:00",4347080,FALSE,FALSE,0.906,"normal","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","nfl",0.885,"Baltimore Ravens at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:47",FALSE,"Ravens at Steelers","2018-04-20T00:00:00",NA,NA,102,102,NA,1113,365.68,6452,"2018-08-24T20:51:27Z",FALSE,"QRCODE","heinz-field","15212","PA","100 Art Rooney Avenue","Pittsburgh, PA 15212",1119,"America/New_York",0,"https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"Pittsburgh, PA",TRUE,"Heinz Field","US","Pittsburgh",13,"Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"68","2018-09-07","2018-09-07_10.59.28","","2018-10-02T00:15:00","2018-10-01T18:15:00","2018-10-02T04:15:00",4347139,FALSE,FALSE,0.888,"normal","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","nfl",0.859,"Kansas City Chiefs at Denver Broncos",FALSE,"2018-04-20T01:04:05",FALSE,"Chiefs at Broncos","2018-04-20T00:00:00",NA,NA,129,129,NA,919,395.48,2273,"2018-08-24T20:57:25Z",FALSE,"QRCODE","sports-authority-field-at-mile-high","80204","CO","1701 Bryant St.","Denver, CO 80204",1131,"America/Denver",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"Denver, CO",TRUE,"Sports Authority Field at Mile High","US","Denver",8,"Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"69","2018-09-07","2018-09-07_10.59.28","","2018-10-05T00:20:00","2018-10-04T20:20:00","2018-10-05T04:20:00",4347096,FALSE,FALSE,0.931,"normal","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","nfl",0.917,"Indianapolis Colts at New England Patriots",FALSE,"2018-04-20T00:47:50",FALSE,"Colts at Patriots","2018-04-20T00:00:00",NA,NA,176,176,NA,1536,563.55,3333,"2018-08-24T21:03:24Z",FALSE,"QRCODE","gillette-stadium","02035","MA","1 Patriot Place","Foxborough, MA 02035",33,"America/New_York",0,"https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"Foxborough, MA",TRUE,"Gillette Stadium","US","Foxborough",14,"Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"70","2018-09-07","2018-09-07_10.59.28","","2018-10-06T16:00:00","2018-10-06T12:00:00","2018-10-06T20:00:00",4281989,FALSE,FALSE,0.514,"normal","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989","ncaa_football",0.402,"South Alabama Jaguars at Georgia Southern Eagles Football",FALSE,"2018-02-28T15:00:17",FALSE,"South Alabama at Georgia Southern","2018-02-28T00:00:00",NA,NA,28,NA,NA,20,46.5,96,NA,NA,NA,"allen-e-paulson-stadium","30460","GA","225 Lanier Drive","Statesboro, GA 30460",2352,"America/New_York",0,"https://seatgeek.com/venues/allen-e-paulson-stadium/tickets",0.41380084,"Statesboro, GA",TRUE,"Allen E. Paulson Stadium","US","Statesboro",5,"Allen E. Paulson Stadium",32.4488,-81.7832,NA,NA,NA
"71","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347079,FALSE,FALSE,0.912,"normal","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","nfl",0.897,"Atlanta Falcons at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:47",FALSE,"Falcons at Steelers","2018-04-20T00:00:00",NA,NA,153,153,NA,950,432.65,6736,"2018-08-24T21:16:40Z",FALSE,"QRCODE","heinz-field","15212","PA","100 Art Rooney Avenue","Pittsburgh, PA 15212",1119,"America/New_York",0,"https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"Pittsburgh, PA",TRUE,"Heinz Field","US","Pittsburgh",13,"Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"72","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347032,FALSE,FALSE,0.907,"normal","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","nfl",0.894,"New York Giants at Carolina Panthers",FALSE,"2018-04-20T00:47:38",FALSE,"Giants at Panthers","2018-04-20T00:00:00",NA,NA,157,157,NA,905,427.01,1696,"2018-08-24T21:15:58Z",FALSE,"QRCODE","bank-of-america-stadium","28202","NC","800 South Mint Street","Charlotte, NC 28202",1122,"America/New_York",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"Charlotte, NC",TRUE,"Bank of America Stadium","US","Charlotte",10,"Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"73","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347027,FALSE,FALSE,0.904,"normal","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","nfl",0.882,"Green Bay Packers at Detroit Lions",FALSE,"2018-04-20T00:47:37",FALSE,"Packers at Lions","2018-04-20T00:00:00",NA,NA,86,86,NA,987,336.76,13379,"2018-08-24T21:05:06Z",FALSE,"QRCODE","ford-field","48226","MI","2000 Brush St.","Detroit, MI 48226",346,"America/Detroit",0,"https://seatgeek.com/venues/ford-field/tickets",0.9029952,"Detroit, MI",TRUE,"Ford Field","US","Detroit",11,"Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"74","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347011,FALSE,FALSE,0.485,"normal","https://seatgeek.com/denver-broncos-at-new-york-jets-tickets/sport/2018-10-07-1-pm/4347011","sports",0.404,"Denver Broncos at New York Jets",FALSE,"2018-04-20T00:47:34",FALSE,"Broncos at Jets","2018-04-20T00:00:00",NA,NA,56,56,NA,2418,189.54,1864,"2018-09-05T19:53:41Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"75","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347043,FALSE,FALSE,0.866,"normal","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","nfl",0.844,"Miami Dolphins at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",FALSE,"Dolphins at Bengals","2018-04-20T00:00:00",NA,NA,41,41,NA,1418,137.51,1109,"2018-08-24T21:16:15Z",FALSE,"QRCODE","paul-brown-stadium","45202","OH","1 Paul Brown Stadium","Cincinnati, OH 45202",1124,"America/New_York",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"Cincinnati, OH",TRUE,"Paul Brown Stadium","US","Cincinnati",9,"Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"76","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4346999,FALSE,FALSE,0.857,"normal","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","nfl",0.827,"Baltimore Ravens at Cleveland Browns",FALSE,"2018-04-20T00:47:31",FALSE,"Ravens at Browns","2018-04-20T00:00:00",NA,NA,36,36,NA,1918,153.86,1178,"2018-08-24T21:04:01Z",FALSE,"QRCODE","firstenergy-stadium-15","44114","OH","100 Alfred Lerner Way","Cleveland, OH 44114",1123,"America/New_York",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"Cleveland, OH",TRUE,"FirstEnergy Stadium","US","Cleveland",8,"FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"77","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T13:00:00","2018-10-07T21:00:00",4347063,FALSE,FALSE,0.863,"normal","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","nfl",0.837,"Tennessee Titans at Buffalo Bills",FALSE,"2018-04-20T00:47:44",FALSE,"Titans at Bills","2018-04-20T00:00:00",NA,NA,67,67,NA,1962,173.81,6308,"2018-08-24T21:16:26Z",FALSE,"QRCODE","new-era-field","14127","NY","1 Bills Drive","Orchard Park, NY 14127",1135,"America/New_York",0,"https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"Orchard Park, NY",TRUE,"New Era Field","US","Orchard Park",8,"New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"78","2018-09-07","2018-09-07_10.59.28","","2018-10-07T17:00:00","2018-10-07T12:00:00","2018-10-07T21:00:00",4346983,FALSE,FALSE,0.868,"normal","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","nfl",0.847,"Jacksonville Jaguars at Kansas City Chiefs",FALSE,"2018-04-20T00:47:28",FALSE,"Jaguars at Chiefs","2018-04-20T00:00:00",NA,NA,43,43,NA,1910,150.39,758,"2018-08-24T21:03:49Z",FALSE,"QRCODE","arrowhead-stadium","64129","MO","1 Arrowhead Drive","Kansas City, MO 64129",1128,"America/Chicago",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"Kansas City, MO",TRUE,"Arrowhead Stadium","US","Kansas City",10,"Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"79","2018-09-07","2018-09-07_10.59.28","","2018-10-07T20:05:00","2018-10-07T13:05:00","2018-10-08T00:05:00",4347111,FALSE,FALSE,0.918,"normal","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","nfl",0.912,"Oakland Raiders at Los Angeles Chargers",FALSE,"2018-04-20T00:47:52",FALSE,"Raiders at Chargers","2018-04-20T00:00:00",NA,NA,263,263,NA,593,415.99,6245,"2018-08-24T21:17:06Z",FALSE,"QRCODE","stubhub-center","90746","CA","18400 Avalon Blvd","Carson, CA 90746",52,"America/Los_Angeles",0,"https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"Carson, CA",TRUE,"StubHub Center","US","Carson",14,"StubHub Center",33.8643,-118.261,NA,NA,NA
"80","2018-09-07","2018-09-07_10.59.28","","2018-10-07T20:25:00","2018-10-07T13:25:00","2018-10-08T00:25:00",4347115,FALSE,FALSE,0.884,"normal","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","nfl",0.867,"Arizona Cardinals at San Francisco 49ers",FALSE,"2018-04-20T00:47:53",FALSE,"Cardinals at 49ers","2018-04-20T00:00:00",NA,NA,65,65,NA,1881,235.56,3694,"2018-09-05T19:47:23Z",FALSE,"QRCODE","levi-s-stadium","95054","CA","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",58670,"America/Los_Angeles",0,"https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"Santa Clara, CA",TRUE,"Levi's Stadium","US","Santa Clara",13,"Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"81","2018-09-07","2018-09-07_10.59.28","","2018-10-07T20:25:00","2018-10-07T13:25:00","2018-10-08T00:25:00",4347128,FALSE,FALSE,0.895,"normal","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","nfl",0.88,"Los Angeles Rams at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",FALSE,"Rams at Seahawks","2018-04-20T00:00:00",NA,NA,178,178,NA,620,456.71,1900,"2018-08-24T21:19:14Z",FALSE,"QRCODE","centurylink-field","98134","WA","800 Occidental Ave S","Seattle, WA 98134",339,"America/Los_Angeles",0,"https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"Seattle, WA",TRUE,"CenturyLink Field","US","Seattle",14,"CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"82","2018-09-07","2018-09-07_10.59.28","","2018-10-07T20:25:00","2018-10-07T16:25:00","2018-10-08T00:25:00",4346976,FALSE,FALSE,0.918,"normal","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","nfl",0.907,"Minnesota Vikings at Philadelphia Eagles",FALSE,"2018-04-20T00:47:26",FALSE,"Vikings at Eagles","2018-04-20T00:00:00",NA,NA,213,213,NA,364,444.69,1217,"2018-08-24T21:03:38Z",FALSE,"QRCODE","lincoln-financial-field","19148","PA","1020 Pattison Ave","Philadelphia, PA 19148",330,"America/New_York",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"Philadelphia, PA",TRUE,"Lincoln Financial Field","US","Philadelphia",17,"Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"83","2018-09-07","2018-09-07_10.59.28","","2018-10-08T00:20:00","2018-10-07T19:20:00","2018-10-08T04:20:00",4347020,FALSE,FALSE,0.93,"normal","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","nfl",0.93,"Dallas Cowboys at Houston Texans",FALSE,"2018-04-20T00:47:36",FALSE,"Cowboys at Texans","2018-04-20T00:00:00",NA,NA,284,284,NA,1481,639.57,12062,"2018-08-24T21:04:53Z",FALSE,"QRCODE","nrg-stadium","77054","TX","1 Reliant Park","Houston, TX 77054",41,"America/Chicago",0,"https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"Houston, TX",TRUE,"NRG Stadium","US","Houston",47,"NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"84","2018-09-07","2018-09-07_10.59.28","","2018-10-08T20:00:00","2018-10-08T16:00:00","2018-10-09T00:00:00",4474093,FALSE,FALSE,0.43,"normal","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","sports",0.321,"Baltimore Ravens at A Purple Evening",FALSE,"2018-08-03T16:01:06",FALSE,"Baltimore Ravens at A Purple Evening","2018-08-03T00:00:00",NA,NA,76,NA,NA,12,244.25,569,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM","m-t-bank-stadium","21230","MD","1101 Russell St","Baltimore, MD 21230",1121,"America/New_York",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"Baltimore, MD",TRUE,"M&T Bank Stadium","US","Baltimore",9,"M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"85","2018-09-07","2018-09-07_10.59.28","","2018-10-09T00:15:00","2018-10-08T19:15:00","2018-10-09T04:15:00",4346971,TRUE,FALSE,0.877,"normal","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","nfl",0.854,"Washington Redskins at New Orleans Saints",FALSE,"2018-04-20T00:47:25",FALSE,"Redskins at Saints","2018-04-20T00:00:00",NA,NA,83,83,NA,1414,248.51,5941,"2018-05-29T20:38:55Z",FALSE,"QRCODE","mercedes-benz-superdome","70112","LA","1500 Sugar Bowl Drive","New Orleans, LA 70112",128,"America/Chicago",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"New Orleans, LA",TRUE,"Mercedes-Benz Superdome","US","New Orleans",20,"Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"86","2018-09-07","2018-09-07_10.59.28","","2018-10-12T00:20:00","2018-10-11T20:20:00","2018-10-12T04:20:00",4346917,FALSE,FALSE,0.918,"normal","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","nfl",0.917,"Philadelphia Eagles at New York Giants",FALSE,"2018-04-20T00:47:14",FALSE,"Eagles at Giants","2018-04-20T00:00:00",NA,NA,143,143,NA,1993,370.95,4412,"2018-08-24T21:52:02Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"87","2018-09-07","2018-09-07_10.59.28","","2018-10-13T17:00:00","2018-10-13T12:00:00","2018-10-13T21:00:00",4192619,FALSE,FALSE,0.564,"normal","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","ncaa_football",0.476,"Alabama State Hornets at South Alabama Jaguars Football",FALSE,"2017-12-21T15:00:36",FALSE,"Alabama State at South Alabama","2017-12-21T00:00:00",NA,NA,32,32,NA,17,52.77,124,NA,NA,NA,"ladd-peebles-stadium","36604","AL","1621 Virginia St.","Mobile, AL 36604",3716,"America/Chicago",0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"Mobile, AL",TRUE,"Ladd Peebles Stadium","US","Mobile",7,"Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"88","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T13:00:00","2018-10-14T21:00:00",4347051,FALSE,FALSE,0.898,"normal","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","nfl",0.881,"Tampa Bay Buccaneers at Atlanta Falcons",FALSE,"2018-04-20T00:47:42",FALSE,"Buccaneers at Falcons","2018-04-20T00:00:00",NA,NA,62,62,NA,1782,258.13,11921,"2018-08-24T21:53:35Z",FALSE,"QRCODE","mercedes-benz-stadium","30313","GA","441 M.L.K. Jr Dr NW","Atlanta, GA 30313",419590,"America/New_York",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"Atlanta, GA",TRUE,"Mercedes-Benz Stadium","US","Atlanta",15,"Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"89","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T13:00:00","2018-10-14T21:00:00",4346961,FALSE,FALSE,0.894,"normal","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","nfl",0.888,"Indianapolis Colts at New York Jets",FALSE,"2018-04-20T00:47:22",FALSE,"Colts at Jets","2018-04-20T00:00:00",NA,NA,50,50,NA,2336,183.4,6037,"2018-08-24T21:52:02Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"90","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T13:00:00","2018-10-14T21:00:00",4347042,FALSE,FALSE,0.873,"normal","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","nfl",0.861,"Pittsburgh Steelers at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",FALSE,"Steelers at Bengals","2018-04-20T00:00:00",NA,NA,74,76,NA,897,203.67,1505,"2018-08-24T21:53:35Z",FALSE,"QRCODE","paul-brown-stadium","45202","OH","1 Paul Brown Stadium","Cincinnati, OH 45202",1124,"America/New_York",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"Cincinnati, OH",TRUE,"Paul Brown Stadium","US","Cincinnati",9,"Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"91","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T13:00:00","2018-10-14T21:00:00",4347081,FALSE,FALSE,0.903,"normal","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","nfl",0.9,"Chicago Bears at Miami Dolphins",FALSE,"2018-04-20T00:47:47",FALSE,"Bears at Dolphins","2018-04-20T00:00:00",NA,NA,94,94,NA,1979,333.21,11345,"2018-08-24T21:53:35Z",FALSE,"QRCODE","hard-rock-stadium","33056","FL","347 Don Shula Dr.","Miami Gardens, FL 33056",29,"America/New_York",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"Miami Gardens, FL",TRUE,"Hard Rock Stadium","US","Miami Gardens",39,"Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"92","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T12:00:00","2018-10-14T21:00:00",4347145,FALSE,FALSE,0.886,"normal","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","nfl",0.867,"Arizona Cardinals at Minnesota Vikings",FALSE,"2018-04-20T01:04:06",FALSE,"Cardinals at Vikings","2018-04-20T00:00:00",NA,NA,104,104,NA,1230,320.35,1694,"2018-08-24T21:53:38Z",FALSE,"QRCODE","u-s-bank-stadium","55415","MN","401 Chicago Avenue","Minneapolis, MN 55415",218451,"America/Chicago",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"Minneapolis, MN",TRUE,"U.S. Bank Stadium","US","Minneapolis",14,"U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"93","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T13:00:00","2018-10-14T21:00:00",4346942,FALSE,FALSE,0.913,"normal","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","nfl",0.901,"Carolina Panthers at Washington Redskins",FALSE,"2018-04-20T00:47:18",FALSE,"Panthers at Redskins","2018-04-20T00:00:00",NA,NA,97,97,NA,2239,230.65,1276,"2018-08-24T21:52:02Z",FALSE,"QRCODE","fedex-field","20785","MD","1600 Fedex Way","Landover, MD 20785",35,"America/New_York",0,"https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"Landover, MD",TRUE,"FedEx Field","US","Landover",9,"FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"94","2018-09-07","2018-09-07_10.59.28","","2018-10-14T17:00:00","2018-10-14T12:00:00","2018-10-14T21:00:00",4347019,FALSE,FALSE,0.868,"normal","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","nfl",0.857,"Buffalo Bills at Houston Texans",FALSE,"2018-04-20T00:47:36",FALSE,"Bills at Texans","2018-04-20T00:00:00",NA,NA,61,61,NA,2029,205.5,5735,"2018-08-24T21:53:35Z",FALSE,"QRCODE","nrg-stadium","77054","TX","1 Reliant Park","Houston, TX 77054",41,"America/Chicago",0,"https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"Houston, TX",TRUE,"NRG Stadium","US","Houston",47,"NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
