"","date","timestamp","status","date_tbd","datetime_tbd","announce_date","created_at","popularity","short_title","score","description","datetime_utc","visible_until_utc","id","datetime_local","url","type","title","time_tbd","is_open","general_admission","lowest_price","lowest_price_good_deals","listing_count","average_price","highest_price","visible_listing_count","median_price","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","extended_address","display_location","name","name_v2","country","timezone","city","has_upcoming_events","popularity_venue","score_venue","metro_code","num_upcoming_events","id_venue","state","url_venue","slug","address","postal_code","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"11","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:36",0.86,"Bills at Texans",0.88,"","2018-10-14T17:00:00","2018-10-14T21:00:00",4347019,"2018-10-14T12:00:00","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","nfl","Buffalo Bills at Houston Texans",FALSE,FALSE,NA,46,46,573,161.17627,630,834,141,FALSE,"QRCODE","2018-08-24T21:53:35Z","Houston, TX 77054","Houston, TX","NRG Stadium","NRG Stadium","US","America/Chicago","Houston",TRUE,0,0.8624192,618,42,41,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","1 Reliant Park","77054",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"12","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:18",0.899,"Panthers at Redskins",0.931,"","2018-10-14T17:00:00","2018-10-14T21:00:00",4346942,"2018-10-14T13:00:00","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","nfl","Carolina Panthers at Washington Redskins",FALSE,FALSE,NA,97,97,69,157.23189,284,770,151,FALSE,"QRCODE","2018-08-24T21:52:02Z","Landover, MD 20785","Landover, MD","FedEx Field","FedEx Field","US","America/New_York","Landover",TRUE,0,0.9333444,511,6,35,"MD","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","1600 Fedex Way","20785",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"13","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:30",0.841,"Ravens at Titans",0.854,"","2018-10-14T19:25:00","2018-10-14T23:25:00",4346991,"2018-10-14T15:25:00","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","nfl","Baltimore Ravens at Tennessee Titans",FALSE,FALSE,NA,70,NA,523,203.50478,697,419,178,FALSE,"QRCODE","2018-08-24T21:53:35Z","Nashville, TN 37213","Nashville, TN","Nissan Stadium","Nissan Stadium","US","America/New_York","Nashville",TRUE,0,0.8546275,659,15,1126,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","1 Titans Way","37213",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"14","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T01:04:04",0.866,"Rams at Broncos",0.885,"","2018-10-14T20:05:00","2018-10-15T00:05:00",4347138,"2018-10-14T14:05:00","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","nfl","Los Angeles Rams at Denver Broncos",FALSE,FALSE,NA,158,127,101,356.52475,1193,716,305,FALSE,"QRCODE","2018-08-24T21:53:38Z","Denver, CO 80204","Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","US","America/Denver","Denver",TRUE,0,0.9028296,751,6,1131,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","1701 Bryant St.","80204",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"15","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-05T00:00:00","2018-04-05T23:08:47",0.906,"Jaguars at Cowboys",0.951,"","2018-10-14T20:25:00","2018-10-15T00:25:00",4327923,"2018-10-14T15:25:00","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","nfl","Jacksonville Jaguars at Dallas Cowboys",FALSE,TRUE,NA,NA,NA,2130,293.19812,2010,1748,240,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z","Arlington, TX 76011","Arlington, TX","AT&T Stadium","AT&T Stadium","US","America/Chicago","Arlington",TRUE,0,0.9751414,623,17,4965,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","1 AT&T Way","76011",-97.0957,32.7459,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"16","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:50",0.894,"Chiefs at Patriots",0.938,"","2018-10-15T00:20:00","2018-10-15T04:20:00",4347095,"2018-10-14T20:20:00","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","nfl","Kansas City Chiefs at New England Patriots",FALSE,FALSE,NA,209,203,101,381.51486,1017,570,337,FALSE,"QRCODE","2018-08-24T21:53:35Z","Foxborough, MA 02035","Foxborough, MA","Gillette Stadium","Gillette Stadium","US","America/New_York","Foxborough",TRUE,0,0.8983344,506,13,33,"MA","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium","1 Patriot Place","02035",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"17","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:13",0.876,"49ers at Packers",0.923,"","2018-10-16T00:15:00","2018-10-16T04:15:00",4346914,"2018-10-15T19:15:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","nfl","San Francisco 49ers at Green Bay Packers",FALSE,FALSE,NA,115,115,146,255.12329,501,443,241,FALSE,"QRCODE","2018-08-24T21:53:38Z","Green Bay, WI 54304","Green Bay, WI","Lambeau Field","Lambeau Field","US","America/Chicago","Green Bay",TRUE,0,0.92909414,658,5,1125,"WI","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","1265 Lombardi Avenue","54304",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"18","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:51",0.875,"Broncos at Cardinals",0.922,"","2018-10-19T00:20:00","2018-10-19T04:20:00",4347102,"2018-10-18T17:20:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","nfl","Denver Broncos at Arizona Cardinals",FALSE,FALSE,NA,59,59,376,194.63298,6034,634,138,FALSE,"QRCODE","2018-08-24T21:53:38Z","Glendale, AZ 85305","Glendale, AZ","State Farm Stadium","State Farm Stadium","US","America/Phoenix","Glendale",TRUE,0,0.93402725,753,8,43,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","1 Cardinals Drive","85305",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"19","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-08-01T00:00:00","2018-08-01T16:01:33",0.454,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.333,"","2018-10-20T23:30:00","2018-10-21T03:30:00",4471322,"2018-10-20T18:30:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","sports","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"QRCODE","2018-08-24T21:53:38Z","Jonesboro, AR 72401","Jonesboro, AR","ASU Convocation Center","ASU Convocation Center","US","America/Chicago","Jonesboro",TRUE,0,0.5808074,734,42,4081,"AR","https://seatgeek.com/venues/asu-convocation-center-1/tickets","asu-convocation-center-1","217 Olympic Drive","72401",-90.6691,35.8438,NA,NA,NA
"20","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:22",0.82,"Bills at Colts",0.853,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4346960,"2018-10-21T13:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","nfl","Buffalo Bills at Indianapolis Colts",FALSE,FALSE,NA,32,27,682,107.40616,840,969,100,FALSE,"QRCODE","2018-08-24T21:53:38Z","Indianapolis, IN 46225","Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","US","America/Indiana/Indianapolis","Indianapolis",TRUE,0,0.9071682,527,11,1130,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","500 South Capitol Avenue","46225",-86.1639,39.7601,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"21","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:33",0.906,"Patriots at Bears",0.973,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4347008,"2018-10-21T12:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","nfl","New England Patriots at Chicago Bears",FALSE,FALSE,NA,376,445,55,719.0182,1478,397,690,FALSE,"QRCODE","2018-08-24T21:53:38Z","Chicago, IL 60605","Chicago, IL","Soldier Field","Soldier Field","US","America/Chicago","Chicago",TRUE,0,0.940013,602,7,31,"IL","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","1410 S. Museum Campus Drive","60605",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"22","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:26",0.884,"Vikings at Jets",0.944,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4346975,"2018-10-21T13:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","nfl","Minnesota Vikings at New York Jets",FALSE,FALSE,NA,69,69,433,221.58429,1033,820,178,FALSE,"QRCODE","2018-08-24T21:53:38Z","East Rutherford, NJ 07073","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","US","America/New_York","East Rutherford",TRUE,0,0.94873494,501,14,1587,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"23","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:16",0.825,"Browns at Buccaneers",0.867,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4346931,"2018-10-21T13:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","nfl","Cleveland Browns at Tampa Bay Buccaneers",FALSE,FALSE,NA,108,87,8,286.625,465,791,249,FALSE,"QRCODE","2018-08-24T21:53:38Z","Tampa, FL 33607","Tampa, FL","Raymond James Stadium","Raymond James Stadium","US","America/New_York","Tampa",TRUE,0,0.86513025,539,15,39,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","4201 North Dale Mabry Highway","33607",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"24","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:47",0.837,"Lions at Dolphins",0.881,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4347084,"2018-10-21T13:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","nfl","Detroit Lions at Miami Dolphins",FALSE,FALSE,NA,69,51,129,158.88373,437,952,155,FALSE,"QRCODE","2018-08-24T21:53:38Z","Miami Gardens, FL 33056","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","US","America/New_York","Miami Gardens",TRUE,0,0.8378203,528,34,29,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","347 Don Shula Dr.","33056",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"25","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:39",0.878,"Panthers at Eagles",0.933,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4347036,"2018-10-21T13:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","nfl","Carolina Panthers at Philadelphia Eagles",FALSE,FALSE,NA,193,183,237,399.09705,3678,642,357,FALSE,"QRCODE","2018-08-24T21:53:38Z","Philadelphia, PA 19148","Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","US","America/New_York","Philadelphia",TRUE,0,0.90542686,504,12,330,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","1020 Pattison Ave","19148",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"26","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:19",0.784,"Texans at Jaguars",0.811,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4346948,"2018-10-21T13:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","nfl","Houston Texans at Jacksonville Jaguars",FALSE,FALSE,NA,43,43,505,103.926735,489,777,85,FALSE,"QRCODE","2018-08-24T21:53:38Z","Jacksonville, FL 32202","Jacksonville, FL","EverBank Field","EverBank Field","US","America/New_York","Jacksonville",TRUE,0,0.83759147,561,7,5178,"FL","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","1 Everbank Field Dr","32202",-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"27","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:27",0.854,"Bengals at Chiefs",0.902,"","2018-10-21T17:00:00","2018-10-21T21:00:00",4346982,"2018-10-21T12:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","nfl","Cincinnati Bengals at Kansas City Chiefs",FALSE,FALSE,NA,73,75,956,178.568,710,1134,154,FALSE,"QRCODE","2018-08-24T21:53:38Z","Kansas City, MO 64129","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","US","America/Chicago","Kansas City",TRUE,0,0.8827867,616,7,1128,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","1 Arrowhead Drive","64129",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"28","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:45",0.824,"Saints at Ravens",0.863,"","2018-10-21T20:05:00","2018-10-22T00:05:00",4347071,"2018-10-21T16:05:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","nfl","New Orleans Saints at Baltimore Ravens",FALSE,FALSE,NA,68,67,324,151.55556,623,683,121,FALSE,"QRCODE","2018-08-24T21:53:38Z","Baltimore, MD 21230","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","US","America/New_York","Baltimore",TRUE,0,0.8927189,512,7,1121,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","1101 Russell St","21230",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"29","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:18",0.91,"Cowboys at Redskins",0.974,"","2018-10-21T20:25:00","2018-10-22T00:25:00",4346941,"2018-10-21T16:25:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","nfl","Dallas Cowboys at Washington Redskins",FALSE,FALSE,NA,180,174,546,311.93774,1048,932,265,FALSE,"QRCODE","2018-08-24T21:53:38Z","Landover, MD 20785","Landover, MD","FedEx Field","FedEx Field","US","America/New_York","Landover",TRUE,0,0.9333444,511,6,35,"MD","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","1600 Fedex Way","20785",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"30","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:54",0.871,"Rams at 49ers",0.928,"","2018-10-22T00:20:00","2018-10-22T04:20:00",4347118,"2018-10-21T17:20:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","nfl","Los Angeles Rams at San Francisco 49ers",FALSE,FALSE,NA,63,62,770,192.49611,1227,967,176,FALSE,"QRCODE","2018-08-24T21:53:38Z","Santa Clara, CA 95054","Santa Clara, CA","Levi's Stadium","Levi's Stadium","US","America/Los_Angeles","Santa Clara",TRUE,0,0.95768774,0,11,58670,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","4900 Marie P DeBartolo Way","95054",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"31","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:42",0.879,"Giants at Falcons",0.94,"","2018-10-23T00:15:00","2018-10-23T04:15:00",4347050,"2018-10-22T20:15:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","nfl","New York Giants at Atlanta Falcons",FALSE,FALSE,NA,111,111,714,276.70447,1130,778,258,FALSE,"QRCODE","2018-08-24T21:53:38Z","Atlanta, GA 30313","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","US","America/New_York","Atlanta",TRUE,0,0.76958936,0,18,419590,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","35 Northside Dr NW","30313",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"32","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-02-28T00:00:00","2018-02-28T15:00:17",0.406,"Troy at South Alabama",0.295,"","2018-10-24T00:00:00","2018-10-24T04:00:00",4281985,"2018-10-23T19:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","ncaa_football","Troy Trojans at South Alabama Jaguars Football",FALSE,FALSE,NA,20,20,31,41.19355,93,10,35,NA,NA,NA,"Mobile, AL 36604","Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium","US","America/Chicago","Mobile",TRUE,0,0.50177634,686,5,3716,"AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","1621 Virginia St.","36604",-88.0761,30.6748,NA,NA,NA
"33","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:36",0.824,"Dolphins at Texans",0.88,"","2018-10-26T00:20:00","2018-10-26T04:20:00",4347018,"2018-10-25T19:20:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","nfl","Miami Dolphins at Houston Texans",FALSE,FALSE,NA,57,44,634,160.52997,626,986,128,FALSE,"QRCODE","2018-08-24T21:53:38Z","Houston, TX 77054","Houston, TX","NRG Stadium","NRG Stadium","US","America/Chicago","Houston",TRUE,0,0.8624192,618,42,41,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","1 Reliant Park","77054",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"34","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:37",0.855,"Seahawks at Lions",0.915,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4347026,"2018-10-28T13:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","nfl","Seattle Seahawks at Detroit Lions",FALSE,FALSE,NA,66,NA,974,184.17043,11922,623,131,FALSE,"QRCODE","2018-08-24T21:53:39Z","Detroit, MI 48226","Detroit, MI","Ford Field","Ford Field","US","America/Detroit","Detroit",TRUE,0,0.9029952,505,10,346,"MI","https://seatgeek.com/venues/ford-field/tickets","ford-field","2000 Brush St.","48226",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"35","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:40",0.81,"Buccaneers at Bengals",0.861,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4347041,"2018-10-28T13:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","nfl","Tampa Bay Buccaneers at Cincinnati Bengals",FALSE,FALSE,NA,50,50,464,110.37285,332,822,100,FALSE,"QRCODE","2018-08-24T21:53:39Z","Cincinnati, OH 45202","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","US","America/New_York","Cincinnati",TRUE,0,0.86166537,515,6,1124,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","1 Paul Brown Stadium","45202",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"36","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:45",0.835,"Ravens at Panthers",0.895,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4347070,"2018-10-28T13:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","nfl","Baltimore Ravens at Carolina Panthers",FALSE,FALSE,NA,102,99,250,248.836,684,551,194,FALSE,"QRCODE","2018-08-24T21:53:39Z","Charlotte, NC 28202","Charlotte, NC","Bank of America Stadium","Bank of America Stadium","US","America/New_York","Charlotte",TRUE,0,0.8968222,517,8,1122,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","800 South Mint Street","28202",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"37","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:17",0.863,"Redskins at Giants",0.932,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4346940,"2018-10-28T13:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","nfl","Washington Redskins at New York Giants",FALSE,FALSE,NA,134,131,365,307.06848,1438,680,248,FALSE,"QRCODE","2018-08-24T21:53:39Z","East Rutherford, NJ 07073","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","US","America/New_York","East Rutherford",TRUE,0,0.94873494,501,14,1587,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"38","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:27",0.857,"Broncos at Chiefs",0.923,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4346981,"2018-10-28T12:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","nfl","Denver Broncos at Kansas City Chiefs",FALSE,FALSE,NA,157,157,584,278.2226,1079,832,266,FALSE,"QRCODE","2018-08-24T21:53:39Z","Kansas City, MO 64129","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","US","America/Chicago","Kansas City",TRUE,0,0.8827867,616,7,1128,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","1 Arrowhead Drive","64129",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"39","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:46",0.837,"Browns at Steelers",0.897,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4347078,"2018-10-28T13:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","nfl","Cleveland Browns at Pittsburgh Steelers",FALSE,FALSE,NA,106,NA,432,426.97223,15930,336,285,FALSE,"QRCODE","2018-08-24T21:53:39Z","Pittsburgh, PA 15212","Pittsburgh, PA","Heinz Field","Heinz Field","US","America/New_York","Pittsburgh",TRUE,0,0.9033526,508,7,1119,"PA","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","100 Art Rooney Avenue","15212",-80.0158,40.4468,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"40","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:33",0.851,"Jets at Bears",0.914,"","2018-10-28T17:00:00","2018-10-28T21:00:00",4347007,"2018-10-28T12:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","nfl","New York Jets at Chicago Bears",FALSE,FALSE,NA,201,190,93,365.53763,1197,582,311,FALSE,"QRCODE","2018-08-24T21:53:39Z","Chicago, IL 60605","Chicago, IL","Soldier Field","Soldier Field","US","America/Chicago","Chicago",TRUE,0,0.940013,602,7,31,"IL","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","1410 S. Museum Campus Drive","60605",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"41","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T01:04:25",0.818,"Colts at Raiders",0.871,"","2018-10-28T20:05:00","2018-10-29T00:05:00",4347153,"2018-10-28T13:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","nfl","Indianapolis Colts at Oakland Raiders",FALSE,FALSE,NA,73,72,343,168.0204,481,728,160,FALSE,"QRCODE","2018-08-24T21:53:39Z","Oakland, CA 94621","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","US","America/Los_Angeles","Oakland",TRUE,0,0.7817843,807,8,14,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","7000 Coliseum Way","94621",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
