"","date","timestamp","time_tbd","id","datetime_local","date_tbd","popularity","url","announce_date","visible_until_utc","is_open","status","description","type","datetime_tbd","score","datetime_utc","created_at","short_title","title","general_admission","median_price","listing_count","highest_price","lowest_price","lowest_price_good_deals","average_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","timezone","has_upcoming_events","id_venue","popularity_venue","url_venue","country","display_location","name","slug","address","postal_code","metro_code","extended_address","num_upcoming_events","state","name_v2","score_venue","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"11","2018-10-10","2018-10-10_08.11.57",FALSE,4346991,"2018-10-14T15:25:00",FALSE,0.891,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-04-20T00:00:00","2018-10-14T23:25:00",FALSE,"normal","","nfl",FALSE,0.864,"2018-10-14T19:25:00","2018-04-20T00:47:30","Ravens at Titans","Baltimore Ravens at Tennessee Titans",NA,184,205,410,67,67,188.60487,1247,"2018-08-24T21:53:35Z",FALSE,"QRCODE","America/New_York",TRUE,1126,0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","Nashville, TN","Nissan Stadium","nissan-stadium","1 Titans Way","37213",659,"Nashville, TN 37213",15,"TN","Nissan Stadium",0.8546275,"Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"12","2018-10-10","2018-10-10_08.11.57",FALSE,4347138,"2018-10-14T14:05:00",FALSE,0.918,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-04-20T00:00:00","2018-10-15T00:05:00",FALSE,"normal","","nfl",FALSE,0.899,"2018-10-14T20:05:00","2018-04-20T01:04:04","Rams at Broncos","Los Angeles Rams at Denver Broncos",NA,192,136,604,103,103,236.63971,1892,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Denver",TRUE,1131,0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","Denver, CO","Sports Authority Field at Mile High","sports-authority-field-at-mile-high","1701 Bryant St.","80204",751,"Denver, CO 80204",6,"CO","Sports Authority Field at Mile High",0.9028296,"Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"13","2018-10-10","2018-10-10_08.11.57",FALSE,4327923,"2018-10-14T15:25:00",FALSE,0.958,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-04-05T00:00:00","2018-10-15T00:25:00",TRUE,"normal","","nfl",FALSE,0.965,"2018-10-14T20:25:00","2018-04-05T23:08:47","Jaguars at Cowboys","Jacksonville Jaguars at Dallas Cowboys",NA,217,2112,2010,NA,NA,265.3305,1767,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","America/Chicago",TRUE,4965,0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","Arlington, TX","AT&T Stadium","at-t-stadium","1 AT&T Way","76011",623,"Arlington, TX 76011",17,"TX","AT&T Stadium",0.9751414,"Arlington",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"14","2018-10-10","2018-10-10_08.11.57",FALSE,4347095,"2018-10-14T20:20:00",FALSE,0.942,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-04-20T00:00:00","2018-10-15T04:20:00",FALSE,"normal","","nfl",FALSE,0.944,"2018-10-15T00:20:00","2018-04-20T00:47:50","Chiefs at Patriots","Kansas City Chiefs at New England Patriots",NA,320,109,812,194,191,360.09174,1101,"2018-08-24T21:53:35Z",FALSE,"QRCODE","America/New_York",TRUE,33,0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","Foxborough, MA","Gillette Stadium","gillette-stadium","1 Patriot Place","02035",506,"Foxborough, MA 02035",13,"MA","Gillette Stadium",0.8983344,"Foxborough",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"15","2018-10-10","2018-10-10_08.11.57",FALSE,4346914,"2018-10-15T19:15:00",FALSE,0.924,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-04-20T00:00:00","2018-10-16T04:15:00",FALSE,"normal","","nfl",FALSE,0.936,"2018-10-16T00:15:00","2018-04-20T00:47:13","49ers at Packers","San Francisco 49ers at Green Bay Packers",NA,222,154,521,110,110,233.33766,1276,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Chicago",TRUE,1125,0,"https://seatgeek.com/venues/lambeau-field/tickets","US","Green Bay, WI","Lambeau Field","lambeau-field","1265 Lombardi Avenue","54304",658,"Green Bay, WI 54304",5,"WI","Lambeau Field",0.92909414,"Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"16","2018-10-10","2018-10-10_08.11.57",FALSE,4347102,"2018-10-18T17:20:00",FALSE,0.909,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-04-20T00:00:00","2018-10-19T04:20:00",FALSE,"normal","","nfl",FALSE,0.929,"2018-10-19T00:20:00","2018-04-20T00:47:51","Broncos at Cardinals","Denver Broncos at Arizona Cardinals",NA,128,352,486,59,59,158.55682,1128,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Phoenix",TRUE,43,0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","Glendale, AZ","State Farm Stadium","state-farm-stadium","1 Cardinals Drive","85305",753,"Glendale, AZ 85305",8,"AZ","State Farm Stadium",0.93402725,"Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"17","2018-10-10","2018-10-10_08.11.57",FALSE,4471322,"2018-10-20T18:30:00",FALSE,0.507,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","2018-08-01T00:00:00","2018-10-21T03:30:00",FALSE,"normal","","sports",FALSE,0.346,"2018-10-20T23:30:00","2018-08-01T16:01:33","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Chicago",TRUE,4081,0,"https://seatgeek.com/venues/asu-convocation-center-1/tickets","US","Jonesboro, AR","ASU Convocation Center","asu-convocation-center-1","217 Olympic Drive","72401",734,"Jonesboro, AR 72401",42,"AR","ASU Convocation Center",0.5808074,"Jonesboro",35.8438,-90.6691,NA,NA,NA
"18","2018-10-10","2018-10-10_08.11.57",FALSE,4346960,"2018-10-21T13:00:00",FALSE,0.852,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.858,"2018-10-21T17:00:00","2018-04-20T00:47:22","Bills at Colts","Buffalo Bills at Indianapolis Colts",NA,92,677,842,26,26,101.46085,1302,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Indiana/Indianapolis",TRUE,1130,0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","Indianapolis, IN","Lucas Oil Stadium","lucas-oil-stadium","500 South Capitol Avenue","46225",527,"Indianapolis, IN 46225",11,"IN","Lucas Oil Stadium",0.9071682,"Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"19","2018-10-10","2018-10-10_08.11.57",FALSE,4347008,"2018-10-21T12:00:00",FALSE,0.935,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.972,"2018-10-21T17:00:00","2018-04-20T00:47:33","Patriots at Bears","New England Patriots at Chicago Bears",NA,702,38,1478,479,298,789.2895,569,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Chicago",TRUE,31,0,"https://seatgeek.com/venues/soldier-field/tickets","US","Chicago, IL","Soldier Field","soldier-field","1410 S. Museum Campus Drive","60605",602,"Chicago, IL 60605",7,"IL","Soldier Field",0.940013,"Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"20","2018-10-10","2018-10-10_08.11.57",FALSE,4346975,"2018-10-21T13:00:00",FALSE,0.926,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.956,"2018-10-21T17:00:00","2018-04-20T00:47:26","Vikings at Jets","Minnesota Vikings at New York Jets",NA,165,443,847,73,81,207.16478,1320,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,1587,0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ 07073",14,"NJ","MetLife Stadium",0.94873494,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"21","2018-10-10","2018-10-10_08.11.57",FALSE,4346931,"2018-10-21T13:00:00",FALSE,0.859,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.87,"2018-10-21T17:00:00","2018-04-20T00:47:16","Browns at Buccaneers","Cleveland Browns at Tampa Bay Buccaneers",NA,371,5,465,204,77,332.8,694,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,39,0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","Tampa, FL","Raymond James Stadium","raymond-james-stadium","4201 North Dale Mabry Highway","33607",539,"Tampa, FL 33607",15,"FL","Raymond James Stadium",0.86513025,"Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"22","2018-10-10","2018-10-10_08.11.57",FALSE,4347084,"2018-10-21T13:00:00",FALSE,0.875,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.89,"2018-10-21T17:00:00","2018-04-20T00:47:47","Lions at Dolphins","Detroit Lions at Miami Dolphins",NA,150,125,378,59,51,157.176,1726,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,29,0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","hard-rock-stadium","347 Don Shula Dr.","33056",528,"Miami Gardens, FL 33056",34,"FL","Hard Rock Stadium",0.8378203,"Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"23","2018-10-10","2018-10-10_08.11.57",FALSE,4346948,"2018-10-21T13:00:00",FALSE,0.824,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.816,"2018-10-21T17:00:00","2018-04-20T00:47:19","Texans at Jaguars","Houston Texans at Jacksonville Jaguars",NA,80,492,489,41,41,99.727646,1156,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,5178,0,"https://seatgeek.com/venues/tiaa-bank-field/tickets","US","Jacksonville, FL","TIAA Bank Field","tiaa-bank-field","1 Everbank Field Dr","32202",561,"Jacksonville, FL 32202",7,"FL","TIAA Bank Field",0.83759147,"Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"24","2018-10-10","2018-10-10_08.11.57",FALSE,4347036,"2018-10-21T13:00:00",FALSE,0.912,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"normal","","nfl",FALSE,0.942,"2018-10-21T17:00:00","2018-04-20T00:47:39","Panthers at Eagles","Carolina Panthers at Philadelphia Eagles",NA,340,235,839,187,173,360.55743,1244,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,330,0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","Philadelphia, PA","Lincoln Financial Field","lincoln-financial-field","1020 Pattison Ave","19148",504,"Philadelphia, PA 19148",12,"PA","Lincoln Financial Field",0.90542686,"Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"25","2018-10-10","2018-10-10_08.11.57",FALSE,4347071,"2018-10-21T16:05:00",FALSE,0.866,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:00:00","2018-10-22T00:05:00",FALSE,"normal","","nfl",FALSE,0.876,"2018-10-21T20:05:00","2018-04-20T00:47:45","Saints at Ravens","New Orleans Saints at Baltimore Ravens",NA,120,296,597,74,74,150.91554,1639,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,1121,0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","m-t-bank-stadium","1101 Russell St","21230",512,"Baltimore, MD 21230",6,"MD","M&T Bank Stadium",0.8927189,"Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"26","2018-10-10","2018-10-10_08.11.57",FALSE,4346941,"2018-10-21T16:25:00",FALSE,0.943,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:00:00","2018-10-22T00:25:00",FALSE,"normal","","nfl",FALSE,0.981,"2018-10-21T20:25:00","2018-04-20T00:47:18","Cowboys at Redskins","Dallas Cowboys at Washington Redskins",NA,260,419,881,172,164,299.642,1083,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,35,0,"https://seatgeek.com/venues/fedex-field/tickets","US","Landover, MD","FedEx Field","fedex-field","1600 Fedex Way","20785",511,"Landover, MD 20785",6,"MD","FedEx Field",0.9333444,"Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"27","2018-10-10","2018-10-10_08.11.57",FALSE,4346982,"2018-10-21T19:20:00",FALSE,0.884,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-04-20T00:00:00","2018-10-22T04:20:00",FALSE,"normal","","nfl",FALSE,0.904,"2018-10-22T00:20:00","2018-04-20T00:47:27","Bengals at Chiefs","Cincinnati Bengals at Kansas City Chiefs",NA,148,118,363,90,89,171.00847,1126,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Chicago",TRUE,1128,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive","64129",616,"Kansas City, MO 64129",7,"MO","Arrowhead Stadium",0.8827867,"Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"28","2018-10-10","2018-10-10_08.11.57",FALSE,4347118,"2018-10-21T17:20:00",FALSE,0.902,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-04-20T00:00:00","2018-10-22T04:20:00",FALSE,"normal","","nfl",FALSE,0.929,"2018-10-22T00:20:00","2018-04-20T00:47:54","Rams at 49ers","Los Angeles Rams at San Francisco 49ers",NA,165,610,716,63,61,175.69836,2094,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,58670,0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","levi-s-stadium","4900 Marie P DeBartolo Way","95054",0,"Santa Clara, CA 95054",11,"CA","Levi's Stadium",0.95768774,"Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"29","2018-10-10","2018-10-10_08.11.57",FALSE,4347050,"2018-10-22T20:15:00",FALSE,0.903,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:00:00","2018-10-23T04:15:00",FALSE,"normal","","nfl",FALSE,0.941,"2018-10-23T00:15:00","2018-04-20T00:47:42","Giants at Falcons","New York Giants at Atlanta Falcons",NA,249,545,1040,97,97,267.68256,2256,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/New_York",TRUE,419590,0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","Atlanta, GA","Mercedes-Benz Stadium","mercedes-benz-stadium","35 Northside Dr NW","30313",0,"Atlanta, GA 30313",18,"GA","Mercedes-Benz Stadium",0.76958936,"Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"30","2018-10-10","2018-10-10_08.11.57",FALSE,4281985,"2018-10-23T19:00:00",FALSE,0.445,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T00:00:00","2018-10-24T04:00:00",FALSE,"normal","","ncaa_football",FALSE,0.293,"2018-10-24T00:00:00","2018-02-28T15:00:17","Troy at South Alabama","Troy Trojans at South Alabama Jaguars Football",NA,35,31,93,19,19,40.774193,10,NA,NA,NA,"America/Chicago",TRUE,3716,0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US","Mobile, AL","Ladd Peebles Stadium","ladd-peebles-stadium","1621 Virginia St.","36604",686,"Mobile, AL 36604",5,"AL","Ladd Peebles Stadium",0.50177634,"Mobile",30.6748,-88.0761,NA,NA,NA
"31","2018-10-10","2018-10-10_08.11.57",FALSE,4347018,"2018-10-25T19:20:00",FALSE,0.858,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:00:00","2018-10-26T04:20:00",FALSE,"normal","","nfl",FALSE,0.887,"2018-10-26T00:20:00","2018-04-20T00:47:36","Dolphins at Texans","Miami Dolphins at Houston Texans",NA,124,618,626,57,57,157.95955,1881,"2018-08-24T21:53:38Z",FALSE,"QRCODE","America/Chicago",TRUE,41,0,"https://seatgeek.com/venues/nrg-stadium/tickets","US","Houston, TX","NRG Stadium","nrg-stadium","1 Reliant Park","77054",618,"Houston, TX 77054",42,"TX","NRG Stadium",0.8624192,"Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"32","2018-10-10","2018-10-10_08.11.57",FALSE,4347026,"2018-10-28T13:00:00",FALSE,0.887,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.926,"2018-10-28T17:00:00","2018-04-20T00:47:37","Seahawks at Lions","Seattle Seahawks at Detroit Lions",NA,111,328,604,72,73,144.16463,560,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Detroit",TRUE,346,0,"https://seatgeek.com/venues/ford-field/tickets","US","Detroit, MI","Ford Field","ford-field","2000 Brush St.","48226",505,"Detroit, MI 48226",10,"MI","Ford Field",0.9029952,"Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"33","2018-10-10","2018-10-10_08.11.57",FALSE,4347041,"2018-10-28T13:00:00",FALSE,0.843,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.869,"2018-10-28T17:00:00","2018-04-20T00:47:40","Buccaneers at Bengals","Tampa Bay Buccaneers at Cincinnati Bengals",NA,104,504,452,56,56,115.375,952,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1124,0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","Cincinnati, OH","Paul Brown Stadium","paul-brown-stadium","1 Paul Brown Stadium","45202",515,"Cincinnati, OH 45202",6,"OH","Paul Brown Stadium",0.86166537,"Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"34","2018-10-10","2018-10-10_08.11.57",FALSE,4346940,"2018-10-28T13:00:00",FALSE,0.893,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.937,"2018-10-28T17:00:00","2018-04-20T00:47:17","Redskins at Giants","Washington Redskins at New York Giants",NA,234,348,1438,121,114,293.13217,1441,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1587,0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ 07073",14,"NJ","MetLife Stadium",0.94873494,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"35","2018-10-10","2018-10-10_08.11.57",FALSE,4347070,"2018-10-28T13:00:00",FALSE,0.866,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.901,"2018-10-28T17:00:00","2018-04-20T00:47:45","Ravens at Panthers","Baltimore Ravens at Carolina Panthers",NA,193,237,684,102,102,250.18143,1445,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1122,0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","bank-of-america-stadium","800 South Mint Street","28202",517,"Charlotte, NC 28202",7,"NC","Bank of America Stadium",0.8968222,"Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"36","2018-10-10","2018-10-10_08.11.57",FALSE,4346981,"2018-10-28T12:00:00",FALSE,0.886,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.928,"2018-10-28T17:00:00","2018-04-20T00:47:27","Broncos at Chiefs","Denver Broncos at Kansas City Chiefs",NA,272,551,1078,169,169,283.95462,909,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Chicago",TRUE,1128,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive","64129",616,"Kansas City, MO 64129",7,"MO","Arrowhead Stadium",0.8827867,"Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"37","2018-10-10","2018-10-10_08.11.57",FALSE,4347078,"2018-10-28T13:00:00",FALSE,0.873,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.91,"2018-10-28T17:00:00","2018-04-20T00:47:46","Browns at Steelers","Cleveland Browns at Pittsburgh Steelers",NA,280,173,939,93,93,323.68787,1085,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1119,0,"https://seatgeek.com/venues/heinz-field/tickets","US","Pittsburgh, PA","Heinz Field","heinz-field","100 Art Rooney Avenue","15212",508,"Pittsburgh, PA 15212",7,"PA","Heinz Field",0.9033526,"Pittsburgh",40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"38","2018-10-10","2018-10-10_08.11.57",FALSE,4347007,"2018-10-28T12:00:00",FALSE,0.881,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:00:00","2018-10-28T21:00:00",FALSE,"normal","","nfl",FALSE,0.922,"2018-10-28T17:00:00","2018-04-20T00:47:33","Jets at Bears","New York Jets at Chicago Bears",NA,330,90,776,205,191,363.53333,983,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Chicago",TRUE,31,0,"https://seatgeek.com/venues/soldier-field/tickets","US","Chicago, IL","Soldier Field","soldier-field","1410 S. Museum Campus Drive","60605",602,"Chicago, IL 60605",7,"IL","Soldier Field",0.940013,"Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"39","2018-10-10","2018-10-10_08.11.57",FALSE,4347153,"2018-10-28T13:05:00",FALSE,0.85,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T00:00:00","2018-10-29T00:05:00",FALSE,"normal","","nfl",FALSE,0.879,"2018-10-28T20:05:00","2018-04-20T01:04:25","Colts at Raiders","Indianapolis Colts at Oakland Raiders",NA,161,348,481,69,69,167.23851,1797,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,14,0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","Oakland, CA","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","7000 Coliseum Way","94621",807,"Oakland, CA 94621",8,"CA","Oakland-Alameda County Coliseum",0.7817843,"Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"40","2018-10-10","2018-10-10_08.11.57",FALSE,4346921,"2018-10-28T13:25:00",FALSE,0.908,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:00:00","2018-10-29T00:25:00",FALSE,"normal","","nfl",FALSE,0.96,"2018-10-28T20:25:00","2018-04-20T00:47:14","Packers at Rams","Green Bay Packers at Los Angeles Rams",NA,447,454,1420,259,237,503.77753,1661,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,51012,0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","Los Angeles, CA","Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","3911 S Figueroa St","90037",0,"Los Angeles, CA 90037",9,"CA","Los Angeles Memorial Coliseum",0.86898464,"Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"41","2018-10-10","2018-10-10_08.11.57",FALSE,4347101,"2018-10-28T13:25:00",FALSE,0.877,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:00:00","2018-10-29T00:25:00",FALSE,"normal","","nfl",FALSE,0.916,"2018-10-28T20:25:00","2018-04-20T00:47:51","49ers at Cardinals","San Francisco 49ers at Arizona Cardinals",NA,115,583,660,38,38,136.26587,1316,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Phoenix",TRUE,43,0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","Glendale, AZ","State Farm Stadium","state-farm-stadium","1 Cardinals Drive","85305",753,"Glendale, AZ 85305",8,"AZ","State Farm Stadium",0.93402725,"Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
