"","date","timestamp","popularity","datetime_utc","datetime_tbd","score","status","type","datetime_local","time_tbd","is_open","description","date_tbd","announce_date","short_title","url","visible_until_utc","created_at","id","title","general_admission","listing_count","average_price","lowest_price_good_deals","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","timezone","popularity_venue","display_location","city","name","country","has_upcoming_events","score_venue","postal_code","slug","extended_address","state","num_upcoming_events","address","name_v2","url_venue","id_venue","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"63","2018-09-05","2018-09-05_11.00.08",0.969,"2018-09-30T17:00:00",FALSE,0.93,"normal","nfl","2018-09-30T12:00:00",FALSE,TRUE,"",FALSE,"2018-04-05T00:00:00","Lions at Cowboys","https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924","2018-09-30T21:00:00","2018-04-05T23:08:47",4327924,"Detroit Lions at Dallas Cowboys",NA,2700,301.49,NA,NA,2097,FALSE,"2018-04-17T22:02:33Z","QRCODE","America/Chicago",0,"Arlington, TX","Arlington","AT&T Stadium","US",TRUE,0.9751414,"76011","at-t-stadium","Arlington, TX 76011","TX",25,"1 AT&T Way","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets",4965,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"64","2018-09-05","2018-09-05_11.00.08",0.931,"2018-09-30T20:05:00",FALSE,0.887,"normal","nfl","2018-09-30T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Seahawks at Cardinals","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-university-of-phoenix-stadium/nfl/4347103","2018-10-01T00:05:00","2018-04-20T00:47:51",4347103,"Seattle Seahawks at Arizona Cardinals",NA,2003,189.63,56,56,6034,FALSE,"2015-12-21T17:26:05Z","NONE","America/Phoenix",0,"Glendale, AZ","Glendale","University of Phoenix Stadium","US",TRUE,0.93402725,"85305","university-of-phoenix-stadium","Glendale, AZ 85305","AZ",11,"1 Cardinals Drive","University of Phoenix Stadium","https://seatgeek.com/venues/university-of-phoenix-stadium/tickets",43,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"65","2018-09-05","2018-09-05_11.00.08",0.893,"2018-09-30T20:05:00",FALSE,0.842,"normal","nfl","2018-09-30T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Browns at Raiders","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-10-01T00:05:00","2018-04-20T01:04:25",4347154,"Cleveland Browns at Oakland Raiders",NA,1176,210.21,90,90,1268,FALSE,"2018-08-24T20:56:48Z","QRCODE","America/Los_Angeles",0,"Oakland, CA","Oakland","Oakland-Alameda County Coliseum","US",TRUE,0.7817843,"94621","oakland-alameda-county-coliseum","Oakland, CA 94621","CA",31,"7000 Coliseum Way","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",14,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"66","2018-09-05","2018-09-05_11.00.08",0.958,"2018-09-30T20:25:00",FALSE,0.919,"normal","nfl","2018-09-30T13:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","49ers at Chargers","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-10-01T00:25:00","2018-04-20T00:47:52",4347112,"San Francisco 49ers at Los Angeles Chargers",NA,508,344.27,206,206,1198,FALSE,"2018-08-24T20:52:20Z","QRCODE","America/Los_Angeles",0,"Carson, CA","Carson","StubHub Center","US",TRUE,0.7228164,"90746","stubhub-center","Carson, CA 90746","CA",14,"18400 Avalon Blvd","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets",52,33.8643,-118.261,NA,NA,NA
"67","2018-09-05","2018-09-05_11.00.08",0.959,"2018-09-30T20:25:00",FALSE,0.922,"normal","nfl","2018-09-30T16:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Saints at Giants","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-10-01T00:25:00","2018-04-20T00:47:25",4346972,"New Orleans Saints at New York Giants",NA,1653,357.4,128,128,2946,FALSE,"2018-08-24T20:47:31Z","QRCODE","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"68","2018-09-05","2018-09-05_11.00.08",0.937,"2018-10-01T00:20:00",FALSE,0.896,"normal","nfl","2018-09-30T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Ravens at Steelers","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-10-01T04:20:00","2018-04-20T00:47:47",4347080,"Baltimore Ravens at Pittsburgh Steelers",NA,1192,370.82,107,107,6452,FALSE,"2018-08-24T20:51:27Z","QRCODE","America/New_York",0,"Pittsburgh, PA","Pittsburgh","Heinz Field","US",TRUE,0.9033526,"15212","heinz-field","Pittsburgh, PA 15212","PA",13,"100 Art Rooney Avenue","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets",1119,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"69","2018-09-05","2018-09-05_11.00.08",0.917,"2018-10-02T00:15:00",FALSE,0.871,"normal","nfl","2018-10-01T18:15:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Chiefs at Broncos","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-02T04:15:00","2018-04-20T01:04:05",4347139,"Kansas City Chiefs at Denver Broncos",NA,941,403.21,138,138,2273,FALSE,"2018-08-24T20:57:25Z","QRCODE","America/Denver",0,"Denver, CO","Denver","Sports Authority Field at Mile High","US",TRUE,0.9028296,"80204","sports-authority-field-at-mile-high","Denver, CO 80204","CO",8,"1701 Bryant St.","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"70","2018-09-05","2018-09-05_11.00.08",0.948,"2018-10-05T00:20:00",FALSE,0.915,"normal","nfl","2018-10-04T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Colts at Patriots","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-05T04:20:00","2018-04-20T00:47:50",4347096,"Indianapolis Colts at New England Patriots",NA,1528,556.54,176,176,3333,FALSE,"2018-08-24T21:03:24Z","QRCODE","America/New_York",0,"Foxborough, MA","Foxborough","Gillette Stadium","US",TRUE,0.8983344,"02035","gillette-stadium","Foxborough, MA 02035","MA",14,"1 Patriot Place","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets",33,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"71","2018-09-05","2018-09-05_11.00.08",0.609,"2018-10-06T16:00:00",FALSE,0.507,"normal","ncaa_football","2018-10-06T12:00:00",FALSE,FALSE,"",FALSE,"2018-02-28T00:00:00","South Alabama at Georgia Southern","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989","2018-10-06T20:00:00","2018-02-28T15:00:17",4281989,"South Alabama Jaguars at Georgia Southern Eagles Football",NA,20,46.5,NA,28,96,NA,NA,NA,"America/New_York",0,"Statesboro, GA","Statesboro","Allen E. Paulson Stadium","US",TRUE,0.41380084,"30460","allen-e-paulson-stadium","Statesboro, GA 30460","GA",5,"225 Lanier Drive","Allen E. Paulson Stadium","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets",2352,32.4488,-81.7832,NA,NA,NA
"72","2018-09-05","2018-09-05_11.00.08",0.932,"2018-10-07T17:00:00",FALSE,0.897,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Falcons at Steelers","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T21:00:00","2018-04-20T00:47:47",4347079,"Atlanta Falcons at Pittsburgh Steelers",NA,1057,449.3,161,161,6720,FALSE,"2018-08-24T21:16:40Z","QRCODE","America/New_York",0,"Pittsburgh, PA","Pittsburgh","Heinz Field","US",TRUE,0.9033526,"15212","heinz-field","Pittsburgh, PA 15212","PA",13,"100 Art Rooney Avenue","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets",1119,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"73","2018-09-05","2018-09-05_11.00.08",0.925,"2018-10-07T17:00:00",FALSE,0.893,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Giants at Panthers","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T21:00:00","2018-04-20T00:47:38",4347032,"New York Giants at Carolina Panthers",NA,860,426.37,157,157,1696,FALSE,"2018-08-24T21:15:58Z","QRCODE","America/New_York",0,"Charlotte, NC","Charlotte","Bank of America Stadium","US",TRUE,0.8968222,"28202","bank-of-america-stadium","Charlotte, NC 28202","NC",10,"800 South Mint Street","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",1122,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"74","2018-09-05","2018-09-05_11.00.08",0.93,"2018-10-07T17:00:00",FALSE,0.892,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Packers at Lions","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T21:00:00","2018-04-20T00:47:37",4347027,"Green Bay Packers at Detroit Lions",NA,889,345.97,89,89,13330,FALSE,"2018-08-24T21:05:06Z","QRCODE","America/Detroit",0,"Detroit, MI","Detroit","Ford Field","US",TRUE,0.9029952,"48226","ford-field","Detroit, MI 48226","MI",11,"2000 Brush St.","Ford Field","https://seatgeek.com/venues/ford-field/tickets",346,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"75","2018-09-05","2018-09-05_11.00.08",0.505,"2018-10-07T17:00:00",FALSE,0.418,"normal","sports","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Broncos at Jets","https://seatgeek.com/denver-broncos-at-new-york-jets-tickets/sport/2018-10-07-1-pm/4347011","2018-10-07T21:00:00","2018-04-20T00:47:34",4347011,"Denver Broncos at New York Jets",NA,2311,194.67,56,56,1864,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"76","2018-09-05","2018-09-05_11.00.08",0.89,"2018-10-07T17:00:00",FALSE,0.849,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Dolphins at Bengals","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-10-07T21:00:00","2018-04-20T00:47:40",4347043,"Miami Dolphins at Cincinnati Bengals",NA,1398,138.63,40,40,1109,FALSE,"2018-08-24T21:16:15Z","QRCODE","America/New_York",0,"Cincinnati, OH","Cincinnati","Paul Brown Stadium","US",TRUE,0.86166537,"45202","paul-brown-stadium","Cincinnati, OH 45202","OH",9,"1 Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"77","2018-09-05","2018-09-05_11.00.08",0.887,"2018-10-07T17:00:00",FALSE,0.847,"normal","nfl","2018-10-07T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Jaguars at Chiefs","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-10-07T21:00:00","2018-04-20T00:47:28",4346983,"Jacksonville Jaguars at Kansas City Chiefs",NA,1892,149,41,41,757,FALSE,"2018-08-24T21:03:49Z","QRCODE","America/Chicago",0,"Kansas City, MO","Kansas City","Arrowhead Stadium","US",TRUE,0.8827867,"64129","arrowhead-stadium","Kansas City, MO 64129","MO",10,"1 Arrowhead Drive","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",1128,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"78","2018-09-05","2018-09-05_11.00.08",0.883,"2018-10-07T17:00:00",FALSE,0.838,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Ravens at Browns","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-10-07T21:00:00","2018-04-20T00:47:31",4346999,"Baltimore Ravens at Cleveland Browns",NA,2203,147.42,37,37,1178,FALSE,"2018-08-24T21:04:01Z","QRCODE","America/New_York",0,"Cleveland, OH","Cleveland","FirstEnergy Stadium","US",TRUE,0.86852187,"44114","firstenergy-stadium-15","Cleveland, OH 44114","OH",8,"100 Alfred Lerner Way","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",1123,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"79","2018-09-05","2018-09-05_11.00.08",0.887,"2018-10-07T17:00:00",FALSE,0.843,"normal","nfl","2018-10-07T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Titans at Bills","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-10-07T21:00:00","2018-04-20T00:47:44",4347063,"Tennessee Titans at Buffalo Bills",NA,2052,174.4,63,63,6308,FALSE,"2018-08-24T21:16:26Z","QRCODE","America/New_York",0,"Orchard Park, NY","Orchard Park","New Era Field","US",TRUE,0.8815085,"14127","new-era-field","Orchard Park, NY 14127","NY",8,"1 Bills Drive","New Era Field","https://seatgeek.com/venues/new-era-field/tickets",1135,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"80","2018-09-05","2018-09-05_11.00.08",0.948,"2018-10-07T20:05:00",FALSE,0.92,"normal","nfl","2018-10-07T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Raiders at Chargers","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-10-08T00:05:00","2018-04-20T00:47:52",4347111,"Oakland Raiders at Los Angeles Chargers",NA,634,413.61,258,258,6245,FALSE,"2018-08-24T21:17:06Z","QRCODE","America/Los_Angeles",0,"Carson, CA","Carson","StubHub Center","US",TRUE,0.7228164,"90746","stubhub-center","Carson, CA 90746","CA",14,"18400 Avalon Blvd","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets",52,33.8643,-118.261,NA,NA,NA
"81","2018-09-05","2018-09-05_11.00.08",0.91,"2018-10-07T20:25:00",FALSE,0.876,"normal","nfl","2018-10-07T13:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cardinals at 49ers","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-10-08T00:25:00","2018-04-20T00:47:53",4347115,"Arizona Cardinals at San Francisco 49ers",NA,1942,234.61,70,68,3694,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM","America/Los_Angeles",0,"Santa Clara, CA","Santa Clara","Levi's Stadium","US",TRUE,0.95768774,"95054","levi-s-stadium","Santa Clara, CA 95054","CA",13,"4900 Marie P DeBartolo Way","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",58670,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"82","2018-09-05","2018-09-05_11.00.08",0.921,"2018-10-07T20:25:00",FALSE,0.888,"normal","nfl","2018-10-07T13:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Rams at Seahawks","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-10-08T00:25:00","2018-04-20T00:47:56",4347128,"Los Angeles Rams at Seattle Seahawks",NA,702,438.61,173,173,1684,FALSE,"2018-08-24T21:19:14Z","QRCODE","America/Los_Angeles",0,"Seattle, WA","Seattle","CenturyLink Field","US",TRUE,0.87232786,"98134","centurylink-field","Seattle, WA 98134","WA",14,"800 Occidental Ave S","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets",339,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"83","2018-09-05","2018-09-05_11.00.08",0.945,"2018-10-07T20:25:00",FALSE,0.914,"normal","nfl","2018-10-07T16:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Vikings at Eagles","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-10-08T00:25:00","2018-04-20T00:47:26",4346976,"Minnesota Vikings at Philadelphia Eagles",NA,1599,468.08,152,152,2066,FALSE,"2018-08-24T21:03:38Z","QRCODE","America/New_York",0,"Philadelphia, PA","Philadelphia","Lincoln Financial Field","US",TRUE,0.90542686,"19148","lincoln-financial-field","Philadelphia, PA 19148","PA",18,"1020 Pattison Ave","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"84","2018-09-05","2018-09-05_11.00.08",0.957,"2018-10-08T00:20:00",FALSE,0.938,"normal","nfl","2018-10-07T19:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cowboys at Texans","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-10-08T04:20:00","2018-04-20T00:47:36",4347020,"Dallas Cowboys at Houston Texans",NA,1491,624.66,284,284,5377,FALSE,"2018-08-24T21:04:53Z","QRCODE","America/Chicago",0,"Houston, TX","Houston","NRG Stadium","US",TRUE,0.8624192,"77054","nrg-stadium","Houston, TX 77054","TX",47,"1 Reliant Park","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets",41,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"85","2018-09-05","2018-09-05_11.00.08",0.427,"2018-10-08T20:00:00",FALSE,0.319,"normal","sports","2018-10-08T16:00:00",FALSE,FALSE,"",FALSE,"2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-10-09T00:00:00","2018-08-03T16:01:06",4474093,"Baltimore Ravens at A Purple Evening",NA,12,244.92,NA,78,569,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM","America/New_York",0,"Baltimore, MD","Baltimore","M&T Bank Stadium","US",TRUE,0.8927189,"21230","m-t-bank-stadium","Baltimore, MD 21230","MD",9,"1101 Russell St","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"86","2018-09-05","2018-09-05_11.00.08",0.901,"2018-10-09T00:15:00",FALSE,0.864,"normal","nfl","2018-10-08T19:15:00",FALSE,TRUE,"",FALSE,"2018-04-20T00:00:00","Redskins at Saints","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-10-09T04:15:00","2018-04-20T00:47:25",4346971,"Washington Redskins at New Orleans Saints",NA,1417,251.39,77,77,5941,FALSE,"2018-05-29T20:38:55Z","QRCODE","America/Chicago",0,"New Orleans, LA","New Orleans","Mercedes-Benz Superdome","US",TRUE,0.8966978,"70112","mercedes-benz-superdome","New Orleans, LA 70112","LA",20,"1500 Sugar Bowl Drive","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"87","2018-09-05","2018-09-05_11.00.08",0.945,"2018-10-12T00:20:00",FALSE,0.928,"normal","nfl","2018-10-11T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Eagles at Giants","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-10-12T04:20:00","2018-04-20T00:47:14",4346917,"Philadelphia Eagles at New York Giants",NA,2402,380.03,142,142,4412,FALSE,"2018-08-24T21:52:02Z","QRCODE","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"88","2018-09-05","2018-09-05_11.00.08",0.56,"2018-10-13T17:00:00",FALSE,0.466,"normal","ncaa_football","2018-10-13T12:00:00",FALSE,FALSE,"",FALSE,"2017-12-21T00:00:00","Alabama State at South Alabama","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","2018-10-13T21:00:00","2017-12-21T15:00:36",4192619,"Alabama State Hornets at South Alabama Jaguars Football",NA,17,52.77,37,32,124,NA,NA,NA,"America/Chicago",0,"Mobile, AL","Mobile","Ladd Peebles Stadium","US",TRUE,0.50177634,"36604","ladd-peebles-stadium","Mobile, AL 36604","AL",7,"1621 Virginia St.","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",3716,30.6748,-88.0761,NA,NA,NA
"89","2018-09-05","2018-09-05_11.00.08",0.902,"2018-10-14T17:00:00",FALSE,0.868,"normal","nfl","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Buccaneers at Falcons","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-10-14T21:00:00","2018-04-20T00:47:42",4347051,"Tampa Bay Buccaneers at Atlanta Falcons",NA,1819,255.17,71,71,11921,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York",0,"Atlanta, GA","Atlanta","Mercedes-Benz Stadium","US",TRUE,0.76958936,"30313","mercedes-benz-stadium","Atlanta, GA 30313","GA",15,"35 Northside Dr NW","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"90","2018-09-05","2018-09-05_11.00.08",0.91,"2018-10-14T17:00:00",FALSE,0.884,"normal","nfl","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Steelers at Bengals","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-10-14T21:00:00","2018-04-20T00:47:40",4347042,"Pittsburgh Steelers at Cincinnati Bengals",NA,909,202.41,66,66,1505,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York",0,"Cincinnati, OH","Cincinnati","Paul Brown Stadium","US",TRUE,0.86166537,"45202","paul-brown-stadium","Cincinnati, OH 45202","OH",9,"1 Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"91","2018-09-05","2018-09-05_11.00.08",0.919,"2018-10-14T17:00:00",FALSE,0.896,"normal","nfl","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Colts at Jets","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-10-14T21:00:00","2018-04-20T00:47:22",4346961,"Indianapolis Colts at New York Jets",NA,2284,195.35,50,50,6040,FALSE,"2018-08-24T21:52:02Z","QRCODE","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"92","2018-09-05","2018-09-05_11.00.08",0.894,"2018-10-14T17:00:00",FALSE,0.868,"normal","nfl","2018-10-14T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Bears at Dolphins","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-10-14T21:00:00","2018-04-20T00:47:47",4347081,"Chicago Bears at Miami Dolphins",NA,1775,336.3,94,94,11398,FALSE,"2018-08-24T21:53:35Z","QRCODE","America/New_York",0,"Miami Gardens, FL","Miami Gardens","Hard Rock Stadium","US",TRUE,0.8378203,"33056","hard-rock-stadium","Miami Gardens, FL 33056","FL",39,"347 Don Shula Dr.","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"93","2018-09-05","2018-09-05_11.00.08",0.899,"2018-10-14T17:00:00",FALSE,0.864,"normal","nfl","2018-10-14T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cardinals at Vikings","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-10-14T21:00:00","2018-04-20T01:04:06",4347145,"Arizona Cardinals at Minnesota Vikings",NA,1215,317.9,104,104,1675,FALSE,"2018-08-24T21:53:38Z","QRCODE","America/Chicago",0,"Minneapolis, MN","Minneapolis","U.S. Bank Stadium","US",TRUE,0.88524246,"55415","u-s-bank-stadium","Minneapolis, MN 55415","MN",14,"401 Chicago Avenue","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets",218451,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
