"","date","timestamp","time_tbd","url","visible_until_utc","datetime_tbd","date_tbd","datetime_local","score","description","title","id","type","announce_date","short_title","datetime_utc","popularity","status","created_at","is_open","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","slug","url_venue","name_v2","has_upcoming_events","country","score_venue","timezone","address","postal_code","metro_code","display_location","id_venue","extended_address","num_upcoming_events","popularity_venue","state","name","city","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"11","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924","2018-09-30T21:00:00",FALSE,FALSE,"2018-09-30T12:00:00",0.95,"","Detroit Lions at Dallas Cowboys",4327924,"nfl","2018-04-05T00:00:00","Lions at Cowboys","2018-09-30T17:00:00",1.004,"normal","2018-04-05T23:08:47",TRUE,NA,216,1393,1462,269.48016,NA,NA,1800,"QRCODE",FALSE,"2018-04-17T22:02:33Z","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium",TRUE,"US",0.9751414,"America/Chicago","1 AT&T Way","76011",623,"Arlington, TX",4965,"Arlington, TX 76011",21,0,"TX","AT&T Stadium","Arlington",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"12","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052","2018-09-30T21:00:00",FALSE,FALSE,"2018-09-30T13:00:00",0.916,"","Cincinnati Bengals at Atlanta Falcons",4347052,"nfl","2018-04-20T00:00:00","Bengals at Falcons","2018-09-30T17:00:00",0.978,"normal","2018-04-20T00:47:42",FALSE,NA,110,938,365,148.95616,69,69,508,"QRCODE",FALSE,"2018-08-23T20:14:46Z","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium",TRUE,"US",0.76958936,"America/New_York","441 M.L.K. Jr Dr NW","30313",0,"Atlanta, GA",419590,"Atlanta, GA 30313",19,0,"GA","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"13","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-09-30T21:00:00",FALSE,FALSE,"2018-09-30T13:00:00",0.956,"","Miami Dolphins at New England Patriots",4347092,"nfl","2018-04-20T00:00:00","Dolphins at Patriots","2018-09-30T17:00:00",1.007,"normal","2018-04-20T00:47:49",FALSE,NA,483,318,32,603.875,283,270,1479,"QRCODE",FALSE,"2018-08-24T20:51:36Z","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium",TRUE,"US",0.8983344,"America/New_York","1 Patriot Place","02035",506,"Foxborough, MA",33,"Foxborough, MA 02035",15,0,"MA","Gillette Stadium","Foxborough",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"14","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103","2018-10-01T00:05:00",FALSE,FALSE,"2018-09-30T13:05:00",0.913,"","Seattle Seahawks at Arizona Cardinals",4347103,"nfl","2018-04-20T00:00:00","Seahawks at Cardinals","2018-09-30T20:05:00",0.979,"normal","2018-04-20T00:47:51",FALSE,NA,100,903,553,123.46835,29,29,626,"QRCODE",FALSE,"2018-09-05T19:57:48Z","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium",TRUE,"US",0.93402725,"America/Phoenix","1 Cardinals Drive","85305",753,"Glendale, AZ",43,"Glendale, AZ 85305",10,0,"AZ","State Farm Stadium","Glendale",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"15","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-10-01T00:05:00",FALSE,FALSE,"2018-09-30T13:05:00",0.88,"","Cleveland Browns at Oakland Raiders",4347154,"nfl","2018-04-20T00:00:00","Browns at Raiders","2018-09-30T20:05:00",0.952,"normal","2018-04-20T01:04:25",FALSE,NA,160,413,151,160.49007,87,85,370,"QRCODE",FALSE,"2018-08-24T20:56:48Z","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum",TRUE,"US",0.7817843,"America/Los_Angeles","7000 Coliseum Way","94621",807,"Oakland, CA",14,"Oakland, CA 94621",21,0,"CA","Oakland-Alameda County Coliseum","Oakland",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"16","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-10-01T00:25:00",FALSE,FALSE,"2018-09-30T13:25:00",0.954,"","San Francisco 49ers at Los Angeles Chargers",4347112,"nfl","2018-04-20T00:00:00","49ers at Chargers","2018-09-30T20:25:00",1.012,"normal","2018-04-20T00:47:52",FALSE,NA,234,329,38,241.76315,179,161,380,"QRCODE",FALSE,"2018-08-24T20:52:20Z","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center",TRUE,"US",0.7228164,"America/Los_Angeles","18400 Avalon Blvd","90746",803,"Carson, CA",52,"Carson, CA 90746",14,0,"CA","StubHub Center","Carson",33.8643,-118.261,NA,NA,NA
"17","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-10-01T00:25:00",FALSE,FALSE,"2018-09-30T16:25:00",0.954,"","New Orleans Saints at New York Giants",4346972,"nfl","2018-04-20T00:00:00","Saints at Giants","2018-09-30T20:25:00",1.013,"normal","2018-04-20T00:47:25",FALSE,NA,216,523,48,266.02084,128,128,729,"QRCODE",FALSE,"2018-08-24T20:47:31Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"18","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-10-01T04:20:00",FALSE,FALSE,"2018-09-30T20:20:00",0.917,"","Baltimore Ravens at Pittsburgh Steelers",4347080,"nfl","2018-04-20T00:00:00","Ravens at Steelers","2018-10-01T00:20:00",0.97,"normal","2018-04-20T00:47:47",FALSE,NA,220,443,184,249.59239,102,97,1198,"QRCODE",FALSE,"2018-08-24T20:51:27Z","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field",TRUE,"US",0.9033526,"America/New_York","100 Art Rooney Avenue","15212",508,"Pittsburgh, PA",1119,"Pittsburgh, PA 15212",10,0,"PA","Heinz Field","Pittsburgh",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"19","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-02T04:15:00",FALSE,FALSE,"2018-10-01T18:15:00",0.91,"","Kansas City Chiefs at Denver Broncos",4347139,"nfl","2018-04-20T00:00:00","Chiefs at Broncos","2018-10-02T00:15:00",0.966,"normal","2018-04-20T01:04:05",FALSE,NA,284,485,83,3299.952,147,181,123594,"QRCODE",FALSE,"2018-08-24T20:57:25Z","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High",TRUE,"US",0.9028296,"America/Denver","1701 Bryant St.","80204",751,"Denver, CO",1131,"Denver, CO 80204",7,0,"CO","Sports Authority Field at Mile High","Denver",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"20","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-05T04:20:00",FALSE,FALSE,"2018-10-04T20:20:00",0.946,"","Indianapolis Colts at New England Patriots",4347096,"nfl","2018-04-20T00:00:00","Colts at Patriots","2018-10-05T00:20:00",0.969,"normal","2018-04-20T00:47:50",FALSE,NA,254,684,234,317.53845,159,145,1197,"QRCODE",FALSE,"2018-08-24T21:03:24Z","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium",TRUE,"US",0.8983344,"America/New_York","1 Patriot Place","02035",506,"Foxborough, MA",33,"Foxborough, MA 02035",15,0,"MA","Gillette Stadium","Foxborough",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"21","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989","2018-10-06T23:30:00",FALSE,FALSE,"2018-10-06T15:30:00",0.594,"","South Alabama Jaguars at Georgia Southern Eagles Football",4281989,"ncaa_football","2018-02-28T00:00:00","South Alabama at Georgia Southern","2018-10-06T19:30:00",0.699,"normal","2018-02-28T15:00:17",FALSE,NA,42,7,20,46.95,28,NA,76,NA,NA,NA,"allen-e-paulson-stadium","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","Allen E. Paulson Stadium",TRUE,"US",0.41380084,"America/New_York","225 Lanier Drive","30460",507,"Statesboro, GA",2352,"Statesboro, GA 30460",4,0,"GA","Allen E. Paulson Stadium","Statesboro",32.4488,-81.7832,NA,NA,NA
"22","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.924,"","Atlanta Falcons at Pittsburgh Steelers",4347079,"nfl","2018-04-20T00:00:00","Falcons at Steelers","2018-10-07T17:00:00",0.947,"normal","2018-04-20T00:47:47",FALSE,NA,321,471,133,390.70676,161,158,1057,"QRCODE",FALSE,"2018-08-24T21:16:40Z","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field",TRUE,"US",0.9033526,"America/New_York","100 Art Rooney Avenue","15212",508,"Pittsburgh, PA",1119,"Pittsburgh, PA 15212",10,0,"PA","Heinz Field","Pittsburgh",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"23","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.945,"","Green Bay Packers at Detroit Lions",4347027,"nfl","2018-04-20T00:00:00","Packers at Lions","2018-10-07T17:00:00",0.967,"normal","2018-04-20T00:47:37",FALSE,NA,190,699,347,214.57349,124,120,601,"QRCODE",FALSE,"2018-08-24T21:05:06Z","ford-field","https://seatgeek.com/venues/ford-field/tickets","Ford Field",TRUE,"US",0.9029952,"America/Detroit","2000 Brush St.","48226",505,"Detroit, MI",346,"Detroit, MI 48226",11,0,"MI","Ford Field","Detroit",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"24","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.938,"","New York Giants at Carolina Panthers",4347032,"nfl","2018-04-20T00:00:00","Giants at Panthers","2018-10-07T17:00:00",0.962,"normal","2018-04-20T00:47:38",FALSE,NA,258,607,245,314.649,159,163,1135,"QRCODE",FALSE,"2018-08-24T21:15:58Z","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium",TRUE,"US",0.8968222,"America/New_York","800 South Mint Street","28202",517,"Charlotte, NC",1122,"Charlotte, NC 28202",8,0,"NC","Bank of America Stadium","Charlotte",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"25","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.952,"","Denver Broncos at New York Jets",4347011,"nfl","2018-04-20T00:00:00","Broncos at Jets","2018-10-07T17:00:00",0.973,"normal","2018-04-20T00:47:34",FALSE,NA,152,1062,557,172.22441,58,58,723,"QRCODE",FALSE,"2018-09-05T19:53:41Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"26","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.886,"","Miami Dolphins at Cincinnati Bengals",4347043,"nfl","2018-04-20T00:00:00","Dolphins at Bengals","2018-10-07T17:00:00",0.92,"normal","2018-04-20T00:47:40",FALSE,NA,105,673,232,110.081894,53,52,429,"QRCODE",FALSE,"2018-08-24T21:16:15Z","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium",TRUE,"US",0.86166537,"America/New_York","1 Paul Brown Stadium","45202",515,"Cincinnati, OH",1124,"Cincinnati, OH 45202",7,0,"OH","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"27","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T12:00:00",0.879,"","Jacksonville Jaguars at Kansas City Chiefs",4346983,"nfl","2018-04-20T00:00:00","Jaguars at Chiefs","2018-10-07T17:00:00",0.913,"normal","2018-04-20T00:47:28",FALSE,NA,169,881,673,180.28084,73,73,406,"QRCODE",FALSE,"2018-08-24T21:03:49Z","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium",TRUE,"US",0.8827867,"America/Chicago","1 Arrowhead Drive","64129",616,"Kansas City, MO",1128,"Kansas City, MO 64129",8,0,"MO","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"28","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.876,"","Tennessee Titans at Buffalo Bills",4347063,"nfl","2018-04-20T00:00:00","Titans at Bills","2018-10-07T17:00:00",0.91,"normal","2018-04-20T00:47:44",FALSE,NA,111,806,376,130.89894,68,66,440,"QRCODE",FALSE,"2018-08-24T21:16:26Z","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","New Era Field",TRUE,"US",0.8815085,"America/New_York","1 Bills Drive","14127",514,"Orchard Park, NY",1135,"Orchard Park, NY 14127",7,0,"NY","New Era Field","Orchard Park",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"29","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-10-07T21:00:00",FALSE,FALSE,"2018-10-07T13:00:00",0.876,"","Baltimore Ravens at Cleveland Browns",4346999,"nfl","2018-04-20T00:00:00","Ravens at Browns","2018-10-07T17:00:00",0.912,"normal","2018-04-20T00:47:31",FALSE,NA,107,746,343,125.314865,71,69,425,"QRCODE",FALSE,"2018-08-24T21:04:01Z","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium",TRUE,"US",0.86852187,"America/New_York","100 Alfred Lerner Way","44114",510,"Cleveland, OH",1123,"Cleveland, OH 44114",6,0,"OH","FirstEnergy Stadium","Cleveland",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"30","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-10-08T00:05:00",FALSE,FALSE,"2018-10-07T13:05:00",0.948,"","Oakland Raiders at Los Angeles Chargers",4347111,"nfl","2018-04-20T00:00:00","Raiders at Chargers","2018-10-07T20:05:00",0.969,"normal","2018-04-20T00:47:52",FALSE,NA,291,533,403,323.7593,228,228,720,"QRCODE",FALSE,"2018-08-24T21:17:06Z","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center",TRUE,"US",0.7228164,"America/Los_Angeles","18400 Avalon Blvd","90746",803,"Carson, CA",52,"Carson, CA 90746",14,0,"CA","StubHub Center","Carson",33.8643,-118.261,NA,NA,NA
"31","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-10-08T00:25:00",FALSE,FALSE,"2018-10-07T13:25:00",0.909,"","Arizona Cardinals at San Francisco 49ers",4347115,"nfl","2018-04-20T00:00:00","Cardinals at 49ers","2018-10-07T20:25:00",0.936,"normal","2018-04-20T00:47:53",FALSE,NA,143,950,758,158.4248,51,51,715,"QRCODE",FALSE,"2018-09-05T19:47:23Z","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium",TRUE,"US",0.95768774,"America/Los_Angeles","4900 Marie P DeBartolo Way","95054",0,"Santa Clara, CA",58670,"Santa Clara, CA 95054",13,0,"CA","Levi's Stadium","Santa Clara",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"32","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-10-08T00:25:00",FALSE,FALSE,"2018-10-07T13:25:00",0.925,"","Los Angeles Rams at Seattle Seahawks",4347128,"nfl","2018-04-20T00:00:00","Rams at Seahawks","2018-10-07T20:25:00",0.949,"normal","2018-04-20T00:47:56",FALSE,NA,292,461,89,329.39325,165,163,842,"QRCODE",FALSE,"2018-08-24T21:19:14Z","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field",TRUE,"US",0.87232786,"America/Los_Angeles","800 Occidental Ave S","98134",819,"Seattle, WA",339,"Seattle, WA 98134",12,0,"WA","CenturyLink Field","Seattle",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"33","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-10-08T00:25:00",FALSE,FALSE,"2018-10-07T16:25:00",0.951,"","Minnesota Vikings at Philadelphia Eagles",4346976,"nfl","2018-04-20T00:00:00","Vikings at Eagles","2018-10-07T20:25:00",0.97,"normal","2018-04-20T00:47:26",FALSE,NA,380,875,259,431.14285,230,207,1024,"QRCODE",FALSE,"2018-08-24T21:03:38Z","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field",TRUE,"US",0.90542686,"America/New_York","1020 Pattison Ave","19148",504,"Philadelphia, PA",330,"Philadelphia, PA 19148",15,0,"PA","Lincoln Financial Field","Philadelphia",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"34","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-10-08T04:20:00",FALSE,FALSE,"2018-10-07T19:20:00",0.98,"","Dallas Cowboys at Houston Texans",4347020,"nfl","2018-04-20T00:00:00","Cowboys at Texans","2018-10-08T00:20:00",0.992,"normal","2018-04-20T00:47:36",FALSE,NA,425,764,95,519.6316,268,250,1563,"QRCODE",FALSE,"2018-08-24T21:04:53Z","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium",TRUE,"US",0.8624192,"America/Chicago","1 Reliant Park","77054",618,"Houston, TX",41,"Houston, TX 77054",47,0,"TX","NRG Stadium","Houston",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"35","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-10-09T00:00:00",FALSE,FALSE,"2018-10-08T16:00:00",0.356,"","Baltimore Ravens at A Purple Evening",4474093,"sports","2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening","2018-10-08T20:00:00",0.537,"normal","2018-08-03T16:01:06",FALSE,NA,251,3,11,260.27274,65,NA,584,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium",TRUE,"US",0.8927189,"America/New_York","1101 Russell St","21230",512,"Baltimore, MD",1121,"Baltimore, MD 21230",7,0,"MD","M&T Bank Stadium","Baltimore",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"36","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-10-09T04:15:00",FALSE,FALSE,"2018-10-08T19:15:00",0.891,"","Washington Redskins at New Orleans Saints",4346971,"nfl","2018-04-20T00:00:00","Redskins at Saints","2018-10-09T00:15:00",0.922,"normal","2018-04-20T00:47:25",TRUE,NA,210,1404,1492,236.8083,57,57,5941,"QRCODE",FALSE,"2018-05-29T20:38:55Z","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome",TRUE,"US",0.8966978,"America/Chicago","1500 Sugar Bowl Drive","70112",622,"New Orleans, LA",128,"New Orleans, LA 70112",17,0,"LA","Mercedes-Benz Superdome","New Orleans",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"37","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-10-12T04:20:00",FALSE,FALSE,"2018-10-11T20:20:00",0.957,"","Philadelphia Eagles at New York Giants",4346917,"nfl","2018-04-20T00:00:00","Eagles at Giants","2018-10-12T00:20:00",0.963,"normal","2018-04-20T00:47:14",FALSE,NA,266,925,401,324.61096,145,143,1138,"QRCODE",FALSE,"2018-08-24T21:52:02Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"38","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","2018-10-14T01:00:00",FALSE,FALSE,"2018-10-13T16:00:00",0.494,"","Alabama State Hornets at South Alabama Jaguars Football",4192619,"ncaa_football","2017-12-21T00:00:00","Alabama State at South Alabama","2018-10-13T21:00:00",0.607,"normal","2017-12-21T15:00:36",FALSE,NA,36,6,13,42.53846,23,23,85,NA,NA,NA,"ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium",TRUE,"US",0.50177634,"America/Chicago","1621 Virginia St.","36604",686,"Mobile, AL",3716,"Mobile, AL 36604",5,0,"AL","Ladd Peebles Stadium","Mobile",30.6748,-88.0761,NA,NA,NA
"39","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.916,"","Tampa Bay Buccaneers at Atlanta Falcons",4347051,"nfl","2018-04-20T00:00:00","Buccaneers at Falcons","2018-10-14T17:00:00",0.928,"normal","2018-04-20T00:47:42",FALSE,NA,196,1035,827,368.84885,79,77,124117,"QRCODE",FALSE,"2018-08-24T21:53:35Z","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium",TRUE,"US",0.76958936,"America/New_York","441 M.L.K. Jr Dr NW","30313",0,"Atlanta, GA",419590,"Atlanta, GA 30313",19,0,"GA","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"40","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.927,"","Indianapolis Colts at New York Jets",4346961,"nfl","2018-04-20T00:00:00","Colts at Jets","2018-10-14T17:00:00",0.936,"normal","2018-04-20T00:47:22",FALSE,NA,142,1144,586,182.38908,53,53,6059,"QRCODE",FALSE,"2018-08-24T21:52:02Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"41","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.908,"","Pittsburgh Steelers at Cincinnati Bengals",4347042,"nfl","2018-04-20T00:00:00","Steelers at Bengals","2018-10-14T17:00:00",0.922,"normal","2018-04-20T00:47:40",FALSE,NA,198,597,291,208.55327,111,96,1170,"QRCODE",FALSE,"2018-08-24T21:53:35Z","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium",TRUE,"US",0.86166537,"America/New_York","1 Paul Brown Stadium","45202",515,"Cincinnati, OH",1124,"Cincinnati, OH 45202",7,0,"OH","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
