"","date","timestamp","id","short_title","announce_date","datetime_tbd","popularity","status","time_tbd","is_open","url","created_at","type","datetime_local","title","score","datetime_utc","date_tbd","visible_until_utc","description","general_admission","listing_count","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","city","popularity_venue","metro_code","timezone","name","postal_code","url_venue","extended_address","slug","display_location","name_v2","score_venue","address","country","has_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"31","2018-10-04","2018-10-04_16.02.20",4347095,"Chiefs at Patriots","2018-04-20T00:00:00",FALSE,0.91,"normal",FALSE,FALSE,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-04-20T00:47:50","nfl","2018-10-14T20:20:00","Kansas City Chiefs at New England Patriots",0.967,"2018-10-15T00:20:00",FALSE,"2018-10-15T04:20:00","",NA,162,159,348,650,206,402.87036,1014,"2018-08-24T21:53:35Z",FALSE,"QRCODE","MA",33,14,"Foxborough",0,506,"America/New_York","Gillette Stadium","02035","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA","Gillette Stadium",0.8983344,"1 Patriot Place","US",TRUE,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"32","2018-10-04","2018-10-04_16.02.20",4346914,"49ers at Packers","2018-04-20T00:00:00",FALSE,0.901,"normal",FALSE,FALSE,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-04-20T00:47:13","nfl","2018-10-15T19:15:00","San Francisco 49ers at Green Bay Packers",0.959,"2018-10-16T00:15:00",FALSE,"2018-10-16T04:15:00","",NA,169,144,240,540,147,269.50296,1071,"2018-08-24T21:53:38Z",FALSE,"QRCODE","WI",1125,5,"Green Bay",0,658,"America/Chicago","Lambeau Field","54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","lambeau-field","Green Bay, WI","Lambeau Field",0.92909414,"1265 Lombardi Avenue","US",TRUE,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"33","2018-10-04","2018-10-04_16.02.20",4347102,"Broncos at Cardinals","2018-04-20T00:00:00",FALSE,0.897,"normal",FALSE,FALSE,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-04-20T00:47:51","nfl","2018-10-18T17:20:00","Denver Broncos at Arizona Cardinals",0.955,"2018-10-19T00:20:00",FALSE,"2018-10-19T04:20:00","",NA,455,53,145,686,53,170.66594,601,"2018-08-24T21:53:38Z",FALSE,"QRCODE","AZ",43,9,"Glendale",0,753,"America/Phoenix","State Farm Stadium","85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","state-farm-stadium","Glendale, AZ","State Farm Stadium",0.93402725,"1 Cardinals Drive","US",TRUE,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"34","2018-10-04","2018-10-04_16.02.20",4471322,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T00:00:00",FALSE,0.455,"normal",FALSE,FALSE,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","2018-08-01T16:01:33","sports","2018-10-20T18:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.353,"2018-10-20T23:30:00",FALSE,"2018-10-21T03:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","AR",4081,42,"Jonesboro",0,734,"America/Chicago","ASU Convocation Center","72401","https://seatgeek.com/venues/asu-convocation-center-1/tickets","Jonesboro, AR 72401","asu-convocation-center-1","Jonesboro, AR","ASU Convocation Center",0.5808074,"217 Olympic Drive","US",TRUE,35.8438,-90.6691,NA,NA,NA
"35","2018-10-04","2018-10-04_16.02.20",4346960,"Bills at Colts","2018-04-20T00:00:00",FALSE,0.838,"normal",FALSE,FALSE,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-04-20T00:47:22","nfl","2018-10-21T13:00:00","Buffalo Bills at Indianapolis Colts",0.881,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,754,27,103,1008,31,111.123344,841,"2018-08-24T21:53:38Z",FALSE,"QRCODE","IN",1130,12,"Indianapolis",0,527,"America/Indiana/Indianapolis","Lucas Oil Stadium","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN","Lucas Oil Stadium",0.9071682,"500 South Capitol Avenue","US",TRUE,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"36","2018-10-04","2018-10-04_16.02.20",4347008,"Patriots at Bears","2018-04-20T00:00:00",FALSE,0.935,"normal",FALSE,FALSE,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-04-20T00:47:33","nfl","2018-10-21T12:00:00","New England Patriots at Chicago Bears",1.012,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,62,392,661,427,392,2677.4033,123582,"2018-08-24T21:53:38Z",FALSE,"QRCODE","IL",31,8,"Chicago",0,602,"America/Chicago","Soldier Field","60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL","Soldier Field",0.940013,"1410 S. Museum Campus Drive","US",TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"37","2018-10-04","2018-10-04_16.02.20",4346975,"Vikings at Jets","2018-04-20T00:00:00",FALSE,0.909,"normal",FALSE,FALSE,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-04-20T00:47:26","nfl","2018-10-21T13:00:00","Minnesota Vikings at New York Jets",0.978,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,542,63,182,856,71,215.93173,1032,"2018-08-24T21:53:38Z",FALSE,"QRCODE","NJ",1587,15,"East Rutherford",0,501,"America/New_York","MetLife Stadium","07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ","MetLife Stadium",0.94873494,"1 MetLife Stadium Drive","US",TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"38","2018-10-04","2018-10-04_16.02.20",4347084,"Lions at Dolphins","2018-04-20T00:00:00",FALSE,0.861,"normal",FALSE,FALSE,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-04-20T00:47:47","nfl","2018-10-21T13:00:00","Detroit Lions at Miami Dolphins",0.914,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,214,50,151,954,69,165.97197,908,"2018-08-24T21:53:38Z",FALSE,"QRCODE","FL",29,35,"Miami Gardens",0,528,"America/New_York","Hard Rock Stadium","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","hard-rock-stadium","Miami Gardens, FL","Hard Rock Stadium",0.8378203,"347 Don Shula Dr.","US",TRUE,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"39","2018-10-04","2018-10-04_16.02.20",4346931,"Browns at Buccaneers","2018-04-20T00:00:00",FALSE,0.842,"normal",FALSE,FALSE,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-04-20T00:47:16","nfl","2018-10-21T13:00:00","Cleveland Browns at Tampa Bay Buccaneers",0.891,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,21,87,206,337,95,242.33333,488,"2018-08-24T21:53:38Z",FALSE,"QRCODE","FL",39,15,"Tampa",0,539,"America/New_York","Raymond James Stadium","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL","Raymond James Stadium",0.86513025,"4201 North Dale Mabry Highway","US",TRUE,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"40","2018-10-04","2018-10-04_16.02.20",4347036,"Panthers at Eagles","2018-04-20T00:00:00",FALSE,0.899,"normal",FALSE,FALSE,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-04-20T00:47:39","nfl","2018-10-21T13:00:00","Carolina Panthers at Philadelphia Eagles",0.963,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,280,149,362,687,196,407.91428,3586,"2018-08-24T21:53:38Z",FALSE,"QRCODE","PA",330,14,"Philadelphia",0,504,"America/New_York","Lincoln Financial Field","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","lincoln-financial-field","Philadelphia, PA","Lincoln Financial Field",0.90542686,"1020 Pattison Ave","US",TRUE,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"41","2018-10-04","2018-10-04_16.02.20",4346948,"Texans at Jaguars","2018-04-20T00:00:00",FALSE,0.806,"normal",FALSE,FALSE,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","2018-04-20T00:47:19","nfl","2018-10-21T13:00:00","Houston Texans at Jacksonville Jaguars",0.841,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,523,44,92,788,44,111.96558,489,"2018-08-24T21:53:38Z",FALSE,"QRCODE","FL",5178,7,"Jacksonville",0,561,"America/New_York","EverBank Field","32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","everbank-field","Jacksonville, FL","EverBank Field",0.83759147,"1 Everbank Field Dr","US",TRUE,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"42","2018-10-04","2018-10-04_16.02.20",4346982,"Bengals at Chiefs","2018-04-20T00:00:00",FALSE,0.869,"normal",FALSE,FALSE,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-04-20T00:47:27","nfl","2018-10-21T12:00:00","Cincinnati Bengals at Kansas City Chiefs",0.924,"2018-10-21T17:00:00",FALSE,"2018-10-21T21:00:00","",NA,914,65,142,1113,65,159.32823,602,"2018-08-24T21:53:38Z",FALSE,"QRCODE","MO",1128,8,"Kansas City",0,616,"America/Chicago","Arrowhead Stadium","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO","Arrowhead Stadium",0.8827867,"1 Arrowhead Drive","US",TRUE,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"43","2018-10-04","2018-10-04_16.02.20",4347071,"Saints at Ravens","2018-04-20T00:00:00",FALSE,0.848,"normal",FALSE,FALSE,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:47:45","nfl","2018-10-21T16:05:00","New Orleans Saints at Baltimore Ravens",0.896,"2018-10-21T20:05:00",FALSE,"2018-10-22T00:05:00","",NA,406,56,121,761,56,148.5468,619,"2018-08-24T21:53:38Z",FALSE,"QRCODE","MD",1121,7,"Baltimore",0,512,"America/New_York","M&T Bank Stadium","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","m-t-bank-stadium","Baltimore, MD","M&T Bank Stadium",0.8927189,"1101 Russell St","US",TRUE,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"44","2018-10-04","2018-10-04_16.02.20",4346941,"Cowboys at Redskins","2018-04-20T00:00:00",FALSE,0.936,"normal",FALSE,FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:47:18","nfl","2018-10-21T16:25:00","Dallas Cowboys at Washington Redskins",1.01,"2018-10-21T20:25:00",FALSE,"2018-10-22T00:25:00","",NA,710,174,272,988,175,319.36478,1048,"2018-08-24T21:53:38Z",FALSE,"QRCODE","MD",35,6,"Landover",0,511,"America/New_York","FedEx Field","20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","fedex-field","Landover, MD","FedEx Field",0.9333444,"1600 Fedex Way","US",TRUE,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"45","2018-10-04","2018-10-04_16.02.20",4347118,"Rams at 49ers","2018-04-20T00:00:00",FALSE,0.901,"normal",FALSE,FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-04-20T00:47:54","nfl","2018-10-21T17:20:00","Los Angeles Rams at San Francisco 49ers",0.97,"2018-10-22T00:20:00",FALSE,"2018-10-22T04:20:00","",NA,842,68,179,1038,69,201.98575,2989,"2018-08-24T21:53:38Z",FALSE,"QRCODE","CA",58670,12,"Santa Clara",0,0,"America/Los_Angeles","Levi's Stadium","95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA","Levi's Stadium",0.95768774,"4900 Marie P DeBartolo Way","US",TRUE,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"46","2018-10-04","2018-10-04_16.02.20",4347050,"Giants at Falcons","2018-04-20T00:00:00",FALSE,0.892,"normal",FALSE,FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:47:42","nfl","2018-10-22T20:15:00","New York Giants at Atlanta Falcons",0.96,"2018-10-23T00:15:00",FALSE,"2018-10-23T04:15:00","",NA,643,110,276,810,113,483.30014,123582,"2018-08-24T21:53:38Z",FALSE,"QRCODE","GA",419590,19,"Atlanta",0,0,"America/New_York","Mercedes-Benz Stadium","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","mercedes-benz-stadium","Atlanta, GA","Mercedes-Benz Stadium",0.76958936,"441 M.L.K. Jr Dr NW","US",TRUE,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"47","2018-10-04","2018-10-04_16.02.20",4281985,"Troy at South Alabama","2018-02-28T00:00:00",FALSE,0.385,"normal",FALSE,FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T15:00:17","ncaa_football","2018-10-23T19:00:00","Troy Trojans at South Alabama Jaguars Football",0.287,"2018-10-24T00:00:00",FALSE,"2018-10-24T04:00:00","",NA,32,20,33,11,20,40.90625,93,NA,NA,NA,"AL",3716,5,"Mobile",0,686,"America/Chicago","Ladd Peebles Stadium","36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","ladd-peebles-stadium","Mobile, AL","Ladd Peebles Stadium",0.50177634,"1621 Virginia St.","US",TRUE,30.6748,-88.0761,NA,NA,NA
"48","2018-10-04","2018-10-04_16.02.20",4347018,"Dolphins at Texans","2018-04-20T00:00:00",FALSE,0.847,"normal",FALSE,FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:47:36","nfl","2018-10-25T19:20:00","Miami Dolphins at Houston Texans",0.913,"2018-10-26T00:20:00",FALSE,"2018-10-26T04:20:00","",NA,730,42,134,1010,42,160.71918,620,"2018-08-24T21:53:38Z",FALSE,"QRCODE","TX",41,44,"Houston",0,618,"America/Chicago","NRG Stadium","77054","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","nrg-stadium","Houston, TX","NRG Stadium",0.8624192,"1 Reliant Park","US",TRUE,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"49","2018-10-04","2018-10-04_16.02.20",4347026,"Seahawks at Lions","2018-04-20T00:00:00",FALSE,0.88,"normal",FALSE,FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:47:37","nfl","2018-10-28T13:00:00","Seattle Seahawks at Detroit Lions",0.949,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,405,69,124,639,72,155.54074,2320,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MI",346,11,"Detroit",0,505,"America/Detroit","Ford Field","48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","ford-field","Detroit, MI","Ford Field",0.9029952,"2000 Brush St.","US",TRUE,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"50","2018-10-04","2018-10-04_16.02.20",4347041,"Buccaneers at Bengals","2018-04-20T00:00:00",FALSE,0.825,"normal",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:47:40","nfl","2018-10-28T13:00:00","Tampa Bay Buccaneers at Cincinnati Bengals",0.88,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,528,43,95,863,43,107.206436,332,"2018-08-24T21:53:39Z",FALSE,"QRCODE","OH",1124,7,"Cincinnati",0,515,"America/New_York","Paul Brown Stadium","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH","Paul Brown Stadium",0.86166537,"1 Paul Brown Stadium","US",TRUE,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"51","2018-10-04","2018-10-04_16.02.20",4346940,"Redskins at Giants","2018-04-20T00:00:00",FALSE,0.883,"normal",FALSE,FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:47:17","nfl","2018-10-28T13:00:00","Washington Redskins at New York Giants",0.96,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,451,131,229,735,130,296.20844,1438,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NJ",1587,15,"East Rutherford",0,501,"America/New_York","MetLife Stadium","07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ","MetLife Stadium",0.94873494,"1 MetLife Stadium Drive","US",TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"52","2018-10-04","2018-10-04_16.02.20",4347070,"Ravens at Panthers","2018-04-20T00:00:00",FALSE,0.856,"normal",FALSE,FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:47:45","nfl","2018-10-28T13:00:00","Baltimore Ravens at Carolina Panthers",0.923,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,298,94,182,616,81,228.85905,589,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NC",1122,9,"Charlotte",0,517,"America/New_York","Bank of America Stadium","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","bank-of-america-stadium","Charlotte, NC","Bank of America Stadium",0.8968222,"800 South Mint Street","US",TRUE,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"53","2018-10-04","2018-10-04_16.02.20",4346981,"Broncos at Chiefs","2018-04-20T00:00:00",FALSE,0.875,"normal",FALSE,FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:47:27","nfl","2018-10-28T12:00:00","Denver Broncos at Kansas City Chiefs",0.947,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,680,145,245,916,145,263.76324,840,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MO",1128,8,"Kansas City",0,616,"America/Chicago","Arrowhead Stadium","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO","Arrowhead Stadium",0.8827867,"1 Arrowhead Drive","US",TRUE,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"54","2018-10-04","2018-10-04_16.02.20",4347078,"Browns at Steelers","2018-04-20T00:00:00",FALSE,0.86,"normal",FALSE,FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:47:46","nfl","2018-10-28T13:00:00","Cleveland Browns at Pittsburgh Steelers",0.926,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,233,96,264,527,96,303.4206,1138,"2018-08-24T21:53:39Z",FALSE,"QRCODE","PA",1119,9,"Pittsburgh",0,508,"America/New_York","Heinz Field","15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA","Heinz Field",0.9033526,"100 Art Rooney Avenue","US",TRUE,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"55","2018-10-04","2018-10-04_16.02.20",4347007,"Jets at Bears","2018-04-20T00:00:00",FALSE,0.873,"normal",FALSE,FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:47:33","nfl","2018-10-28T12:00:00","New York Jets at Chicago Bears",0.944,"2018-10-28T17:00:00",FALSE,"2018-10-28T21:00:00","",NA,108,133,310,616,133,353.98148,1197,"2018-08-24T21:53:39Z",FALSE,"QRCODE","IL",31,8,"Chicago",0,602,"America/Chicago","Soldier Field","60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL","Soldier Field",0.940013,"1410 S. Museum Campus Drive","US",TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"56","2018-10-04","2018-10-04_16.02.20",4347153,"Colts at Raiders","2018-04-20T00:00:00",FALSE,0.842,"normal",FALSE,FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T01:04:25","nfl","2018-10-28T13:05:00","Indianapolis Colts at Oakland Raiders",0.903,"2018-10-28T20:05:00",FALSE,"2018-10-29T00:05:00","",NA,465,74,150,798,74,168.08817,531,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",14,8,"Oakland",0,807,"America/Los_Angeles","Oakland-Alameda County Coliseum","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland, CA","Oakland-Alameda County Coliseum",0.7817843,"7000 Coliseum Way","US",TRUE,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"57","2018-10-04","2018-10-04_16.02.20",4346921,"Packers at Rams","2018-04-20T00:00:00",FALSE,0.916,"normal",FALSE,FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:47:14","nfl","2018-10-28T13:25:00","Green Bay Packers at Los Angeles Rams",1.005,"2018-10-28T20:25:00",FALSE,"2018-10-29T00:25:00","",NA,523,250,446,1031,251,725.4245,123582,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",51012,8,"Los Angeles",0,0,"America/Los_Angeles","Los Angeles Memorial Coliseum","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles, CA","Los Angeles Memorial Coliseum",0.86898464,"3911 S Figueroa St","US",TRUE,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"58","2018-10-04","2018-10-04_16.02.20",4347101,"49ers at Cardinals","2018-04-20T00:00:00",FALSE,0.876,"normal",FALSE,FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:47:51","nfl","2018-10-28T13:25:00","San Francisco 49ers at Arizona Cardinals",0.947,"2018-10-28T20:25:00",FALSE,"2018-10-29T00:25:00","",NA,718,38,114,968,38,132.49164,611,"2018-08-24T21:53:39Z",FALSE,"QRCODE","AZ",43,9,"Glendale",0,753,"America/Phoenix","State Farm Stadium","85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","state-farm-stadium","Glendale, AZ","State Farm Stadium",0.93402725,"1 Cardinals Drive","US",TRUE,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"59","2018-10-04","2018-10-04_16.02.20",4347136,"Saints at Vikings","2018-04-20T00:00:00",FALSE,0.875,"normal",FALSE,FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T01:04:04","nfl","2018-10-28T19:20:00","New Orleans Saints at Minnesota Vikings",0.948,"2018-10-29T00:20:00",FALSE,"2018-10-29T04:20:00","",NA,537,125,277,752,120,324.94226,2030,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MN",218451,15,"Minneapolis",0,0,"America/Chicago","U.S. Bank Stadium","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","u-s-bank-stadium","Minneapolis, MN","U.S. Bank Stadium",0.88524246,"900 South 5th Street","US",TRUE,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"60","2018-10-04","2018-10-04_16.02.20",4347062,"Patriots at Bills","2018-04-20T00:00:00",FALSE,0.87,"normal",FALSE,FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:47:44","nfl","2018-10-29T20:15:00","New England Patriots at Buffalo Bills",0.946,"2018-10-30T00:15:00",FALSE,"2018-10-30T04:15:00","",NA,904,87,148,965,96,173.0354,835,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NY",1135,7,"Orchard Park",0,514,"America/New_York","New Era Field","14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY","New Era Field",0.8815085,"1 Bills Drive","US",TRUE,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"61","2018-10-04","2018-10-04_16.02.20",4347131,"Raiders at 49ers","2018-04-20T00:00:00",FALSE,0.922,"normal",FALSE,FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:47:57","nfl","2018-11-01T17:20:00","Oakland Raiders at San Francisco 49ers",1.021,"2018-11-02T00:20:00",FALSE,"2018-11-02T04:20:00","",NA,722,173,406,956,173,436.4349,2989,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",58670,12,"Santa Clara",0,0,"America/Los_Angeles","Levi's Stadium","95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA","Levi's Stadium",0.95768774,"4900 Marie P DeBartolo Way","US",TRUE,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
