"","date","timestamp","popularity","description","type","announce_date","time_tbd","title","datetime_utc","date_tbd","datetime_local","url","id","datetime_tbd","visible_until_utc","status","created_at","short_title","score","is_open","general_admission","listing_count","highest_price","visible_listing_count","lowest_price","average_price","median_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","popularity_venue","address","country","metro_code","extended_address","timezone","url_venue","display_location","has_upcoming_events","id_venue","num_upcoming_events","postal_code","name","name_v2","score_venue","city","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"60","2018-09-14","2018-09-14_11.02.26",0.84,"","nfl","2018-04-20T00:00:00",FALSE,"Tennessee Titans at Buffalo Bills","2018-10-07T17:00:00",FALSE,"2018-10-07T13:00:00","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063",4347063,FALSE,"2018-10-07T21:00:00","normal","2018-04-20T00:47:44","Titans at Bills",0.875,FALSE,NA,620,598,1026,58,134.77258,116,57,"QRCODE",FALSE,"2018-08-24T21:16:26Z",0,"1 Bills Drive","US",514,"Orchard Park, NY 14127","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY",TRUE,1135,8,"14127","New Era Field","New Era Field",0.8815085,"Orchard Park","NY","new-era-field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"61","2018-09-14","2018-09-14_11.02.26",0.872,"","nfl","2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Kansas City Chiefs","2018-10-07T17:00:00",FALSE,"2018-10-07T12:00:00","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983",4346983,FALSE,"2018-10-07T21:00:00","normal","2018-04-20T00:47:28","Jaguars at Chiefs",0.918,FALSE,NA,775,649,1192,45,152.83354,152,45,"QRCODE",FALSE,"2018-08-24T21:03:49Z",0,"1 Arrowhead Drive","US",616,"Kansas City, MO 64129","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO",TRUE,1128,9,"64129","Arrowhead Stadium","Arrowhead Stadium",0.8827867,"Kansas City","MO","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"62","2018-09-14","2018-09-14_11.02.26",0.898,"","nfl","2018-04-20T00:00:00",FALSE,"Oakland Raiders at Los Angeles Chargers","2018-10-07T20:05:00",FALSE,"2018-10-07T13:05:00","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111",4347111,FALSE,"2018-10-08T00:05:00","normal","2018-04-20T00:47:52","Raiders at Chargers",0.953,FALSE,NA,395,1039,509,238,360.9595,319,238,"QRCODE",FALSE,"2018-08-24T21:17:06Z",0,"18400 Avalon Blvd","US",803,"Carson, CA 90746","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA",TRUE,52,12,"90746","StubHub Center","StubHub Center",0.7228164,"Carson","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"63","2018-09-14","2018-09-14_11.02.26",0.858,"","nfl","2018-04-20T00:00:00",FALSE,"Arizona Cardinals at San Francisco 49ers","2018-10-07T20:25:00",FALSE,"2018-10-07T13:25:00","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",4347115,FALSE,"2018-10-08T00:25:00","normal","2018-04-20T00:47:53","Cardinals at 49ers",0.903,FALSE,NA,982,1790,1106,64,185.02037,171,64,"QRCODE",FALSE,"2018-09-05T19:47:23Z",0,"4900 Marie P DeBartolo Way","US",0,"Santa Clara, CA 95054","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA",TRUE,58670,13,"95054","Levi's Stadium","Levi's Stadium",0.95768774,"Santa Clara","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"64","2018-09-14","2018-09-14_11.02.26",0.871,"","nfl","2018-04-20T00:00:00",FALSE,"Los Angeles Rams at Seattle Seahawks","2018-10-07T20:25:00",FALSE,"2018-10-07T13:25:00","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",4347128,FALSE,"2018-10-08T00:25:00","normal","2018-04-20T00:47:56","Rams at Seahawks",0.918,FALSE,NA,175,1019,498,175,380.04572,359,175,"QRCODE",FALSE,"2018-08-24T21:19:14Z",0,"800 Occidental Ave S","US",819,"Seattle, WA 98134","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA",TRUE,339,18,"98134","CenturyLink Field","CenturyLink Field",0.87232786,"Seattle","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"65","2018-09-14","2018-09-14_11.02.26",0.898,"","nfl","2018-04-20T00:00:00",FALSE,"Minnesota Vikings at Philadelphia Eagles","2018-10-07T20:25:00",FALSE,"2018-10-07T16:25:00","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",4346976,FALSE,"2018-10-08T00:25:00","normal","2018-04-20T00:47:26","Vikings at Eagles",0.949,FALSE,NA,325,14928,919,244,545.8615,380,148,"QRCODE",FALSE,"2018-08-24T21:03:38Z",0,"1020 Pattison Ave","US",504,"Philadelphia, PA 19148","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA",TRUE,330,16,"19148","Lincoln Financial Field","Lincoln Financial Field",0.90542686,"Philadelphia","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"66","2018-09-14","2018-09-14_11.02.26",0.91,"","nfl","2018-04-20T00:00:00",FALSE,"Dallas Cowboys at Houston Texans","2018-10-08T00:20:00",FALSE,"2018-10-07T19:20:00","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",4347020,FALSE,"2018-10-08T04:20:00","normal","2018-04-20T00:47:36","Cowboys at Texans",0.976,FALSE,NA,420,2451,880,250,672.69525,648,250,"QRCODE",FALSE,"2018-08-24T21:04:53Z",0,"1 Reliant Park","US",618,"Houston, TX 77054","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX",TRUE,41,46,"77054","NRG Stadium","NRG Stadium",0.8624192,"Houston","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"67","2018-09-14","2018-09-14_11.02.26",0.422,"","sports","2018-08-03T00:00:00",FALSE,"Baltimore Ravens at A Purple Evening","2018-10-08T20:00:00",FALSE,"2018-10-08T16:00:00","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",4474093,FALSE,"2018-10-09T00:00:00","normal","2018-08-03T16:01:06","Baltimore Ravens at A Purple Evening",0.357,FALSE,NA,12,569,6,72,243.41667,246,NA,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z",0,"1101 Russell St","US",512,"Baltimore, MD 21230","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD",TRUE,1121,8,"21230","M&T Bank Stadium","M&T Bank Stadium",0.8927189,"Baltimore","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"68","2018-09-14","2018-09-14_11.02.26",0.846,"","nfl","2018-04-20T00:00:00",FALSE,"Washington Redskins at New Orleans Saints","2018-10-09T00:15:00",FALSE,"2018-10-08T19:15:00","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",4346971,FALSE,"2018-10-09T04:15:00","normal","2018-04-20T00:47:25","Redskins at Saints",0.885,TRUE,NA,1527,5941,1432,78,243.0144,215,78,"QRCODE",FALSE,"2018-05-29T20:38:55Z",0,"1500 Sugar Bowl Drive","US",622,"New Orleans, LA 70112","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA",TRUE,128,18,"70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0.8966978,"New Orleans","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"69","2018-09-14","2018-09-14_11.02.26",0.893,"","nfl","2018-04-20T00:00:00",FALSE,"Philadelphia Eagles at New York Giants","2018-10-12T00:20:00",FALSE,"2018-10-11T20:20:00","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",4346917,FALSE,"2018-10-12T04:20:00","normal","2018-04-20T00:47:14","Eagles at Giants",0.958,FALSE,NA,527,1558,1089,150,362.4744,285,146,"QRCODE",FALSE,"2018-08-24T21:52:02Z",0,"1 MetLife Stadium Drive","US",501,"East Rutherford, NJ 07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",TRUE,1587,18,"07073","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"70","2018-09-14","2018-09-14_11.02.26",0.528,"","ncaa_football","2017-12-21T00:00:00",FALSE,"Alabama State Hornets at South Alabama Jaguars Football","2018-10-13T21:00:00",FALSE,"2018-10-13T16:00:00","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619",4192619,FALSE,"2018-10-14T01:00:00","normal","2017-12-21T15:00:36","Alabama State at South Alabama",0.489,FALSE,NA,20,124,9,27,50.95,35,27,NA,NA,NA,0,"1621 Virginia St.","US",686,"Mobile, AL 36604","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL",TRUE,3716,7,"36604","Ladd Peebles Stadium","Ladd Peebles Stadium",0.50177634,"Mobile","AL","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"71","2018-09-14","2018-09-14_11.02.26",0.86,"","nfl","2018-04-20T00:00:00",FALSE,"Tampa Bay Buccaneers at Atlanta Falcons","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",4347051,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:42","Buccaneers at Falcons",0.906,FALSE,NA,940,1148,1178,70,203.58723,172,70,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"441 M.L.K. Jr Dr NW","US",0,"Atlanta, GA 30313","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA",TRUE,419590,20,"30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0.76958936,"Atlanta","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"72","2018-09-14","2018-09-14_11.02.26",0.844,"","nfl","2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at Cincinnati Bengals","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",4347042,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:40","Steelers at Bengals",0.895,FALSE,NA,345,677,637,91,171.7971,164,93,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"1 Paul Brown Stadium","US",515,"Cincinnati, OH 45202","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH",TRUE,1124,7,"45202","Paul Brown Stadium","Paul Brown Stadium",0.86166537,"Cincinnati","OH","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"73","2018-09-14","2018-09-14_11.02.26",0.876,"","nfl","2018-04-20T00:00:00",FALSE,"Indianapolis Colts at New York Jets","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",4346961,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:22","Colts at Jets",0.936,FALSE,NA,693,6052,1183,58,217.94373,131,56,"QRCODE",FALSE,"2018-08-24T21:52:02Z",0,"1 MetLife Stadium Drive","US",501,"East Rutherford, NJ 07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",TRUE,1587,18,"07073","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"74","2018-09-14","2018-09-14_11.02.26",0.851,"","nfl","2018-04-20T00:00:00",FALSE,"Chicago Bears at Miami Dolphins","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081",4347081,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:47","Bears at Dolphins",0.907,FALSE,NA,112,11537,916,105,350.24106,228,85,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"347 Don Shula Dr.","US",528,"Miami Gardens, FL 33056","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL",TRUE,29,38,"33056","Hard Rock Stadium","Hard Rock Stadium",0.8378203,"Miami Gardens","FL","hard-rock-stadium",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"75","2018-09-14","2018-09-14_11.02.26",0.861,"","nfl","2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Minnesota Vikings","2018-10-14T17:00:00",FALSE,"2018-10-14T12:00:00","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",4347145,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T01:04:06","Cardinals at Vikings",0.909,FALSE,NA,391,1314,733,114,277.1509,235,104,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"900 South 5th Street","US",0,"Minneapolis, MN 55415","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN",TRUE,218451,13,"55415","U.S. Bank Stadium","U.S. Bank Stadium",0.88524246,"Minneapolis","MN","u-s-bank-stadium",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"76","2018-09-14","2018-09-14_11.02.26",0.839,"","nfl","2018-04-20T00:00:00",FALSE,"Buffalo Bills at Houston Texans","2018-10-14T17:00:00",FALSE,"2018-10-14T12:00:00","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",4347019,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:36","Bills at Texans",0.892,FALSE,NA,498,715,1103,61,196.48393,159,61,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"1 Reliant Park","US",618,"Houston, TX 77054","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX",TRUE,41,46,"77054","NRG Stadium","NRG Stadium",0.8624192,"Houston","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"77","2018-09-14","2018-09-14_11.02.26",0.894,"","nfl","2018-04-20T00:00:00",FALSE,"Carolina Panthers at Washington Redskins","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",4346942,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:18","Panthers at Redskins",0.948,FALSE,NA,598,1012,1119,100,212.30937,185,97,"QRCODE",FALSE,"2018-08-24T21:52:02Z",0,"1600 Fedex Way","US",511,"Landover, MD 20785","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD",TRUE,35,8,"20785","FedEx Field","FedEx Field",0.9333444,"Landover","MD","fedex-field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"78","2018-09-14","2018-09-14_11.02.26",0.842,"","nfl","2018-04-20T00:00:00",FALSE,"Los Angeles Chargers at Cleveland Browns","2018-10-14T17:00:00",FALSE,"2018-10-14T13:00:00","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",4346998,FALSE,"2018-10-14T21:00:00","normal","2018-04-20T00:47:31","Chargers at Browns",0.885,FALSE,NA,876,675,1225,32,92.576485,76,32,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"100 Alfred Lerner Way","US",510,"Cleveland, OH 44114","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH",TRUE,1123,7,"44114","FirstEnergy Stadium","FirstEnergy Stadium",0.86852187,"Cleveland","OH","firstenergy-stadium-15",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"79","2018-09-14","2018-09-14_11.02.26",0.809,"","nfl","2018-04-20T00:00:00",FALSE,"Baltimore Ravens at Tennessee Titans","2018-10-14T19:25:00",FALSE,"2018-10-14T15:25:00","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",4346991,FALSE,"2018-10-14T23:25:00","normal","2018-04-20T00:47:30","Ravens at Titans",0.853,FALSE,NA,420,721,743,59,194.08809,175,57,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"1 Titans Way","US",659,"Nashville, TN 37213","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN",TRUE,1126,15,"37213","Nissan Stadium","Nissan Stadium",0.8546275,"Nashville","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"80","2018-09-14","2018-09-14_11.02.26",0.855,"","nfl","2018-04-20T00:00:00",FALSE,"Los Angeles Rams at Denver Broncos","2018-10-14T20:05:00",FALSE,"2018-10-14T14:05:00","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",4347138,FALSE,"2018-10-15T00:05:00","normal","2018-04-20T01:04:04","Rams at Broncos",0.901,FALSE,NA,105,1193,790,177,364.99048,324,140,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"1701 Bryant Street","US",751,"Denver, CO 80204","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO",TRUE,1131,7,"80204","Sports Authority Field at Mile High","Sports Authority Field at Mile High",0.9028296,"Denver","CO","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"81","2018-09-14","2018-09-14_11.02.26",0.921,"","nfl","2018-04-05T00:00:00",FALSE,"Jacksonville Jaguars at Dallas Cowboys","2018-10-14T20:25:00",FALSE,"2018-10-14T15:25:00","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",4327923,FALSE,"2018-10-15T00:25:00","normal","2018-04-05T23:08:47","Jaguars at Cowboys",0.982,TRUE,NA,2717,4410,2154,27,341.6794,270,27,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0,"1 AT&T Way","US",623,"Arlington, TX 76011","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX",TRUE,4965,23,"76011","AT&T Stadium","AT&T Stadium",0.9751414,"Arlington","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"82","2018-09-14","2018-09-14_11.02.26",0.903,"","nfl","2018-04-20T00:00:00",FALSE,"Kansas City Chiefs at New England Patriots","2018-10-15T00:20:00",FALSE,"2018-10-14T20:20:00","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",4347095,FALSE,"2018-10-15T04:20:00","normal","2018-04-20T00:47:50","Chiefs at Patriots",0.963,FALSE,NA,227,1440,718,237,530.1013,411,173,"QRCODE",FALSE,"2018-08-24T21:53:35Z",0,"1 Patriot Place","US",506,"Foxborough, MA 02035","America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA",TRUE,33,17,"02035","Gillette Stadium","Gillette Stadium",0.8983344,"Foxborough","MA","gillette-stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"83","2018-09-14","2018-09-14_11.02.26",0.892,"","nfl","2018-04-20T00:00:00",FALSE,"San Francisco 49ers at Green Bay Packers","2018-10-16T00:15:00",FALSE,"2018-10-15T19:15:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",4346914,FALSE,"2018-10-16T04:15:00","normal","2018-04-20T00:47:13","49ers at Packers",0.949,FALSE,NA,155,719,599,166,322.32257,313,166,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"1265 Lombardi Avenue","US",658,"Green Bay, WI 54304","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI",TRUE,1125,7,"54304","Lambeau Field","Lambeau Field",0.92909414,"Green Bay","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"84","2018-09-14","2018-09-14_11.02.26",0.887,"","nfl","2018-04-20T00:00:00",FALSE,"Denver Broncos at Arizona Cardinals","2018-10-19T00:20:00",FALSE,"2018-10-18T17:20:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",4347102,FALSE,"2018-10-19T04:20:00","normal","2018-04-20T00:47:51","Broncos at Cardinals",0.948,FALSE,NA,518,667,931,51,164.62741,118,51,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"1 Cardinals Drive","US",753,"Glendale, AZ 85305","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ",TRUE,43,10,"85305","State Farm Stadium","State Farm Stadium",0.93402725,"Glendale","AZ","state-farm-stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"85","2018-09-14","2018-09-14_11.02.26",0.39,"","sports","2018-08-01T00:00:00",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-20T23:30:00",FALSE,"2018-10-20T18:30:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",4471322,FALSE,"2018-10-21T03:30:00","normal","2018-08-01T16:01:33","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.352,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"217 Olympic Drive","US",734,"Jonesboro, AR 72401","America/Chicago","https://seatgeek.com/venues/asu-convocation-center-1/tickets","Jonesboro, AR",TRUE,4081,32,"72401","ASU Convocation Center","ASU Convocation Center",0.5808074,"Jonesboro","AR","asu-convocation-center-1",35.8438,-90.6691,NA,NA,NA
"86","2018-09-14","2018-09-14_11.02.26",0.822,"","nfl","2018-04-20T00:00:00",FALSE,"Buffalo Bills at Indianapolis Colts","2018-10-21T17:00:00",FALSE,"2018-10-21T13:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",4346960,FALSE,"2018-10-21T21:00:00","normal","2018-04-20T00:47:22","Bills at Colts",0.867,FALSE,NA,654,875,1074,34,106.95872,85,34,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"500 South Capitol Avenue","US",527,"Indianapolis, IN 46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN",TRUE,1130,13,"46225","Lucas Oil Stadium","Lucas Oil Stadium",0.9071682,"Indianapolis","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"87","2018-09-14","2018-09-14_11.02.26",0.908,"","nfl","2018-04-20T00:00:00",FALSE,"New England Patriots at Chicago Bears","2018-10-21T17:00:00",FALSE,"2018-10-21T12:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",4347008,FALSE,"2018-10-21T21:00:00","normal","2018-04-20T00:47:33","Patriots at Bears",0.982,FALSE,NA,92,1132,641,271,602.9239,537,271,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"1410 S. Museum Campus Drive","US",602,"Chicago, IL 60605","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",TRUE,31,12,"60605","Soldier Field","Soldier Field",0.940013,"Chicago","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"88","2018-09-14","2018-09-14_11.02.26",0.878,"","nfl","2018-04-20T00:00:00",FALSE,"Minnesota Vikings at New York Jets","2018-10-21T17:00:00",FALSE,"2018-10-21T13:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",4346975,FALSE,"2018-10-21T21:00:00","normal","2018-04-20T00:47:26","Vikings at Jets",0.947,FALSE,NA,531,1065,1055,69,197.88701,160,64,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"1 MetLife Stadium Drive","US",501,"East Rutherford, NJ 07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",TRUE,1587,18,"07073","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"89","2018-09-14","2018-09-14_11.02.26",0.816,"","nfl","2018-04-20T00:00:00",FALSE,"Cleveland Browns at Tampa Bay Buccaneers","2018-10-21T17:00:00",FALSE,"2018-10-21T13:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",4346931,FALSE,"2018-10-21T21:00:00","normal","2018-04-20T00:47:16","Browns at Buccaneers",0.872,FALSE,NA,23,649,643,83,248.60869,168,79,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"4201 North Dale Mabry Highway","US",539,"Tampa, FL 33607","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL",TRUE,39,15,"33607","Raymond James Stadium","Raymond James Stadium",0.86513025,"Tampa","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"90","2018-09-14","2018-09-14_11.02.26",0.825,"","nfl","2018-04-20T00:00:00",FALSE,"Detroit Lions at Miami Dolphins","2018-10-21T17:00:00",FALSE,"2018-10-21T13:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",4347084,FALSE,"2018-10-21T21:00:00","normal","2018-04-20T00:47:47","Lions at Dolphins",0.884,FALSE,NA,185,901,1010,49,148.67027,136,49,"QRCODE",FALSE,"2018-08-24T21:53:38Z",0,"347 Don Shula Dr.","US",528,"Miami Gardens, FL 33056","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL",TRUE,29,38,"33056","Hard Rock Stadium","Hard Rock Stadium",0.8378203,"Miami Gardens","FL","hard-rock-stadium",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
