"","date","timestamp","date_tbd","datetime_utc","datetime_local","type","created_at","description","time_tbd","visible_until_utc","id","score","title","status","datetime_tbd","is_open","popularity","url","announce_date","short_title","general_admission","lowest_price_good_deals","median_price","lowest_price","average_price","listing_count","highest_price","visible_listing_count","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","state","score_venue","address","url_venue","city","postal_code","country","num_upcoming_events","timezone","display_location","name_v2","name","id_venue","popularity_venue","slug","extended_address","metro_code","has_upcoming_events","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"11","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-07T17:00:00","2018-10-07T12:00:00","nfl","2018-04-20T00:47:28","",FALSE,"2018-10-07T21:00:00",4346983,0.894,"Jacksonville Jaguars at Kansas City Chiefs","normal",FALSE,FALSE,0.928,"https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-04-20T00:00:00","Jaguars at Chiefs",NA,85,168,87,178.52188,594,396,817,FALSE,"QRCODE","2018-08-24T21:03:49Z","MO",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City","64129","US",8,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium",1128,0,"arrowhead-stadium","Kansas City, MO 64129",616,TRUE,-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"12","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-07T20:05:00","2018-10-07T13:05:00","nfl","2018-04-20T00:47:52","",FALSE,"2018-10-08T00:05:00",4347111,0.956,"Oakland Raiders at Los Angeles Chargers","normal",FALSE,FALSE,0.979,"https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-04-20T00:00:00","Raiders at Chargers",NA,153,211,161,253.93146,321,1197,426,FALSE,"QRCODE","2018-08-24T21:17:06Z","CA",0.7228164,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets","Carson","90746","US",12,"America/Los_Angeles","Carson, CA","StubHub Center","StubHub Center",52,0,"stubhub-center","Carson, CA 90746",803,TRUE,-118.261,33.8643,NA,NA,NA
"13","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-07T20:25:00","2018-10-07T13:25:00","nfl","2018-04-20T00:47:53","",FALSE,"2018-10-08T00:25:00",4347115,0.909,"Arizona Cardinals at San Francisco 49ers","normal",FALSE,FALSE,0.939,"https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-04-20T00:00:00","Cardinals at 49ers",NA,43,103,43,120.131325,731,512,860,FALSE,"QRCODE","2018-09-05T19:47:23Z","CA",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara","95054","US",12,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium",58670,0,"levi-s-stadium","Santa Clara, CA 95054",0,TRUE,-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"14","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-07T20:25:00","2018-10-07T13:25:00","nfl","2018-04-20T00:47:56","",FALSE,"2018-10-08T00:25:00",4347128,0.922,"Los Angeles Rams at Seattle Seahawks","normal",FALSE,FALSE,0.948,"https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-04-20T00:00:00","Rams at Seahawks",NA,180,337,180,359.48462,130,843,362,FALSE,"QRCODE","2018-08-24T21:19:14Z","WA",0.87232786,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","Seattle","98134","US",11,"America/Los_Angeles","Seattle, WA","CenturyLink Field","CenturyLink Field",339,0,"centurylink-field","Seattle, WA 98134",819,TRUE,-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"15","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-07T20:25:00","2018-10-07T16:25:00","nfl","2018-04-20T00:47:26","",FALSE,"2018-10-08T00:25:00",4346976,0.95,"Minnesota Vikings at Philadelphia Eagles","normal",FALSE,FALSE,0.971,"https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-04-20T00:00:00","Vikings at Eagles",NA,169,367,198,389.18805,234,924,558,FALSE,"QRCODE","2018-08-24T21:03:38Z","PA",0.90542686,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia","19148","US",14,"America/New_York","Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field",330,0,"lincoln-financial-field","Philadelphia, PA 19148",504,TRUE,-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"16","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-08T00:20:00","2018-10-07T19:20:00","nfl","2018-04-20T00:47:36","",FALSE,"2018-10-08T04:20:00",4347020,0.965,"Dallas Cowboys at Houston Texans","normal",FALSE,FALSE,0.985,"https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-04-20T00:00:00","Cowboys at Texans",NA,231,402,231,438.804,301,1463,505,FALSE,"QRCODE","2018-08-24T21:04:53Z","TX",0.8624192,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","Houston","77054","US",44,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium",41,0,"nrg-stadium","Houston, TX 77054",618,TRUE,-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"17","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-08T20:00:00","2018-10-08T16:00:00","sports","2018-08-03T16:01:06","",FALSE,"2018-10-09T00:00:00",4474093,0.364,"Baltimore Ravens at A Purple Evening","normal",FALSE,FALSE,0.549,"https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening",NA,NA,251,62,277.7,10,584,3,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z","MD",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore","21230","US",7,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",1121,0,"m-t-bank-stadium","Baltimore, MD 21230",512,TRUE,-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"18","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-09T00:15:00","2018-10-08T19:15:00","nfl","2018-04-20T00:47:25","",FALSE,"2018-10-09T04:15:00",4346971,0.893,"Washington Redskins at New Orleans Saints","normal",FALSE,TRUE,0.92,"https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-04-20T00:00:00","Redskins at Saints",NA,70,210,70,231.21419,1424,1200,1325,FALSE,"QRCODE","2018-05-29T20:38:55Z","LA",0.8966978,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans","70112","US",16,"America/Chicago","New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome",128,0,"mercedes-benz-superdome","New Orleans, LA 70112",622,TRUE,-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"19","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-12T00:20:00","2018-10-11T20:20:00","nfl","2018-04-20T00:47:14","",FALSE,"2018-10-12T04:20:00",4346917,0.967,"Philadelphia Eagles at New York Giants","normal",FALSE,FALSE,0.96,"https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-04-20T00:00:00","Eagles at Giants",NA,140,238,138,317.3975,478,1519,786,FALSE,"QRCODE","2018-08-24T21:52:02Z","NJ",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford","07073","US",15,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium",1587,0,"metlife-stadium","East Rutherford, NJ 07073",501,TRUE,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"20","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-13T21:00:00","2018-10-13T16:00:00","ncaa_football","2017-12-21T15:00:36","",FALSE,"2018-10-14T01:00:00",4192619,0.487,"Alabama State Hornets at South Alabama Jaguars Football","normal",FALSE,FALSE,0.58,"https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","2017-12-21T00:00:00","Alabama State at South Alabama",NA,19,49,19,46.88889,9,85,4,NA,NA,NA,"AL",0.50177634,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile","36604","US",5,"America/Chicago","Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium",3716,0,"ladd-peebles-stadium","Mobile, AL 36604",686,TRUE,-88.0761,30.6748,NA,NA,NA
"21","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:42","",FALSE,"2018-10-14T21:00:00",4347051,0.915,"Tampa Bay Buccaneers at Atlanta Falcons","normal",FALSE,FALSE,0.909,"https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-04-20T00:00:00","Buccaneers at Falcons",NA,70,173,70,197.2284,810,890,977,FALSE,"QRCODE","2018-08-24T21:53:35Z","GA",0.76958936,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta","30313","US",19,"America/New_York","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",419590,0,"mercedes-benz-stadium","Atlanta, GA 30313",0,TRUE,-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"22","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:40","",FALSE,"2018-10-14T21:00:00",4347042,0.917,"Pittsburgh Steelers at Cincinnati Bengals","normal",FALSE,FALSE,0.914,"https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-04-20T00:00:00","Steelers at Bengals",NA,111,194,110,212.13016,315,1166,604,FALSE,"QRCODE","2018-08-24T21:53:35Z","OH",0.86166537,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati","45202","US",7,"America/New_York","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium",1124,0,"paul-brown-stadium","Cincinnati, OH 45202",515,TRUE,-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"23","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:22","",FALSE,"2018-10-14T21:00:00",4346961,0.95,"Indianapolis Colts at New York Jets","normal",FALSE,FALSE,0.94,"https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-04-20T00:00:00","Colts at Jets",NA,39,128,39,154.14209,746,905,1049,FALSE,"QRCODE","2018-08-24T21:52:02Z","NJ",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford","07073","US",15,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium",1587,0,"metlife-stadium","East Rutherford, NJ 07073",501,TRUE,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"24","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:47","",FALSE,"2018-10-14T21:00:00",4347081,0.921,"Chicago Bears at Miami Dolphins","normal",FALSE,FALSE,0.916,"https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-04-20T00:00:00","Bears at Dolphins",NA,86,198,98,312.34427,122,11358,779,FALSE,"QRCODE","2018-08-24T21:53:35Z","FL",0.8378203,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens","33056","US",35,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium",29,0,"hard-rock-stadium","Miami Gardens, FL 33056",528,TRUE,-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"25","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:31","",FALSE,"2018-10-14T21:00:00",4346998,0.889,"Los Angeles Chargers at Cleveland Browns","normal",FALSE,FALSE,0.892,"https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-04-20T00:00:00","Chargers at Browns",NA,73,114,73,140.52599,635,676,846,FALSE,"QRCODE","2018-08-24T21:53:35Z","OH",0.86852187,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland","44114","US",6,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium",1123,0,"firstenergy-stadium-15","Cleveland, OH 44114",510,TRUE,-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"26","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T12:00:00","nfl","2018-04-20T00:47:36","",FALSE,"2018-10-14T21:00:00",4347019,0.893,"Buffalo Bills at Houston Texans","normal",FALSE,FALSE,0.893,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","2018-04-20T00:00:00","Bills at Texans",NA,45,148,45,367.87643,615,123582,976,FALSE,"QRCODE","2018-08-24T21:53:35Z","TX",0.8624192,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","Houston","77054","US",44,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium",41,0,"nrg-stadium","Houston, TX 77054",618,TRUE,-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"27","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T12:00:00","nfl","2018-04-20T01:04:06","",FALSE,"2018-10-14T21:00:00",4347145,0.907,"Arizona Cardinals at Minnesota Vikings","normal",FALSE,FALSE,0.904,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-04-20T00:00:00","Cardinals at Vikings",NA,102,240,111,288.99518,415,1077,536,FALSE,"QRCODE","2018-08-24T21:53:38Z","MN",0.88524246,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis","55415","US",15,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium",218451,0,"u-s-bank-stadium","Minneapolis, MN 55415",0,TRUE,-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"28","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T17:00:00","2018-10-14T13:00:00","nfl","2018-04-20T00:47:18","",FALSE,"2018-10-14T21:00:00",4346942,0.953,"Carolina Panthers at Washington Redskins","normal",FALSE,FALSE,0.946,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-04-20T00:00:00","Panthers at Redskins",NA,89,144,95,169.62956,548,771,951,FALSE,"QRCODE","2018-08-24T21:52:02Z","MD",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","Landover","20785","US",6,"America/New_York","Landover, MD","FedEx Field","FedEx Field",35,0,"fedex-field","Landover, MD 20785",511,TRUE,-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"29","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T19:25:00","2018-10-14T15:25:00","nfl","2018-04-20T00:47:30","",FALSE,"2018-10-14T23:25:00",4346991,0.865,"Baltimore Ravens at Tennessee Titans","normal",FALSE,FALSE,0.872,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-04-20T00:00:00","Ravens at Titans",NA,63,194,75,209.26752,314,632,606,FALSE,"QRCODE","2018-08-24T21:53:35Z","TN",0.8546275,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville","37213","US",16,"America/New_York","Nashville, TN","Nissan Stadium","Nissan Stadium",1126,0,"nissan-stadium","Nashville, TN 37213",659,TRUE,-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"30","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T20:05:00","2018-10-14T14:05:00","nfl","2018-04-20T01:04:04","",FALSE,"2018-10-15T00:05:00",4347138,0.907,"Los Angeles Rams at Denver Broncos","normal",FALSE,FALSE,0.906,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-04-20T00:00:00","Rams at Broncos",NA,159,269,186,2217.4243,66,123647,596,FALSE,"QRCODE","2018-08-24T21:53:38Z","CO",0.9028296,"1701 Bryant Street","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver","80204","US",7,"America/Denver","Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High",1131,0,"sports-authority-field-at-mile-high","Denver, CO 80204",751,TRUE,-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"31","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-14T20:25:00","2018-10-14T15:25:00","nfl","2018-04-05T23:08:47","",FALSE,"2018-10-15T00:25:00",4327923,0.96,"Jacksonville Jaguars at Dallas Cowboys","normal",FALSE,TRUE,0.946,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-04-05T00:00:00","Jaguars at Cowboys",NA,NA,250,NA,307.25238,2413,2576,1906,FALSE,"QRCODE","2018-04-17T22:02:33Z","TX",0.9751414,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington","76011","US",24,"America/Chicago","Arlington, TX","AT&T Stadium","AT&T Stadium",4965,0,"at-t-stadium","Arlington, TX 76011",623,TRUE,-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"32","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-15T00:20:00","2018-10-14T20:20:00","nfl","2018-04-20T00:47:50","",FALSE,"2018-10-15T04:20:00",4347095,0.945,"Kansas City Chiefs at New England Patriots","normal",FALSE,FALSE,0.931,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-04-20T00:00:00","Chiefs at Patriots",NA,176,377,212,452.93054,144,1014,586,FALSE,"QRCODE","2018-08-24T21:53:35Z","MA",0.8983344,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough","02035","US",14,"America/New_York","Foxborough, MA","Gillette Stadium","Gillette Stadium",33,0,"gillette-stadium","Foxborough, MA 02035",506,TRUE,-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"33","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-16T00:15:00","2018-10-15T19:15:00","nfl","2018-04-20T00:47:13","",FALSE,"2018-10-16T04:15:00",4346914,0.945,"San Francisco 49ers at Green Bay Packers","normal",FALSE,FALSE,0.93,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-04-20T00:00:00","49ers at Packers",NA,155,285,170,318.42255,142,1107,496,FALSE,"QRCODE","2018-08-24T21:53:38Z","WI",0.92909414,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay","54304","US",5,"America/Chicago","Green Bay, WI","Lambeau Field","Lambeau Field",1125,0,"lambeau-field","Green Bay, WI 54304",658,TRUE,-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"34","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-19T00:20:00","2018-10-18T17:20:00","nfl","2018-04-20T00:47:51","",FALSE,"2018-10-19T04:20:00",4347102,0.936,"Denver Broncos at Arizona Cardinals","normal",FALSE,FALSE,0.917,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-04-20T00:00:00","Broncos at Cardinals",NA,51,134,55,168.83115,456,601,712,FALSE,"QRCODE","2018-08-24T21:53:38Z","AZ",0.93402725,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale","85305","US",9,"America/Phoenix","Glendale, AZ","State Farm Stadium","State Farm Stadium",43,0,"state-farm-stadium","Glendale, AZ 85305",753,TRUE,-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"35","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-20T23:30:00","2018-10-20T18:30:00","sports","2018-08-01T16:01:33","",FALSE,"2018-10-21T03:30:00",4471322,0.358,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","normal",FALSE,FALSE,0.449,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","2018-08-01T00:00:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"QRCODE","2018-08-24T21:53:38Z","AR",0.5808074,"217 Olympic Drive","https://seatgeek.com/venues/asu-convocation-center-1/tickets","Jonesboro","72401","US",42,"America/Chicago","Jonesboro, AR","ASU Convocation Center","ASU Convocation Center",4081,0,"asu-convocation-center-1","Jonesboro, AR 72401",734,TRUE,-90.6691,35.8438,NA,NA,NA
"36","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T12:00:00","nfl","2018-04-20T00:47:33","",FALSE,"2018-10-21T21:00:00",4347008,0.978,"New England Patriots at Chicago Bears","normal",FALSE,FALSE,0.946,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-04-20T00:00:00","Patriots at Bears",NA,419,659,394,2476.353,68,123581,441,FALSE,"QRCODE","2018-08-24T21:53:38Z","IL",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","Chicago","60605","US",8,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field",31,0,"soldier-field","Chicago, IL 60605",602,TRUE,-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"37","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:22","",FALSE,"2018-10-21T21:00:00",4346960,0.866,"Buffalo Bills at Indianapolis Colts","normal",FALSE,FALSE,0.86,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-04-20T00:00:00","Bills at Colts",NA,32,114,33,122.14609,664,840,984,FALSE,"QRCODE","2018-08-24T21:53:38Z","IN",0.9071682,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis","46225","US",12,"America/Indiana/Indianapolis","Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium",1130,0,"lucas-oil-stadium","Indianapolis, IN 46225",527,TRUE,-86.1639,39.7601,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"38","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:26","",FALSE,"2018-10-21T21:00:00",4346975,0.963,"Minnesota Vikings at New York Jets","normal",FALSE,FALSE,0.934,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-04-20T00:00:00","Vikings at Jets",NA,66,179,71,217.29636,550,1032,898,FALSE,"QRCODE","2018-08-24T21:53:38Z","NJ",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford","07073","US",15,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium",1587,0,"metlife-stadium","East Rutherford, NJ 07073",501,TRUE,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"39","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:47","",FALSE,"2018-10-21T21:00:00",4347084,0.892,"Detroit Lions at Miami Dolphins","normal",FALSE,FALSE,0.879,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-04-20T00:00:00","Lions at Dolphins",NA,60,150,69,789.64,200,124236,977,FALSE,"QRCODE","2018-08-24T21:53:38Z","FL",0.8378203,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens","33056","US",35,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium",29,0,"hard-rock-stadium","Miami Gardens, FL 33056",528,TRUE,-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"40","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:16","",FALSE,"2018-10-21T21:00:00",4346931,0.875,"Cleveland Browns at Tampa Bay Buccaneers","normal",FALSE,FALSE,0.862,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-04-20T00:00:00","Browns at Buccaneers",NA,82,206,96,242.38095,21,483,344,FALSE,"QRCODE","2018-08-24T21:53:38Z","FL",0.86513025,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa","33607","US",15,"America/New_York","Tampa, FL","Raymond James Stadium","Raymond James Stadium",39,0,"raymond-james-stadium","Tampa, FL 33607",539,TRUE,-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"41","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:39","",FALSE,"2018-10-21T21:00:00",4347036,0.953,"Carolina Panthers at Philadelphia Eagles","normal",FALSE,FALSE,0.928,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-04-20T00:00:00","Panthers at Eagles",NA,158,380,213,423.44223,303,3680,730,FALSE,"QRCODE","2018-08-24T21:53:38Z","PA",0.90542686,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia","19148","US",14,"America/New_York","Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field",330,0,"lincoln-financial-field","Philadelphia, PA 19148",504,TRUE,-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
