"","date","timestamp","id","type","time_tbd","title","description","is_open","visible_until_utc","created_at","datetime_utc","score","status","announce_date","short_title","url","datetime_local","datetime_tbd","date_tbd","popularity","general_admission","highest_price","lowest_price_good_deals","listing_count","average_price","lowest_price","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","id_venue","name_v2","postal_code","country","score_venue","timezone","display_location","has_upcoming_events","extended_address","slug","url_venue","address","name","city","metro_code","popularity_venue","state","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"11","2018-10-15","2018-10-15_11.08.54",4347071,"nfl",FALSE,"New Orleans Saints at Baltimore Ravens","",FALSE,"2018-10-22T00:05:00","2018-04-20T00:47:45","2018-10-21T20:05:00",0.819,"normal","2018-04-20T00:00:00","Saints at Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-10-21T16:05:00",FALSE,FALSE,0.852,NA,597,81,235,138.06383,81,116,1412,"QRCODE",FALSE,"2018-08-24T21:53:38Z",6,1121,"M&T Bank Stadium","21230","US",0.8927189,"America/New_York","Baltimore, MD",TRUE,"Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","M&T Bank Stadium","Baltimore",512,0,"MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"12","2018-10-15","2018-10-15_11.08.54",4346941,"nfl",FALSE,"Dallas Cowboys at Washington Redskins","",FALSE,"2018-10-22T00:25:00","2018-04-20T00:47:18","2018-10-21T20:25:00",0.924,"normal","2018-04-20T00:00:00","Cowboys at Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-10-21T16:25:00",FALSE,FALSE,0.93,NA,740,173,111,273.14413,181,247,1370,"QRCODE",FALSE,"2018-08-24T21:53:38Z",5,35,"FedEx Field","20785","US",0.9333444,"America/New_York","Landover, MD",TRUE,"Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","FedEx Field","Landover",511,0,"MD",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"13","2018-10-15","2018-10-15_11.08.54",4347118,"nfl",FALSE,"Los Angeles Rams at San Francisco 49ers","",FALSE,"2018-10-22T00:25:00","2018-04-20T00:47:54","2018-10-21T20:25:00",0.877,"normal","2018-04-20T00:00:00","Rams at 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-10-21T13:25:00",FALSE,FALSE,0.891,NA,572,45,150,164.16,54,137,2102,"QRCODE",FALSE,"2018-08-24T21:53:38Z",10,58670,"Levi's Stadium","95054","US",0.95768774,"America/Los_Angeles","Santa Clara, CA",TRUE,"Santa Clara, CA 95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","Levi's Stadium","Santa Clara",0,0,"CA",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"14","2018-10-15","2018-10-15_11.08.54",4346982,"nfl",FALSE,"Cincinnati Bengals at Kansas City Chiefs","",FALSE,"2018-10-22T04:20:00","2018-04-20T00:47:27","2018-10-22T00:20:00",0.848,"normal","2018-04-20T00:00:00","Bengals at Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-10-21T19:20:00",FALSE,FALSE,0.871,NA,533,87,285,155.4,86,142,1181,"QRCODE",FALSE,"2018-08-24T21:53:38Z",6,1128,"Arrowhead Stadium","64129","US",0.8827867,"America/Chicago","Kansas City, MO",TRUE,"Kansas City, MO 64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Arrowhead Stadium","Kansas City",616,0,"MO",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"15","2018-10-15","2018-10-15_11.08.54",4347050,"nfl",FALSE,"New York Giants at Atlanta Falcons","",FALSE,"2018-10-23T04:15:00","2018-04-20T00:47:42","2018-10-23T00:15:00",0.881,"normal","2018-04-20T00:00:00","Giants at Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-10-22T20:15:00",FALSE,FALSE,0.887,NA,774,74,586,209.14847,74,175,2282,"QRCODE",FALSE,"2018-08-24T21:53:38Z",16,419590,"Mercedes-Benz Stadium","30313","US",0.76958936,"America/New_York","Atlanta, GA",TRUE,"Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","35 Northside Dr NW","Mercedes-Benz Stadium","Atlanta",0,0,"GA",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"16","2018-10-15","2018-10-15_11.08.54",4281985,"ncaa_football",FALSE,"Troy Trojans at South Alabama Jaguars Football","",FALSE,"2018-10-24T04:00:00","2018-02-28T15:00:17","2018-10-24T00:00:00",0.336,"normal","2018-02-28T00:00:00","Troy at South Alabama","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-10-23T19:00:00",FALSE,FALSE,0.506,NA,93,10,33,38.333332,10,35,10,NA,NA,NA,4,3716,"Ladd Peebles Stadium","36604","US",0.50177634,"America/Chicago","Mobile, AL",TRUE,"Mobile, AL 36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.","Ladd Peebles Stadium","Mobile",686,0,"AL",30.6748,-88.0761,NA,NA,NA
"17","2018-10-15","2018-10-15_11.08.54",4347018,"nfl",FALSE,"Miami Dolphins at Houston Texans","",FALSE,"2018-10-26T04:20:00","2018-04-20T00:47:36","2018-10-26T00:20:00",0.834,"normal","2018-04-20T00:00:00","Dolphins at Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-10-25T19:20:00",FALSE,FALSE,0.844,NA,505,53,665,152.78647,53,122,1925,"QRCODE",FALSE,"2018-08-24T21:53:38Z",43,41,"NRG Stadium","77054","US",0.8624192,"America/Chicago","Houston, TX",TRUE,"Houston, TX 77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park","NRG Stadium","Houston",618,0,"TX",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"18","2018-10-15","2018-10-15_11.08.54",4347026,"nfl",FALSE,"Seattle Seahawks at Detroit Lions","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:37","2018-10-28T17:00:00",0.867,"normal","2018-04-20T00:00:00","Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-10-28T13:00:00",FALSE,FALSE,0.869,NA,601,74,314,144.6879,78,113,527,"QRCODE",FALSE,"2018-08-24T21:53:39Z",11,346,"Ford Field","48226","US",0.9029952,"America/Detroit","Detroit, MI",TRUE,"Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Ford Field","Detroit",505,0,"MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"19","2018-10-15","2018-10-15_11.08.54",4347041,"nfl",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:40","2018-10-28T17:00:00",0.811,"normal","2018-04-20T00:00:00","Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-10-28T13:00:00",FALSE,FALSE,0.824,NA,332,57,476,113.7626,57,105,959,"QRCODE",FALSE,"2018-08-24T21:53:39Z",5,1124,"Paul Brown Stadium","45202","US",0.86166537,"America/New_York","Cincinnati, OH",TRUE,"Cincinnati, OH 45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Paul Brown Stadium","Cincinnati",515,0,"OH",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"20","2018-10-15","2018-10-15_11.08.54",4346940,"nfl",FALSE,"Washington Redskins at New York Giants","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:17","2018-10-28T17:00:00",0.879,"normal","2018-04-20T00:00:00","Redskins at Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-10-28T13:00:00",FALSE,FALSE,0.875,NA,1378,107,280,278.10715,114,228,1467,"QRCODE",FALSE,"2018-08-24T21:53:39Z",12,1587,"MetLife Stadium","07073","US",0.94873494,"America/New_York","East Rutherford, NJ",TRUE,"East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford",501,0,"NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"21","2018-10-15","2018-10-15_11.08.54",4347070,"nfl",FALSE,"Baltimore Ravens at Carolina Panthers","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:45","2018-10-28T17:00:00",0.838,"normal","2018-04-20T00:00:00","Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-10-28T13:00:00",FALSE,FALSE,0.844,NA,602,99,218,246.74312,99,187,1356,"QRCODE",FALSE,"2018-08-24T21:53:39Z",9,1122,"Bank of America Stadium","28202","US",0.8968222,"America/New_York","Charlotte, NC",TRUE,"Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","Bank of America Stadium","Charlotte",517,0,"NC",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"22","2018-10-15","2018-10-15_11.08.54",4346981,"nfl",FALSE,"Denver Broncos at Kansas City Chiefs","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:27","2018-10-28T17:00:00",0.866,"normal","2018-04-20T00:00:00","Broncos at Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-10-28T12:00:00",FALSE,FALSE,0.866,NA,619,176,478,290.66946,176,272,891,"QRCODE",FALSE,"2018-08-24T21:53:39Z",6,1128,"Arrowhead Stadium","64129","US",0.8827867,"America/Chicago","Kansas City, MO",TRUE,"Kansas City, MO 64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Arrowhead Stadium","Kansas City",616,0,"MO",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"23","2018-10-15","2018-10-15_11.08.54",4347078,"nfl",FALSE,"Cleveland Browns at Pittsburgh Steelers","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:46","2018-10-28T17:00:00",0.85,"normal","2018-04-20T00:00:00","Browns at Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-10-28T13:00:00",FALSE,FALSE,0.854,NA,944,137,206,339.4563,139,289,930,"QRCODE",FALSE,"2018-08-24T21:53:39Z",7,1119,"Heinz Field","15212","US",0.9033526,"America/New_York","Pittsburgh, PA",TRUE,"Pittsburgh, PA 15212","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue","Heinz Field","Pittsburgh",508,0,"PA",40.4468,-80.0158,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"24","2018-10-15","2018-10-15_11.08.54",4347007,"nfl",FALSE,"New York Jets at Chicago Bears","",FALSE,"2018-10-28T21:00:00","2018-04-20T00:47:33","2018-10-28T17:00:00",0.868,"normal","2018-04-20T00:00:00","Jets at Bears","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-10-28T12:00:00",FALSE,FALSE,0.867,NA,963,184,77,382.22076,184,342,918,"QRCODE",FALSE,"2018-08-24T21:53:39Z",8,31,"Soldier Field","60605","US",0.940013,"America/Chicago","Chicago, IL",TRUE,"Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Soldier Field","Chicago",602,0,"IL",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"25","2018-10-15","2018-10-15_11.08.54",4347153,"nfl",FALSE,"Indianapolis Colts at Oakland Raiders","",FALSE,"2018-10-29T00:05:00","2018-04-20T01:04:25","2018-10-28T20:05:00",0.827,"normal","2018-04-20T00:00:00","Colts at Raiders","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-10-28T13:05:00",FALSE,FALSE,0.836,NA,463,51,415,157.54698,66,144,1804,"QRCODE",FALSE,"2018-08-24T21:53:39Z",9,14,"Oakland-Alameda County Coliseum","94621","US",0.7817843,"America/Los_Angeles","Oakland, CA",TRUE,"Oakland, CA 94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","Oakland-Alameda County Coliseum","Oakland",807,0,"CA",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"26","2018-10-15","2018-10-15_11.08.54",4346921,"nfl",FALSE,"Green Bay Packers at Los Angeles Rams","",FALSE,"2018-10-29T00:25:00","2018-04-20T00:47:14","2018-10-28T20:25:00",0.918,"normal","2018-04-20T00:00:00","Packers at Rams","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-10-28T13:25:00",FALSE,FALSE,0.903,NA,1385,214,405,478.24692,214,430,1605,"QRCODE",FALSE,"2018-08-24T21:53:39Z",8,51012,"Los Angeles Memorial Coliseum","90037","US",0.86898464,"America/Los_Angeles","Los Angeles, CA",TRUE,"Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St","Los Angeles Memorial Coliseum","Los Angeles",0,0,"CA",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"27","2018-10-15","2018-10-15_11.08.54",4347101,"nfl",FALSE,"San Francisco 49ers at Arizona Cardinals","",FALSE,"2018-10-29T00:25:00","2018-04-20T00:47:51","2018-10-28T20:25:00",0.853,"normal","2018-04-20T00:00:00","49ers at Cardinals","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-10-28T13:25:00",FALSE,FALSE,0.857,NA,6034,42,663,134.09804,42,99,1298,"QRCODE",FALSE,"2018-08-24T21:53:39Z",10,43,"State Farm Stadium","85305","US",0.93402725,"America/Phoenix","Glendale, AZ",TRUE,"Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","State Farm Stadium","Glendale",753,0,"AZ",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"28","2018-10-15","2018-10-15_11.08.54",4347136,"nfl",FALSE,"New Orleans Saints at Minnesota Vikings","",FALSE,"2018-10-29T04:20:00","2018-04-20T01:04:04","2018-10-29T00:20:00",0.863,"normal","2018-04-20T00:00:00","Saints at Vikings","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-10-28T19:20:00",FALSE,FALSE,0.862,NA,1313,128,428,348.45328,110,286,1406,"QRCODE",FALSE,"2018-08-24T21:53:39Z",14,218451,"U.S. Bank Stadium","55415","US",0.88524246,"America/Chicago","Minneapolis, MN",TRUE,"Minneapolis, MN 55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street","U.S. Bank Stadium","Minneapolis",0,0,"MN",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"29","2018-10-15","2018-10-15_11.08.54",4347062,"nfl",FALSE,"New England Patriots at Buffalo Bills","",FALSE,"2018-10-30T04:15:00","2018-04-20T00:47:44","2018-10-30T00:15:00",0.869,"normal","2018-04-20T00:00:00","Patriots at Bills","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-10-29T20:15:00",FALSE,FALSE,0.864,NA,548,83,666,164.27478,83,140,1448,"QRCODE",FALSE,"2018-08-24T21:53:39Z",6,1135,"New Era Field","14127","US",0.8815085,"America/New_York","Orchard Park, NY",TRUE,"Orchard Park, NY 14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","New Era Field","Orchard Park",514,0,"NY",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"30","2018-10-15","2018-10-15_11.08.54",4347131,"nfl",FALSE,"Oakland Raiders at San Francisco 49ers","",FALSE,"2018-11-02T04:20:00","2018-04-20T00:47:57","2018-11-02T00:20:00",0.931,"normal","2018-04-20T00:00:00","Raiders at 49ers","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-11-01T17:20:00",FALSE,FALSE,0.904,NA,1304,181,630,379.81747,193,360,2044,"QRCODE",FALSE,"2018-08-24T21:53:39Z",10,58670,"Levi's Stadium","95054","US",0.95768774,"America/Los_Angeles","Santa Clara, CA",TRUE,"Santa Clara, CA 95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","Levi's Stadium","Santa Clara",0,0,"CA",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"31","2018-10-15","2018-10-15_11.08.54",4466234,"sports",FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","",FALSE,"2018-11-03T22:00:00","2018-07-28T16:00:52","2018-11-03T18:00:00",0.337,"normal","2018-07-28T00:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-11-03T13:00:00",FALSE,FALSE,0.454,NA,82,NA,1,82,82,82,1,NA,NA,NA,4,74230,"Horejsi Center","66045","",0.56565154,"America/Chicago","Lawrence",TRUE,"Lawrence, ","horejsi-center","https://seatgeek.com/venues/horejsi-center/tickets","1550 Allen Fieldhhouse Dr","Horejsi Center","Lawrence",0,0,NA,38.9535,-95.2532,NA,NA,NA
"32","2018-10-15","2018-10-15_11.08.54",4281935,"ncaa_football",FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football","",FALSE,"2018-11-03T23:00:00","2018-02-28T15:00:09","2018-11-03T19:00:00",0.486,"normal","2018-02-28T00:00:00","South Alabama at Arkansas State","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-11-03T14:00:00",FALSE,FALSE,0.571,NA,60,NA,95,42.021053,23,44,96,NA,NA,NA,2,8896,"Centennial Bank Stadium","72401","US",0.47753516,"America/Chicago","Jonesboro, AR",TRUE,"Jonesboro, AR 72401","centennial-bank-stadium-1","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","2180 Aggie Rd","Centennial Bank Stadium","Jonesboro",0,0,"AR",35.8429,-90.6797,NA,NA,NA
"33","2018-10-15","2018-10-15_11.08.54",4347083,"nfl",FALSE,"New York Jets at Miami Dolphins","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:47","2018-11-04T18:00:00",0.851,"normal","2018-04-20T00:00:00","Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-11-04T13:00:00",FALSE,FALSE,0.838,NA,899,86,77,211.7922,92,207,1507,"QRCODE",FALSE,"2018-08-24T21:53:39Z",32,29,"Hard Rock Stadium","33056","US",0.8378203,"America/New_York","Miami Gardens, FL",TRUE,"Miami Gardens, FL 33056","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.","Hard Rock Stadium","Miami Gardens",528,0,"FL",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"34","2018-10-15","2018-10-15_11.08.54",4346997,"nfl",FALSE,"Kansas City Chiefs at Cleveland Browns","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:31","2018-11-04T18:00:00",0.825,"normal","2018-04-20T00:00:00","Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-11-04T13:00:00",FALSE,FALSE,0.824,NA,425,53,747,120.59572,53,98,1243,"QRCODE",FALSE,"2018-08-24T21:53:39Z",5,1123,"FirstEnergy Stadium","44114","US",0.86852187,"America/New_York","Cleveland, OH",TRUE,"Cleveland, OH 44114","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way","FirstEnergy Stadium","Cleveland",510,0,"OH",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"35","2018-10-15","2018-10-15_11.08.54",4347140,"nfl",FALSE,"Detroit Lions at Minnesota Vikings","",FALSE,"2018-11-04T22:00:00","2018-04-20T01:04:05","2018-11-04T18:00:00",0.862,"normal","2018-04-20T00:00:00","Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-11-04T12:00:00",FALSE,FALSE,0.851,NA,1267,123,427,286.8712,123,242,1436,"QRCODE",FALSE,"2018-08-24T21:53:39Z",14,218451,"U.S. Bank Stadium","55415","US",0.88524246,"America/Chicago","Minneapolis, MN",TRUE,"Minneapolis, MN 55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street","U.S. Bank Stadium","Minneapolis",0,0,"MN",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"36","2018-10-15","2018-10-15_11.08.54",4346937,"nfl",FALSE,"Atlanta Falcons at Washington Redskins","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:17","2018-11-04T18:00:00",0.881,"normal","2018-04-20T00:00:00","Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-11-04T13:00:00",FALSE,FALSE,0.868,NA,407,79,462,167.72943,79,145,1096,"QRCODE",FALSE,"2018-08-24T21:53:39Z",5,35,"FedEx Field","20785","US",0.9333444,"America/New_York","Landover, MD",TRUE,"Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","FedEx Field","Landover",511,0,"MD",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"37","2018-10-15","2018-10-15_11.08.54",4347069,"nfl",FALSE,"Pittsburgh Steelers at Baltimore Ravens","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:45","2018-11-04T18:00:00",0.844,"normal","2018-04-20T00:00:00","Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-11-04T13:00:00",FALSE,FALSE,0.834,NA,835,120,375,258.08267,120,207,1504,"QRCODE",FALSE,"2018-08-24T21:53:39Z",6,1121,"M&T Bank Stadium","21230","US",0.8927189,"America/New_York","Baltimore, MD",TRUE,"Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","M&T Bank Stadium","Baltimore",512,0,"MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"38","2018-10-15","2018-10-15_11.08.54",4347061,"nfl",FALSE,"Chicago Bears at Buffalo Bills","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:43","2018-11-04T18:00:00",0.839,"normal","2018-04-20T00:00:00","Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-11-04T13:00:00",FALSE,FALSE,0.832,NA,715,65,449,162.55011,66,129,1172,"QRCODE",FALSE,"2018-08-24T21:53:39Z",6,1135,"New Era Field","14127","US",0.8815085,"America/New_York","Orchard Park, NY",TRUE,"Orchard Park, NY 14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","New Era Field","Orchard Park",514,0,"NY",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"39","2018-10-15","2018-10-15_11.08.54",4347033,"nfl",FALSE,"Tampa Bay Buccaneers at Carolina Panthers","",FALSE,"2018-11-04T22:00:00","2018-04-20T00:47:38","2018-11-04T18:00:00",0.822,"normal","2018-04-20T00:00:00","Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-11-04T13:00:00",FALSE,FALSE,0.817,NA,854,75,329,202.47113,75,170,1549,"QRCODE",FALSE,"2018-08-24T21:53:39Z",9,1122,"Bank of America Stadium","28202","US",0.8968222,"America/New_York","Charlotte, NC",TRUE,"Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","Bank of America Stadium","Charlotte",517,0,"NC",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"40","2018-10-15","2018-10-15_11.08.54",4347127,"nfl",FALSE,"Los Angeles Chargers at Seattle Seahawks","",FALSE,"2018-11-05T01:05:00","2018-04-20T00:47:56","2018-11-04T21:05:00",0.86,"normal","2018-04-20T00:00:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-11-04T13:05:00",FALSE,FALSE,0.847,NA,874,132,151,363.25165,173,349,1625,"QRCODE",FALSE,"2018-08-24T21:53:39Z",8,339,"CenturyLink Field","98134","US",0.87232786,"America/Los_Angeles","Seattle, WA",TRUE,"Seattle, WA 98134","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","CenturyLink Field","Seattle",819,0,"WA",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"41","2018-10-15","2018-10-15_11.08.54",4347141,"nfl",FALSE,"Houston Texans at Denver Broncos","",FALSE,"2018-11-05T01:05:00","2018-04-20T01:04:05","2018-11-04T21:05:00",0.829,"normal","2018-04-20T00:00:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-11-04T14:05:00",FALSE,FALSE,0.826,NA,123582,115,97,2879.6907,135,289,1468,"QRCODE",FALSE,"2018-08-24T21:53:39Z",6,1131,"Sports Authority Field at Mile High","80204","US",0.9028296,"America/Denver","Denver, CO",TRUE,"Denver, CO 80204","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Sports Authority Field at Mile High","Denver",751,0,"CO",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
