"","date","timestamp","datetime_utc","visible_until_utc","datetime_local","date_tbd","time_tbd","created_at","title","popularity","description","type","announce_date","datetime_tbd","id","is_open","short_title","url","score","status","general_admission","highest_price","lowest_price_good_deals","average_price","listing_count","lowest_price","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","extended_address","num_upcoming_events","display_location","popularity_venue","has_upcoming_events","name_v2","city","state","timezone","slug","id_venue","name","country","url_venue","score_venue","address","postal_code","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"64","2018-09-06","2018-09-06_11.03.41","2018-09-30T20:05:00","2018-10-01T00:05:00","2018-09-30T13:05:00",FALSE,FALSE,"2018-04-20T00:47:51","Seattle Seahawks at Arizona Cardinals",0.918,"","nfl","2018-04-20T00:00:00",FALSE,4347103,FALSE,"Seahawks at Cardinals","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103",0.951,"normal",NA,6423,58,195.38,1998,58,FALSE,"QRCODE","2018-09-05T19:57:48Z","Glendale, AZ 85305",11,"Glendale, AZ",0,TRUE,"State Farm Stadium","Glendale","AZ","America/Phoenix","state-farm-stadium",43,"State Farm Stadium","US","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"1 Cardinals Drive","85305",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"65","2018-09-06","2018-09-06_11.03.41","2018-09-30T20:05:00","2018-10-01T00:05:00","2018-09-30T13:05:00",FALSE,FALSE,"2018-04-20T01:04:25","Cleveland Browns at Oakland Raiders",0.882,"","nfl","2018-04-20T00:00:00",FALSE,4347154,FALSE,"Browns at Raiders","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154",0.905,"normal",NA,1867,90,211.34,1134,90,FALSE,"QRCODE","2018-08-24T20:56:48Z","Oakland, CA 94621",30,"Oakland, CA",0,TRUE,"Oakland-Alameda County Coliseum","Oakland","CA","America/Los_Angeles","oakland-alameda-county-coliseum",14,"Oakland-Alameda County Coliseum","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"7000 Coliseum Way","94621",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"66","2018-09-06","2018-09-06_11.03.41","2018-09-30T20:25:00","2018-10-01T00:25:00","2018-09-30T13:25:00",FALSE,FALSE,"2018-04-20T00:47:52","San Francisco 49ers at Los Angeles Chargers",0.935,"","nfl","2018-04-20T00:00:00",FALSE,4347112,FALSE,"49ers at Chargers","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112",0.973,"normal",NA,1198,182,336.88,499,182,FALSE,"QRCODE","2018-08-24T20:52:20Z","Carson, CA 90746",14,"Carson, CA",0,TRUE,"StubHub Center","Carson","CA","America/Los_Angeles","stubhub-center",52,"StubHub Center","US","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"18400 Avalon Blvd","90746",-118.261,33.8643,NA,NA,NA
"67","2018-09-06","2018-09-06_11.03.41","2018-09-30T20:25:00","2018-10-01T00:25:00","2018-09-30T16:25:00",FALSE,FALSE,"2018-04-20T00:47:25","New Orleans Saints at New York Giants",0.927,"","nfl","2018-04-20T00:00:00",FALSE,4346972,FALSE,"Saints at Giants","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972",0.964,"normal",NA,2946,130,347.32,1286,130,FALSE,"QRCODE","2018-08-24T20:47:31Z","East Rutherford, NJ 07073",21,"East Rutherford, NJ",0,TRUE,"MetLife Stadium","East Rutherford","NJ","America/New_York","metlife-stadium",1587,"MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"68","2018-09-06","2018-09-06_11.03.41","2018-10-01T00:20:00","2018-10-01T04:20:00","2018-09-30T20:20:00",FALSE,FALSE,"2018-04-20T00:47:47","Baltimore Ravens at Pittsburgh Steelers",0.904,"","nfl","2018-04-20T00:00:00",FALSE,4347080,FALSE,"Ravens at Steelers","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080",0.938,"normal",NA,6452,104,366.31,1102,104,FALSE,"QRCODE","2018-08-24T20:51:27Z","Pittsburgh, PA 15212",13,"Pittsburgh, PA",0,TRUE,"Heinz Field","Pittsburgh","PA","America/New_York","heinz-field",1119,"Heinz Field","US","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"100 Art Rooney Avenue","15212",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"69","2018-09-06","2018-09-06_11.03.41","2018-10-02T00:15:00","2018-10-02T04:15:00","2018-10-01T18:15:00",FALSE,FALSE,"2018-04-20T01:04:05","Kansas City Chiefs at Denver Broncos",0.898,"","nfl","2018-04-20T00:00:00",FALSE,4347139,FALSE,"Chiefs at Broncos","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139",0.927,"normal",NA,2273,138,399.14,880,138,FALSE,"QRCODE","2018-08-24T20:57:25Z","Denver, CO 80204",8,"Denver, CO",0,TRUE,"Sports Authority Field at Mile High","Denver","CO","America/Denver","sports-authority-field-at-mile-high",1131,"Sports Authority Field at Mile High","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"1701 Bryant St.","80204",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"70","2018-09-06","2018-09-06_11.03.41","2018-10-05T00:20:00","2018-10-05T04:20:00","2018-10-04T20:20:00",FALSE,FALSE,"2018-04-20T00:47:50","Indianapolis Colts at New England Patriots",0.923,"","nfl","2018-04-20T00:00:00",FALSE,4347096,FALSE,"Colts at Patriots","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096",0.966,"normal",NA,3333,176,563.85,1542,176,FALSE,"QRCODE","2018-08-24T21:03:24Z","Foxborough, MA 02035",14,"Foxborough, MA",0,TRUE,"Gillette Stadium","Foxborough","MA","America/New_York","gillette-stadium",33,"Gillette Stadium","US","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"1 Patriot Place","02035",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"71","2018-09-06","2018-09-06_11.03.41","2018-10-06T16:00:00","2018-10-06T20:00:00","2018-10-06T12:00:00",FALSE,FALSE,"2018-02-28T15:00:17","South Alabama Jaguars at Georgia Southern Eagles Football",0.59,"","ncaa_football","2018-02-28T00:00:00",FALSE,4281989,FALSE,"South Alabama at Georgia Southern","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989",0.539,"normal",NA,96,NA,46.5,20,28,NA,NA,NA,"Statesboro, GA 30460",5,"Statesboro, GA",0,TRUE,"Allen E. Paulson Stadium","Statesboro","GA","America/New_York","allen-e-paulson-stadium",2352,"Allen E. Paulson Stadium","US","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets",0.41380084,"225 Lanier Drive","30460",-81.7832,32.4488,NA,NA,NA
"72","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:47","Atlanta Falcons at Pittsburgh Steelers",0.901,"","nfl","2018-04-20T00:00:00",FALSE,4347079,FALSE,"Falcons at Steelers","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079",0.94,"normal",NA,6720,152,435.1,931,152,FALSE,"QRCODE","2018-08-24T21:16:40Z","Pittsburgh, PA 15212",13,"Pittsburgh, PA",0,TRUE,"Heinz Field","Pittsburgh","PA","America/New_York","heinz-field",1119,"Heinz Field","US","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"100 Art Rooney Avenue","15212",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"73","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:38","New York Giants at Carolina Panthers",0.911,"","nfl","2018-04-20T00:00:00",FALSE,4347032,FALSE,"Giants at Panthers","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032",0.956,"normal",NA,1696,157,425.28,849,157,FALSE,"QRCODE","2018-08-24T21:15:58Z","Charlotte, NC 28202",10,"Charlotte, NC",0,TRUE,"Bank of America Stadium","Charlotte","NC","America/New_York","bank-of-america-stadium",1122,"Bank of America Stadium","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"800 South Mint Street","28202",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"74","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:37","Green Bay Packers at Detroit Lions",0.911,"","nfl","2018-04-20T00:00:00",FALSE,4347027,FALSE,"Packers at Lions","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027",0.949,"normal",NA,13330,89,327.11,986,89,FALSE,"QRCODE","2018-08-24T21:05:06Z","Detroit, MI 48226",11,"Detroit, MI",0,TRUE,"Ford Field","Detroit","MI","America/Detroit","ford-field",346,"Ford Field","US","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"2000 Brush St.","48226",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"75","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:34","Denver Broncos at New York Jets",0.482,"","sports","2018-04-20T00:00:00",FALSE,4347011,FALSE,"Broncos at Jets","https://seatgeek.com/denver-broncos-at-new-york-jets-tickets/sport/2018-10-07-1-pm/4347011",0.44,"normal",NA,2076,56,190.19,2307,56,FALSE,"QRCODE","2018-09-05T19:53:41Z","East Rutherford, NJ 07073",21,"East Rutherford, NJ",0,TRUE,"MetLife Stadium","East Rutherford","NJ","America/New_York","metlife-stadium",1587,"MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"76","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:40","Miami Dolphins at Cincinnati Bengals",0.867,"","nfl","2018-04-20T00:00:00",FALSE,4347043,FALSE,"Dolphins at Bengals","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043",0.899,"normal",NA,1109,41,137.31,1393,41,FALSE,"QRCODE","2018-08-24T21:16:15Z","Cincinnati, OH 45202",9,"Cincinnati, OH",0,TRUE,"Paul Brown Stadium","Cincinnati","OH","America/New_York","paul-brown-stadium",1124,"Paul Brown Stadium","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"1 Paul Brown Stadium","45202",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"77","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T12:00:00",FALSE,FALSE,"2018-04-20T00:47:28","Jacksonville Jaguars at Kansas City Chiefs",0.868,"","nfl","2018-04-20T00:00:00",FALSE,4346983,FALSE,"Jaguars at Chiefs","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983",0.901,"normal",NA,751,42,148.36,1653,42,FALSE,"QRCODE","2018-08-24T21:03:49Z","Kansas City, MO 64129",10,"Kansas City, MO",0,TRUE,"Arrowhead Stadium","Kansas City","MO","America/Chicago","arrowhead-stadium",1128,"Arrowhead Stadium","US","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"1 Arrowhead Drive","64129",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"78","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:44","Tennessee Titans at Buffalo Bills",0.871,"","nfl","2018-04-20T00:00:00",FALSE,4347063,FALSE,"Titans at Bills","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063",0.902,"normal",NA,6308,63,174.08,2002,63,FALSE,"QRCODE","2018-08-24T21:16:26Z","Orchard Park, NY 14127",8,"Orchard Park, NY",0,TRUE,"New Era Field","Orchard Park","NY","America/New_York","new-era-field",1135,"New Era Field","US","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"1 Bills Drive","14127",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"79","2018-09-06","2018-09-06_11.03.41","2018-10-07T17:00:00","2018-10-07T21:00:00","2018-10-07T13:00:00",FALSE,FALSE,"2018-04-20T00:47:31","Baltimore Ravens at Cleveland Browns",0.866,"","nfl","2018-04-20T00:00:00",FALSE,4346999,FALSE,"Ravens at Browns","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999",0.893,"normal",NA,1178,36,147.42,1849,36,FALSE,"QRCODE","2018-08-24T21:04:01Z","Cleveland, OH 44114",8,"Cleveland, OH",0,TRUE,"FirstEnergy Stadium","Cleveland","OH","America/New_York","firstenergy-stadium-15",1123,"FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"80","2018-09-06","2018-09-06_11.03.41","2018-10-07T20:05:00","2018-10-08T00:05:00","2018-10-07T13:05:00",FALSE,FALSE,"2018-04-20T00:47:52","Oakland Raiders at Los Angeles Chargers",0.922,"","nfl","2018-04-20T00:00:00",FALSE,4347111,FALSE,"Raiders at Chargers","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111",0.971,"normal",NA,6245,235,409.24,596,235,FALSE,"QRCODE","2018-08-24T21:17:06Z","Carson, CA 90746",14,"Carson, CA",0,TRUE,"StubHub Center","Carson","CA","America/Los_Angeles","stubhub-center",52,"StubHub Center","US","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"18400 Avalon Blvd","90746",-118.261,33.8643,NA,NA,NA
"81","2018-09-06","2018-09-06_11.03.41","2018-10-07T20:25:00","2018-10-08T00:25:00","2018-10-07T13:25:00",FALSE,FALSE,"2018-04-20T00:47:53","Arizona Cardinals at San Francisco 49ers",0.892,"","nfl","2018-04-20T00:00:00",FALSE,4347115,FALSE,"Cardinals at 49ers","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",0.934,"normal",NA,3694,68,231.59,1983,68,FALSE,"QRCODE","2018-09-05T19:47:23Z","Santa Clara, CA 95054",13,"Santa Clara, CA",0,TRUE,"Levi's Stadium","Santa Clara","CA","America/Los_Angeles","levi-s-stadium",58670,"Levi's Stadium","US","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"4900 Marie P DeBartolo Way","95054",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"82","2018-09-06","2018-09-06_11.03.41","2018-10-07T20:25:00","2018-10-08T00:25:00","2018-10-07T13:25:00",FALSE,FALSE,"2018-04-20T00:47:56","Los Angeles Rams at Seattle Seahawks",0.89,"","nfl","2018-04-20T00:00:00",FALSE,4347128,FALSE,"Rams at Seahawks","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",0.929,"normal",NA,1900,173,446.04,675,173,FALSE,"QRCODE","2018-08-24T21:19:14Z","Seattle, WA 98134",14,"Seattle, WA",0,TRUE,"CenturyLink Field","Seattle","WA","America/Los_Angeles","centurylink-field",339,"CenturyLink Field","US","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"800 Occidental Ave S","98134",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"83","2018-09-06","2018-09-06_11.03.41","2018-10-07T20:25:00","2018-10-08T00:25:00","2018-10-07T16:25:00",FALSE,FALSE,"2018-04-20T00:47:26","Minnesota Vikings at Philadelphia Eagles",0.914,"","nfl","2018-04-20T00:00:00",FALSE,4346976,FALSE,"Vikings at Eagles","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",0.958,"normal",NA,2066,152,456.5,1690,152,FALSE,"QRCODE","2018-08-24T21:03:38Z","Philadelphia, PA 19148",18,"Philadelphia, PA",0,TRUE,"Lincoln Financial Field","Philadelphia","PA","America/New_York","lincoln-financial-field",330,"Lincoln Financial Field","US","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"1020 Pattison Ave","19148",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"84","2018-09-06","2018-09-06_11.03.41","2018-10-08T00:20:00","2018-10-08T04:20:00","2018-10-07T19:20:00",FALSE,FALSE,"2018-04-20T00:47:36","Dallas Cowboys at Houston Texans",0.927,"","nfl","2018-04-20T00:00:00",FALSE,4347020,FALSE,"Cowboys at Texans","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",0.985,"normal",NA,14119,284,653.63,1478,284,FALSE,"QRCODE","2018-08-24T21:04:53Z","Houston, TX 77054",47,"Houston, TX",0,TRUE,"NRG Stadium","Houston","TX","America/Chicago","nrg-stadium",41,"NRG Stadium","US","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"1 Reliant Park","77054",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"85","2018-09-06","2018-09-06_11.03.41","2018-10-08T20:00:00","2018-10-09T00:00:00","2018-10-08T16:00:00",FALSE,FALSE,"2018-08-03T16:01:06","Baltimore Ravens at A Purple Evening",0.423,"","sports","2018-08-03T00:00:00",FALSE,4474093,FALSE,"Baltimore Ravens at A Purple Evening","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",0.353,"normal",NA,569,NA,244.25,12,76,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z","Baltimore, MD 21230",9,"Baltimore, MD",0,TRUE,"M&T Bank Stadium","Baltimore","MD","America/New_York","m-t-bank-stadium",1121,"M&T Bank Stadium","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"1101 Russell St","21230",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"86","2018-09-06","2018-09-06_11.03.41","2018-10-09T00:15:00","2018-10-09T04:15:00","2018-10-08T19:15:00",FALSE,FALSE,"2018-04-20T00:47:25","Washington Redskins at New Orleans Saints",0.874,"","nfl","2018-04-20T00:00:00",FALSE,4346971,TRUE,"Redskins at Saints","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",0.908,"normal",NA,5941,83,248.59,1417,83,FALSE,"QRCODE","2018-05-29T20:38:55Z","New Orleans, LA 70112",20,"New Orleans, LA",0,TRUE,"Mercedes-Benz Superdome","New Orleans","LA","America/Chicago","mercedes-benz-superdome",128,"Mercedes-Benz Superdome","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"1500 Sugar Bowl Drive","70112",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"87","2018-09-06","2018-09-06_11.03.41","2018-10-12T00:20:00","2018-10-12T04:20:00","2018-10-11T20:20:00",FALSE,FALSE,"2018-04-20T00:47:14","Philadelphia Eagles at New York Giants",0.915,"","nfl","2018-04-20T00:00:00",FALSE,4346917,FALSE,"Eagles at Giants","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",0.974,"normal",NA,123593,136,418.34,1988,136,FALSE,"QRCODE","2018-08-24T21:52:02Z","East Rutherford, NJ 07073",21,"East Rutherford, NJ",0,TRUE,"MetLife Stadium","East Rutherford","NJ","America/New_York","metlife-stadium",1587,"MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"88","2018-09-06","2018-09-06_11.03.41","2018-10-13T17:00:00","2018-10-13T21:00:00","2018-10-13T12:00:00",FALSE,FALSE,"2017-12-21T15:00:36","Alabama State Hornets at South Alabama Jaguars Football",0.526,"","ncaa_football","2017-12-21T00:00:00",FALSE,4192619,FALSE,"Alabama State at South Alabama","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619",0.477,"normal",NA,124,32,52.77,17,32,NA,NA,NA,"Mobile, AL 36604",7,"Mobile, AL",0,TRUE,"Ladd Peebles Stadium","Mobile","AL","America/Chicago","ladd-peebles-stadium",3716,"Ladd Peebles Stadium","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"1621 Virginia St.","36604",-88.0761,30.6748,NA,NA,NA
"89","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,"2018-04-20T00:47:42","Tampa Bay Buccaneers at Atlanta Falcons",0.887,"","nfl","2018-04-20T00:00:00",FALSE,4347051,FALSE,"Buccaneers at Falcons","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",0.927,"normal",NA,11921,71,258.55,1782,71,FALSE,"QRCODE","2018-08-24T21:53:35Z","Atlanta, GA 30313",15,"Atlanta, GA",0,TRUE,"Mercedes-Benz Stadium","Atlanta","GA","America/New_York","mercedes-benz-stadium",419590,"Mercedes-Benz Stadium","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"35 Northside Dr NW","30313",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"90","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,"2018-04-20T00:47:40","Pittsburgh Steelers at Cincinnati Bengals",0.875,"","nfl","2018-04-20T00:00:00",FALSE,4347042,FALSE,"Steelers at Bengals","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",0.921,"normal",NA,1505,68,202.5,903,68,FALSE,"QRCODE","2018-08-24T21:53:35Z","Cincinnati, OH 45202",9,"Cincinnati, OH",0,TRUE,"Paul Brown Stadium","Cincinnati","OH","America/New_York","paul-brown-stadium",1124,"Paul Brown Stadium","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"1 Paul Brown Stadium","45202",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"91","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,"2018-04-20T00:47:22","Indianapolis Colts at New York Jets",0.898,"","nfl","2018-04-20T00:00:00",FALSE,4346961,FALSE,"Colts at Jets","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",0.951,"normal",NA,6040,50,181.25,2103,50,FALSE,"QRCODE","2018-08-24T21:52:02Z","East Rutherford, NJ 07073",21,"East Rutherford, NJ",0,TRUE,"MetLife Stadium","East Rutherford","NJ","America/New_York","metlife-stadium",1587,"MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"92","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,"2018-04-20T00:47:47","Chicago Bears at Miami Dolphins",0.872,"","nfl","2018-04-20T00:00:00",FALSE,4347081,FALSE,"Bears at Dolphins","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081",0.92,"normal",NA,11398,94,327.09,1739,94,FALSE,"QRCODE","2018-08-24T21:53:35Z","Miami Gardens, FL 33056",39,"Miami Gardens, FL",0,TRUE,"Hard Rock Stadium","Miami Gardens","FL","America/New_York","hard-rock-stadium",29,"Hard Rock Stadium","US","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"347 Don Shula Dr.","33056",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"93","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T12:00:00",FALSE,FALSE,"2018-04-20T00:47:36","Buffalo Bills at Houston Texans",0.866,"","nfl","2018-04-20T00:00:00",FALSE,4347019,FALSE,"Bills at Texans","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",0.913,"normal",NA,5735,61,205.24,1992,61,FALSE,"QRCODE","2018-08-24T21:53:35Z","Houston, TX 77054",47,"Houston, TX",0,TRUE,"NRG Stadium","Houston","TX","America/Chicago","nrg-stadium",41,"NRG Stadium","US","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"1 Reliant Park","77054",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"94","2018-09-06","2018-09-06_11.03.41","2018-10-14T17:00:00","2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,FALSE,"2018-04-20T00:47:31","Los Angeles Chargers at Cleveland Browns",0.862,"","nfl","2018-04-20T00:00:00",FALSE,4346998,FALSE,"Chargers at Browns","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",0.898,"normal",NA,6158,32,133.37,2036,31,FALSE,"QRCODE","2018-08-24T21:53:35Z","Cleveland, OH 44114",8,"Cleveland, OH",0,TRUE,"FirstEnergy Stadium","Cleveland","OH","America/New_York","firstenergy-stadium-15",1123,"FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
