"","date","timestamp","datetime_utc","description","id","status","short_title","datetime_local","time_tbd","score","datetime_tbd","announce_date","title","visible_until_utc","is_open","url","created_at","date_tbd","type","popularity","general_admission","lowest_price_good_deals","average_price","listing_count","highest_price","lowest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","name_v2","score_venue","postal_code","city","display_location","id_venue","extended_address","state","address","popularity_venue","has_upcoming_events","country","num_upcoming_events","name","timezone","url_venue","slug","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"66","2018-09-06","2018-09-06_16.00.13","2018-09-30T20:25:00","",4347112,"normal","49ers at Chargers","2018-09-30T13:25:00",FALSE,0.94,FALSE,"2018-04-20T00:00:00","San Francisco 49ers at Los Angeles Chargers","2018-10-01T00:25:00",FALSE,"https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-04-20T00:47:52",FALSE,"nfl",0.896,NA,183,341.72,495,1644,183,"QRCODE","2018-08-24T20:52:20Z",FALSE,"StubHub Center",0.7228164,"90746","Carson","Carson, CA",52,"Carson, CA 90746","CA","18400 Avalon Blvd",0,TRUE,"US",14,"StubHub Center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",33.8643,-118.261,NA,NA,NA
"67","2018-09-06","2018-09-06_16.00.13","2018-09-30T20:25:00","",4346972,"normal","Saints at Giants","2018-09-30T16:25:00",FALSE,0.936,FALSE,"2018-04-20T00:00:00","New Orleans Saints at New York Giants","2018-10-01T00:25:00",FALSE,"https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-04-20T00:47:25",FALSE,"nfl",0.891,NA,130,351.13,1339,2946,130,"QRCODE","2018-08-24T20:47:31Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"68","2018-09-06","2018-09-06_16.00.13","2018-10-01T00:20:00","",4347080,"normal","Ravens at Steelers","2018-09-30T20:20:00",FALSE,0.909,FALSE,"2018-04-20T00:00:00","Baltimore Ravens at Pittsburgh Steelers","2018-10-01T04:20:00",FALSE,"https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-04-20T00:47:47",FALSE,"nfl",0.868,NA,103,374.8,1024,6452,103,"QRCODE","2018-08-24T20:51:27Z",FALSE,"Heinz Field",0.9033526,"15212","Pittsburgh","Pittsburgh, PA",1119,"Pittsburgh, PA 15212","PA","100 Art Rooney Avenue",0,TRUE,"US",13,"Heinz Field","America/New_York","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"69","2018-09-06","2018-09-06_16.00.13","2018-10-02T00:15:00","",4347139,"normal","Chiefs at Broncos","2018-10-01T18:15:00",FALSE,0.879,FALSE,"2018-04-20T00:00:00","Kansas City Chiefs at Denver Broncos","2018-10-02T04:15:00",FALSE,"https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-04-20T01:04:05",FALSE,"nfl",0.845,NA,138,409.13,941,2273,138,"QRCODE","2018-08-24T20:57:25Z",FALSE,"Sports Authority Field at Mile High",0.9028296,"80204","Denver","Denver, CO",1131,"Denver, CO 80204","CO","1701 Bryant St.",0,TRUE,"US",8,"Sports Authority Field at Mile High","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"70","2018-09-06","2018-09-06_16.00.13","2018-10-05T00:20:00","",4347096,"normal","Colts at Patriots","2018-10-04T20:20:00",FALSE,0.928,FALSE,"2018-04-20T00:00:00","Indianapolis Colts at New England Patriots","2018-10-05T04:20:00",FALSE,"https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-04-20T00:47:50",FALSE,"nfl",0.879,NA,176,565.55,1538,3333,176,"QRCODE","2018-08-24T21:03:24Z",FALSE,"Gillette Stadium",0.8983344,"02035","Foxborough","Foxborough, MA",33,"Foxborough, MA 02035","MA","1 Patriot Place",0,TRUE,"US",14,"Gillette Stadium","America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium",42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"71","2018-09-06","2018-09-06_16.00.13","2018-10-06T16:00:00","",4281989,"normal","South Alabama at Georgia Southern","2018-10-06T12:00:00",FALSE,0.539,FALSE,"2018-02-28T00:00:00","South Alabama Jaguars at Georgia Southern Eagles Football","2018-10-06T20:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989","2018-02-28T15:00:17",FALSE,"ncaa_football",0.59,NA,NA,46.5,20,96,28,NA,NA,NA,"Allen E. Paulson Stadium",0.41380084,"30460","Statesboro","Statesboro, GA",2352,"Statesboro, GA 30460","GA","225 Lanier Drive",0,TRUE,"US",5,"Allen E. Paulson Stadium","America/New_York","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","allen-e-paulson-stadium",32.4488,-81.7832,NA,NA,NA
"72","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347079,"normal","Falcons at Steelers","2018-10-07T13:00:00",FALSE,0.909,FALSE,"2018-04-20T00:00:00","Atlanta Falcons at Pittsburgh Steelers","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-04-20T00:47:47",FALSE,"nfl",0.861,NA,153,439.65,920,6736,153,"QRCODE","2018-08-24T21:16:40Z",FALSE,"Heinz Field",0.9033526,"15212","Pittsburgh","Pittsburgh, PA",1119,"Pittsburgh, PA 15212","PA","100 Art Rooney Avenue",0,TRUE,"US",13,"Heinz Field","America/New_York","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"73","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347032,"normal","Giants at Panthers","2018-10-07T13:00:00",FALSE,0.9,FALSE,"2018-04-20T00:00:00","New York Giants at Carolina Panthers","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-04-20T00:47:38",FALSE,"nfl",0.851,NA,161,428.48,836,4754,157,"QRCODE","2018-08-24T21:15:58Z",FALSE,"Bank of America Stadium",0.8968222,"28202","Charlotte","Charlotte, NC",1122,"Charlotte, NC 28202","NC","800 South Mint Street",0,TRUE,"US",10,"Bank of America Stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"74","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347027,"normal","Packers at Lions","2018-10-07T13:00:00",FALSE,0.91,FALSE,"2018-04-20T00:00:00","Green Bay Packers at Detroit Lions","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-04-20T00:47:37",FALSE,"nfl",0.866,NA,86,335.22,988,13379,86,"QRCODE","2018-08-24T21:05:06Z",FALSE,"Ford Field",0.9029952,"48226","Detroit","Detroit, MI",346,"Detroit, MI 48226","MI","2000 Brush St.",0,TRUE,"US",11,"Ford Field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"75","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347011,"normal","Broncos at Jets","2018-10-07T13:00:00",FALSE,0.42,FALSE,"2018-04-20T00:00:00","Denver Broncos at New York Jets","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/denver-broncos-at-new-york-jets-tickets/sport/2018-10-07-1-pm/4347011","2018-04-20T00:47:34",FALSE,"sports",0.427,NA,56,198.94,2324,5325,56,"QRCODE","2018-09-05T19:53:41Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"76","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347043,"normal","Dolphins at Bengals","2018-10-07T13:00:00",FALSE,0.847,FALSE,"2018-04-20T00:00:00","Miami Dolphins at Cincinnati Bengals","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-04-20T00:47:40",FALSE,"nfl",0.808,NA,41,138.12,1414,1109,41,"QRCODE","2018-08-24T21:16:15Z",FALSE,"Paul Brown Stadium",0.86166537,"45202","Cincinnati","Cincinnati, OH",1124,"Cincinnati, OH 45202","OH","1 Paul Brown Stadium",0,TRUE,"US",9,"Paul Brown Stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"77","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4346999,"normal","Ravens at Browns","2018-10-07T13:00:00",FALSE,0.842,FALSE,"2018-04-20T00:00:00","Baltimore Ravens at Cleveland Browns","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-04-20T00:47:31",FALSE,"nfl",0.808,NA,36,149.47,1871,1290,36,"QRCODE","2018-08-24T21:04:01Z",FALSE,"FirstEnergy Stadium",0.86852187,"44114","Cleveland","Cleveland, OH",1123,"Cleveland, OH 44114","OH","100 Alfred Lerner Way",0,TRUE,"US",8,"FirstEnergy Stadium","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"78","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4347063,"normal","Titans at Bills","2018-10-07T13:00:00",FALSE,0.857,FALSE,"2018-04-20T00:00:00","Tennessee Titans at Buffalo Bills","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-04-20T00:47:44",FALSE,"nfl",0.819,NA,67,175.92,2037,6308,67,"QRCODE","2018-08-24T21:16:26Z",FALSE,"New Era Field",0.8815085,"14127","Orchard Park","Orchard Park, NY",1135,"Orchard Park, NY 14127","NY","1 Bills Drive",0,TRUE,"US",8,"New Era Field","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"79","2018-09-06","2018-09-06_16.00.13","2018-10-07T17:00:00","",4346983,"normal","Jaguars at Chiefs","2018-10-07T12:00:00",FALSE,0.872,FALSE,"2018-04-20T00:00:00","Jacksonville Jaguars at Kansas City Chiefs","2018-10-07T21:00:00",FALSE,"https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-04-20T00:47:28",FALSE,"nfl",0.828,NA,44,147.56,1708,758,43,"QRCODE","2018-08-24T21:03:49Z",FALSE,"Arrowhead Stadium",0.8827867,"64129","Kansas City","Kansas City, MO",1128,"Kansas City, MO 64129","MO","1 Arrowhead Drive",0,TRUE,"US",10,"Arrowhead Stadium","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"80","2018-09-06","2018-09-06_16.00.13","2018-10-07T20:05:00","",4347111,"normal","Raiders at Chargers","2018-10-07T13:05:00",FALSE,0.933,FALSE,"2018-04-20T00:00:00","Oakland Raiders at Los Angeles Chargers","2018-10-08T00:05:00",FALSE,"https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-04-20T00:47:52",FALSE,"nfl",0.878,NA,263,413.99,600,6245,263,"QRCODE","2018-08-24T21:17:06Z",FALSE,"StubHub Center",0.7228164,"90746","Carson","Carson, CA",52,"Carson, CA 90746","CA","18400 Avalon Blvd",0,TRUE,"US",14,"StubHub Center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",33.8643,-118.261,NA,NA,NA
"81","2018-09-06","2018-09-06_16.00.13","2018-10-07T20:25:00","",4347115,"normal","Cardinals at 49ers","2018-10-07T13:25:00",FALSE,0.875,FALSE,"2018-04-20T00:00:00","Arizona Cardinals at San Francisco 49ers","2018-10-08T00:25:00",FALSE,"https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-04-20T00:47:53",FALSE,"nfl",0.83,NA,68,235.69,1969,3694,68,"QRCODE","2018-09-05T19:47:23Z",FALSE,"Levi's Stadium",0.95768774,"95054","Santa Clara","Santa Clara, CA",58670,"Santa Clara, CA 95054","CA","4900 Marie P DeBartolo Way",0,TRUE,"US",13,"Levi's Stadium","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"82","2018-09-06","2018-09-06_16.00.13","2018-10-07T20:25:00","",4347128,"normal","Rams at Seahawks","2018-10-07T13:25:00",FALSE,0.896,FALSE,"2018-04-20T00:00:00","Los Angeles Rams at Seattle Seahawks","2018-10-08T00:25:00",FALSE,"https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-04-20T00:47:56",FALSE,"nfl",0.848,NA,173,445.66,672,1900,173,"QRCODE","2018-08-24T21:19:14Z",FALSE,"CenturyLink Field",0.87232786,"98134","Seattle","Seattle, WA",339,"Seattle, WA 98134","WA","800 Occidental Ave S",0,TRUE,"US",14,"CenturyLink Field","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"83","2018-09-06","2018-09-06_16.00.13","2018-10-07T20:25:00","",4346976,"normal","Vikings at Eagles","2018-10-07T16:25:00",FALSE,0.926,FALSE,"2018-04-20T00:00:00","Minnesota Vikings at Philadelphia Eagles","2018-10-08T00:25:00",FALSE,"https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-04-20T00:47:26",FALSE,"nfl",0.875,NA,153,458.3,1725,2224,153,"QRCODE","2018-08-24T21:03:38Z",FALSE,"Lincoln Financial Field",0.90542686,"19148","Philadelphia","Philadelphia, PA",330,"Philadelphia, PA 19148","PA","1020 Pattison Ave",0,TRUE,"US",18,"Lincoln Financial Field","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"84","2018-09-06","2018-09-06_16.00.13","2018-10-08T00:20:00","",4347020,"normal","Cowboys at Texans","2018-10-07T19:20:00",FALSE,0.965,FALSE,"2018-04-20T00:00:00","Dallas Cowboys at Houston Texans","2018-10-08T04:20:00",FALSE,"https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-04-20T00:47:36",FALSE,"nfl",0.898,NA,284,653.24,1477,14119,284,"QRCODE","2018-08-24T21:04:53Z",FALSE,"NRG Stadium",0.8624192,"77054","Houston","Houston, TX",41,"Houston, TX 77054","TX","1 Reliant Park",0,TRUE,"US",47,"NRG Stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"85","2018-09-06","2018-09-06_16.00.13","2018-10-08T20:00:00","",4474093,"normal","Baltimore Ravens at A Purple Evening","2018-10-08T16:00:00",FALSE,0.335,FALSE,"2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening","2018-10-09T00:00:00",FALSE,"https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-08-03T16:01:06",FALSE,"sports",0.367,NA,NA,244.25,12,569,76,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE,"M&T Bank Stadium",0.8927189,"21230","Baltimore","Baltimore, MD",1121,"Baltimore, MD 21230","MD","1101 Russell St",0,TRUE,"US",9,"M&T Bank Stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"86","2018-09-06","2018-09-06_16.00.13","2018-10-09T00:15:00","",4346971,"normal","Redskins at Saints","2018-10-08T19:15:00",FALSE,0.866,FALSE,"2018-04-20T00:00:00","Washington Redskins at New Orleans Saints","2018-10-09T04:15:00",TRUE,"https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-04-20T00:47:25",FALSE,"nfl",0.822,NA,84,275.37,683,2400,84,"QRCODE","2018-05-29T20:38:55Z",FALSE,"Mercedes-Benz Superdome",0.8966978,"70112","New Orleans","New Orleans, LA",128,"New Orleans, LA 70112","LA","1500 Sugar Bowl Drive",0,TRUE,"US",20,"Mercedes-Benz Superdome","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"87","2018-09-06","2018-09-06_16.00.13","2018-10-12T00:20:00","",4346917,"normal","Eagles at Giants","2018-10-11T20:20:00",FALSE,0.939,FALSE,"2018-04-20T00:00:00","Philadelphia Eagles at New York Giants","2018-10-12T04:20:00",FALSE,"https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-04-20T00:47:14",FALSE,"nfl",0.873,NA,136,438.43,1930,123593,136,"QRCODE","2018-08-24T21:52:02Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"88","2018-09-06","2018-09-06_16.00.13","2018-10-13T17:00:00","",4192619,"normal","Alabama State at South Alabama","2018-10-13T12:00:00",FALSE,0.477,FALSE,"2017-12-21T00:00:00","Alabama State Hornets at South Alabama Jaguars Football","2018-10-13T21:00:00",FALSE,"https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","2017-12-21T15:00:36",FALSE,"ncaa_football",0.526,NA,32,52.77,17,124,32,NA,NA,NA,"Ladd Peebles Stadium",0.50177634,"36604","Mobile","Mobile, AL",3716,"Mobile, AL 36604","AL","1621 Virginia St.",0,TRUE,"US",7,"Ladd Peebles Stadium","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"89","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4346961,"normal","Colts at Jets","2018-10-14T13:00:00",FALSE,0.903,FALSE,"2018-04-20T00:00:00","Indianapolis Colts at New York Jets","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-04-20T00:47:22",FALSE,"nfl",0.843,NA,50,187.59,2268,6034,50,"QRCODE","2018-08-24T21:52:02Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"90","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4347042,"normal","Steelers at Bengals","2018-10-14T13:00:00",FALSE,0.873,FALSE,"2018-04-20T00:00:00","Pittsburgh Steelers at Cincinnati Bengals","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-04-20T00:47:40",FALSE,"nfl",0.82,NA,69,203.11,903,1505,69,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Paul Brown Stadium",0.86166537,"45202","Cincinnati","Cincinnati, OH",1124,"Cincinnati, OH 45202","OH","1 Paul Brown Stadium",0,TRUE,"US",9,"Paul Brown Stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"91","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4347051,"normal","Buccaneers at Falcons","2018-10-14T13:00:00",FALSE,0.879,FALSE,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Atlanta Falcons","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-04-20T00:47:42",FALSE,"nfl",0.832,NA,71,258.16,1799,11921,71,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Mercedes-Benz Stadium",0.76958936,"30313","Atlanta","Atlanta, GA",419590,"Atlanta, GA 30313","GA","441 M.L.K. Jr Dr NW",0,TRUE,"US",15,"Mercedes-Benz Stadium","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"92","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4347081,"normal","Bears at Dolphins","2018-10-14T13:00:00",FALSE,0.886,FALSE,"2018-04-20T00:00:00","Chicago Bears at Miami Dolphins","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-04-20T00:47:47",FALSE,"nfl",0.827,NA,94,329.62,1897,11398,94,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Hard Rock Stadium",0.8378203,"33056","Miami Gardens","Miami Gardens, FL",29,"Miami Gardens, FL 33056","FL","347 Don Shula Dr.",0,TRUE,"US",39,"Hard Rock Stadium","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium",25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"93","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4346998,"normal","Chargers at Browns","2018-10-14T13:00:00",FALSE,0.85,FALSE,"2018-04-20T00:00:00","Los Angeles Chargers at Cleveland Browns","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-04-20T00:47:31",FALSE,"nfl",0.807,NA,31,134.57,2053,6158,31,"QRCODE","2018-08-24T21:53:35Z",FALSE,"FirstEnergy Stadium",0.86852187,"44114","Cleveland","Cleveland, OH",1123,"Cleveland, OH 44114","OH","100 Alfred Lerner Way",0,TRUE,"US",8,"FirstEnergy Stadium","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"94","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4347019,"normal","Bills at Texans","2018-10-14T12:00:00",FALSE,0.878,FALSE,"2018-04-20T00:00:00","Buffalo Bills at Houston Texans","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","2018-04-20T00:47:36",FALSE,"nfl",0.82,NA,61,203.03,1982,5735,61,"QRCODE","2018-08-24T21:53:35Z",FALSE,"NRG Stadium",0.8624192,"77054","Houston","Houston, TX",41,"Houston, TX 77054","TX","1 Reliant Park",0,TRUE,"US",47,"NRG Stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"95","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4347145,"normal","Cardinals at Vikings","2018-10-14T12:00:00",FALSE,0.874,FALSE,"2018-04-20T00:00:00","Arizona Cardinals at Minnesota Vikings","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-04-20T01:04:06",FALSE,"nfl",0.828,NA,104,323,1195,1727,104,"QRCODE","2018-08-24T21:53:38Z",FALSE,"U.S. Bank Stadium",0.88524246,"55415","Minneapolis","Minneapolis, MN",218451,"Minneapolis, MN 55415","MN","401 Chicago Avenue",0,TRUE,"US",14,"U.S. Bank Stadium","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"96","2018-09-06","2018-09-06_16.00.13","2018-10-14T17:00:00","",4346942,"normal","Panthers at Redskins","2018-10-14T13:00:00",FALSE,0.916,FALSE,"2018-04-20T00:00:00","Carolina Panthers at Washington Redskins","2018-10-14T21:00:00",FALSE,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-04-20T00:47:18",FALSE,"nfl",0.863,NA,96,231.09,2124,1276,96,"QRCODE","2018-08-24T21:52:02Z",FALSE,"FedEx Field",0.9333444,"20785","Landover","Landover, MD",35,"Landover, MD 20785","MD","1600 Fedex Way",0,TRUE,"US",9,"FedEx Field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"97","2018-09-06","2018-09-06_16.00.13","2018-10-14T19:25:00","",4346991,"normal","Ravens at Titans","2018-10-14T15:25:00",FALSE,0.845,FALSE,"2018-04-20T00:00:00","Baltimore Ravens at Tennessee Titans","2018-10-14T23:25:00",FALSE,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-04-20T00:47:30",FALSE,"nfl",0.795,NA,54,188.55,1099,721,54,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Nissan Stadium",0.8546275,"37213","Nashville","Nashville, TN",1126,"Nashville, TN 37213","TN","1 Titans Way",0,TRUE,"US",16,"Nissan Stadium","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
