"","date","timestamp","description","id","visible_until_utc","datetime_local","date_tbd","status","announce_date","created_at","datetime_utc","short_title","url","time_tbd","popularity","type","title","score","datetime_tbd","is_open","general_admission","listing_count","median_price","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","id_venue","extended_address","country","state","slug","score_venue","city","timezone","num_upcoming_events","has_upcoming_events","display_location","name","url_venue","address","popularity_venue","metro_code","postal_code","name_v2","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"59","2018-09-19","2018-09-19_11.22.19","",4347145,"2018-10-14T21:00:00","2018-10-14T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T01:04:06","2018-10-14T17:00:00","Cardinals at Vikings","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",FALSE,0.864,"nfl","Arizona Cardinals at Minnesota Vikings",0.891,FALSE,FALSE,NA,388,252,691,1194,110,285.1031,104,"2018-08-24T21:53:38Z",FALSE,"QRCODE",218451,"Minneapolis, MN 55415","US","MN","u-s-bank-stadium",0.88524246,"Minneapolis","America/Chicago",13,TRUE,"Minneapolis, MN","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",0,0,"55415","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"60","2018-09-19","2018-09-19_11.22.19","",4346998,"2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:31","2018-10-14T17:00:00","Chargers at Browns","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",FALSE,0.852,"nfl","Los Angeles Chargers at Cleveland Browns",0.873,FALSE,FALSE,NA,822,78,1160,676,34,93.8309,32,"2018-08-24T21:53:35Z",FALSE,"QRCODE",1123,"Cleveland, OH 44114","US","OH","firstenergy-stadium-15",0.86852187,"Cleveland","America/New_York",7,TRUE,"Cleveland, OH","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",0,510,"44114","FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"61","2018-09-19","2018-09-19_11.22.19","",4347019,"2018-10-14T21:00:00","2018-10-14T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:36","2018-10-14T17:00:00","Bills at Texans","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",FALSE,0.86,"nfl","Buffalo Bills at Houston Texans",0.891,FALSE,FALSE,NA,560,165,1057,716,45,196.58571,42,"2018-08-24T21:53:35Z",FALSE,"QRCODE",41,"Houston, TX 77054","US","TX","nrg-stadium",0.8624192,"Houston","America/Chicago",44,TRUE,"Houston, TX","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",0,618,"77054","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"62","2018-09-19","2018-09-19_11.22.19","",4346942,"2018-10-14T21:00:00","2018-10-14T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:18","2018-10-14T17:00:00","Panthers at Redskins","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",FALSE,0.894,"nfl","Carolina Panthers at Washington Redskins",0.929,FALSE,FALSE,NA,541,148,977,890,101,182.30315,99,"2018-08-24T21:52:02Z",FALSE,"QRCODE",35,"Landover, MD 20785","US","MD","fedex-field",0.9333444,"Landover","America/New_York",7,TRUE,"Landover, MD","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",0,511,"20785","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"63","2018-09-19","2018-09-19_11.22.19","",4346991,"2018-10-14T23:25:00","2018-10-14T15:25:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:30","2018-10-14T19:25:00","Ravens at Titans","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",FALSE,0.838,"nfl","Baltimore Ravens at Tennessee Titans",0.858,FALSE,FALSE,NA,401,181,725,720,64,200.99252,60,"2018-08-24T21:53:35Z",FALSE,"QRCODE",1126,"Nashville, TN 37213","US","TN","nissan-stadium",0.8546275,"Nashville","America/New_York",14,TRUE,"Nashville, TN","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",0,659,"37213","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"64","2018-09-19","2018-09-19_11.22.19","",4347138,"2018-10-15T00:05:00","2018-10-14T14:05:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T01:04:04","2018-10-14T20:05:00","Rams at Broncos","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",FALSE,0.861,"nfl","Los Angeles Rams at Denver Broncos",0.884,FALSE,FALSE,NA,114,NA,NA,1193,156,357.39,156,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1131,"Denver, CO 80204","US","CO","sports-authority-field-at-mile-high",0.9028296,"Denver","America/Denver",6,TRUE,"Denver, CO","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",0,751,"80204","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"65","2018-09-19","2018-09-19_11.22.19","",4327923,"2018-10-15T00:25:00","2018-10-14T15:25:00",FALSE,"normal","2018-04-05T00:00:00","2018-04-05T23:08:47","2018-10-14T20:25:00","Jaguars at Cowboys","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",FALSE,0.908,"nfl","Jacksonville Jaguars at Dallas Cowboys",0.948,FALSE,TRUE,NA,2728,257,2137,2570,29,325.17523,29,"2018-04-17T22:02:33Z",FALSE,"QRCODE",4965,"Arlington, TX 76011","US","TX","at-t-stadium",0.9751414,"Arlington","America/Chicago",22,TRUE,"Arlington, TX","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",0,623,"76011","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"66","2018-09-19","2018-09-19_11.22.19","",4347095,"2018-10-15T04:20:00","2018-10-14T20:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:50","2018-10-15T00:20:00","Chiefs at Patriots","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",FALSE,0.889,"nfl","Kansas City Chiefs at New England Patriots",0.928,FALSE,FALSE,NA,171,407,697,1437,238,514.269,198,"2018-08-24T21:53:35Z",FALSE,"QRCODE",33,"Foxborough, MA 02035","US","MA","gillette-stadium",0.8983344,"Foxborough","America/New_York",15,TRUE,"Foxborough, MA","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",0,506,"02035","Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"67","2018-09-19","2018-09-19_11.22.19","",4346914,"2018-10-16T04:15:00","2018-10-15T19:15:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:13","2018-10-16T00:15:00","49ers at Packers","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,0.884,"nfl","San Francisco 49ers at Green Bay Packers",0.924,FALSE,FALSE,NA,130,343,584,1197,181,342.8154,175,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1125,"Green Bay, WI 54304","US","WI","lambeau-field",0.92909414,"Green Bay","America/Chicago",6,TRUE,"Green Bay, WI","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",0,658,"54304","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"68","2018-09-19","2018-09-19_11.22.19","",4347102,"2018-10-19T04:20:00","2018-10-18T17:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:51","2018-10-19T00:20:00","Broncos at Cardinals","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,0.882,"nfl","Denver Broncos at Arizona Cardinals",0.925,FALSE,FALSE,NA,504,133,872,607,55,167.91866,55,"2018-08-24T21:53:38Z",FALSE,"QRCODE",43,"Glendale, AZ 85305","US","AZ","state-farm-stadium",0.93402725,"Glendale","America/Phoenix",10,TRUE,"Glendale, AZ","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",0,753,"85305","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"69","2018-09-19","2018-09-19_11.22.19","",4471322,"2018-10-21T03:30:00","2018-10-20T18:30:00",FALSE,"normal","2018-08-01T00:00:00","2018-08-01T16:01:33","2018-10-20T23:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322",FALSE,0.434,"nfl","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.342,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE",4081,"Jonesboro, AR 72401","US","AR","asu-convocation-center-1",0.5808074,"Jonesboro","America/Chicago",32,TRUE,"Jonesboro, AR","ASU Convocation Center","https://seatgeek.com/venues/asu-convocation-center-1/tickets","217 Olympic Drive",0,734,"72401","ASU Convocation Center",35.8438,-90.6691,NA,NA,NA
"70","2018-09-19","2018-09-19_11.22.19","",4346960,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:22","2018-10-21T17:00:00","Bills at Colts","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,0.839,"nfl","Buffalo Bills at Indianapolis Colts",0.867,FALSE,FALSE,NA,646,84,1007,878,34,108.45201,34,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1130,"Indianapolis, IN 46225","US","IN","lucas-oil-stadium",0.9071682,"Indianapolis","America/Indiana/Indianapolis",12,TRUE,"Indianapolis, IN","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",0,527,"46225","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"71","2018-09-19","2018-09-19_11.22.19","",4347008,"2018-10-21T21:00:00","2018-10-21T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:33","2018-10-21T17:00:00","Patriots at Bears","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,0.908,"nfl","New England Patriots at Chicago Bears",0.963,FALSE,FALSE,NA,84,547,620,123594,281,2058.6904,281,"2018-08-24T21:53:38Z",FALSE,"QRCODE",31,"Chicago, IL 60605","US","IL","soldier-field",0.940013,"Chicago","America/Chicago",10,TRUE,"Chicago, IL","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",0,602,"60605","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"72","2018-09-19","2018-09-19_11.22.19","",4346975,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:26","2018-10-21T17:00:00","Vikings at Jets","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,0.894,"nfl","Minnesota Vikings at New York Jets",0.946,FALSE,FALSE,NA,466,180,949,1062,75,222.2382,75,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1587,"East Rutherford, NJ 07073","US","NJ","metlife-stadium",0.94873494,"East Rutherford","America/New_York",17,TRUE,"East Rutherford, NJ","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",0,501,"07073","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"73","2018-09-19","2018-09-19_11.22.19","",4346931,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:16","2018-10-21T17:00:00","Browns at Buccaneers","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,0.828,"nfl","Cleveland Browns at Tampa Bay Buccaneers",0.863,FALSE,FALSE,NA,20,189,349,605,137,264.55,79,"2018-08-24T21:53:38Z",FALSE,"QRCODE",39,"Tampa, FL 33607","US","FL","raymond-james-stadium",0.86513025,"Tampa","America/New_York",16,TRUE,"Tampa, FL","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",0,539,"33607","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"74","2018-09-19","2018-09-19_11.22.19","",4347084,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:47","2018-10-21T17:00:00","Lions at Dolphins","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,0.851,"nfl","Detroit Lions at Miami Dolphins",0.892,FALSE,FALSE,NA,168,136,955,899,62,151.8988,53,"2018-08-24T21:53:38Z",FALSE,"QRCODE",29,"Miami Gardens, FL 33056","US","FL","hard-rock-stadium",0.8378203,"Miami Gardens","America/New_York",38,TRUE,"Miami Gardens, FL","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",0,528,"33056","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"75","2018-09-19","2018-09-19_11.22.19","",4346948,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:19","2018-10-21T17:00:00","Texans at Jaguars","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",FALSE,0.791,"nfl","Houston Texans at Jacksonville Jaguars",0.813,FALSE,FALSE,NA,620,98,862,588,48,126.17742,54,"2018-08-24T21:53:38Z",FALSE,"QRCODE",5178,"Jacksonville, FL 32202","US","FL","everbank-field",0.83759147,"Jacksonville","America/New_York",9,TRUE,"Jacksonville, FL","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",0,561,"32202","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"76","2018-09-19","2018-09-19_11.22.19","",4346982,"2018-10-21T21:00:00","2018-10-21T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:27","2018-10-21T17:00:00","Bengals at Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,0.854,"nfl","Cincinnati Bengals at Kansas City Chiefs",0.893,FALSE,FALSE,NA,1035,136,1147,604,48,146.67247,48,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1128,"Kansas City, MO 64129","US","MO","arrowhead-stadium",0.8827867,"Kansas City","America/Chicago",9,TRUE,"Kansas City, MO","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",0,616,"64129","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"77","2018-09-19","2018-09-19_11.22.19","",4347036,"2018-10-21T21:00:00","2018-10-21T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:39","2018-10-21T17:00:00","Panthers at Eagles","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,0.88,"nfl","Carolina Panthers at Philadelphia Eagles",0.925,FALSE,FALSE,NA,360,394,927,3680,211,439.3278,152,"2018-08-24T21:53:38Z",FALSE,"QRCODE",330,"Philadelphia, PA 19148","US","PA","lincoln-financial-field",0.90542686,"Philadelphia","America/New_York",17,TRUE,"Philadelphia, PA","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",0,504,"19148","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"78","2018-09-19","2018-09-19_11.22.19","",4347071,"2018-10-22T00:05:00","2018-10-21T16:05:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:45","2018-10-21T20:05:00","Saints at Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,0.837,"nfl","New Orleans Saints at Baltimore Ravens",0.871,FALSE,FALSE,NA,480,127,911,607,57,154.53958,57,"2018-08-24T21:53:38Z",FALSE,"QRCODE",1121,"Baltimore, MD 21230","US","MD","m-t-bank-stadium",0.8927189,"Baltimore","America/New_York",8,TRUE,"Baltimore, MD","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",0,512,"21230","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"79","2018-09-19","2018-09-19_11.22.19","",4346941,"2018-10-22T00:25:00","2018-10-21T16:25:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:18","2018-10-21T20:25:00","Cowboys at Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,0.923,"nfl","Dallas Cowboys at Washington Redskins",0.979,FALSE,FALSE,NA,684,309,1094,1192,186,354.6082,183,"2018-08-24T21:53:38Z",FALSE,"QRCODE",35,"Landover, MD 20785","US","MD","fedex-field",0.9333444,"Landover","America/New_York",7,TRUE,"Landover, MD","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",0,511,"20785","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"80","2018-09-19","2018-09-19_11.22.19","",4347118,"2018-10-22T04:20:00","2018-10-21T17:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:54","2018-10-22T00:20:00","Rams at 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,0.871,"nfl","Los Angeles Rams at San Francisco 49ers",0.918,FALSE,FALSE,NA,832,213,1029,2989,109,250.70312,103,"2018-08-24T21:53:38Z",FALSE,"QRCODE",58670,"Santa Clara, CA 95054","US","CA","levi-s-stadium",0.95768774,"Santa Clara","America/Los_Angeles",13,TRUE,"Santa Clara, CA","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",0,0,"95054","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"81","2018-09-19","2018-09-19_11.22.19","",4347050,"2018-10-23T04:15:00","2018-10-22T20:15:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:42","2018-10-23T00:15:00","Giants at Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,0.882,"nfl","New York Giants at Atlanta Falcons",0.93,FALSE,FALSE,NA,669,285,923,1791,127,316.278,121,"2018-08-24T21:53:38Z",FALSE,"QRCODE",419590,"Atlanta, GA 30313","US","GA","mercedes-benz-stadium",0.76958936,"Atlanta","America/New_York",19,TRUE,"Atlanta, GA","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",0,0,"30313","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"82","2018-09-19","2018-09-19_11.22.19","",4281985,"2018-10-24T04:00:00","2018-10-23T19:00:00",FALSE,"normal","2018-02-28T00:00:00","2018-02-28T15:00:17","2018-10-24T00:00:00","Troy at South Alabama","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,0.378,"ncaa_football","Troy Trojans at South Alabama Jaguars Football",0.275,FALSE,FALSE,NA,25,39,11,93,26,44.6,26,NA,NA,NA,3716,"Mobile, AL 36604","US","AL","ladd-peebles-stadium",0.50177634,"Mobile","America/Chicago",6,TRUE,"Mobile, AL","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",0,686,"36604","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"83","2018-09-19","2018-09-19_11.22.19","",4347018,"2018-10-26T04:20:00","2018-10-25T19:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:36","2018-10-26T00:20:00","Dolphins at Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,0.841,"nfl","Miami Dolphins at Houston Texans",0.891,FALSE,FALSE,NA,484,134,994,715,42,167.03099,42,"2018-08-24T21:53:38Z",FALSE,"QRCODE",41,"Houston, TX 77054","US","TX","nrg-stadium",0.8624192,"Houston","America/Chicago",44,TRUE,"Houston, TX","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",0,618,"77054","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"84","2018-09-19","2018-09-19_11.22.19","",4347041,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:40","2018-10-28T17:00:00","Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,0.822,"nfl","Tampa Bay Buccaneers at Cincinnati Bengals",0.862,FALSE,FALSE,NA,696,NA,NA,332,39,99.16,39,"2018-08-24T21:53:39Z",FALSE,"QRCODE",1124,"Cincinnati, OH 45202","US","OH","paul-brown-stadium",0.86166537,"Cincinnati","America/New_York",7,TRUE,"Cincinnati, OH","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",0,515,"45202","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"85","2018-09-19","2018-09-19_11.22.19","",4347026,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:37","2018-10-28T17:00:00","Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,0.869,"nfl","Seattle Seahawks at Detroit Lions",0.914,FALSE,FALSE,NA,538,138,818,2392,71,166.44238,42,"2018-08-24T21:53:39Z",FALSE,"QRCODE",346,"Detroit, MI 48226","US","MI","ford-field",0.9029952,"Detroit","America/Detroit",11,TRUE,"Detroit, MI","Ford Field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",0,505,"48226","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"86","2018-09-19","2018-09-19_11.22.19","",4346940,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:17","2018-10-28T17:00:00","Redskins at Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,0.874,"nfl","Washington Redskins at New York Giants",0.933,FALSE,FALSE,NA,504,222,969,1497,128,280.04562,125,"2018-08-24T21:53:39Z",FALSE,"QRCODE",1587,"East Rutherford, NJ 07073","US","NJ","metlife-stadium",0.94873494,"East Rutherford","America/New_York",17,TRUE,"East Rutherford, NJ","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",0,501,"07073","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"87","2018-09-19","2018-09-19_11.22.19","",4347070,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:45","2018-10-28T17:00:00","Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,0.842,"nfl","Baltimore Ravens at Carolina Panthers",0.888,FALSE,FALSE,NA,384,167,829,648,87,216.87239,87,"2018-08-24T21:53:39Z",FALSE,"QRCODE",1122,"Charlotte, NC 28202","US","NC","bank-of-america-stadium",0.8968222,"Charlotte","America/New_York",9,TRUE,"Charlotte, NC","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",0,517,"28202","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"88","2018-09-19","2018-09-19_11.22.19","",4347078,"2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:46","2018-10-28T17:00:00","Browns at Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,0.85,"nfl","Cleveland Browns at Pittsburgh Steelers",0.896,FALSE,FALSE,NA,333,241,790,1138,115,287.48047,115,"2018-08-24T21:53:39Z",FALSE,"QRCODE",1119,"Pittsburgh, PA 15212","US","PA","heinz-field",0.9033526,"Pittsburgh","America/New_York",10,TRUE,"Pittsburgh, PA","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",0,508,"15212","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"89","2018-09-19","2018-09-19_11.22.19","",4346981,"2018-10-28T21:00:00","2018-10-28T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:27","2018-10-28T17:00:00","Broncos at Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,0.857,"nfl","Denver Broncos at Kansas City Chiefs",0.908,FALSE,FALSE,NA,932,174,1119,840,85,195.07832,85,"2018-08-24T21:53:39Z",FALSE,"QRCODE",1128,"Kansas City, MO 64129","US","MO","arrowhead-stadium",0.8827867,"Kansas City","America/Chicago",9,TRUE,"Kansas City, MO","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",0,616,"64129","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
