"","date","timestamp","datetime_local","time_tbd","type","announce_date","score","visible_until_utc","id","datetime_utc","status","url","description","date_tbd","datetime_tbd","title","created_at","popularity","is_open","short_title","general_admission","lowest_price","highest_price","lowest_price_good_deals","average_price","visible_listing_count","listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","city","name","display_location","num_upcoming_events","name_v2","address","metro_code","score_venue","id_venue","popularity_venue","has_upcoming_events","slug","url_venue","country","timezone","extended_address","state","postal_code","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"11","2018-10-02","2018-10-02_16.01.32","2018-10-07T13:05:00",FALSE,"nfl","2018-04-20T00:00:00",0.904,"2018-10-08T00:05:00",4347111,"2018-10-07T20:05:00","normal","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","",FALSE,FALSE,"Oakland Raiders at Los Angeles Chargers","2018-04-20T00:47:52",0.931,FALSE,"Raiders at Chargers",NA,162,1198,153,264.04926,309,203,229,"QRCODE","2018-08-24T21:17:06Z",FALSE,"Carson","StubHub Center","Carson, CA",12,"StubHub Center","18400 Avalon Blvd",803,0.7228164,52,0,TRUE,"stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","US","America/Los_Angeles","Carson, CA 90746","CA","90746",33.8643,-118.261,NA,NA,NA
"12","2018-10-02","2018-10-02_16.01.32","2018-10-07T13:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.874,"2018-10-08T00:25:00",4347115,"2018-10-07T20:25:00","normal","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","",FALSE,FALSE,"Arizona Cardinals at San Francisco 49ers","2018-04-20T00:47:53",0.904,FALSE,"Cardinals at 49ers",NA,36,514,36,112.3869,812,672,94,"QRCODE","2018-09-05T19:47:23Z",FALSE,"Santa Clara","Levi's Stadium","Santa Clara, CA",12,"Levi's Stadium","4900 Marie P DeBartolo Way",0,0.95768774,58670,0,TRUE,"levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US","America/Los_Angeles","Santa Clara, CA 95054","CA","95054",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"13","2018-10-02","2018-10-02_16.01.32","2018-10-07T13:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.886,"2018-10-08T00:25:00",4347128,"2018-10-07T20:25:00","normal","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","",FALSE,FALSE,"Los Angeles Rams at Seattle Seahawks","2018-04-20T00:47:56",0.912,FALSE,"Rams at Seahawks",NA,135,757,135,325.48413,259,126,309,"QRCODE","2018-08-24T21:19:14Z",FALSE,"Seattle","CenturyLink Field","Seattle, WA",11,"CenturyLink Field","800 Occidental Ave S",819,0.87232786,339,0,TRUE,"centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","US","America/Los_Angeles","Seattle, WA 98134","WA","98134",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"14","2018-10-02","2018-10-02_16.01.32","2018-10-07T16:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.909,"2018-10-08T00:25:00",4346976,"2018-10-07T20:25:00","normal","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","",FALSE,FALSE,"Minnesota Vikings at Philadelphia Eagles","2018-04-20T00:47:26",0.93,FALSE,"Vikings at Eagles",NA,170,740,145,362.5795,473,195,348,"QRCODE","2018-08-24T21:03:38Z",FALSE,"Philadelphia","Lincoln Financial Field","Philadelphia, PA",14,"Lincoln Financial Field","1020 Pattison Ave",504,0.90542686,330,0,TRUE,"lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US","America/New_York","Philadelphia, PA 19148","PA","19148",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"15","2018-10-02","2018-10-02_16.01.32","2018-10-07T19:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.924,"2018-10-08T04:20:00",4347020,"2018-10-08T00:20:00","normal","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","",FALSE,FALSE,"Dallas Cowboys at Houston Texans","2018-04-20T00:47:36",0.944,FALSE,"Cowboys at Texans",NA,228,1518,228,482.97357,498,265,417,"QRCODE","2018-08-24T21:04:53Z",FALSE,"Houston","NRG Stadium","Houston, TX",44,"NRG Stadium","1 Reliant Park",618,0.8624192,41,0,TRUE,"nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US","America/Chicago","Houston, TX 77054","TX","77054",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"16","2018-10-02","2018-10-02_16.01.32","2018-10-08T16:00:00",FALSE,"sports","2018-08-03T00:00:00",0.364,"2018-10-09T00:00:00",4474093,"2018-10-08T20:00:00","normal","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","",FALSE,FALSE,"Baltimore Ravens at A Purple Evening","2018-08-03T16:01:06",0.549,FALSE,"Baltimore Ravens at A Purple Evening",NA,62,557,NA,237.16667,3,6,244,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE,"Baltimore","M&T Bank Stadium","Baltimore, MD",7,"M&T Bank Stadium","1101 Russell St",512,0.8927189,1121,0,TRUE,"m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","America/New_York","Baltimore, MD 21230","MD","21230",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"17","2018-10-02","2018-10-02_16.01.32","2018-10-08T19:15:00",FALSE,"nfl","2018-04-20T00:00:00",0.858,"2018-10-09T04:15:00",4346971,"2018-10-09T00:15:00","normal","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","",FALSE,FALSE,"Washington Redskins at New Orleans Saints","2018-04-20T00:47:25",0.885,TRUE,"Redskins at Saints",NA,72,1200,72,222.5621,1310,1409,206,"QRCODE","2018-05-29T20:38:55Z",FALSE,"New Orleans","Mercedes-Benz Superdome","New Orleans, LA",16,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",622,0.8966978,128,0,TRUE,"mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","America/Chicago","New Orleans, LA 70112","LA","70112",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"18","2018-10-02","2018-10-02_16.01.32","2018-10-11T20:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.915,"2018-10-12T04:20:00",4346917,"2018-10-12T00:20:00","normal","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","",FALSE,FALSE,"Philadelphia Eagles at New York Giants","2018-04-20T00:47:14",0.912,FALSE,"Eagles at Giants",NA,133,1519,133,311.2904,605,458,236,"QRCODE","2018-08-24T21:52:02Z",FALSE,"East Rutherford","MetLife Stadium","East Rutherford, NJ",15,"MetLife Stadium","1 MetLife Stadium Drive",501,0.94873494,1587,0,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US","America/New_York","East Rutherford, NJ 07073","NJ","07073",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"19","2018-10-02","2018-10-02_16.01.32","2018-10-13T16:00:00",FALSE,"ncaa_football","2017-12-21T00:00:00",0.487,"2018-10-14T01:00:00",4192619,"2018-10-13T21:00:00","normal","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","",FALSE,FALSE,"Alabama State Hornets at South Alabama Jaguars Football","2017-12-21T15:00:36",0.598,FALSE,"Alabama State at South Alabama",NA,19,74,19,41.77778,4,9,48,NA,NA,NA,"Mobile","Ladd Peebles Stadium","Mobile, AL",5,"Ladd Peebles Stadium","1621 Virginia St.",686,0.50177634,3716,0,TRUE,"ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US","America/Chicago","Mobile, AL 36604","AL","36604",30.6748,-88.0761,NA,NA,NA
"20","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.878,"2018-10-14T21:00:00",4347051,"2018-10-14T17:00:00","normal","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","",FALSE,FALSE,"Tampa Bay Buccaneers at Atlanta Falcons","2018-04-20T00:47:42",0.872,FALSE,"Buccaneers at Falcons",NA,73,880,73,195.3634,964,787,175,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Atlanta","Mercedes-Benz Stadium","Atlanta, GA",19,"Mercedes-Benz Stadium","35 Northside Dr NW",0,0.76958936,419590,0,TRUE,"mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","America/New_York","Atlanta, GA 30313","GA","30313",33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"21","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.877,"2018-10-14T21:00:00",4347042,"2018-10-14T17:00:00","normal","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","",FALSE,FALSE,"Pittsburgh Steelers at Cincinnati Bengals","2018-04-20T00:47:40",0.876,FALSE,"Steelers at Bengals",NA,111,1166,111,209.70683,593,307,194,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Cincinnati","Paul Brown Stadium","Cincinnati, OH",7,"Paul Brown Stadium","1 Paul Brown Stadium",515,0.86166537,1124,0,TRUE,"paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US","America/New_York","Cincinnati, OH 45202","OH","45202",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"22","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.909,"2018-10-14T21:00:00",4346961,"2018-10-14T17:00:00","normal","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","",FALSE,FALSE,"Indianapolis Colts at New York Jets","2018-04-20T00:47:22",0.9,FALSE,"Colts at Jets",NA,41,905,39,154.75783,1056,735,131,"QRCODE","2018-08-24T21:52:02Z",FALSE,"East Rutherford","MetLife Stadium","East Rutherford, NJ",15,"MetLife Stadium","1 MetLife Stadium Drive",501,0.94873494,1587,0,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US","America/New_York","East Rutherford, NJ 07073","NJ","07073",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"23","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.875,"2018-10-14T21:00:00",4347081,"2018-10-14T17:00:00","normal","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","",FALSE,FALSE,"Chicago Bears at Miami Dolphins","2018-04-20T00:47:47",0.873,FALSE,"Bears at Dolphins",NA,97,11357,84,313.725,792,120,202,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Miami Gardens","Hard Rock Stadium","Miami Gardens, FL",35,"Hard Rock Stadium","347 Don Shula Dr.",528,0.8378203,29,0,TRUE,"hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US","America/New_York","Miami Gardens, FL 33056","FL","33056",25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"24","2018-10-02","2018-10-02_16.01.32","2018-10-14T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.86,"2018-10-14T21:00:00",4347019,"2018-10-14T17:00:00","normal","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","",FALSE,FALSE,"Buffalo Bills at Houston Texans","2018-04-20T00:47:36",0.861,FALSE,"Bills at Texans",NA,44,544,44,166.79834,837,600,146,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Houston","NRG Stadium","Houston, TX",44,"NRG Stadium","1 Reliant Park",618,0.8624192,41,0,TRUE,"nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US","America/Chicago","Houston, TX 77054","TX","77054",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"25","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.905,"2018-10-14T21:00:00",4346942,"2018-10-14T17:00:00","normal","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","",FALSE,FALSE,"Carolina Panthers at Washington Redskins","2018-04-20T00:47:18",0.899,FALSE,"Panthers at Redskins",NA,93,770,89,166.51521,813,559,143,"QRCODE","2018-08-24T21:52:02Z",FALSE,"Landover","FedEx Field","Landover, MD",6,"FedEx Field","1600 Fedex Way",511,0.9333444,35,0,TRUE,"fedex-field","https://seatgeek.com/venues/fedex-field/tickets","US","America/New_York","Landover, MD 20785","MD","20785",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"26","2018-10-02","2018-10-02_16.01.32","2018-10-14T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.848,"2018-10-14T21:00:00",4346998,"2018-10-14T17:00:00","normal","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","",FALSE,FALSE,"Los Angeles Chargers at Cleveland Browns","2018-04-20T00:47:31",0.853,FALSE,"Chargers at Browns",NA,73,675,73,135.2758,641,649,109,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Cleveland","FirstEnergy Stadium","Cleveland, OH",6,"FirstEnergy Stadium","100 Alfred Lerner Way",510,0.86852187,1123,0,TRUE,"firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","America/New_York","Cleveland, OH 44114","OH","44114",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"27","2018-10-02","2018-10-02_16.01.32","2018-10-14T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.871,"2018-10-14T21:00:00",4347145,"2018-10-14T17:00:00","normal","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","",FALSE,FALSE,"Arizona Cardinals at Minnesota Vikings","2018-04-20T01:04:06",0.868,FALSE,"Cardinals at Vikings",NA,109,992,106,289.7108,487,408,241,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Minneapolis","U.S. Bank Stadium","Minneapolis, MN",15,"U.S. Bank Stadium","900 South 5th Street",0,0.88524246,218451,0,TRUE,"u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","America/Chicago","Minneapolis, MN 55415","MN","55415",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"28","2018-10-02","2018-10-02_16.01.32","2018-10-14T15:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.833,"2018-10-14T23:25:00",4346991,"2018-10-14T19:25:00","normal","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","",FALSE,FALSE,"Baltimore Ravens at Tennessee Titans","2018-04-20T00:47:30",0.842,FALSE,"Ravens at Titans",NA,75,633,69,209.8373,442,295,194,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Nashville","Nissan Stadium","Nashville, TN",16,"Nissan Stadium","1 Titans Way",659,0.8546275,1126,0,TRUE,"nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US","America/New_York","Nashville, TN 37213","TN","37213",36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"29","2018-10-02","2018-10-02_16.01.32","2018-10-14T14:05:00",FALSE,"nfl","2018-04-20T00:00:00",0.867,"2018-10-15T00:05:00",4347138,"2018-10-14T20:05:00","normal","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","",FALSE,FALSE,"Los Angeles Rams at Denver Broncos","2018-04-20T01:04:04",0.867,FALSE,"Rams at Broncos",NA,286,507,159,396.5,527,2,286,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Denver","Sports Authority Field at Mile High","Denver, CO",6,"Sports Authority Field at Mile High","1701 Bryant Street",751,0.9028296,1131,0,TRUE,"sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","America/Denver","Denver, CO 80204","CO","80204",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"30","2018-10-02","2018-10-02_16.01.32","2018-10-14T15:25:00",FALSE,"nfl","2018-04-05T00:00:00",0.928,"2018-10-15T00:25:00",4327923,"2018-10-14T20:25:00","normal","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","",FALSE,FALSE,"Jacksonville Jaguars at Dallas Cowboys","2018-04-05T23:08:47",0.911,TRUE,"Jaguars at Cowboys",NA,NA,2570,NA,305.72632,1866,2353,250,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington","AT&T Stadium","Arlington, TX",23,"AT&T Stadium","1 AT&T Way",623,0.9751414,4965,0,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US","America/Chicago","Arlington, TX 76011","TX","76011",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"31","2018-10-02","2018-10-02_16.01.32","2018-10-14T20:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.905,"2018-10-15T04:20:00",4347095,"2018-10-15T00:20:00","normal","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","",FALSE,FALSE,"Kansas City Chiefs at New England Patriots","2018-04-20T00:47:50",0.89,FALSE,"Chiefs at Patriots",NA,212,1014,177,444.2867,477,143,363,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Foxborough","Gillette Stadium","Foxborough, MA",14,"Gillette Stadium","1 Patriot Place",506,0.8983344,33,0,TRUE,"gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US","America/New_York","Foxborough, MA 02035","MA","02035",42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"32","2018-10-02","2018-10-02_16.01.32","2018-10-15T19:15:00",FALSE,"nfl","2018-04-20T00:00:00",0.901,"2018-10-16T04:15:00",4346914,"2018-10-16T00:15:00","normal","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","",FALSE,FALSE,"San Francisco 49ers at Green Bay Packers","2018-04-20T00:47:13",0.886,FALSE,"49ers at Packers",NA,165,1107,155,289.79605,429,152,261,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Green Bay","Lambeau Field","Green Bay, WI",5,"Lambeau Field","1265 Lombardi Avenue",658,0.92909414,1125,0,TRUE,"lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","US","America/Chicago","Green Bay, WI 54304","WI","54304",44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"33","2018-10-02","2018-10-02_16.01.32","2018-10-18T17:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.9,"2018-10-19T04:20:00",4347102,"2018-10-19T00:20:00","normal","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","",FALSE,FALSE,"Denver Broncos at Arizona Cardinals","2018-04-20T00:47:51",0.879,FALSE,"Broncos at Cardinals",NA,49,601,49,170.88419,708,449,136,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Glendale","State Farm Stadium","Glendale, AZ",9,"State Farm Stadium","1 Cardinals Drive",753,0.93402725,43,0,TRUE,"state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US","America/Phoenix","Glendale, AZ 85305","AZ","85305",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"34","2018-10-02","2018-10-02_16.01.32","2018-10-20T18:30:00",FALSE,"sports","2018-08-01T00:00:00",0.352,"2018-10-21T03:30:00",4471322,"2018-10-20T23:30:00","normal","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","",FALSE,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T16:01:33",0.471,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Jonesboro","ASU Convocation Center","Jonesboro, AR",42,"ASU Convocation Center","217 Olympic Drive",734,0.5808074,4081,0,TRUE,"asu-convocation-center-1","https://seatgeek.com/venues/asu-convocation-center-1/tickets","US","America/Chicago","Jonesboro, AR 72401","AR","72401",35.8438,-90.6691,NA,NA,NA
"35","2018-10-02","2018-10-02_16.01.32","2018-10-21T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.939,"2018-10-21T21:00:00",4347008,"2018-10-21T17:00:00","normal","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","",FALSE,FALSE,"New England Patriots at Chicago Bears","2018-04-20T00:47:33",0.904,FALSE,"Patriots at Bears",NA,353,1332,353,671.05634,452,71,631,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Chicago","Soldier Field","Chicago, IL",8,"Soldier Field","1410 S. Museum Campus Drive",602,0.940013,31,0,TRUE,"soldier-field","https://seatgeek.com/venues/soldier-field/tickets","US","America/Chicago","Chicago, IL 60605","IL","60605",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
