"","date","timestamp","description","datetime_utc","score","announce_date","title","date_tbd","created_at","id","type","popularity","url","datetime_tbd","is_open","time_tbd","short_title","datetime_local","status","visible_until_utc","general_admission","lowest_price","highest_price","listing_count","lowest_price_good_deals","average_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","id_venue","address","url_venue","score_venue","slug","postal_code","has_upcoming_events","num_upcoming_events","popularity_venue","name","timezone","display_location","extended_address","city","name_v2","state","country","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"61","2018-09-04","2018-09-04_16.00.15","","2018-09-30T17:00:00",0.974,"2018-04-05T00:00:00","Detroit Lions at Dallas Cowboys",FALSE,"2018-04-05T23:08:47",4327924,"nfl",0.943,"https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924",FALSE,TRUE,FALSE,"Lions at Cowboys","2018-09-30T12:00:00","normal","2018-09-30T21:00:00",NA,NA,2097,2688,NA,301.37,"QRCODE",FALSE,"2018-04-17T22:02:33Z",4965,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"at-t-stadium","76011",TRUE,25,0,"AT&T Stadium","America/Chicago","Arlington, TX","Arlington, TX 76011","Arlington","AT&T Stadium","TX","US",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"62","2018-09-04","2018-09-04_16.00.15","","2018-09-30T17:00:00",0.924,"2018-04-20T00:00:00","Cincinnati Bengals at Atlanta Falcons",FALSE,"2018-04-20T00:47:42",4347052,"nfl",0.905,"https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052",FALSE,FALSE,FALSE,"Bengals at Falcons","2018-09-30T13:00:00","normal","2018-09-30T21:00:00",NA,64,11837,1615,64,259.25,"QRCODE",FALSE,"2018-08-23T20:14:46Z",419590,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"mercedes-benz-stadium","30313",TRUE,15,0,"Mercedes-Benz Stadium","America/New_York","Atlanta, GA","Atlanta, GA 30313","Atlanta","Mercedes-Benz Stadium","GA","US",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"63","2018-09-04","2018-09-04_16.00.15","","2018-09-30T17:00:00",0.956,"2018-04-20T00:00:00","Miami Dolphins at New England Patriots",FALSE,"2018-04-20T00:47:49",4347092,"nfl",0.929,"https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092",FALSE,FALSE,FALSE,"Dolphins at Patriots","2018-09-30T13:00:00","normal","2018-09-30T21:00:00",NA,273,2281,1382,273,691.84,"QRCODE",FALSE,"2018-08-24T20:51:36Z",33,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"gillette-stadium","02035",TRUE,14,0,"Gillette Stadium","America/New_York","Foxborough, MA","Foxborough, MA 02035","Foxborough","Gillette Stadium","MA","US",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"64","2018-09-04","2018-09-04_16.00.15","","2018-09-30T20:05:00",0.935,"2018-04-20T00:00:00","Seattle Seahawks at Arizona Cardinals",FALSE,"2018-04-20T00:47:51",4347103,"nfl",0.912,"https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-university-of-phoenix-stadium/nfl/4347103",FALSE,FALSE,FALSE,"Seahawks at Cardinals","2018-09-30T13:05:00","normal","2018-10-01T00:05:00",NA,56,6034,1592,56,177.95,"NONE",FALSE,"2015-12-21T17:26:05Z",43,"1 Cardinals Drive","https://seatgeek.com/venues/university-of-phoenix-stadium/tickets",0.93402725,"university-of-phoenix-stadium","85305",TRUE,11,0,"University of Phoenix Stadium","America/Phoenix","Glendale, AZ","Glendale, AZ 85305","Glendale","University of Phoenix Stadium","AZ","US",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"65","2018-09-04","2018-09-04_16.00.15","","2018-09-30T20:05:00",0.882,"2018-04-20T00:00:00","Cleveland Browns at Oakland Raiders",FALSE,"2018-04-20T01:04:25",4347154,"nfl",0.872,"https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154",FALSE,FALSE,FALSE,"Browns at Raiders","2018-09-30T13:05:00","normal","2018-10-01T00:05:00",NA,87,1867,1199,87,212.72,"QRCODE",FALSE,"2018-08-24T20:56:48Z",14,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"oakland-alameda-county-coliseum","94621",TRUE,32,0,"Oakland-Alameda County Coliseum","America/Los_Angeles","Oakland, CA","Oakland, CA 94621","Oakland","Oakland-Alameda County Coliseum","CA","US",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"66","2018-09-04","2018-09-04_16.00.15","","2018-09-30T20:25:00",0.948,"2018-04-20T00:00:00","San Francisco 49ers at Los Angeles Chargers",FALSE,"2018-04-20T00:47:52",4347112,"nfl",0.921,"https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112",FALSE,FALSE,FALSE,"49ers at Chargers","2018-09-30T13:25:00","normal","2018-10-01T00:25:00",NA,206,1198,535,206,343.19,"QRCODE",FALSE,"2018-08-24T20:52:20Z",52,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"stubhub-center","90746",TRUE,14,0,"StubHub Center","America/Los_Angeles","Carson, CA","Carson, CA 90746","Carson","StubHub Center","CA","US",-118.261,33.8643,NA,NA,NA
"67","2018-09-04","2018-09-04_16.00.15","","2018-09-30T20:25:00",0.955,"2018-04-20T00:00:00","New Orleans Saints at New York Giants",FALSE,"2018-04-20T00:47:25",4346972,"nfl",0.925,"https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972",FALSE,FALSE,FALSE,"Saints at Giants","2018-09-30T16:25:00","normal","2018-10-01T00:25:00",NA,126,2957,1390,126,354.27,"QRCODE",FALSE,"2018-08-24T20:47:31Z",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"metlife-stadium","07073",TRUE,21,0,"MetLife Stadium","America/New_York","East Rutherford, NJ","East Rutherford, NJ 07073","East Rutherford","MetLife Stadium","NJ","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"68","2018-09-04","2018-09-04_16.00.15","","2018-10-01T00:20:00",0.925,"2018-04-20T00:00:00","Baltimore Ravens at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:47",4347080,"nfl",0.903,"https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080",FALSE,FALSE,FALSE,"Ravens at Steelers","2018-09-30T20:20:00","normal","2018-10-01T04:20:00",NA,111,6452,1114,111,366.72,"QRCODE",FALSE,"2018-08-24T20:51:27Z",1119,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"heinz-field","15212",TRUE,13,0,"Heinz Field","America/New_York","Pittsburgh, PA","Pittsburgh, PA 15212","Pittsburgh","Heinz Field","PA","US",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"69","2018-09-04","2018-09-04_16.00.15","","2018-10-02T00:15:00",0.91,"2018-04-20T00:00:00","Kansas City Chiefs at Denver Broncos",FALSE,"2018-04-20T01:04:05",4347139,"nfl",0.892,"https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139",FALSE,FALSE,FALSE,"Chiefs at Broncos","2018-10-01T18:15:00","normal","2018-10-02T04:15:00",NA,138,2282,968,138,406.22,"QRCODE",FALSE,"2018-08-24T20:57:25Z",1131,"1701 Bryant St.","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"sports-authority-field-at-mile-high","80204",TRUE,8,0,"Sports Authority Field at Mile High","America/Denver","Denver, CO","Denver, CO 80204","Denver","Sports Authority Field at Mile High","CO","US",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"70","2018-09-04","2018-09-04_16.00.15","","2018-10-05T00:20:00",0.96,"2018-04-20T00:00:00","Indianapolis Colts at New England Patriots",FALSE,"2018-04-20T00:47:50",4347096,"nfl",0.924,"https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096",FALSE,FALSE,FALSE,"Colts at Patriots","2018-10-04T20:20:00","normal","2018-10-05T04:20:00",NA,162,3333,1534,162,554.41,"QRCODE",FALSE,"2018-08-24T21:03:24Z",33,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"gillette-stadium","02035",TRUE,14,0,"Gillette Stadium","America/New_York","Foxborough, MA","Foxborough, MA 02035","Foxborough","Gillette Stadium","MA","US",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"71","2018-09-04","2018-09-04_16.00.15","","2018-10-06T16:00:00",0.443,"2018-02-28T00:00:00","South Alabama Jaguars at Georgia Southern Eagles Football",FALSE,"2018-02-28T15:00:17",4281989,"ncaa_football",0.539,"https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989",FALSE,FALSE,FALSE,"South Alabama at Georgia Southern","2018-10-06T12:00:00","normal","2018-10-06T20:00:00",NA,28,96,20,NA,46.6,NA,NA,NA,2352,"225 Lanier Drive","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets",0.41380084,"allen-e-paulson-stadium","30460",TRUE,5,0,"Allen E. Paulson Stadium","America/New_York","Statesboro, GA","Statesboro, GA 30460","Statesboro","Allen E. Paulson Stadium","GA","US",-81.7832,32.4488,NA,NA,NA
"72","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.93,"2018-04-20T00:00:00","Atlanta Falcons at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:47",4347079,"nfl",0.901,"https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079",FALSE,FALSE,FALSE,"Falcons at Steelers","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,161,6720,943,161,433.6,"QRCODE",FALSE,"2018-08-24T21:16:40Z",1119,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"heinz-field","15212",TRUE,13,0,"Heinz Field","America/New_York","Pittsburgh, PA","Pittsburgh, PA 15212","Pittsburgh","Heinz Field","PA","US",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"73","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.937,"2018-04-20T00:00:00","Green Bay Packers at Detroit Lions",FALSE,"2018-04-20T00:47:37",4347027,"nfl",0.908,"https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027",FALSE,FALSE,FALSE,"Packers at Lions","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,89,14928,925,89,369.45,"QRCODE",FALSE,"2018-08-24T21:05:06Z",346,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"ford-field","48226",TRUE,11,0,"Ford Field","America/Detroit","Detroit, MI","Detroit, MI 48226","Detroit","Ford Field","MI","US",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"74","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.938,"2018-04-20T00:00:00","New York Giants at Carolina Panthers",FALSE,"2018-04-20T00:47:38",4347032,"nfl",0.904,"https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032",FALSE,FALSE,FALSE,"Giants at Panthers","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,157,123594,911,157,574.44,"QRCODE",FALSE,"2018-08-24T21:15:58Z",1122,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"bank-of-america-stadium","28202",TRUE,10,0,"Bank of America Stadium","America/New_York","Charlotte, NC","Charlotte, NC 28202","Charlotte","Bank of America Stadium","NC","US",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"75","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.453,"2018-04-20T00:00:00","Denver Broncos at New York Jets",FALSE,"2018-04-20T00:47:34",4347011,"sports",0.522,"https://seatgeek.com/denver-broncos-at-new-york-jets-tickets/sport/2018-10-07-1-pm/4347011",FALSE,FALSE,FALSE,"Broncos at Jets","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,56,1864,2323,56,196.74,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"metlife-stadium","07073",TRUE,21,0,"MetLife Stadium","America/New_York","East Rutherford, NJ","East Rutherford, NJ 07073","East Rutherford","MetLife Stadium","NJ","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"76","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.878,"2018-04-20T00:00:00","Miami Dolphins at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",4347043,"nfl",0.86,"https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043",FALSE,FALSE,FALSE,"Dolphins at Bengals","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,40,1114,1420,40,139.22,"QRCODE",FALSE,"2018-08-24T21:16:15Z",1124,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"paul-brown-stadium","45202",TRUE,9,0,"Paul Brown Stadium","America/New_York","Cincinnati, OH","Cincinnati, OH 45202","Cincinnati","Paul Brown Stadium","OH","US",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"77","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.887,"2018-04-20T00:00:00","Tennessee Titans at Buffalo Bills",FALSE,"2018-04-20T00:47:44",4347063,"nfl",0.869,"https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063",FALSE,FALSE,FALSE,"Titans at Bills","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,63,6333,2059,63,177.62,"QRCODE",FALSE,"2018-08-24T21:16:26Z",1135,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"new-era-field","14127",TRUE,8,0,"New Era Field","America/New_York","Orchard Park, NY","Orchard Park, NY 14127","Orchard Park","New Era Field","NY","US",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"78","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.884,"2018-04-20T00:00:00","Baltimore Ravens at Cleveland Browns",FALSE,"2018-04-20T00:47:31",4346999,"nfl",0.867,"https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999",FALSE,FALSE,FALSE,"Ravens at Browns","2018-10-07T13:00:00","normal","2018-10-07T21:00:00",NA,37,1178,2324,37,147.7,"QRCODE",FALSE,"2018-08-24T21:04:01Z",1123,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"firstenergy-stadium-15","44114",TRUE,8,0,"FirstEnergy Stadium","America/New_York","Cleveland, OH","Cleveland, OH 44114","Cleveland","FirstEnergy Stadium","OH","US",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"79","2018-09-04","2018-09-04_16.00.15","","2018-10-07T17:00:00",0.898,"2018-04-20T00:00:00","Jacksonville Jaguars at Kansas City Chiefs",FALSE,"2018-04-20T00:47:28",4346983,"nfl",0.875,"https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983",FALSE,FALSE,FALSE,"Jaguars at Chiefs","2018-10-07T12:00:00","normal","2018-10-07T21:00:00",NA,41,761,1899,41,149.86,"QRCODE",FALSE,"2018-08-24T21:03:49Z",1128,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"arrowhead-stadium","64129",TRUE,10,0,"Arrowhead Stadium","America/Chicago","Kansas City, MO","Kansas City, MO 64129","Kansas City","Arrowhead Stadium","MO","US",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"80","2018-09-04","2018-09-04_16.00.15","","2018-10-07T20:05:00",0.949,"2018-04-20T00:00:00","Oakland Raiders at Los Angeles Chargers",FALSE,"2018-04-20T00:47:52",4347111,"nfl",0.912,"https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111",FALSE,FALSE,FALSE,"Raiders at Chargers","2018-10-07T13:05:00","normal","2018-10-08T00:05:00",NA,258,6245,637,258,417.81,"QRCODE",FALSE,"2018-08-24T21:17:06Z",52,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"stubhub-center","90746",TRUE,14,0,"StubHub Center","America/Los_Angeles","Carson, CA","Carson, CA 90746","Carson","StubHub Center","CA","US",-118.261,33.8643,NA,NA,NA
"81","2018-09-04","2018-09-04_16.00.15","","2018-10-07T20:25:00",0.93,"2018-04-20T00:00:00","Arizona Cardinals at San Francisco 49ers",FALSE,"2018-04-20T00:47:53",4347115,"nfl",0.897,"https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115",FALSE,FALSE,FALSE,"Cardinals at 49ers","2018-10-07T13:25:00","normal","2018-10-08T00:25:00",NA,67,3694,1947,67,244.71,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z",58670,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"levi-s-stadium","95054",TRUE,13,0,"Levi's Stadium","America/Los_Angeles","Santa Clara, CA","Santa Clara, CA 95054","Santa Clara","Levi's Stadium","CA","US",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"82","2018-09-04","2018-09-04_16.00.15","","2018-10-07T20:25:00",0.921,"2018-04-20T00:00:00","Los Angeles Rams at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",4347128,"nfl",0.892,"https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",FALSE,FALSE,FALSE,"Rams at Seahawks","2018-10-07T13:25:00","normal","2018-10-08T00:25:00",NA,173,1908,712,173,440.47,"QRCODE",FALSE,"2018-08-24T21:19:14Z",339,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"centurylink-field","98134",TRUE,14,0,"CenturyLink Field","America/Los_Angeles","Seattle, WA","Seattle, WA 98134","Seattle","CenturyLink Field","WA","US",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"83","2018-09-04","2018-09-04_16.00.15","","2018-10-07T20:25:00",0.954,"2018-04-20T00:00:00","Minnesota Vikings at Philadelphia Eagles",FALSE,"2018-04-20T00:47:26",4346976,"nfl",0.918,"https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",FALSE,FALSE,FALSE,"Vikings at Eagles","2018-10-07T16:25:00","normal","2018-10-08T00:25:00",NA,152,2074,1664,152,468.37,"QRCODE",FALSE,"2018-08-24T21:03:38Z",330,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"lincoln-financial-field","19148",TRUE,18,0,"Lincoln Financial Field","America/New_York","Philadelphia, PA","Philadelphia, PA 19148","Philadelphia","Lincoln Financial Field","PA","US",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"84","2018-09-04","2018-09-04_16.00.15","","2018-10-08T00:20:00",0.978,"2018-04-20T00:00:00","Dallas Cowboys at Houston Texans",FALSE,"2018-04-20T00:47:36",4347020,"nfl",0.927,"https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",FALSE,FALSE,FALSE,"Cowboys at Texans","2018-10-07T19:20:00","normal","2018-10-08T04:20:00",NA,284,12062,1497,284,638.6,"QRCODE",FALSE,"2018-08-24T21:04:53Z",41,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"nrg-stadium","77054",TRUE,47,0,"NRG Stadium","America/Chicago","Houston, TX","Houston, TX 77054","Houston","NRG Stadium","TX","US",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"85","2018-09-04","2018-09-04_16.00.15","","2018-10-08T20:00:00",0.351,"2018-08-03T00:00:00","Baltimore Ravens at A Purple Evening",FALSE,"2018-08-03T16:01:06",4474093,"sports",0.449,"https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",FALSE,FALSE,FALSE,"Baltimore Ravens at A Purple Evening","2018-10-08T16:00:00","normal","2018-10-09T00:00:00",NA,78,569,12,NA,245.33,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z",1121,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"m-t-bank-stadium","21230",TRUE,9,0,"M&T Bank Stadium","America/New_York","Baltimore, MD","Baltimore, MD 21230","Baltimore","M&T Bank Stadium","MD","US",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"86","2018-09-04","2018-09-04_16.00.15","","2018-10-09T00:15:00",0.892,"2018-04-20T00:00:00","Washington Redskins at New Orleans Saints",FALSE,"2018-04-20T00:47:25",4346971,"nfl",0.868,"https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",FALSE,TRUE,FALSE,"Redskins at Saints","2018-10-08T19:15:00","normal","2018-10-09T04:15:00",NA,77,5941,1418,77,250.53,"QRCODE",FALSE,"2018-05-29T20:38:55Z",128,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"mercedes-benz-superdome","70112",TRUE,20,0,"Mercedes-Benz Superdome","America/Chicago","New Orleans, LA","New Orleans, LA 70112","New Orleans","Mercedes-Benz Superdome","LA","US",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"87","2018-09-04","2018-09-04_16.00.15","","2018-10-12T00:20:00",0.96,"2018-04-20T00:00:00","Philadelphia Eagles at New York Giants",FALSE,"2018-04-20T00:47:14",4346917,"nfl",0.911,"https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",FALSE,FALSE,FALSE,"Eagles at Giants","2018-10-11T20:20:00","normal","2018-10-12T04:20:00",NA,143,4430,2055,143,376.21,"QRCODE",FALSE,"2018-08-24T21:52:02Z",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"metlife-stadium","07073",TRUE,21,0,"MetLife Stadium","America/New_York","East Rutherford, NJ","East Rutherford, NJ 07073","East Rutherford","MetLife Stadium","NJ","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"88","2018-09-04","2018-09-04_16.00.15","","2018-10-13T17:00:00",0.529,"2017-12-21T00:00:00","Alabama State Hornets at South Alabama Jaguars Football",FALSE,"2017-12-21T15:00:36",4192619,"ncaa_football",0.592,"https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619",FALSE,FALSE,FALSE,"Alabama State at South Alabama","2018-10-13T12:00:00","normal","2018-10-13T21:00:00",NA,32,124,17,32,52.77,NA,NA,NA,3716,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"ladd-peebles-stadium","36604",TRUE,7,0,"Ladd Peebles Stadium","America/Chicago","Mobile, AL","Mobile, AL 36604","Mobile","Ladd Peebles Stadium","AL","US",-88.0761,30.6748,NA,NA,NA
"89","2018-09-04","2018-09-04_16.00.15","","2018-10-14T17:00:00",0.925,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Atlanta Falcons",FALSE,"2018-04-20T00:47:42",4347051,"nfl",0.891,"https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",FALSE,FALSE,FALSE,"Buccaneers at Falcons","2018-10-14T13:00:00","normal","2018-10-14T21:00:00",NA,71,11968,1813,71,255.53,"QRCODE",FALSE,"2018-08-24T21:53:35Z",419590,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"mercedes-benz-stadium","30313",TRUE,15,0,"Mercedes-Benz Stadium","America/New_York","Atlanta, GA","Atlanta, GA 30313","Atlanta","Mercedes-Benz Stadium","GA","US",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"90","2018-09-04","2018-09-04_16.00.15","","2018-10-14T17:00:00",0.904,"2018-04-20T00:00:00","Pittsburgh Steelers at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",4347042,"nfl",0.87,"https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",FALSE,FALSE,FALSE,"Steelers at Bengals","2018-10-14T13:00:00","normal","2018-10-14T21:00:00",NA,66,1511,912,66,197.01,"QRCODE",FALSE,"2018-08-24T21:53:35Z",1124,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"paul-brown-stadium","45202",TRUE,9,0,"Paul Brown Stadium","America/New_York","Cincinnati, OH","Cincinnati, OH 45202","Cincinnati","Paul Brown Stadium","OH","US",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"91","2018-09-04","2018-09-04_16.00.15","","2018-10-14T17:00:00",0.936,"2018-04-20T00:00:00","Indianapolis Colts at New York Jets",FALSE,"2018-04-20T00:47:22",4346961,"nfl",0.894,"https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",FALSE,FALSE,FALSE,"Colts at Jets","2018-10-14T13:00:00","normal","2018-10-14T21:00:00",NA,50,6040,2309,50,197.44,"QRCODE",FALSE,"2018-08-24T21:52:02Z",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"metlife-stadium","07073",TRUE,21,0,"MetLife Stadium","America/New_York","East Rutherford, NJ","East Rutherford, NJ 07073","East Rutherford","MetLife Stadium","NJ","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
