is_open,id,title,announce_date,score,type,status,description,datetime_local,visible_until_utc,time_tbd,date_tbd,url,created_at,popularity,short_title,datetime_utc,datetime_tbd,general_admission,visible_listing_count,average_price,lowest_price_good_deals,median_price,listing_count,lowest_price,highest_price,employee_only,created_at,method,metro_code,postal_code,timezone,has_upcoming_events,id,city,extended_address,display_location,state,score,num_upcoming_events,address,slug,name,url,country,popularity,name_v2,lat,lon,employee_only,created_at,method
FALSE,4346920,Seattle Seahawks at Los Angeles Rams,2018-04-20T00:00:00,0.905,nfl,normal,,2018-11-11T13:25:00,2018-11-12T01:25:00,FALSE,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,2018-04-20T00:47:14,0.923,Seahawks at Rams,2018-11-11T21:25:00,FALSE,NA,1145,183,81,151,464,87,736,FALSE,2018-08-24T21:53:40Z,QRCODE,0,90037,America/Los_Angeles,TRUE,51012,Los Angeles,"Los Angeles, CA 90037","Los Angeles, CA",CA,0.86898464,5,3911 S Figueroa St,los-angeles-memorial-coliseum-1,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,0,Los Angeles Memorial Coliseum,34.0138,-118.288,FALSE,2018-08-23T17:59:28Z,QRCODE
FALSE,4346912,Miami Dolphins at Green Bay Packers,2018-04-20T00:00:00,0.918,nfl,normal,,2018-11-11T15:25:00,2018-11-12T01:25:00,FALSE,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,2018-04-20T00:47:13,0.92,Dolphins at Packers,2018-11-11T21:25:00,FALSE,NA,632,288.02274,150,277,88,187,612,FALSE,2018-08-24T21:53:40Z,QRCODE,658,54304,America/Chicago,TRUE,1125,Green Bay,"Green Bay, WI 54304","Green Bay, WI",WI,0.92909414,4,1265 Lombardi Avenue,lambeau-field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,US,0,Lambeau Field,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
FALSE,4500554,Alex G with Half Waif,2018-08-23T00:00:00,0.458,concert,normal,,2018-11-11T19:00:00,2018-11-12T04:00:00,FALSE,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,2018-08-23T20:13:51,0.604,Alex G with Half Waif,2018-11-12T00:00:00,FALSE,TRUE,1,186.27272,NA,114,11,47,584,NA,NA,NA,539,33605,America/New_York,TRUE,3160,Tampa,"Tampa, FL 33605","Tampa, FL",FL,0.42424366,24,1812 North 17th Street,crowbar-2,Crowbar,https://seatgeek.com/venues/crowbar-2/tickets,US,0,Crowbar,27.9608,-82.4406,NA,NA,NA
FALSE,4347031,Dallas Cowboys at Philadelphia Eagles,2018-04-20T00:00:00,0.963,nfl,normal,,2018-11-11T20:20:00,2018-11-12T05:20:00,FALSE,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,2018-04-20T00:47:38,0.964,Cowboys at Eagles,2018-11-12T01:20:00,FALSE,NA,1457,418,169,358,232,195,1304,FALSE,2018-08-24T21:53:40Z,QRCODE,504,19148,America/New_York,TRUE,330,Philadelphia,"Philadelphia, PA 19148","Philadelphia, PA",PA,0.90542685999999994,11,1020 Pattison Ave,lincoln-financial-field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,0,Lincoln Financial Field,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
FALSE,4347117,New York Giants at San Francisco 49ers,2018-04-20T00:00:00,0.906,nfl,normal,,2018-11-12T17:15:00,2018-11-13T05:15:00,FALSE,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,2018-04-20T00:47:54,0.913,Giants at 49ers,2018-11-13T01:15:00,FALSE,NA,2241,137,37,120,861,37,559,FALSE,2018-08-24T21:53:40Z,QRCODE,0,95054,America/Los_Angeles,TRUE,58670,Santa Clara,"Santa Clara, CA 95054","Santa Clara, CA",CA,0.95768774,8,4900 Marie P DeBartolo Way,levi-s-stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,US,0,Levi's Stadium,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
FALSE,4347126,Green Bay Packers at Seattle Seahawks,2018-04-20T00:00:00,0.962,nfl,normal,,2018-11-15T17:20:00,2018-11-16T05:20:00,FALSE,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,2018-04-20T00:47:56,0.939,Packers at Seahawks,2018-11-16T01:20:00,FALSE,NA,1374,525.8319,241,509,119,248,1079,FALSE,2018-08-24T21:53:40Z,QRCODE,819,98134,America/Los_Angeles,TRUE,339,Seattle,"Seattle, WA 98134","Seattle, WA",WA,0.87232786,7,800 Occidental Ave S,centurylink-field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,US,0,CenturyLink Field,47.5948,-122.332,FALSE,2018-03-02T22:54:54Z,QRCODE
FALSE,4281956,South Alabama Jaguars at Louisiana Ragin Cajuns Football,2018-02-28T00:00:00,0.464,ncaa_football,normal,,2018-11-17T16:00:00,2018-11-18T02:00:00,FALSE,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,2018-02-28T15:00:12,0.594,South Alabama at Louisiana,2018-11-17T22:00:00,FALSE,NA,58,68.278786,54,71,165,54,103,NA,NA,NA,642,70506,America/Chicago,TRUE,2796,Lafayette,"Lafayette, LA 70506","Lafayette, LA",LA,0.43303972,2,201 Reinhardt Dr,cajun-field,Cajun Field,https://seatgeek.com/venues/cajun-field/tickets,US,0,Cajun Field,30.22,-92.04,NA,NA,NA
FALSE,4347068,Cincinnati Bengals at Baltimore Ravens,2018-04-20T00:00:00,0.841,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,2018-04-20T00:47:45,0.843,Bengals at Ravens,2018-11-18T18:00:00,FALSE,NA,2086,127.03789,45,105,607,45,532,FALSE,2018-08-24T21:53:40Z,QRCODE,512,21230,America/New_York,TRUE,1121,Baltimore,"Baltimore, MD 21230","Baltimore, MD",MD,0.8927189,4,1101 Russell St,m-t-bank-stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,0,M&T Bank Stadium,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
FALSE,4346947,Pittsburgh Steelers at Jacksonville Jaguars,2018-04-20T00:00:00,0.875,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947,2018-04-20T00:47:19,0.869,Steelers at Jaguars,2018-11-18T18:00:00,FALSE,NA,1212,251,138,250,11,168,375,FALSE,2018-08-24T21:53:40Z,QRCODE,561,32202,America/New_York,TRUE,5178,Jacksonville,"Jacksonville, FL 32202","Jacksonville, FL",FL,0.83759147,5,1 TIAA Bank Field Drive,tiaa-bank-field,TIAA Bank Field,https://seatgeek.com/venues/tiaa-bank-field/tickets,US,0,TIAA Bank Field,30.32,-81.64,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
FALSE,4347049,Dallas Cowboys at Atlanta Falcons,2018-04-20T00:00:00,0.952,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,2018-04-20T00:47:41,0.925,Cowboys at Falcons,2018-11-18T18:00:00,FALSE,NA,2186,348,179,265,542,179,1354,FALSE,2018-08-24T21:53:40Z,QRCODE,0,30313,America/New_York,TRUE,419590,Atlanta,"Atlanta, GA 30313","Atlanta, GA",GA,0.76958936,15,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,0,Mercedes-Benz Stadium,33.7547,-84.404,FALSE,2018-08-23T20:14:46Z,QRCODE
FALSE,4347025,Carolina Panthers at Detroit Lions,2018-04-20T00:00:00,0.892,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,2018-04-20T00:47:37,0.884,Panthers at Lions,2018-11-18T18:00:00,FALSE,NA,936,117.66746,52,93,421,52,903,FALSE,2018-08-24T21:53:40Z,QRCODE,505,48226,America/Detroit,TRUE,346,Detroit,"Detroit, MI 48226","Detroit, MI",MI,0.9029952,9,2000 Brush St.,ford-field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,US,0,Ford Field,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
FALSE,4347005,Minnesota Vikings at Chicago Bears,2018-04-20T00:00:00,0.933,nfl,normal,,2018-11-18T12:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,2018-04-20T00:47:32,0.911,Vikings at Bears,2018-11-18T18:00:00,FALSE,NA,1108,335,204,331,22,190,563,FALSE,2018-08-24T21:53:40Z,QRCODE,602,60605,America/Chicago,TRUE,31,Chicago,"Chicago, IL 60605","Chicago, IL",IL,0.940013,5,1410 S. Museum Campus Drive,soldier-field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,US,0,Soldier Field,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
FALSE,4346957,Tennessee Titans at Indianapolis Colts,2018-04-20T00:00:00,0.841,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,2018-04-20T00:47:22,0.845,Titans at Colts,2018-11-18T18:00:00,FALSE,NA,1495,102.21338,27,85,553,27,542,FALSE,2018-08-24T21:53:40Z,QRCODE,527,46225,America/Indiana/Indianapolis,TRUE,1130,Indianapolis,"Indianapolis, IN 46225","Indianapolis, IN",IN,0.9071682,10,500 South Capitol Avenue,lucas-oil-stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,0,Lucas Oil Stadium,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
FALSE,4346929,Tampa Bay Buccaneers at New York Giants,2018-04-20T00:00:00,0.914,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,2018-04-20T00:47:16,0.899,Buccaneers at Giants,2018-11-18T18:00:00,FALSE,NA,1957,200,55,151,359,55,1761,FALSE,2018-08-24T21:53:40Z,QRCODE,501,07073,America/New_York,TRUE,1587,East Rutherford,"East Rutherford, NJ 07073","East Rutherford, NJ",NJ,0.94873494,10,1 MetLife Stadium Drive,metlife-stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,US,0,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
FALSE,4346939,Houston Texans at Washington Redskins,2018-04-20T00:00:00,0.913,nfl,normal,,2018-11-18T13:00:00,2018-11-18T22:00:00,FALSE,FALSE,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,2018-04-20T00:47:17,0.896,Texans at Redskins,2018-11-18T18:00:00,FALSE,NA,1497,150.70749,79,139,547,85,365,FALSE,2018-08-24T21:53:40Z,QRCODE,511,20785,America/New_York,TRUE,35,Landover,"Landover, MD 20785","Landover, MD",MD,0.9333444,3,1600 Fedex Way,fedex-field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,US,0,FedEx Field,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
FALSE,4347100,Oakland Raiders at Arizona Cardinals,2018-04-20T00:00:00,0.917,nfl,normal,,2018-11-18T14:05:00,2018-11-19T01:05:00,FALSE,FALSE,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-university-of-phoenix-stadium/nfl/4347100,2018-04-20T00:47:51,0.899,Raiders at Cardinals,2018-11-18T21:05:00,FALSE,NA,1195,190.61096,92,176,365,104,606,FALSE,2018-08-24T21:53:40Z,QRCODE,753,85305,America/Phoenix,TRUE,43,Glendale,"Glendale, AZ 85305","Glendale, AZ",AZ,0.93402725,9,1 Cardinals Drive,university-of-phoenix-stadium,University of Phoenix Stadium,https://seatgeek.com/venues/university-of-phoenix-stadium/tickets,US,0,University of Phoenix Stadium,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
FALSE,4347110,Denver Broncos at Los Angeles Chargers,2018-04-20T00:00:00,0.941,nfl,normal,,2018-11-18T13:05:00,2018-11-19T01:05:00,FALSE,FALSE,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,2018-04-20T00:47:52,0.92,Broncos at Chargers,2018-11-18T21:05:00,FALSE,NA,633,297.3669,193,283,278,193,540,FALSE,2018-08-24T21:53:40Z,QRCODE,803,90746,America/Los_Angeles,TRUE,52,Carson,"Carson, CA 90746","Carson, CA",CA,0.7228164,4,18400 Avalon Blvd,stubhub-center,StubHub Center,https://seatgeek.com/venues/stubhub-center/tickets,US,0,StubHub Center,33.8643,-118.261,NA,NA,NA
TRUE,4346969,Philadelphia Eagles at New Orleans Saints,2018-04-20T00:00:00,0.916,nfl,normal,,2018-11-18T15:25:00,2018-11-19T01:25:00,FALSE,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,2018-04-20T00:47:25,0.897,Eagles at Saints,2018-11-18T21:25:00,FALSE,NA,548,410,186,378,613,186,2400,FALSE,2018-05-29T20:39:16Z,QRCODE,622,70112,America/Chicago,TRUE,128,New Orleans,"New Orleans, LA 70112","New Orleans, LA",LA,0.8966978,13,1500 Sugar Bowl Drive,mercedes-benz-superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,0,Mercedes-Benz Superdome,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
FALSE,4347137,Kansas City Chiefs at Los Angeles Rams,2018-04-20T00:00:00,0.89,nfl,normal,,2018-11-19T19:15:00,2018-11-20T05:15:00,FALSE,FALSE,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,2018-04-20T01:04:04,0.872,Chiefs at Rams,2018-11-20T01:15:00,FALSE,NA,41,291,133,251,292,133,1105,FALSE,2018-08-24T21:53:40Z,QRCODE,0,14370,America/Mexico_City,TRUE,41952,Mexico City,"Mexico City, Mexico","Mexico City, Mexico",NA,0,1,Calzada de Tlalpan 3665,estadio-azteca-2,Estadio Azteca,https://seatgeek.com/venues/estadio-azteca-2/tickets,Mexico,0,Estadio Azteca,19.3028,-99.1495,NA,NA,NA
FALSE,4347024,Chicago Bears at Detroit Lions,2018-04-20T00:00:00,0.945,nfl,normal,,2018-11-22T12:30:00,2018-11-22T21:30:00,FALSE,FALSE,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,2018-04-20T00:47:36,0.912,Bears at Lions,2018-11-22T17:30:00,FALSE,NA,575,278,163,226,274,163,5422,FALSE,2018-08-24T21:53:40Z,QRCODE,505,48226,America/Detroit,TRUE,346,Detroit,"Detroit, MI 48226","Detroit, MI",MI,0.9029952,9,2000 Brush St.,ford-field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,US,0,Ford Field,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
TRUE,4327921,Washington Redskins at Dallas Cowboys,2018-04-05T00:00:00,0.97,nfl,normal,,2018-11-22T15:30:00,2018-11-23T01:30:00,FALSE,FALSE,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,2018-04-05T23:08:47,0.927,Redskins at Cowboys,2018-11-22T21:30:00,FALSE,NA,1932,361.6052,25,300,2006,25,3058,FALSE,2018-10-06T23:29:11Z,QRCODE_TM,623,76011,America/Chicago,TRUE,4965,Arlington,"Arlington, TX 76011","Arlington, TX",TX,0.9751414,22,1 AT&T Way,at-t-stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,US,0,AT&T Stadium,32.7459,-97.0957,FALSE,2018-10-06T23:29:11Z,QRCODE_TM
TRUE,4346968,Atlanta Falcons at New Orleans Saints,2018-04-20T00:00:00,0.888,nfl,normal,,2018-11-22T19:20:00,2018-11-23T05:20:00,FALSE,FALSE,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,2018-04-20T00:47:24,0.867,Falcons at Saints,2018-11-23T01:20:00,FALSE,NA,541,474,216,420,553,216,4200,FALSE,2018-05-29T20:39:22Z,QRCODE,622,70112,America/Chicago,TRUE,128,New Orleans,"New Orleans, LA 70112","New Orleans, LA",LA,0.8966978,13,1500 Sugar Bowl Drive,mercedes-benz-superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,0,Mercedes-Benz Superdome,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
FALSE,4281983,Coastal Carolina Chanticleers at South Alabama Jaguars Football,2018-02-28T00:00:00,0.42,ncaa_football,normal,,2018-11-23T14:00:00,2018-11-24T00:00:00,FALSE,FALSE,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,2018-02-28T15:00:16,0.534,Coastal Carolina at South Alabama,2018-11-23T20:00:00,FALSE,NA,8,40.15,27,38,20,27,54,NA,NA,NA,686,36604,America/Chicago,TRUE,3716,Mobile,"Mobile, AL 36604","Mobile, AL",AL,0.50177634,2,1621 Virginia St.,ladd-peebles-stadium,Ladd Peebles Stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,US,0,Ladd Peebles Stadium,30.6748,-88.0761,NA,NA,NA
