"","timestamp","is_open","time_tbd","score","popularity","date_tbd","datetime_utc","description","status","visible_until_utc","created_at","title","short_title","datetime_local","type","announce_date","id","datetime_tbd","url","general_admission","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","median_price","listing_count","method","employee_only","created_at","state","score","popularity","extended_address","display_location","metro_code","has_upcoming_events","address","city","num_upcoming_events","name_v2","timezone","id","postal_code","slug","url","name","country","lon","lat","method","employee_only","created_at"
"11","2018-10-16_08.29.49",FALSE,FALSE,0.941,1.025,FALSE,"2018-10-21T20:25:00","","normal","2018-10-22T00:25:00","2018-04-20T00:47:18","Dallas Cowboys at Washington Redskins","Cowboys at Redskins","2018-10-21T16:25:00","nfl","2018-04-20T00:00:00",4346941,FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",NA,999,741,147,258.3937,147,245,127,"QRCODE",FALSE,"2018-08-24T21:53:38Z","MD",0.9333444,0,"Landover, MD 20785","Landover, MD",511,TRUE,"1600 Fedex Way","Landover",5,"FedEx Field","America/New_York",35,"20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","US",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"12","2018-10-16_08.29.49",FALSE,FALSE,0.906,0.989,FALSE,"2018-10-21T20:25:00","","normal","2018-10-22T00:25:00","2018-04-20T00:47:54","Los Angeles Rams at San Francisco 49ers","Rams at 49ers","2018-10-21T13:25:00","nfl","2018-04-20T00:00:00",4347118,FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",NA,2109,572,56,157.51898,50,131,158,"QRCODE",FALSE,"2018-08-24T21:53:38Z","CA",0.95768774,0,"Santa Clara, CA 95054","Santa Clara, CA",0,TRUE,"4900 Marie P DeBartolo Way","Santa Clara",10,"Levi's Stadium","America/Los_Angeles",58670,"95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","US",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"13","2018-10-16_08.29.49",FALSE,FALSE,0.856,0.947,FALSE,"2018-10-22T00:20:00","","normal","2018-10-22T04:20:00","2018-04-20T00:47:27","Cincinnati Bengals at Kansas City Chiefs","Bengals at Chiefs","2018-10-21T19:20:00","nfl","2018-04-20T00:00:00",4346982,FALSE,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",NA,1156,533,68,153.39351,85,143,277,"QRCODE",FALSE,"2018-08-24T21:53:38Z","MO",0.8827867,0,"Kansas City, MO 64129","Kansas City, MO",616,TRUE,"1 Arrowhead Drive","Kansas City",6,"Arrowhead Stadium","America/Chicago",1128,"64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","US",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"14","2018-10-16_08.29.49",FALSE,FALSE,0.898,0.971,FALSE,"2018-10-23T00:15:00","","normal","2018-10-23T04:15:00","2018-04-20T00:47:42","New York Giants at Atlanta Falcons","Giants at Falcons","2018-10-22T20:15:00","nfl","2018-04-20T00:00:00",4347050,FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",NA,2278,742,71,202.13322,71,197,593,"QRCODE",FALSE,"2018-08-24T21:53:38Z","GA",0.76958936,0,"Atlanta, GA 30313","Atlanta, GA",0,TRUE,"441 M.L.K. Jr Dr NW","Atlanta",16,"Mercedes-Benz Stadium","America/New_York",419590,"30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","US",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"15","2018-10-16_08.29.49",FALSE,FALSE,0.305,0.48,FALSE,"2018-10-24T00:00:00","","normal","2018-10-24T04:00:00","2018-02-28T15:00:17","Troy Trojans at South Alabama Jaguars Football","Troy at South Alabama","2018-10-23T19:00:00","ncaa_football","2018-02-28T00:00:00",4281985,FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",NA,9,93,10,31.866667,10,20,30,NA,NA,NA,"AL",0.50177634,0,"Mobile, AL 36604","Mobile, AL",686,TRUE,"1621 Virginia St.","Mobile",4,"Ladd Peebles Stadium","America/Chicago",3716,"36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","US",-88.0761,30.6748,NA,NA,NA
"16","2018-10-16_08.29.49",FALSE,FALSE,0.851,0.918,FALSE,"2018-10-26T00:20:00","","normal","2018-10-26T04:20:00","2018-04-20T00:47:36","Miami Dolphins at Houston Texans","Dolphins at Texans","2018-10-25T19:20:00","nfl","2018-04-20T00:00:00",4347018,FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",NA,1942,505,56,151.17018,56,122,664,"QRCODE",FALSE,"2018-08-24T21:53:38Z","TX",0.8624192,0,"Houston, TX 77054","Houston, TX",618,TRUE,"1 Reliant Park","Houston",43,"NRG Stadium","America/Chicago",41,"77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","US",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"17","2018-10-16_08.29.49",FALSE,FALSE,0.887,0.941,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:37","Seattle Seahawks at Detroit Lions","Seahawks at Lions","2018-10-28T13:00:00","nfl","2018-04-20T00:00:00",4347026,FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",NA,511,601,78,147.79858,73,118,283,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MI",0.9029952,0,"Detroit, MI 48226","Detroit, MI",505,TRUE,"2000 Brush St.","Detroit",10,"Ford Field","America/Detroit",346,"48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","Ford Field","US",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"18","2018-10-16_08.29.49",FALSE,FALSE,0.832,0.892,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:40","Tampa Bay Buccaneers at Cincinnati Bengals","Buccaneers at Bengals","2018-10-28T13:00:00","nfl","2018-04-20T00:00:00",4347041,FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",NA,963,332,57,114.16737,57,106,472,"QRCODE",FALSE,"2018-08-24T21:53:39Z","OH",0.86166537,0,"Cincinnati, OH 45202","Cincinnati, OH",515,TRUE,"1 Paul Brown Stadium","Cincinnati",5,"Paul Brown Stadium","America/New_York",1124,"45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","US",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"19","2018-10-16_08.29.49",FALSE,FALSE,0.868,0.924,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:45","Baltimore Ravens at Carolina Panthers","Ravens at Panthers","2018-10-28T13:00:00","nfl","2018-04-20T00:00:00",4347070,FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",NA,1348,742,97,268.5285,97,201,263,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NC",0.8968222,0,"Charlotte, NC 28202","Charlotte, NC",517,TRUE,"800 South Mint Street","Charlotte",9,"Bank of America Stadium","America/New_York",1122,"28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","US",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"20","2018-10-16_08.29.49",FALSE,FALSE,0.896,0.949,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:17","Washington Redskins at New York Giants","Redskins at Giants","2018-10-28T13:00:00","nfl","2018-04-20T00:00:00",4346940,FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",NA,1470,1229,114,272.7185,107,218,270,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NJ",0.94873494,0,"East Rutherford, NJ 07073","East Rutherford, NJ",501,TRUE,"1 MetLife Stadium Drive","East Rutherford",12,"MetLife Stadium","America/New_York",1587,"07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"21","2018-10-16_08.29.49",FALSE,FALSE,0.871,0.925,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:46","Cleveland Browns at Pittsburgh Steelers","Browns at Steelers","2018-10-28T13:00:00","nfl","2018-04-20T00:00:00",4347078,FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",NA,903,959,139,337.48514,139,286,202,"QRCODE",FALSE,"2018-08-24T21:53:39Z","PA",0.9033526,0,"Pittsburgh, PA 15212","Pittsburgh, PA",508,TRUE,"100 Art Rooney Avenue","Pittsburgh",7,"Heinz Field","America/New_York",1119,"15212","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","US",-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"22","2018-10-16_08.29.49",FALSE,FALSE,0.892,0.944,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:27","Denver Broncos at Kansas City Chiefs","Broncos at Chiefs","2018-10-28T12:00:00","nfl","2018-04-20T00:00:00",4346981,FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",NA,882,619,173,292.49133,173,273,462,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MO",0.8827867,0,"Kansas City, MO 64129","Kansas City, MO",616,TRUE,"1 Arrowhead Drive","Kansas City",6,"Arrowhead Stadium","America/Chicago",1128,"64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","US",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"23","2018-10-16_08.29.49",FALSE,FALSE,0.886,0.939,FALSE,"2018-10-28T17:00:00","","normal","2018-10-28T21:00:00","2018-04-20T00:47:33","New York Jets at Chicago Bears","Jets at Bears","2018-10-28T12:00:00","nfl","2018-04-20T00:00:00",4347007,FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",NA,905,864,213,372.61038,199,342,77,"QRCODE",FALSE,"2018-08-24T21:53:39Z","IL",0.940013,0,"Chicago, IL 60605","Chicago, IL",602,TRUE,"1410 S. Museum Campus Drive","Chicago",8,"Soldier Field","America/Chicago",31,"60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","US",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"24","2018-10-16_08.29.49",FALSE,FALSE,0.854,0.913,FALSE,"2018-10-28T20:05:00","","normal","2018-10-29T00:05:00","2018-04-20T01:04:25","Indianapolis Colts at Oakland Raiders","Colts at Raiders","2018-10-28T13:05:00","nfl","2018-04-20T00:00:00",4347153,FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",NA,1815,463,65,155.85579,52,151,423,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CA",0.7817843,0,"Oakland, CA 94621","Oakland, CA",807,TRUE,"7000 Coliseum Way","Oakland",9,"Oakland-Alameda County Coliseum","America/Los_Angeles",14,"94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","US",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"25","2018-10-16_08.29.49",FALSE,FALSE,0.946,0.989,FALSE,"2018-10-28T20:25:00","","normal","2018-10-29T00:25:00","2018-04-20T00:47:14","Green Bay Packers at Los Angeles Rams","Packers at Rams","2018-10-28T13:25:00","nfl","2018-04-20T00:00:00",4346921,FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",NA,1576,1418,237,492.6834,229,432,398,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CA",0.86898464,0,"Los Angeles, CA 90037","Los Angeles, CA",0,TRUE,"3911 S Figueroa St","Los Angeles",8,"Los Angeles Memorial Coliseum","America/Los_Angeles",51012,"90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","US",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"26","2018-10-16_08.29.49",FALSE,FALSE,0.889,0.941,FALSE,"2018-10-28T20:25:00","","normal","2018-10-29T00:25:00","2018-04-20T00:47:51","San Francisco 49ers at Arizona Cardinals","49ers at Cardinals","2018-10-28T13:25:00","nfl","2018-04-20T00:00:00",4347101,FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:39Z","AZ",0.93402725,0,"Glendale, AZ 85305","Glendale, AZ",753,TRUE,"1 Cardinals Drive","Glendale",10,"State Farm Stadium","America/Phoenix",43,"85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","US",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"27","2018-10-16_08.29.49",FALSE,FALSE,0.881,0.931,FALSE,"2018-10-29T00:20:00","","normal","2018-10-29T04:20:00","2018-04-20T01:04:04","New Orleans Saints at Minnesota Vikings","Saints at Vikings","2018-10-28T19:20:00","nfl","2018-04-20T00:00:00",4347136,FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",NA,1407,1532,110,344.68692,110,276,428,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MN",0.88524246,0,"Minneapolis, MN 55415","Minneapolis, MN",0,TRUE,"900 South 5th Street","Minneapolis",14,"U.S. Bank Stadium","America/Chicago",218451,"55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","US",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"28","2018-10-16_08.29.49",FALSE,FALSE,0.885,0.932,FALSE,"2018-10-30T00:15:00","","normal","2018-10-30T04:15:00","2018-04-20T00:47:44","New England Patriots at Buffalo Bills","Patriots at Bills","2018-10-29T20:15:00","nfl","2018-04-20T00:00:00",4347062,FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",NA,1452,548,84,164.5285,84,139,649,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NY",0.8815085,0,"Orchard Park, NY 14127","Orchard Park, NY",514,TRUE,"1 Bills Drive","Orchard Park",6,"New Era Field","America/New_York",1135,"14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","US",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
