time_tbd,status,is_open,short_title,announce_date,datetime_tbd,popularity,id,description,visible_until_utc,score,datetime_utc,date_tbd,datetime_local,title,url,type,created_at,general_admission,visible_listing_count,lowest_price,lowest_price_good_deals,median_price,highest_price,average_price,listing_count,method,created_at,employee_only,name,postal_code,metro_code,country,city,popularity,timezone,id,num_upcoming_events,state,address,has_upcoming_events,score,name_v2,extended_address,slug,display_location,url,lon,lat,method,created_at,employee_only
FALSE,normal,FALSE,Bears at Dolphins,2018-04-20T00:00:00,FALSE,0.902,4347081,,2018-10-14T21:00:00,0.859,2018-10-14T17:00:00,FALSE,2018-10-14T13:00:00,Chicago Bears at Miami Dolphins,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,nfl,2018-04-20T00:47:47,NA,794,95,84,207,11370,317.86066,122,QRCODE,2018-08-24T21:53:35Z,FALSE,Hard Rock Stadium,33056,528,US,Miami Gardens,0,America/New_York,29,35,FL,347 Don Shula Dr.,TRUE,0.8378203,Hard Rock Stadium,"Miami Gardens, FL 33056",hard-rock-stadium,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
FALSE,normal,FALSE,Cardinals at Vikings,2018-04-20T00:00:00,FALSE,0.901,4347145,,2018-10-14T21:00:00,0.859,2018-10-14T17:00:00,FALSE,2018-10-14T12:00:00,Arizona Cardinals at Minnesota Vikings,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,nfl,2018-04-20T01:04:06,NA,562,113,113,255,1199,303.30365,438,QRCODE,2018-08-24T21:53:38Z,FALSE,U.S. Bank Stadium,55415,0,US,Minneapolis,0,America/Chicago,218451,15,MN,401 Chicago Avenue,TRUE,0.88524246,U.S. Bank Stadium,"Minneapolis, MN 55415",u-s-bank-stadium,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
FALSE,normal,FALSE,Panthers at Redskins,2018-04-20T00:00:00,FALSE,0.938,4346942,,2018-10-14T21:00:00,0.894,2018-10-14T17:00:00,FALSE,2018-10-14T13:00:00,Carolina Panthers at Washington Redskins,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,nfl,2018-04-20T00:47:18,NA,977,95,94,149,770,173.65292,582,QRCODE,2018-08-24T21:52:02Z,FALSE,FedEx Field,20785,511,US,Landover,0,America/New_York,35,6,MD,1600 Fedex Way,TRUE,0.9333444,FedEx Field,"Landover, MD 20785",fedex-field,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
FALSE,normal,FALSE,Bills at Texans,2018-04-20T00:00:00,FALSE,0.885,4347019,,2018-10-14T21:00:00,0.842,2018-10-14T17:00:00,FALSE,2018-10-14T12:00:00,Buffalo Bills at Houston Texans,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,nfl,2018-04-20T00:47:36,NA,1015,45,45,153,585,170.04747,632,QRCODE,2018-08-24T21:53:35Z,FALSE,NRG Stadium,77054,618,US,Houston,0,America/Chicago,41,45,TX,1 Reliant Park,TRUE,0.8624192,NRG Stadium,"Houston, TX 77054",nrg-stadium,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
FALSE,normal,FALSE,Chargers at Browns,2018-04-20T00:00:00,FALSE,0.889,4346998,,2018-10-14T21:00:00,0.845,2018-10-14T17:00:00,FALSE,2018-10-14T13:00:00,Los Angeles Chargers at Cleveland Browns,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,nfl,2018-04-20T00:47:31,NA,904,63,55,110,675,134.51176,680,QRCODE,2018-08-24T21:53:35Z,FALSE,FirstEnergy Stadium,44114,510,US,Cleveland,0,America/New_York,1123,6,OH,100 Alfred Lerner Way,TRUE,0.86852187,FirstEnergy Stadium,"Cleveland, OH 44114",firstenergy-stadium-15,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
FALSE,normal,FALSE,Ravens at Titans,2018-04-20T00:00:00,FALSE,0.872,4346991,,2018-10-14T23:25:00,0.826,2018-10-14T19:25:00,FALSE,2018-10-14T15:25:00,Baltimore Ravens at Tennessee Titans,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,nfl,2018-04-20T00:47:30,NA,633,75,63,184,511,197.13297,361,QRCODE,2018-08-24T21:53:35Z,FALSE,Nissan Stadium,37213,659,US,Nashville,0,America/New_York,1126,16,TN,1 Titans Way,TRUE,0.8546275,Nissan Stadium,"Nashville, TN 37213",nissan-stadium,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,-86.7713,36.1665,NONE,2015-10-19T15:09:39Z,FALSE
FALSE,normal,FALSE,Rams at Broncos,2018-04-20T00:00:00,FALSE,0.902,4347138,,2018-10-15T00:05:00,0.858,2018-10-14T20:05:00,FALSE,2018-10-14T14:05:00,Los Angeles Rams at Denver Broncos,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,nfl,2018-04-20T01:04:04,NA,595,166,157,293,1193,368.1,70,QRCODE,2018-08-24T21:53:38Z,FALSE,Sports Authority Field at Mile High,80204,751,US,Denver,0,America/Denver,1131,7,CO,1701 Bryant Street,TRUE,0.9028296,Sports Authority Field at Mile High,"Denver, CO 80204",sports-authority-field-at-mile-high,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,-105.02,39.74,QRCODE_TM,2015-08-07T18:39:02Z,FALSE
FALSE,normal,TRUE,Jaguars at Cowboys,2018-04-05T00:00:00,FALSE,0.974,4327923,,2018-10-15T00:25:00,0.939,2018-10-14T20:25:00,FALSE,2018-10-14T15:25:00,Jacksonville Jaguars at Dallas Cowboys,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,nfl,2018-04-05T23:08:47,NA,2191,25,25,258,2570,320.4051,2439,QRCODE,2018-04-17T22:02:33Z,FALSE,AT&T Stadium,76011,623,US,Arlington,0,America/Chicago,4965,20,TX,1 AT&T Way,TRUE,0.9751414,AT&T Stadium,"Arlington, TX 76011",at-t-stadium,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
FALSE,normal,FALSE,Chiefs at Patriots,2018-04-20T00:00:00,FALSE,0.947,4347095,,2018-10-15T04:20:00,0.914,2018-10-15T00:20:00,FALSE,2018-10-14T20:20:00,Kansas City Chiefs at New England Patriots,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,nfl,2018-04-20T00:47:50,NA,626,220,196,387,1475,474.01038,193,QRCODE,2018-08-24T21:53:35Z,FALSE,Gillette Stadium,02035,506,US,Foxborough,0,America/New_York,33,15,MA,1 Patriot Place,TRUE,0.8983344,Gillette Stadium,"Foxborough, MA 02035",gillette-stadium,"Foxborough, MA",https://seatgeek.com/venues/gillette-stadium/tickets,-71.2674,42.0906,NONE,2018-08-22T15:36:58Z,FALSE
FALSE,normal,FALSE,49ers at Packers,2018-04-20T00:00:00,FALSE,0.924,4346914,,2018-10-16T04:15:00,0.888,2018-10-16T00:15:00,FALSE,2018-10-15T19:15:00,San Francisco 49ers at Green Bay Packers,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,nfl,2018-04-20T00:47:13,NA,494,181,162,304,644,313.63702,135,QRCODE,2018-08-24T21:53:38Z,FALSE,Lambeau Field,54304,658,US,Green Bay,0,America/Chicago,1125,6,WI,1265 Lombardi Avenue,TRUE,0.92909414,Lambeau Field,"Green Bay, WI 54304",lambeau-field,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
FALSE,normal,FALSE,Broncos at Cardinals,2018-04-20T00:00:00,FALSE,0.925,4347102,,2018-10-19T04:20:00,0.895,2018-10-19T00:20:00,FALSE,2018-10-18T17:20:00,Denver Broncos at Arizona Cardinals,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,nfl,2018-04-20T00:47:51,NA,746,48,48,127,720,166.92955,511,QRCODE,2018-08-24T21:53:38Z,FALSE,State Farm Stadium,85305,753,US,Glendale,0,America/Phoenix,43,10,AZ,1 Cardinals Drive,TRUE,0.93402725,State Farm Stadium,"Glendale, AZ 85305",state-farm-stadium,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
FALSE,normal,FALSE,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,2018-08-01T00:00:00,FALSE,0.528,4471322,,2018-10-21T03:30:00,0.444,2018-10-20T23:30:00,FALSE,2018-10-20T18:30:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322,nfl,2018-08-01T16:01:33,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,2018-08-24T21:53:38Z,FALSE,ASU Convocation Center,72401,734,US,Jonesboro,0,America/Chicago,4081,42,AR,217 Olympic Drive,TRUE,0.5808074,ASU Convocation Center,"Jonesboro, AR 72401",asu-convocation-center-1,"Jonesboro, AR",https://seatgeek.com/venues/asu-convocation-center-1/tickets,-90.6691,35.8438,NA,NA,NA
FALSE,normal,FALSE,Bills at Colts,2018-04-20T00:00:00,FALSE,0.865,4346960,,2018-10-21T21:00:00,0.828,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Buffalo Bills at Indianapolis Colts,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,nfl,2018-04-20T00:47:22,NA,974,30,30,101,841,118.68438,621,QRCODE,2018-08-24T21:53:38Z,FALSE,Lucas Oil Stadium,46225,527,US,Indianapolis,0,America/Indiana/Indianapolis,1130,13,IN,500 South Capitol Avenue,TRUE,0.9071682,Lucas Oil Stadium,"Indianapolis, IN 46225",lucas-oil-stadium,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
FALSE,normal,FALSE,Patriots at Bears,2018-04-20T00:00:00,FALSE,0.957,4347008,,2018-10-21T21:00:00,0.934,2018-10-21T17:00:00,FALSE,2018-10-21T12:00:00,New England Patriots at Chicago Bears,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,nfl,2018-04-20T00:47:33,NA,448,255,307,660,1157,650.8305,59,QRCODE,2018-08-24T21:53:38Z,FALSE,Soldier Field,60605,602,US,Chicago,0,America/Chicago,31,9,IL,1410 S. Museum Campus Drive,TRUE,0.940013,Soldier Field,"Chicago, IL 60605",soldier-field,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
FALSE,normal,FALSE,Vikings at Jets,2018-04-20T00:00:00,FALSE,0.924,4346975,,2018-10-21T21:00:00,0.898,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Minnesota Vikings at New York Jets,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,nfl,2018-04-20T00:47:26,NA,932,68,68,178,1032,214.90034,582,QRCODE,2018-08-24T21:53:38Z,FALSE,MetLife Stadium,07073,501,US,East Rutherford,0,America/New_York,1587,16,NJ,1 MetLife Stadium Drive,TRUE,0.94873494,MetLife Stadium,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
FALSE,normal,FALSE,Browns at Buccaneers,2018-04-20T00:00:00,FALSE,0.858,4346931,,2018-10-21T21:00:00,0.826,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Cleveland Browns at Tampa Bay Buccaneers,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,nfl,2018-04-20T00:47:16,NA,370,95,79,192,505,234.56,25,QRCODE,2018-08-24T21:53:38Z,FALSE,Raymond James Stadium,33607,539,US,Tampa,0,America/New_York,39,14,FL,4201 North Dale Mabry Highway,TRUE,0.86513025,Raymond James Stadium,"Tampa, FL 33607",raymond-james-stadium,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
FALSE,normal,FALSE,Lions at Dolphins,2018-04-20T00:00:00,FALSE,0.877,4347084,,2018-10-21T21:00:00,0.844,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Detroit Lions at Miami Dolphins,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,nfl,2018-04-20T00:47:47,NA,940,61,53,149,899,159.86885,183,QRCODE,2018-08-24T21:53:38Z,FALSE,Hard Rock Stadium,33056,528,US,Miami Gardens,0,America/New_York,29,35,FL,347 Don Shula Dr.,TRUE,0.8378203,Hard Rock Stadium,"Miami Gardens, FL 33056",hard-rock-stadium,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
FALSE,normal,FALSE,Texans at Jaguars,2018-04-20T00:00:00,FALSE,0.823,4346948,,2018-10-21T21:00:00,0.786,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Houston Texans at Jacksonville Jaguars,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,nfl,2018-04-20T00:47:19,NA,845,46,46,93,489,117.66428,560,QRCODE,2018-08-24T21:53:38Z,FALSE,EverBank Field,32202,561,US,Jacksonville,0,America/New_York,5178,8,FL,1 Everbank Field Dr,TRUE,0.83759147,EverBank Field,"Jacksonville, FL 32202",everbank-field,"Jacksonville, FL",https://seatgeek.com/venues/everbank-field/tickets,-81.6373,30.3239,QRCODE_TM,2015-10-17T20:03:42Z,FALSE
FALSE,normal,FALSE,Panthers at Eagles,2018-04-20T00:00:00,FALSE,0.924,4347036,,2018-10-21T21:00:00,0.895,2018-10-21T17:00:00,FALSE,2018-10-21T13:00:00,Carolina Panthers at Philadelphia Eagles,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,nfl,2018-04-20T00:47:39,NA,759,202,156,373,3680,422.03012,332,QRCODE,2018-08-24T21:53:38Z,FALSE,Lincoln Financial Field,19148,504,US,Philadelphia,0,America/New_York,330,14,PA,1020 Pattison Ave,TRUE,0.90542685999999994,Lincoln Financial Field,"Philadelphia, PA 19148",lincoln-financial-field,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
FALSE,normal,FALSE,Bengals at Chiefs,2018-04-20T00:00:00,FALSE,0.903,4346982,,2018-10-21T21:00:00,0.873,2018-10-21T17:00:00,FALSE,2018-10-21T12:00:00,Cincinnati Bengals at Kansas City Chiefs,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,nfl,2018-04-20T00:47:27,NA,1085,49,47,134,602,146.76846,907,QRCODE,2018-08-24T21:53:38Z,FALSE,Arrowhead Stadium,64129,616,US,Kansas City,0,America/Chicago,1128,8,MO,1 Arrowhead Drive,TRUE,0.8827867,Arrowhead Stadium,"Kansas City, MO 64129",arrowhead-stadium,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
FALSE,normal,FALSE,Saints at Ravens,2018-04-20T00:00:00,FALSE,0.862,4347071,,2018-10-22T00:05:00,0.827,2018-10-21T20:05:00,FALSE,2018-10-21T16:05:00,New Orleans Saints at Baltimore Ravens,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,nfl,2018-04-20T00:47:45,NA,880,55,55,121,619,148.13179,387,QRCODE,2018-08-24T21:53:38Z,FALSE,M&T Bank Stadium,21230,512,US,Baltimore,0,America/New_York,1121,7,MD,1101 Russell St,TRUE,0.8927189,M&T Bank Stadium,"Baltimore, MD 21230",m-t-bank-stadium,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
FALSE,normal,FALSE,Cowboys at Redskins,2018-04-20T00:00:00,FALSE,0.962,4346941,,2018-10-22T00:25:00,0.936,2018-10-21T20:25:00,FALSE,2018-10-21T16:25:00,Dallas Cowboys at Washington Redskins,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,nfl,2018-04-20T00:47:18,NA,1020,199,172,288,661,315.38525,122,QRCODE,2018-08-24T21:53:38Z,FALSE,FedEx Field,20785,511,US,Landover,0,America/New_York,35,6,MD,1600 Fedex Way,TRUE,0.9333444,FedEx Field,"Landover, MD 20785",fedex-field,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
FALSE,normal,FALSE,Rams at 49ers,2018-04-20T00:00:00,FALSE,0.933,4347118,,2018-10-22T04:20:00,0.91,2018-10-22T00:20:00,FALSE,2018-10-21T17:20:00,Los Angeles Rams at San Francisco 49ers,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,nfl,2018-04-20T00:47:54,NA,974,82,82,192,2989,222.35246,732,QRCODE,2018-08-24T21:53:38Z,FALSE,Levi's Stadium,95054,0,US,Santa Clara,0,America/Los_Angeles,58670,13,CA,4900 Marie P DeBartolo Way,TRUE,0.95768774,Levi's Stadium,"Santa Clara, CA 95054",levi-s-stadium,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
FALSE,normal,FALSE,Giants at Falcons,2018-04-20T00:00:00,FALSE,0.923,4347050,,2018-10-23T04:15:00,0.899,2018-10-23T00:15:00,FALSE,2018-10-22T20:15:00,New York Giants at Atlanta Falcons,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,nfl,2018-04-20T00:47:42,NA,836,123,121,286,1791,307.62344,810,QRCODE,2018-08-24T21:53:38Z,FALSE,Mercedes-Benz Stadium,30313,0,US,Atlanta,0,America/New_York,419590,20,GA,35 Northside Dr NW,TRUE,0.76958936,Mercedes-Benz Stadium,"Atlanta, GA 30313",mercedes-benz-stadium,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
FALSE,normal,FALSE,Troy at South Alabama,2018-02-28T00:00:00,FALSE,0.406,4281985,,2018-10-24T04:00:00,0.315,2018-10-24T00:00:00,FALSE,2018-10-23T19:00:00,Troy Trojans at South Alabama Jaguars Football,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,ncaa_football,2018-02-28T15:00:17,NA,11,26,26,36,92,43.58621,29,NA,NA,NA,Ladd Peebles Stadium,36604,686,US,Mobile,0,America/Chicago,3716,5,AL,1621 Virginia St.,TRUE,0.50177634,Ladd Peebles Stadium,"Mobile, AL 36604",ladd-peebles-stadium,"Mobile, AL",https://seatgeek.com/venues/ladd-peebles-stadium/tickets,-88.0761,30.6748,NA,NA,NA
FALSE,normal,FALSE,Dolphins at Texans,2018-04-20T00:00:00,FALSE,0.863,4347018,,2018-10-26T04:20:00,0.845,2018-10-26T00:20:00,FALSE,2018-10-25T19:20:00,Miami Dolphins at Houston Texans,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,nfl,2018-04-20T00:47:36,NA,1080,32,32,135,620,162.83406,681,QRCODE,2018-08-24T21:53:38Z,FALSE,NRG Stadium,77054,618,US,Houston,0,America/Chicago,41,45,TX,1 Reliant Park,TRUE,0.8624192,NRG Stadium,"Houston, TX 77054",nrg-stadium,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
FALSE,normal,FALSE,Buccaneers at Bengals,2018-04-20T00:00:00,FALSE,0.856,4347041,,2018-10-28T21:00:00,0.832,2018-10-28T17:00:00,FALSE,2018-10-28T13:00:00,Tampa Bay Buccaneers at Cincinnati Bengals,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,nfl,2018-04-20T00:47:40,NA,912,40,40,90,332,99.80803,573,QRCODE,2018-08-24T21:53:39Z,FALSE,Paul Brown Stadium,45202,515,US,Cincinnati,0,America/New_York,1124,7,OH,1 Paul Brown Stadium,TRUE,0.86166537,Paul Brown Stadium,"Cincinnati, OH 45202",paul-brown-stadium,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
FALSE,normal,FALSE,Seahawks at Lions,2018-04-20T00:00:00,FALSE,0.902,4347026,,2018-10-28T21:00:00,0.878,2018-10-28T17:00:00,FALSE,2018-10-28T13:00:00,Seattle Seahawks at Detroit Lions,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,nfl,2018-04-20T00:47:37,NA,733,66,62,129,2392,174.43951,496,QRCODE,2018-08-24T21:53:39Z,FALSE,Ford Field,48226,505,US,Detroit,0,America/Detroit,346,11,MI,2000 Brush St.,TRUE,0.9029952,Ford Field,"Detroit, MI 48226",ford-field,"Detroit, MI",https://seatgeek.com/venues/ford-field/tickets,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
FALSE,normal,FALSE,Redskins at Giants,2018-04-20T00:00:00,FALSE,0.899,4346940,,2018-10-28T21:00:00,0.884,2018-10-28T17:00:00,FALSE,2018-10-28T13:00:00,Washington Redskins at New York Giants,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,nfl,2018-04-20T00:47:17,NA,806,135,131,239,1498,297.41016,512,QRCODE,2018-08-24T21:53:39Z,FALSE,MetLife Stadium,07073,501,US,East Rutherford,0,America/New_York,1587,16,NJ,1 MetLife Stadium Drive,TRUE,0.94873494,MetLife Stadium,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
FALSE,normal,FALSE,Ravens at Panthers,2018-04-20T00:00:00,FALSE,0.874,4347070,,2018-10-28T21:00:00,0.855,2018-10-28T17:00:00,FALSE,2018-10-28T13:00:00,Baltimore Ravens at Carolina Panthers,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,nfl,2018-04-20T00:47:45,NA,668,84,84,177,588,228.29962,267,QRCODE,2018-08-24T21:53:39Z,FALSE,Bank of America Stadium,28202,517,US,Charlotte,0,America/New_York,1122,8,NC,800 South Mint Street,TRUE,0.8968222,Bank of America Stadium,"Charlotte, NC 28202",bank-of-america-stadium,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
FALSE,normal,FALSE,Browns at Steelers,2018-04-20T00:00:00,FALSE,0.879,4347078,,2018-10-28T21:00:00,0.857,2018-10-28T17:00:00,FALSE,2018-10-28T13:00:00,Cleveland Browns at Pittsburgh Steelers,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,nfl,2018-04-20T00:47:46,NA,612,78,78,257,1138,304.62244,294,QRCODE,2018-08-24T21:53:39Z,FALSE,Heinz Field,15212,508,US,Pittsburgh,0,America/New_York,1119,10,PA,100 Art Rooney Avenue,TRUE,0.9033526,Heinz Field,"Pittsburgh, PA 15212",heinz-field,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,-80.0158,40.4468,QRCODE_TM,2015-12-08T15:36:23Z,FALSE
FALSE,normal,FALSE,Broncos at Chiefs,2018-04-20T00:00:00,FALSE,0.898,4346981,,2018-10-28T21:00:00,0.88,2018-10-28T17:00:00,FALSE,2018-10-28T12:00:00,Denver Broncos at Kansas City Chiefs,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,nfl,2018-04-20T00:47:27,NA,1026,109,109,197,840,219.76076,790,QRCODE,2018-08-24T21:53:39Z,FALSE,Arrowhead Stadium,64129,616,US,Kansas City,0,America/Chicago,1128,8,MO,1 Arrowhead Drive,TRUE,0.8827867,Arrowhead Stadium,"Kansas City, MO 64129",arrowhead-stadium,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
FALSE,normal,FALSE,Jets at Bears,2018-04-20T00:00:00,FALSE,0.892,4347007,,2018-10-28T21:00:00,0.873,2018-10-28T17:00:00,FALSE,2018-10-28T12:00:00,New York Jets at Chicago Bears,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,nfl,2018-04-20T00:47:33,NA,707,133,133,295,1197,327.23663,131,QRCODE,2018-08-24T21:53:39Z,FALSE,Soldier Field,60605,602,US,Chicago,0,America/Chicago,31,9,IL,1410 S. Museum Campus Drive,TRUE,0.940013,Soldier Field,"Chicago, IL 60605",soldier-field,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
FALSE,normal,FALSE,Colts at Raiders,2018-04-20T00:00:00,FALSE,0.868,4347153,,2018-10-29T00:05:00,0.847,2018-10-28T20:05:00,FALSE,2018-10-28T13:05:00,Indianapolis Colts at Oakland Raiders,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,nfl,2018-04-20T01:04:25,NA,839,76,76,152,482,166.80827,532,QRCODE,2018-08-24T21:53:39Z,FALSE,Oakland-Alameda County Coliseum,94621,807,US,Oakland,0,America/Los_Angeles,14,20,CA,7000 Coliseum Way,TRUE,0.7817843,Oakland-Alameda County Coliseum,"Oakland, CA 94621",oakland-alameda-county-coliseum,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
