event_promotion,is_open,id,title,announce_date,score,type,status,description,datetime_local,visible_until_utc,time_tbd,date_tbd,url,created_at,popularity,short_title,datetime_utc,datetime_tbd,visible_listing_count,average_price,lowest_price_good_deals,median_price,listing_count,lowest_price,highest_price,employee_only,created_at,method,metro_code,postal_code,timezone,has_upcoming_events,id,city,extended_address,display_location,state,score,num_upcoming_events,address,slug,name,url,country,popularity,name_v2,lat,lon,employee_only,created_at,method
NA,FALSE,4347134,Chicago Bears at Minnesota Vikings,2018-04-20T00:00:00,0.815,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134,2018-04-20T01:04:04,0.833,Bears at Vikings,2018-12-30T18:00:00,FALSE,986,813.2636,125,421,368,246,124269,FALSE,2018-08-24T21:53:43Z,QRCODE,0,55415,America/Chicago,TRUE,218451,Minneapolis,"Minneapolis, MN 55415","Minneapolis, MN",MN,0.88524246,17,401 Chicago Avenue,u-s-bank-stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,0,U.S. Bank Stadium,44.9751,-93.2582,FALSE,2018-08-22T15:34:15Z,NONE
NA,FALSE,4347012,Jacksonville Jaguars at Houston Texans,2018-04-20T00:00:00,0.777,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012,2018-04-20T00:47:34,0.791,Jaguars at Texans,2018-12-30T18:00:00,FALSE,1680,204.6919,68,158,740,74,2229,FALSE,2018-08-24T21:53:43Z,QRCODE,618,77054,America/Chicago,TRUE,41,Houston,"Houston, TX 77054","Houston, TX",TX,0.8624192,35,1 Reliant Park,nrg-stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,US,0,NRG Stadium,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
NA,FALSE,4346977,Oakland Raiders at Kansas City Chiefs,2018-04-20T00:00:00,0.794,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977,2018-04-20T00:47:26,0.808,Raiders at Chiefs,2018-12-30T18:00:00,FALSE,1155,176.79518,71,169,747,71,659,FALSE,2018-08-24T21:53:43Z,QRCODE,616,64129,America/Chicago,TRUE,1128,Kansas City,"Kansas City, MO 64129","Kansas City, MO",MO,0.8827867,5,1 Arrowhead Drive,arrowhead-stadium,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,0,Arrowhead Stadium,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
NA,FALSE,4346913,Detroit Lions at Green Bay Packers,2018-04-20T00:00:00,0.793,nfl,normal,,2018-12-30T12:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913,2018-04-20T00:47:13,0.815,Lions at Packers,2018-12-30T18:00:00,FALSE,1555,192.13622,78,169,301,96,499,FALSE,2018-08-24T21:53:43Z,QRCODE,658,54304,America/Chicago,TRUE,1125,Green Bay,"Green Bay, WI 54304","Green Bay, WI",WI,0.92909414,5,1265 Lombardi Avenue,lambeau-field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,US,0,Lambeau Field,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
NA,FALSE,4346925,Atlanta Falcons at Tampa Bay Buccaneers,2018-04-20T00:00:00,0.761,nfl,normal,,2018-12-30T13:00:00,2018-12-30T22:00:00,FALSE,FALSE,https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925,2018-04-20T00:47:15,0.777,Falcons at Buccaneers,2018-12-30T18:00:00,FALSE,1295,168.50246,69,116,408,69,525,FALSE,2018-08-24T21:53:43Z,QRCODE,539,33607,America/New_York,TRUE,39,Tampa,"Tampa, FL 33607","Tampa, FL",FL,0.86513025,7,4201 North Dale Mabry Highway,raymond-james-stadium,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,0,Raymond James Stadium,27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
NA,FALSE,4347147,Los Angeles Chargers at Denver Broncos,2018-04-20T00:00:00,0.778,nfl,normal,,2018-12-30T14:25:00,2018-12-31T01:25:00,FALSE,FALSE,https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-broncos-stadium-at-mile-high/nfl/4347147,2018-04-20T01:04:06,0.799,Chargers at Broncos,2018-12-30T21:25:00,FALSE,1818,315.73914,126,277,46,102,748,FALSE,2018-08-24T21:53:43Z,QRCODE,751,80204,America/Denver,TRUE,1131,Denver,"Denver, CO 80204","Denver, CO",CO,0.9028296,5,1701 Bryant St.,broncos-stadium-at-mile-high,Broncos Stadium at Mile High,https://seatgeek.com/venues/broncos-stadium-at-mile-high/tickets,US,0,Broncos Stadium at Mile High,39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
NA,FALSE,4346938,San Francisco 49ers at Los Angeles Rams,2018-04-20T00:00:00,0.792,nfl,normal,,2018-12-30T13:25:00,2018-12-31T01:25:00,FALSE,FALSE,https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938,2018-04-20T00:47:17,0.806,49ers at Rams,2018-12-30T21:25:00,FALSE,1728,227.20518,80,183,463,83,799,FALSE,2018-08-24T21:53:43Z,QRCODE,0,90037,America/Los_Angeles,TRUE,51012,Los Angeles,"Los Angeles, CA 90037","Los Angeles, CA",CA,0.86898464,4,3911 S Figueroa St,los-angeles-memorial-coliseum-1,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,US,0,Los Angeles Memorial Coliseum,34.0138,-118.288,FALSE,2018-08-23T17:59:28Z,QRCODE
NA,FALSE,4347120,Arizona Cardinals at Seattle Seahawks,2018-04-20T00:00:00,0.791,nfl,normal,,2018-12-30T13:25:00,2018-12-31T01:25:00,FALSE,FALSE,https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120,2018-04-20T00:47:54,0.805,Cardinals at Seahawks,2018-12-30T21:25:00,FALSE,1827,355.1513,150,347,152,150,839,FALSE,2018-08-24T21:53:43Z,QRCODE,819,98134,America/Los_Angeles,TRUE,339,Seattle,"Seattle, WA 98134","Seattle, WA",WA,0.87232786,10,800 Occidental Ave S,centurylink-field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,US,0,CenturyLink Field,47.5948,-122.332,FALSE,2018-03-02T22:54:54Z,QRCODE
NA,FALSE,4642386,Wild Card Or Divisional Round Game: TBD at Pittsburgh Steelers (Date TBA),2018-11-20T00:00:00,0.749,nfl,normal,,2019-01-05T03:30:00,2019-01-06T05:00:00,TRUE,TRUE,https://seatgeek.com/wild-card-or-divisional-round-game-tbd-at-pittsburgh-steelers-date-tba-tickets/1-5-2019-pittsburgh-pennsylvania-heinz-field/nfl/4642386,2018-11-20T01:53:48,0.69,Wild Card Or Divisional Round Gm: TBD at Steelers,2019-01-05T08:30:00,TRUE,108,497.7875,170,418,160,170,1282,FALSE,2018-10-04T12:42:28Z,QRCODE,508,15212,America/New_York,TRUE,1119,Pittsburgh,"Pittsburgh, PA 15212","Pittsburgh, PA",PA,0.9033526,6,100 Art Rooney Avenue,heinz-field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,US,0,Heinz Field,40.4468,-80.0158,FALSE,2018-10-04T12:42:28Z,QRCODE
NA,FALSE,4642376,Wild Card Or Divisional Round Game: TBD at Carolina Panthers (Date TBA),2018-11-20T00:00:00,0.749,nfl,normal,,2019-01-05T03:30:00,2019-01-06T05:00:00,TRUE,TRUE,https://seatgeek.com/wild-card-or-divisional-round-game-tbd-at-carolina-panthers-date-tba-tickets/1-5-2019-charlotte-north-carolina-bank-of-america-stadium/nfl/4642376,2018-11-20T01:53:48,0.684,Wild Card Or Divisional Round Gm: TBD at Panthers,2019-01-05T08:30:00,TRUE,19,578.1429,340,579,56,340,859,FALSE,2015-09-25T18:23:51Z,QRCODE_TM,517,28202,America/New_York,TRUE,1122,Charlotte,"Charlotte, NC 28202","Charlotte, NC",NC,0.8968222,8,800 South Mint Street,bank-of-america-stadium,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,0,Bank of America Stadium,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
NA,FALSE,4642383,Wild Card Or Divisional Round Game: TBD at Philadelphia Eagles,2018-11-20T00:00:00,0.597,nfl,normal,,2019-01-05T03:30:00,2019-01-06T05:00:00,TRUE,FALSE,https://seatgeek.com/wild-card-or-divisional-round-game-tbd-at-philadelphia-eagles-tickets/1-5-2019-philadelphia-pennsylvania-lincoln-financial-field/nfl/4642383,2018-11-20T01:53:48,0.54,Wild Card Or Divisional Round Gm: TBD at Eagles,2019-01-05T08:30:00,FALSE,22,703,453,639,34,453,1751,FALSE,2015-07-10T00:00:00Z,QRCODE_TM,504,19148,America/New_York,TRUE,330,Philadelphia,"Philadelphia, PA 19148","Philadelphia, PA",PA,0.90542685999999994,11,1020 Pattison Ave,lincoln-financial-field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,0,Lincoln Financial Field,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
NA,FALSE,4642400,Wild Card Or Divisional Round Game: TBD at New England Patriots (Date TBA),2018-11-20T00:00:00,0.784,nfl,normal,,2019-01-05T03:30:00,2019-01-06T05:00:00,TRUE,TRUE,https://seatgeek.com/wild-card-or-divisional-round-game-tbd-at-new-england-patriots-date-tba-tickets/1-5-2019-foxborough-massachusetts-gillette-stadium/nfl/4642400,2018-11-20T01:53:49,0.732,Wild Card Or Divisional Round Gm: TBD at Patriots,2019-01-05T08:30:00,TRUE,81,933.9645,425,802,169,425,2230,FALSE,2018-08-22T15:36:58Z,NONE,506,02035,America/New_York,TRUE,33,Foxborough,"Foxborough, MA 02035","Foxborough, MA",MA,0.8983344,7,1 Patriot Place,gillette-stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,US,0,Gillette Stadium,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
