"","timestamp","time_tbd","visible_until_utc","datetime_utc","score","description","is_open","date_tbd","short_title","datetime_local","status","id","popularity","created_at","announce_date","url","type","datetime_tbd","title","general_admission","lowest_price","average_price","visible_listing_count","listing_count","median_price","lowest_price_good_deals","highest_price","method","employee_only","created_at","postal_code","metro_code","extended_address","has_upcoming_events","country","score","id","city","timezone","address","name","num_upcoming_events","popularity","url","name_v2","state","slug","display_location","lon","lat","method","employee_only","created_at"
"32","2018-09-30_16.57.10",FALSE,"2018-10-14T21:00:00","2018-10-14T17:00:00",0.936,"",FALSE,FALSE,"Panthers at Redskins","2018-10-14T13:00:00","normal",4346942,0.919,"2018-04-20T00:47:18","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","nfl",FALSE,"Carolina Panthers at Washington Redskins",NA,95,172.68158,948,559,150,89,771,"QRCODE",FALSE,"2018-08-24T21:52:02Z","20785",511,"Landover, MD 20785",TRUE,"US",0.9333444,35,"Landover","America/New_York","1600 Fedex Way","FedEx Field",6,0,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","MD","fedex-field","Landover, MD",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"33","2018-09-30_16.57.10",FALSE,"2018-10-14T21:00:00","2018-10-14T17:00:00",0.897,"",FALSE,FALSE,"Cardinals at Vikings","2018-10-14T12:00:00","normal",4347145,0.883,"2018-04-20T01:04:06","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","nfl",FALSE,"Arizona Cardinals at Minnesota Vikings",NA,111,306.00467,546,427,250,110,4457,"QRCODE",FALSE,"2018-08-24T21:53:38Z","55415",0,"Minneapolis, MN 55415",TRUE,"US",0.88524246,218451,"Minneapolis","America/Chicago","900 South 5th Street","U.S. Bank Stadium",15,0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","MN","u-s-bank-stadium","Minneapolis, MN",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"34","2018-09-30_16.57.10",FALSE,"2018-10-14T23:25:00","2018-10-14T19:25:00",0.86,"",FALSE,FALSE,"Ravens at Titans","2018-10-14T15:25:00","normal",4346991,0.854,"2018-04-20T00:47:30","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","nfl",FALSE,"Baltimore Ravens at Tennessee Titans",NA,75,204.90128,583,314,189,69,632,"QRCODE",FALSE,"2018-08-24T21:53:35Z","37213",659,"Nashville, TN 37213",TRUE,"US",0.8546275,1126,"Nashville","America/New_York","1 Titans Way","Nissan Stadium",16,0,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","TN","nissan-stadium","Nashville, TN",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"35","2018-09-30_16.57.10",FALSE,"2018-10-15T00:05:00","2018-10-14T20:05:00",0.889,"",FALSE,FALSE,"Rams at Broncos","2018-10-14T14:05:00","normal",4347138,0.879,"2018-04-20T01:04:04","2018-04-20T00:00:00","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","nfl",FALSE,"Los Angeles Rams at Denver Broncos",NA,173,352.78787,576,66,281,159,1193,"QRCODE",FALSE,"2018-08-24T21:53:38Z","80204",751,"Denver, CO 80204",TRUE,"US",0.9028296,1131,"Denver","America/Denver","1701 Bryant Street","Sports Authority Field at Mile High",7,0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","CO","sports-authority-field-at-mile-high","Denver, CO",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"36","2018-09-30_16.57.10",FALSE,"2018-10-15T00:25:00","2018-10-14T20:25:00",0.946,"",TRUE,FALSE,"Jaguars at Cowboys","2018-10-14T15:25:00","normal",4327923,0.923,"2018-04-05T23:08:47","2018-04-05T00:00:00","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","nfl",FALSE,"Jacksonville Jaguars at Dallas Cowboys",NA,NA,316.6081,1899,2368,255,NA,2576,"QRCODE",FALSE,"2018-04-17T22:02:33Z","76011",623,"Arlington, TX 76011",TRUE,"US",0.9751414,4965,"Arlington","America/Chicago","1 AT&T Way","AT&T Stadium",23,0,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","TX","at-t-stadium","Arlington, TX",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"37","2018-09-30_16.57.10",FALSE,"2018-10-15T04:20:00","2018-10-15T00:20:00",0.936,"",FALSE,FALSE,"Chiefs at Patriots","2018-10-14T20:20:00","normal",4347095,0.912,"2018-04-20T00:47:50","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","nfl",FALSE,"Kansas City Chiefs at New England Patriots",NA,212,465.35367,596,164,382,189,1437,"QRCODE",FALSE,"2018-08-24T21:53:35Z","02035",506,"Foxborough, MA 02035",TRUE,"US",0.8983344,33,"Foxborough","America/New_York","1 Patriot Place","Gillette Stadium",15,0,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","MA","gillette-stadium","Foxborough, MA",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"38","2018-09-30_16.57.10",FALSE,"2018-10-16T04:15:00","2018-10-16T00:15:00",0.925,"",FALSE,FALSE,"49ers at Packers","2018-10-15T19:15:00","normal",4346914,0.9,"2018-04-20T00:47:13","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","nfl",FALSE,"San Francisco 49ers at Green Bay Packers",NA,181,329.9197,499,137,302,163,1107,"QRCODE",FALSE,"2018-08-24T21:53:38Z","54304",658,"Green Bay, WI 54304",TRUE,"US",0.92909414,1125,"Green Bay","America/Chicago","1265 Lombardi Avenue","Lambeau Field",6,0,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","WI","lambeau-field","Green Bay, WI",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"39","2018-09-30_16.57.10",FALSE,"2018-10-19T04:20:00","2018-10-19T00:20:00",0.918,"",FALSE,FALSE,"Broncos at Cardinals","2018-10-18T17:20:00","normal",4347102,0.891,"2018-04-20T00:47:51","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","nfl",FALSE,"Denver Broncos at Arizona Cardinals",NA,54,169.93141,706,452,130,53,720,"QRCODE",FALSE,"2018-08-24T21:53:38Z","85305",753,"Glendale, AZ 85305",TRUE,"US",0.93402725,43,"Glendale","America/Phoenix","1 Cardinals Drive","State Farm Stadium",10,0,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","AZ","state-farm-stadium","Glendale, AZ",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"40","2018-09-30_16.57.10",FALSE,"2018-10-21T03:30:00","2018-10-20T23:30:00",0.328,"",FALSE,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-20T18:30:00","normal",4471322,0.368,"2018-08-01T16:01:33","2018-08-01T00:00:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","sports",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","72401",734,"Jonesboro, AR 72401",TRUE,"US",0.5808074,4081,"Jonesboro","America/Chicago","217 Olympic Drive","ASU Convocation Center",42,0,"https://seatgeek.com/venues/asu-convocation-center-1/tickets","ASU Convocation Center","AR","asu-convocation-center-1","Jonesboro, AR",-90.6691,35.8438,NA,NA,NA
"41","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.966,"",FALSE,FALSE,"Patriots at Bears","2018-10-21T12:00:00","normal",4347008,0.925,"2018-04-20T00:47:33","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","nfl",FALSE,"New England Patriots at Chicago Bears",NA,402,694.81665,440,60,689,358,1441,"QRCODE",FALSE,"2018-08-24T21:53:38Z","60605",602,"Chicago, IL 60605",TRUE,"US",0.940013,31,"Chicago","America/Chicago","1410 S. Museum Campus Drive","Soldier Field",9,0,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","IL","soldier-field","Chicago, IL",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"42","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.848,"",FALSE,FALSE,"Bills at Colts","2018-10-21T13:00:00","normal",4346960,0.835,"2018-04-20T00:47:22","2018-04-20T00:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","nfl",FALSE,"Buffalo Bills at Indianapolis Colts",NA,29,120.19497,933,636,111,29,840,"QRCODE",FALSE,"2018-08-24T21:53:38Z","46225",527,"Indianapolis, IN 46225",TRUE,"US",0.9071682,1130,"Indianapolis","America/Indiana/Indianapolis","500 South Capitol Avenue","Lucas Oil Stadium",13,0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","IN","lucas-oil-stadium","Indianapolis, IN",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"43","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.938,"",FALSE,FALSE,"Vikings at Jets","2018-10-21T13:00:00","normal",4346975,0.903,"2018-04-20T00:47:26","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","nfl",FALSE,"Minnesota Vikings at New York Jets",NA,66,216.53983,865,565,179,60,1032,"QRCODE",FALSE,"2018-08-24T21:53:38Z","07073",501,"East Rutherford, NJ 07073",TRUE,"US",0.94873494,1587,"East Rutherford","America/New_York","1 MetLife Stadium Drive","MetLife Stadium",16,0,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","NJ","metlife-stadium","East Rutherford, NJ",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"44","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.882,"",FALSE,FALSE,"Lions at Dolphins","2018-10-21T13:00:00","normal",4347084,0.858,"2018-04-20T00:47:47","2018-04-20T00:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","nfl",FALSE,"Detroit Lions at Miami Dolphins",NA,69,164.18405,876,163,150,56,904,"QRCODE",FALSE,"2018-08-24T21:53:38Z","33056",528,"Miami Gardens, FL 33056",TRUE,"US",0.8378203,29,"Miami Gardens","America/New_York","347 Don Shula Dr.","Hard Rock Stadium",35,0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","FL","hard-rock-stadium","Miami Gardens, FL",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"45","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.87,"",FALSE,FALSE,"Browns at Buccaneers","2018-10-21T13:00:00","normal",4346931,0.846,"2018-04-20T00:47:16","2018-04-20T00:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","nfl",FALSE,"Cleveland Browns at Tampa Bay Buccaneers",NA,96,249.68182,314,22,206,74,507,"QRCODE",FALSE,"2018-08-24T21:53:38Z","33607",539,"Tampa, FL 33607",TRUE,"US",0.86513025,39,"Tampa","America/New_York","4201 North Dale Mabry Highway","Raymond James Stadium",15,0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","FL","raymond-james-stadium","Tampa, FL",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"46","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.932,"",FALSE,FALSE,"Panthers at Eagles","2018-10-21T13:00:00","normal",4347036,0.9,"2018-04-20T00:47:39","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","nfl",FALSE,"Carolina Panthers at Philadelphia Eagles",NA,211,424.38635,724,308,380,156,3680,"QRCODE",FALSE,"2018-08-24T21:53:38Z","19148",504,"Philadelphia, PA 19148",TRUE,"US",0.90542686,330,"Philadelphia","America/New_York","1020 Pattison Ave","Lincoln Financial Field",14,0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","PA","lincoln-financial-field","Philadelphia, PA",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"47","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.805,"",FALSE,FALSE,"Texans at Jaguars","2018-10-21T13:00:00","normal",4346948,0.796,"2018-04-20T00:47:19","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","nfl",FALSE,"Houston Texans at Jacksonville Jaguars",NA,44,114.545135,819,565,92,44,490,"QRCODE",FALSE,"2018-08-24T21:53:38Z","32202",561,"Jacksonville, FL 32202",TRUE,"US",0.83759147,5178,"Jacksonville","America/New_York","1 Everbank Field Dr","EverBank Field",8,0,"https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","FL","everbank-field","Jacksonville, FL",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"48","2018-09-30_16.57.10",FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00",0.888,"",FALSE,FALSE,"Bengals at Chiefs","2018-10-21T12:00:00","normal",4346982,0.864,"2018-04-20T00:47:27","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","nfl",FALSE,"Cincinnati Bengals at Kansas City Chiefs",NA,49,149.84697,1047,856,137,49,604,"QRCODE",FALSE,"2018-08-24T21:53:38Z","64129",616,"Kansas City, MO 64129",TRUE,"US",0.8827867,1128,"Kansas City","America/Chicago","1 Arrowhead Drive","Arrowhead Stadium",8,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","MO","arrowhead-stadium","Kansas City, MO",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"49","2018-09-30_16.57.10",FALSE,"2018-10-22T00:05:00","2018-10-21T20:05:00",0.864,"",FALSE,FALSE,"Saints at Ravens","2018-10-21T16:05:00","normal",4347071,0.844,"2018-04-20T00:47:45","2018-04-20T00:00:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","nfl",FALSE,"New Orleans Saints at Baltimore Ravens",NA,54,149.98093,825,367,121,54,619,"QRCODE",FALSE,"2018-08-24T21:53:38Z","21230",512,"Baltimore, MD 21230",TRUE,"US",0.8927189,1121,"Baltimore","America/New_York","1101 Russell St","M&T Bank Stadium",7,0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","MD","m-t-bank-stadium","Baltimore, MD",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"50","2018-09-30_16.57.10",FALSE,"2018-10-22T00:25:00","2018-10-21T20:25:00",0.976,"",FALSE,FALSE,"Cowboys at Redskins","2018-10-21T16:25:00","normal",4346941,0.937,"2018-04-20T00:47:18","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","nfl",FALSE,"Dallas Cowboys at Washington Redskins",NA,178,314.65878,1041,718,272,164,1049,"QRCODE",FALSE,"2018-08-24T21:53:38Z","20785",511,"Landover, MD 20785",TRUE,"US",0.9333444,35,"Landover","America/New_York","1600 Fedex Way","FedEx Field",6,0,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","MD","fedex-field","Landover, MD",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"51","2018-09-30_16.57.10",FALSE,"2018-10-22T04:20:00","2018-10-22T00:20:00",0.919,"",FALSE,FALSE,"Rams at 49ers","2018-10-21T17:20:00","normal",4347118,0.886,"2018-04-20T00:47:54","2018-04-20T00:00:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","nfl",FALSE,"Los Angeles Rams at San Francisco 49ers",NA,82,217.97388,1006,804,185,82,3004,"QRCODE",FALSE,"2018-08-24T21:53:38Z","95054",0,"Santa Clara, CA 95054",TRUE,"US",0.95768774,58670,"Santa Clara","America/Los_Angeles","4900 Marie P DeBartolo Way","Levi's Stadium",12,0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","CA","levi-s-stadium","Santa Clara, CA",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"52","2018-09-30_16.57.10",FALSE,"2018-10-23T04:15:00","2018-10-23T00:15:00",0.93,"",FALSE,FALSE,"Giants at Falcons","2018-10-22T20:15:00","normal",4347050,0.896,"2018-04-20T00:47:42","2018-04-20T00:00:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","nfl",FALSE,"New York Giants at Atlanta Falcons",NA,110,304.35855,850,806,281,110,1797,"QRCODE",FALSE,"2018-08-24T21:53:38Z","30313",0,"Atlanta, GA 30313",TRUE,"US",0.76958936,419590,"Atlanta","America/New_York","35 Northside Dr NW","Mercedes-Benz Stadium",20,0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","GA","mercedes-benz-stadium","Atlanta, GA",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"53","2018-09-30_16.57.10",FALSE,"2018-10-24T04:00:00","2018-10-24T00:00:00",0.309,"",FALSE,FALSE,"Troy at South Alabama","2018-10-23T19:00:00","normal",4281985,0.406,"2018-02-28T15:00:17","2018-02-28T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","ncaa_football",FALSE,"Troy Trojans at South Alabama Jaguars Football",NA,25,42.827587,11,29,36,25,92,NA,NA,NA,"36604",686,"Mobile, AL 36604",TRUE,"US",0.50177634,3716,"Mobile","America/Chicago","1621 Virginia St.","Ladd Peebles Stadium",5,0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","AL","ladd-peebles-stadium","Mobile, AL",-88.0761,30.6748,NA,NA,NA
"54","2018-09-30_16.57.10",FALSE,"2018-10-26T04:20:00","2018-10-26T00:20:00",0.882,"",FALSE,FALSE,"Dolphins at Texans","2018-10-25T19:20:00","normal",4347018,0.846,"2018-04-20T00:47:36","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","nfl",FALSE,"Miami Dolphins at Houston Texans",NA,36,163.89938,1046,656,136,36,620,"QRCODE",FALSE,"2018-08-24T21:53:38Z","77054",618,"Houston, TX 77054",TRUE,"US",0.8624192,41,"Houston","America/Chicago","1 Reliant Park","NRG Stadium",44,0,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","TX","nrg-stadium","Houston, TX",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"55","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.923,"",FALSE,FALSE,"Seahawks at Lions","2018-10-28T13:00:00","normal",4347026,0.887,"2018-04-20T00:47:37","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","nfl",FALSE,"Seattle Seahawks at Detroit Lions",NA,66,180.24615,669,455,133,68,2396,"QRCODE",FALSE,"2018-08-24T21:53:39Z","48226",505,"Detroit, MI 48226",TRUE,"US",0.9029952,346,"Detroit","America/Detroit","2000 Brush St.","Ford Field",11,0,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","MI","ford-field","Detroit, MI",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"56","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.862,"",FALSE,FALSE,"Buccaneers at Bengals","2018-10-28T13:00:00","normal",4347041,0.833,"2018-04-20T00:47:40","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","nfl",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals",NA,42,102.41575,865,546,91,42,333,"QRCODE",FALSE,"2018-08-24T21:53:39Z","45202",515,"Cincinnati, OH 45202",TRUE,"US",0.86166537,1124,"Cincinnati","America/New_York","1 Paul Brown Stadium","Paul Brown Stadium",7,0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","OH","paul-brown-stadium","Cincinnati, OH",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"57","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.924,"",FALSE,FALSE,"Redskins at Giants","2018-10-28T13:00:00","normal",4346940,0.88,"2018-04-20T00:47:17","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","nfl",FALSE,"Washington Redskins at New York Giants",NA,135,298.81366,766,483,239,132,1497,"QRCODE",FALSE,"2018-08-24T21:53:39Z","07073",501,"East Rutherford, NJ 07073",TRUE,"US",0.94873494,1587,"East Rutherford","America/New_York","1 MetLife Stadium Drive","MetLife Stadium",16,0,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","NJ","metlife-stadium","East Rutherford, NJ",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"58","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.898,"",FALSE,FALSE,"Ravens at Panthers","2018-10-28T13:00:00","normal",4347070,0.861,"2018-04-20T00:47:45","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","nfl",FALSE,"Baltimore Ravens at Carolina Panthers",NA,83,225.76518,619,247,173,83,588,"QRCODE",FALSE,"2018-08-24T21:53:39Z","28202",517,"Charlotte, NC 28202",TRUE,"US",0.8968222,1122,"Charlotte","America/New_York","800 South Mint Street","Bank of America Stadium",9,0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","NC","bank-of-america-stadium","Charlotte, NC",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"59","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.914,"",FALSE,FALSE,"Broncos at Chiefs","2018-10-28T12:00:00","normal",4346981,0.874,"2018-04-20T00:47:27","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","nfl",FALSE,"Denver Broncos at Kansas City Chiefs",NA,121,226.30658,1000,760,201,121,845,"QRCODE",FALSE,"2018-08-24T21:53:39Z","64129",616,"Kansas City, MO 64129",TRUE,"US",0.8827867,1128,"Kansas City","America/Chicago","1 Arrowhead Drive","Arrowhead Stadium",8,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","MO","arrowhead-stadium","Kansas City, MO",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"60","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.894,"",FALSE,FALSE,"Browns at Steelers","2018-10-28T13:00:00","normal",4347078,0.859,"2018-04-20T00:47:46","2018-04-20T00:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","nfl",FALSE,"Cleveland Browns at Pittsburgh Steelers",NA,87,309.82706,585,266,260,87,1144,"QRCODE",FALSE,"2018-08-24T21:53:39Z","15212",508,"Pittsburgh, PA 15212",TRUE,"US",0.9033526,1119,"Pittsburgh","America/New_York","100 Art Rooney Avenue","Heinz Field",10,0,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","PA","heinz-field","Pittsburgh, PA",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"61","2018-09-30_16.57.10",FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00",0.909,"",FALSE,FALSE,"Jets at Bears","2018-10-28T12:00:00","normal",4347007,0.87,"2018-04-20T00:47:33","2018-04-20T00:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","nfl",FALSE,"New York Jets at Chicago Bears",NA,133,336.2034,651,118,299,180,1198,"QRCODE",FALSE,"2018-08-24T21:53:39Z","60605",602,"Chicago, IL 60605",TRUE,"US",0.940013,31,"Chicago","America/Chicago","1410 S. Museum Campus Drive","Soldier Field",9,0,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","IL","soldier-field","Chicago, IL",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"62","2018-09-30_16.57.10",FALSE,"2018-10-29T00:05:00","2018-10-28T20:05:00",0.869,"",FALSE,FALSE,"Colts at Raiders","2018-10-28T13:05:00","normal",4347153,0.838,"2018-04-20T01:04:25","2018-04-20T00:00:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","nfl",FALSE,"Indianapolis Colts at Oakland Raiders",NA,74,166.74016,804,508,152,74,481,"QRCODE",FALSE,"2018-08-24T21:53:39Z","94621",807,"Oakland, CA 94621",TRUE,"US",0.7817843,14,"Oakland","America/Los_Angeles","7000 Coliseum Way","Oakland-Alameda County Coliseum",19,0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","CA","oakland-alameda-county-coliseum","Oakland, CA",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
