id,datetime_local,popularity,short_title,score,status,is_open,url,title,announce_date,datetime_tbd,time_tbd,created_at,datetime_utc,visible_until_utc,date_tbd,type,description,general_admission,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,median_price,listing_count,method,employee_only,created_at,id,has_upcoming_events,state,num_upcoming_events,popularity,timezone,country,city,metro_code,url,address,extended_address,slug,display_location,postal_code,name,score,name_v2,lon,lat,method,employee_only,created_at
4347021,2018-09-23T12:00:00,0.988,Giants at Texans,0.943,normal,FALSE,https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021,New York Giants at Houston Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:36,2018-09-23T17:00:00,2018-09-23T21:00:00,FALSE,nfl,,NA,494,970,96,213.5743,96,186,249,QRCODE,FALSE,2018-08-24T18:27:18Z,41,TRUE,TX,44,0,America/Chicago,US,Houston,618,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",nrg-stadium,"Houston, TX",77054,NRG Stadium,0.8624192,NRG Stadium,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4346950,2018-09-23T13:00:00,0.909,Titans at Jaguars,0.823,normal,FALSE,https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950,Tennessee Titans at Jacksonville Jaguars,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:19,2018-09-23T17:00:00,2018-09-23T21:00:00,FALSE,nfl,,NA,562,369,41,95.72203,41,74,295,QRCODE,FALSE,2018-08-24T18:26:19Z,5178,TRUE,FL,9,0,America/New_York,US,Jacksonville,561,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL 32202",everbank-field,"Jacksonville, FL",32202,EverBank Field,0.83759147,EverBank Field,-81.6373,30.3239,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
4346923,2018-09-23T13:05:00,0.958,Chargers at Rams,0.9,normal,FALSE,https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923,Los Angeles Chargers at Los Angeles Rams,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:14,2018-09-23T20:05:00,2018-09-24T00:05:00,FALSE,nfl,,NA,933,458,41,105.02951,40,82,576,QRCODE,FALSE,2018-09-05T22:17:11Z,51012,TRUE,CA,11,0,America/Los_Angeles,US,Los Angeles,0,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA 90037",los-angeles-memorial-coliseum-1,"Los Angeles, CA",90037,Los Angeles Memorial Coliseum,0.86898464,Los Angeles Memorial Coliseum,-118.288,34.0138,QRCODE,FALSE,2018-08-23T17:59:28Z
4347129,2018-09-23T13:25:00,1.012,Cowboys at Seahawks,0.98,normal,FALSE,https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129,Dallas Cowboys at Seattle Seahawks,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:56,2018-09-23T20:25:00,2018-09-24T00:25:00,FALSE,nfl,,NA,337,1173,230,470.2578,230,407,128,QRCODE,FALSE,2018-03-02T22:54:54Z,339,TRUE,WA,12,0,America/Los_Angeles,US,Seattle,819,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA 98134",centurylink-field,"Seattle, WA",98134,CenturyLink Field,0.87232786,CenturyLink Field,-122.33,47.6,QRCODE,FALSE,2018-03-02T22:54:54Z
4347104,2018-09-23T13:25:00,0.997,Bears at Cardinals,0.955,normal,FALSE,https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104,Chicago Bears at Arizona Cardinals,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:52,2018-09-23T20:25:00,2018-09-24T00:25:00,FALSE,nfl,,NA,656,581,87,166.23355,87,132,304,QRCODE,FALSE,2018-08-24T20:34:25Z,43,TRUE,AZ,9,0,America/Phoenix,US,Glendale,753,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",state-farm-stadium,"Glendale, AZ",85305,State Farm Stadium,0.93402725,State Farm Stadium,-112.262,33.5294,NONE,FALSE,2015-12-21T17:26:05Z
4347028,2018-09-23T20:20:00,1.017,Patriots at Lions,0.987,normal,FALSE,https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028,New England Patriots at Detroit Lions,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:37,2018-09-24T00:20:00,2018-09-24T04:20:00,FALSE,nfl,,NA,880,2455,113,249.46979,108,219,513,QRCODE,FALSE,2018-08-24T18:27:28Z,346,TRUE,MI,11,0,America/Detroit,US,Detroit,505,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",ford-field,"Detroit, MI",48226,Ford Field,0.9029952,Ford Field,-83.0459,42.34,NONE,FALSE,2015-11-04T17:31:52Z
4346932,2018-09-24T20:15:00,0.969,Steelers at Buccaneers,0.925,normal,FALSE,https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932,Pittsburgh Steelers at Tampa Bay Buccaneers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:16,2018-09-25T00:15:00,2018-09-25T04:15:00,FALSE,nfl,,NA,337,668,169,410.93332,146,400,30,QRCODE,FALSE,2018-08-24T20:35:07Z,39,TRUE,FL,16,0,America/New_York,US,Tampa,539,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL 33607",raymond-james-stadium,"Tampa, FL",33607,Raymond James Stadium,0.86513025,Raymond James Stadium,-82.5034,27.9753,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
4346922,2018-09-27T17:20:00,0.935,Vikings at Rams,0.906,normal,FALSE,https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922,Minnesota Vikings at Los Angeles Rams,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:14,2018-09-28T00:20:00,2018-09-28T04:20:00,FALSE,nfl,,NA,1018,1165,68,192.99004,61,152,502,QRCODE,FALSE,2018-09-05T22:17:16Z,51012,TRUE,CA,11,0,America/Los_Angeles,US,Los Angeles,0,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA 90037",los-angeles-memorial-coliseum-1,"Los Angeles, CA",90037,Los Angeles Memorial Coliseum,0.86898464,Los Angeles Memorial Coliseum,-118.288,34.0138,QRCODE,FALSE,2018-08-23T17:59:28Z
4401810,2018-09-28T19:00:00,0.553,Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball,0.353,normal,FALSE,https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810,Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball,2018-06-05T00:00:00,FALSE,FALSE,2018-06-05T16:00:59,2018-09-28T23:00:00,2018-09-29T03:00:00,FALSE,sports,,NA,1,12,12,12,NA,12,1,NA,NA,NA,5102,TRUE,KY,25,0,America/New_York,US,Lexington,541,https://seatgeek.com/venues/memorial-coliseum-1/tickets,338 Lexington Avenue,"Lexington, KY 40506",memorial-coliseum-1,"Lexington, KY",40506,Memorial Coliseum,0.4125833,Memorial Coliseum,-84.5005,38.0394,NA,NA,NA
4163969,2018-09-29T11:00:00,0.955,Southwest Classic: Arkansas vs Texas A&M,0.926,normal,TRUE,https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-11-am/4163969,Southwest Classic: Arkansas vs Texas A&M,2017-12-05T00:00:00,FALSE,FALSE,2017-12-05T15:00:24,2018-09-29T16:00:00,2018-09-29T20:00:00,FALSE,ncaa_football,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",NA,756,1157,102,235.07568,102,182,872,QRCODE,FALSE,2018-04-17T22:02:33Z,4965,TRUE,TX,22,0,America/Chicago,US,Arlington,623,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX 76011",at-t-stadium,"Arlington, TX",76011,AT&T Stadium,0.9751414,AT&T Stadium,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
4281951,2018-09-29T15:30:00,0.683,South Alabama at Appalachian State,0.553,normal,FALSE,https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951,South Alabama Jaguars at Appalachian State Mountaineers Football,2018-02-28T00:00:00,FALSE,FALSE,2018-02-28T15:00:11,2018-09-29T19:30:00,2018-09-29T23:30:00,FALSE,ncaa_football,,NA,80,215,54,90.919754,54,79,162,NA,NA,NA,3723,TRUE,NC,5,0,America/New_York,US,Boone,517,https://seatgeek.com/venues/kidd-brewer-stadium/tickets,1 Kidd Brewer Stadium,"Boone, NC 28607",kidd-brewer-stadium,"Boone, NC",28607,Kidd Brewer Stadium,0.57884717,Kidd Brewer Stadium,-81.6856,36.2116,NA,NA,NA
4346992,2018-09-30T12:00:00,0.942,Eagles at Titans,0.931,normal,FALSE,https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992,Philadelphia Eagles at Tennessee Titans,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:30,2018-09-30T16:00:00,2018-09-30T20:00:00,FALSE,nfl,,NA,553,906,178,384.1956,178,368,317,QRCODE,FALSE,2018-08-24T20:47:49Z,1126,TRUE,TN,14,0,America/New_York,US,Nashville,659,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN 37213",nissan-stadium,"Nashville, TN",37213,Nissan Stadium,0.8546275,Nissan Stadium,-86.7713,36.1665,NONE,FALSE,2015-10-19T15:09:39Z
4346911,2018-09-30T12:00:00,0.95,Bills at Packers,0.945,normal,FALSE,https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911,Buffalo Bills at Green Bay Packers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:13,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,491,1167,234,400.05838,175,370,137,QRCODE,FALSE,2018-08-24T20:38:24Z,1125,TRUE,WI,6,0,America/Chicago,US,Green Bay,658,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI 54304",lambeau-field,"Green Bay, WI",54304,Lambeau Field,0.92909414,Lambeau Field,-88.0622,44.5013,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
4347009,2018-09-30T12:00:00,0.947,Buccaneers at Bears,0.935,normal,FALSE,https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009,Tampa Bay Buccaneers at Chicago Bears,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:33,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,541,1017,180,364.375,167,299,72,QRCODE,FALSE,2018-08-24T20:48:11Z,31,TRUE,IL,10,0,America/Chicago,US,Chicago,602,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL 60605",soldier-field,"Chicago, IL",60605,Soldier Field,0.940013,Soldier Field,-87.6159,41.8623,NONE,FALSE,2018-06-02T00:44:08Z
4346949,2018-09-30T13:00:00,0.883,Jets at Jaguars,0.843,normal,FALSE,https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949,New York Jets at Jacksonville Jaguars,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:19,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,780,489,53,124.08705,53,102,448,QRCODE,FALSE,2018-08-24T20:38:35Z,5178,TRUE,FL,9,0,America/New_York,US,Jacksonville,561,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL 32202",everbank-field,"Jacksonville, FL",32202,EverBank Field,0.83759147,EverBank Field,-81.6373,30.3239,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
4346962,2018-09-30T13:00:00,0.896,Texans at Colts,0.865,normal,FALSE,https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962,Houston Texans at Indianapolis Colts,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:22,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,971,923,27,101.63984,27,82,497,QRCODE,FALSE,2018-08-24T20:46:39Z,1130,TRUE,IN,14,0,America/Indiana/Indianapolis,US,Indianapolis,527,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",lucas-oil-stadium,"Indianapolis, IN",46225,Lucas Oil Stadium,0.9071682,Lucas Oil Stadium,-86.1639,39.7601,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
4327924,2018-09-30T12:00:00,0.969,Lions at Cowboys,0.965,normal,TRUE,https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924,Detroit Lions at Dallas Cowboys,2018-04-05T00:00:00,FALSE,FALSE,2018-04-05T23:08:47,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,NA,2095,NA,286.43,NA,NA,2739,QRCODE,FALSE,2018-04-17T22:02:33Z,4965,TRUE,TX,22,0,America/Chicago,US,Arlington,623,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX 76011",at-t-stadium,"Arlington, TX",76011,AT&T Stadium,0.9751414,AT&T Stadium,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
4347052,2018-09-30T13:00:00,0.943,Bengals at Falcons,0.93,normal,FALSE,https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052,Cincinnati Bengals at Atlanta Falcons,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:42,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,1006,1081,68,203.4171,68,194,760,QRCODE,FALSE,2018-08-23T20:14:46Z,419590,TRUE,GA,19,0,America/New_York,US,Atlanta,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",mercedes-benz-stadium,"Atlanta, GA",30313,Mercedes-Benz Stadium,0.76958936,Mercedes-Benz Stadium,-84.4,33.76,QRCODE,FALSE,2018-08-23T20:14:46Z
4347092,2018-09-30T13:00:00,0.968,Dolphins at Patriots,0.967,normal,FALSE,https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092,Miami Dolphins at New England Patriots,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:49,2018-09-30T17:00:00,2018-09-30T21:00:00,FALSE,nfl,,NA,446,1882,299,559.7794,244,417,68,QRCODE,FALSE,2018-08-24T20:51:36Z,33,TRUE,MA,15,0,America/New_York,US,Foxborough,506,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA 02035",gillette-stadium,"Foxborough, MA",02035,Gillette Stadium,0.8983344,Gillette Stadium,-71.2674,42.0906,NONE,FALSE,2018-08-22T15:36:58Z
4347103,2018-09-30T13:05:00,0.948,Seahawks at Cardinals,0.934,normal,FALSE,https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103,Seattle Seahawks at Arizona Cardinals,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:51,2018-09-30T20:05:00,2018-10-01T00:05:00,FALSE,nfl,,NA,1102,625,33,131.92444,33,99,675,QRCODE,FALSE,2018-09-05T19:57:48Z,43,TRUE,AZ,9,0,America/Phoenix,US,Glendale,753,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",state-farm-stadium,"Glendale, AZ",85305,State Farm Stadium,0.93402725,State Farm Stadium,-112.262,33.5294,NONE,FALSE,2015-12-21T17:26:05Z
4347154,2018-09-30T13:05:00,0.915,Browns at Raiders,0.89,normal,FALSE,https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154,Cleveland Browns at Oakland Raiders,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T01:04:25,2018-09-30T20:05:00,2018-10-01T00:05:00,FALSE,nfl,,NA,629,562,87,171.65846,87,172,366,QRCODE,FALSE,2018-08-24T20:56:48Z,14,TRUE,CA,22,0,America/Los_Angeles,US,Oakland,807,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA 94621",oakland-alameda-county-coliseum,"Oakland, CA",94621,Oakland-Alameda County Coliseum,0.7817843,Oakland-Alameda County Coliseum,-122.201,37.7469,PDF417,FALSE,2015-06-24T00:00:00Z
4347112,2018-09-30T13:25:00,0.97,49ers at Chargers,0.963,normal,FALSE,https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112,San Francisco 49ers at Los Angeles Chargers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:52,2018-09-30T20:25:00,2018-10-01T00:25:00,FALSE,nfl,,NA,449,601,196,296.53845,196,276,260,QRCODE,FALSE,2018-08-24T20:52:20Z,52,TRUE,CA,16,0,America/Los_Angeles,US,Carson,803,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA 90746",stubhub-center,"Carson, CA",90746,StubHub Center,0.7228164,StubHub Center,-118.261,33.8643,NA,NA,NA
4346972,2018-09-30T16:25:00,0.971,Saints at Giants,0.963,normal,FALSE,https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972,New Orleans Saints at New York Giants,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:25,2018-09-30T20:25:00,2018-10-01T00:25:00,FALSE,nfl,,NA,752,1378,132,347.66,132,245,300,QRCODE,FALSE,2018-08-24T20:47:31Z,1587,TRUE,NJ,17,0,America/New_York,US,East Rutherford,501,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,MetLife Stadium,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347080,2018-09-30T20:20:00,0.94,Ravens at Steelers,0.939,normal,FALSE,https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080,Baltimore Ravens at Pittsburgh Steelers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:47,2018-10-01T00:20:00,2018-10-01T04:20:00,FALSE,nfl,,NA,657,871,102,272.78928,102,243,261,QRCODE,FALSE,2018-08-24T20:51:27Z,1119,TRUE,PA,10,0,America/New_York,US,Pittsburgh,508,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA 15212",heinz-field,"Pittsburgh, PA",15212,Heinz Field,0.9033526,Heinz Field,-80.0158,40.4468,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
4347139,2018-10-01T18:15:00,0.922,Chiefs at Broncos,0.913,normal,FALSE,https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139,Kansas City Chiefs at Denver Broncos,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T01:04:05,2018-10-02T00:15:00,2018-10-02T04:15:00,FALSE,nfl,,NA,649,1451,171,348.57535,144,286,73,QRCODE,FALSE,2018-08-24T20:57:25Z,1131,TRUE,CO,6,0,America/Denver,US,Denver,751,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO 80204",sports-authority-field-at-mile-high,"Denver, CO",80204,Sports Authority Field at Mile High,0.9028296,Sports Authority Field at Mile High,-105.02,39.74,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
4347096,2018-10-04T20:20:00,0.945,Colts at Patriots,0.957,normal,FALSE,https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096,Indianapolis Colts at New England Patriots,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:50,2018-10-05T00:20:00,2018-10-05T04:20:00,FALSE,nfl,,NA,695,1198,148,346.51587,148,279,252,QRCODE,FALSE,2018-08-24T21:03:24Z,33,TRUE,MA,15,0,America/New_York,US,Foxborough,506,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA 02035",gillette-stadium,"Foxborough, MA",02035,Gillette Stadium,0.8983344,Gillette Stadium,-71.2674,42.0906,NONE,FALSE,2018-08-22T15:36:58Z
4281989,2018-10-06T15:30:00,0.447,South Alabama at Georgia Southern,0.36,normal,FALSE,https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989,South Alabama Jaguars at Georgia Southern Eagles Football,2018-02-28T00:00:00,FALSE,FALSE,2018-02-28T15:00:17,2018-10-06T19:30:00,2018-10-06T23:30:00,FALSE,ncaa_football,,NA,10,96,28,51.454544,NA,41,11,NA,NA,NA,2352,TRUE,GA,4,0,America/New_York,US,Statesboro,507,https://seatgeek.com/venues/allen-e-paulson-stadium/tickets,225 Lanier Drive,"Statesboro, GA 30460",allen-e-paulson-stadium,"Statesboro, GA",30460,Allen E. Paulson Stadium,0.41380084,Allen E. Paulson Stadium,-81.7832,32.4488,NA,NA,NA
4347079,2018-10-07T13:00:00,0.931,Falcons at Steelers,0.94,normal,FALSE,https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079,Atlanta Falcons at Pittsburgh Steelers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:47,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,584,1292,161,405.1804,161,356,255,QRCODE,FALSE,2018-08-24T21:16:40Z,1119,TRUE,PA,10,0,America/New_York,US,Pittsburgh,508,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA 15212",heinz-field,"Pittsburgh, PA",15212,Heinz Field,0.9033526,Heinz Field,-80.0158,40.4468,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
4347027,2018-10-07T13:00:00,0.946,Packers at Lions,0.958,normal,FALSE,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,Green Bay Packers at Detroit Lions,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:37,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,734,2392,88,216.45102,85,175,439,QRCODE,FALSE,2018-08-24T21:05:06Z,346,TRUE,MI,11,0,America/Detroit,US,Detroit,505,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",ford-field,"Detroit, MI",48226,Ford Field,0.9029952,Ford Field,-83.0459,42.34,NONE,FALSE,2015-11-04T17:31:52Z
4347032,2018-10-07T13:00:00,0.936,Giants at Panthers,0.946,normal,FALSE,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,New York Giants at Carolina Panthers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:38,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,634,1092,159,330.8684,159,266,304,QRCODE,FALSE,2018-08-24T21:15:58Z,1122,TRUE,NC,9,0,America/New_York,US,Charlotte,517,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC 28202",bank-of-america-stadium,"Charlotte, NC",28202,Bank of America Stadium,0.8968222,Bank of America Stadium,-80.8524,35.2243,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
4347011,2018-10-07T13:00:00,0.953,Broncos at Jets,0.969,normal,FALSE,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,Denver Broncos at New York Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:34,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,1047,954,63,191.48293,63,155,615,QRCODE,FALSE,2018-09-05T19:53:41Z,1587,TRUE,NJ,17,0,America/New_York,US,East Rutherford,501,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,MetLife Stadium,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347043,2018-10-07T13:00:00,0.887,Dolphins at Bengals,0.881,normal,FALSE,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,Miami Dolphins at Cincinnati Bengals,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:40,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,740,428,51,108.3353,51,104,340,QRCODE,FALSE,2018-08-24T21:16:15Z,1124,TRUE,OH,7,0,America/New_York,US,Cincinnati,515,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",paul-brown-stadium,"Cincinnati, OH",45202,Paul Brown Stadium,0.86166537,Paul Brown Stadium,-84.5177,39.0961,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
4346999,2018-10-07T13:00:00,0.887,Ravens at Browns,0.882,normal,FALSE,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,Baltimore Ravens at Cleveland Browns,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:31,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,1012,640,41,110.0821,40,88,609,QRCODE,FALSE,2018-08-24T21:04:01Z,1123,TRUE,OH,7,0,America/New_York,US,Cleveland,510,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH 44114",firstenergy-stadium-15,"Cleveland, OH",44114,FirstEnergy Stadium,0.86852187,FirstEnergy Stadium,-81.7,41.5065,NONE,FALSE,2015-11-11T20:55:31Z
