id,type,time_tbd,title,visible_until_utc,created_at,datetime_utc,is_open,description,url,announce_date,short_title,status,datetime_tbd,date_tbd,popularity,datetime_local,score,general_admission,listing_count,average_price,lowest_price,median_price,visible_listing_count,highest_price,lowest_price_good_deals,method,employee_only,created_at,id,name_v2,num_upcoming_events,country,score,timezone,postal_code,extended_address,slug,url,address,has_upcoming_events,display_location,metro_code,popularity,state,name,city,lat,lon,method,employee_only,created_at
4347111,nfl,FALSE,Oakland Raiders at Los Angeles Chargers,2018-10-08T00:05:00,2018-04-20T00:47:52,2018-10-07T20:05:00,FALSE,,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,2018-04-20T00:00:00,Raiders at Chargers,normal,FALSE,FALSE,0.979,2018-10-07T13:05:00,0.956,NA,255,252.8353,158,216,367,1197,152,QRCODE,FALSE,2018-08-24T21:17:06Z,52,StubHub Center,12,US,0.7228164,America/Los_Angeles,90746,"Carson, CA 90746",stubhub-center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,TRUE,"Carson, CA",803,0,CA,StubHub Center,Carson,33.8643,-118.261,NA,NA,NA
4347115,nfl,FALSE,Arizona Cardinals at San Francisco 49ers,2018-10-08T00:25:00,2018-04-20T00:47:53,2018-10-07T20:25:00,FALSE,,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,2018-04-20T00:00:00,Cardinals at 49ers,normal,FALSE,FALSE,0.939,2018-10-07T13:25:00,0.909,NA,695,118.44892,37,104,1599,515,33,QRCODE,FALSE,2018-09-05T19:47:23Z,58670,Levi's Stadium,12,US,0.95768774,America/Los_Angeles,95054,"Santa Clara, CA 95054",levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,TRUE,"Santa Clara, CA",0,0,CA,Levi's Stadium,Santa Clara,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4347128,nfl,FALSE,Los Angeles Rams at Seattle Seahawks,2018-10-08T00:25:00,2018-04-20T00:47:56,2018-10-07T20:25:00,FALSE,,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,2018-04-20T00:00:00,Rams at Seahawks,normal,FALSE,FALSE,0.948,2018-10-07T13:25:00,0.922,NA,128,334.3828,141,325,347,757,141,QRCODE,FALSE,2018-08-24T21:19:14Z,339,CenturyLink Field,11,US,0.87232786,America/Los_Angeles,98134,"Seattle, WA 98134",centurylink-field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,TRUE,"Seattle, WA",819,0,WA,CenturyLink Field,Seattle,47.6,-122.33,QRCODE,FALSE,2018-03-02T22:54:54Z
4346976,nfl,FALSE,Minnesota Vikings at Philadelphia Eagles,2018-10-08T00:25:00,2018-04-20T00:47:26,2018-10-07T20:25:00,FALSE,,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,2018-04-20T00:00:00,Vikings at Eagles,normal,FALSE,FALSE,0.971,2018-10-07T16:25:00,0.95,NA,214,378.78503,191,354,537,754,169,QRCODE,FALSE,2018-08-24T21:03:38Z,330,Lincoln Financial Field,14,US,0.90542685999999994,America/New_York,19148,"Philadelphia, PA 19148",lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,TRUE,"Philadelphia, PA",504,0,PA,Lincoln Financial Field,Philadelphia,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4347020,nfl,FALSE,Dallas Cowboys at Houston Texans,2018-10-08T04:20:00,2018-04-20T00:47:36,2018-10-08T00:20:00,FALSE,,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,2018-04-20T00:00:00,Cowboys at Texans,normal,FALSE,FALSE,0.985,2018-10-07T19:20:00,0.965,NA,296,485.04053,230,432,571,1463,230,QRCODE,FALSE,2018-08-24T21:04:53Z,41,NRG Stadium,44,US,0.8624192,America/Chicago,77054,"Houston, TX 77054",nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,TRUE,"Houston, TX",618,0,TX,NRG Stadium,Houston,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4474093,sports,FALSE,Baltimore Ravens at A Purple Evening,2018-10-09T00:00:00,2018-08-03T16:01:06,2018-10-08T20:00:00,FALSE,,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,2018-08-03T00:00:00,Baltimore Ravens at A Purple Evening,normal,FALSE,FALSE,0.549,2018-10-08T16:00:00,0.364,NA,10,277.7,62,251,3,584,NA,QRCODE_TM,FALSE,2015-08-04T00:00:00Z,1121,M&T Bank Stadium,7,US,0.8927189,America/New_York,21230,"Baltimore, MD 21230",m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,TRUE,"Baltimore, MD",512,0,MD,M&T Bank Stadium,Baltimore,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
4346971,nfl,FALSE,Washington Redskins at New Orleans Saints,2018-10-09T04:15:00,2018-04-20T00:47:25,2018-10-09T00:15:00,TRUE,,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,2018-04-20T00:00:00,Redskins at Saints,normal,FALSE,FALSE,0.92,2018-10-08T19:15:00,0.893,NA,1413,226.43382,70,210,1317,1200,70,QRCODE,FALSE,2018-05-29T20:38:55Z,128,Mercedes-Benz Superdome,16,US,0.8966978,America/Chicago,70112,"New Orleans, LA 70112",mercedes-benz-superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,TRUE,"New Orleans, LA",622,0,LA,Mercedes-Benz Superdome,New Orleans,29.9515,-90.0786,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
4346917,nfl,FALSE,Philadelphia Eagles at New York Giants,2018-10-12T04:20:00,2018-04-20T00:47:14,2018-10-12T00:20:00,FALSE,,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,2018-04-20T00:00:00,Eagles at Giants,normal,FALSE,FALSE,0.96,2018-10-11T20:20:00,0.967,NA,463,315.26566,138,240,771,1519,138,QRCODE,FALSE,2018-08-24T21:52:02Z,1587,MetLife Stadium,15,US,0.94873494,America/New_York,07073,"East Rutherford, NJ 07073",metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,TRUE,"East Rutherford, NJ",501,0,NJ,MetLife Stadium,East Rutherford,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4192619,ncaa_football,FALSE,Alabama State Hornets at South Alabama Jaguars Football,2018-10-14T01:00:00,2017-12-21T15:00:36,2018-10-13T21:00:00,FALSE,,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,2017-12-21T00:00:00,Alabama State at South Alabama,normal,FALSE,FALSE,0.598,2018-10-13T16:00:00,0.487,NA,9,41.77778,19,48,4,74,19,NA,NA,NA,3716,Ladd Peebles Stadium,5,US,0.50177634,America/Chicago,36604,"Mobile, AL 36604",ladd-peebles-stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,TRUE,"Mobile, AL",686,0,AL,Ladd Peebles Stadium,Mobile,30.6748,-88.0761,NA,NA,NA
4346961,nfl,FALSE,Indianapolis Colts at New York Jets,2018-10-14T21:00:00,2018-04-20T00:47:22,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,2018-04-20T00:00:00,Colts at Jets,normal,FALSE,FALSE,0.94,2018-10-14T13:00:00,0.95,NA,731,152.68536,41,127,1045,905,39,QRCODE,FALSE,2018-08-24T21:52:02Z,1587,MetLife Stadium,15,US,0.94873494,America/New_York,07073,"East Rutherford, NJ 07073",metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,TRUE,"East Rutherford, NJ",501,0,NJ,MetLife Stadium,East Rutherford,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347051,nfl,FALSE,Tampa Bay Buccaneers at Atlanta Falcons,2018-10-14T21:00:00,2018-04-20T00:47:42,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,2018-04-20T00:00:00,Buccaneers at Falcons,normal,FALSE,FALSE,0.909,2018-10-14T13:00:00,0.915,NA,800,197.955,72,178,961,890,72,QRCODE,FALSE,2018-08-24T21:53:35Z,419590,Mercedes-Benz Stadium,19,US,0.76958936,America/New_York,30313,"Atlanta, GA 30313",mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,TRUE,"Atlanta, GA",0,0,GA,Mercedes-Benz Stadium,Atlanta,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
4347042,nfl,FALSE,Pittsburgh Steelers at Cincinnati Bengals,2018-10-14T21:00:00,2018-04-20T00:47:40,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,2018-04-20T00:00:00,Steelers at Bengals,normal,FALSE,FALSE,0.914,2018-10-14T13:00:00,0.917,NA,310,212.87419,111,194,600,1166,111,QRCODE,FALSE,2018-08-24T21:53:35Z,1124,Paul Brown Stadium,7,US,0.86166537,America/New_York,45202,"Cincinnati, OH 45202",paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,TRUE,"Cincinnati, OH",515,0,OH,Paul Brown Stadium,Cincinnati,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
4347081,nfl,FALSE,Chicago Bears at Miami Dolphins,2018-10-14T21:00:00,2018-04-20T00:47:47,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,2018-04-20T00:00:00,Bears at Dolphins,normal,FALSE,FALSE,0.916,2018-10-14T13:00:00,0.921,NA,120,310.09167,97,200,787,11363,105,QRCODE,FALSE,2018-08-24T21:53:35Z,29,Hard Rock Stadium,35,US,0.8378203,America/New_York,33056,"Miami Gardens, FL 33056",hard-rock-stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,TRUE,"Miami Gardens, FL",528,0,FL,Hard Rock Stadium,Miami Gardens,25.96,-80.24,NONE,FALSE,2017-10-03T18:58:44Z
4347145,nfl,FALSE,Arizona Cardinals at Minnesota Vikings,2018-10-14T21:00:00,2018-04-20T01:04:06,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,2018-04-20T00:00:00,Cardinals at Vikings,normal,FALSE,FALSE,0.904,2018-10-14T12:00:00,0.907,NA,406,291.08868,98,240,530,1077,98,QRCODE,FALSE,2018-08-24T21:53:38Z,218451,U.S. Bank Stadium,15,US,0.88524246,America/Chicago,55415,"Minneapolis, MN 55415",u-s-bank-stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,TRUE,"Minneapolis, MN",0,0,MN,U.S. Bank Stadium,Minneapolis,44.97,-93.26,NONE,FALSE,2018-08-22T15:34:15Z
4346942,nfl,FALSE,Carolina Panthers at Washington Redskins,2018-10-14T21:00:00,2018-04-20T00:47:18,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,2018-04-20T00:00:00,Panthers at Redskins,normal,FALSE,FALSE,0.946,2018-10-14T13:00:00,0.953,NA,526,169.87453,95,145,933,771,89,QRCODE,FALSE,2018-08-24T21:52:02Z,35,FedEx Field,6,US,0.9333444,America/New_York,20785,"Landover, MD 20785",fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,TRUE,"Landover, MD",511,0,MD,FedEx Field,Landover,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
4347019,nfl,FALSE,Buffalo Bills at Houston Texans,2018-10-14T21:00:00,2018-04-20T00:47:36,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,2018-04-20T00:00:00,Bills at Texans,normal,FALSE,FALSE,0.893,2018-10-14T12:00:00,0.893,NA,606,166.91585,44,146,964,544,44,QRCODE,FALSE,2018-08-24T21:53:35Z,41,NRG Stadium,44,US,0.8624192,America/Chicago,77054,"Houston, TX 77054",nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,TRUE,"Houston, TX",618,0,TX,NRG Stadium,Houston,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4346998,nfl,FALSE,Los Angeles Chargers at Cleveland Browns,2018-10-14T21:00:00,2018-04-20T00:47:31,2018-10-14T17:00:00,FALSE,,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,2018-04-20T00:00:00,Chargers at Browns,normal,FALSE,FALSE,0.892,2018-10-14T13:00:00,0.889,NA,627,137.4035,73,111,844,676,73,QRCODE,FALSE,2018-08-24T21:53:35Z,1123,FirstEnergy Stadium,6,US,0.86852187,America/New_York,44114,"Cleveland, OH 44114",firstenergy-stadium-15,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,TRUE,"Cleveland, OH",510,0,OH,FirstEnergy Stadium,Cleveland,41.5065,-81.7,NONE,FALSE,2015-11-11T20:55:31Z
4346991,nfl,FALSE,Baltimore Ravens at Tennessee Titans,2018-10-14T23:25:00,2018-04-20T00:47:30,2018-10-14T19:25:00,FALSE,,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,2018-04-20T00:00:00,Ravens at Titans,normal,FALSE,FALSE,0.872,2018-10-14T15:25:00,0.865,NA,304,208.6283,75,193,623,633,69,QRCODE,FALSE,2018-08-24T21:53:35Z,1126,Nissan Stadium,16,US,0.8546275,America/New_York,37213,"Nashville, TN 37213",nissan-stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,TRUE,"Nashville, TN",659,0,TN,Nissan Stadium,Nashville,36.1665,-86.7713,NONE,FALSE,2015-10-19T15:09:39Z
4347138,nfl,FALSE,Los Angeles Rams at Denver Broncos,2018-10-15T00:05:00,2018-04-20T01:04:04,2018-10-14T20:05:00,FALSE,,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,2018-04-20T00:00:00,Rams at Broncos,normal,FALSE,FALSE,0.906,2018-10-14T14:05:00,0.907,NA,65,343.69232,185,274,584,954,159,QRCODE,FALSE,2018-08-24T21:53:38Z,1131,Sports Authority Field at Mile High,6,US,0.9028296,America/Denver,80204,"Denver, CO 80204",sports-authority-field-at-mile-high,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant Street,TRUE,"Denver, CO",751,0,CO,Sports Authority Field at Mile High,Denver,39.74,-105.02,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
4327923,nfl,FALSE,Jacksonville Jaguars at Dallas Cowboys,2018-10-15T00:25:00,2018-04-05T23:08:47,2018-10-14T20:25:00,TRUE,,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,2018-04-05T00:00:00,Jaguars at Cowboys,normal,FALSE,FALSE,0.946,2018-10-14T15:25:00,0.96,NA,2362,308.40094,NA,251,1882,2576,NA,QRCODE,FALSE,2018-04-17T22:02:33Z,4965,AT&T Stadium,24,US,0.9751414,America/Chicago,76011,"Arlington, TX 76011",at-t-stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,TRUE,"Arlington, TX",623,0,TX,AT&T Stadium,Arlington,32.7459,-97.0957,QRCODE,FALSE,2018-04-17T22:02:33Z
4347095,nfl,FALSE,Kansas City Chiefs at New England Patriots,2018-10-15T04:20:00,2018-04-20T00:47:50,2018-10-15T00:20:00,FALSE,,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,2018-04-20T00:00:00,Chiefs at Patriots,normal,FALSE,FALSE,0.931,2018-10-14T20:20:00,0.945,NA,146,447.9589,212,376,587,1014,176,QRCODE,FALSE,2018-08-24T21:53:35Z,33,Gillette Stadium,14,US,0.8983344,America/New_York,02035,"Foxborough, MA 02035",gillette-stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,TRUE,"Foxborough, MA",506,0,MA,Gillette Stadium,Foxborough,42.0906,-71.2674,NONE,FALSE,2018-08-22T15:36:58Z
4346914,nfl,FALSE,San Francisco 49ers at Green Bay Packers,2018-10-16T04:15:00,2018-04-20T00:47:13,2018-10-16T00:15:00,FALSE,,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,2018-04-20T00:00:00,49ers at Packers,normal,FALSE,FALSE,0.93,2018-10-15T19:15:00,0.945,NA,134,309.97015,170,289,493,1107,155,QRCODE,FALSE,2018-08-24T21:53:38Z,1125,Lambeau Field,5,US,0.92909414,America/Chicago,54304,"Green Bay, WI 54304",lambeau-field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,TRUE,"Green Bay, WI",658,0,WI,Lambeau Field,Green Bay,44.5013,-88.0622,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
4347102,nfl,FALSE,Denver Broncos at Arizona Cardinals,2018-10-19T04:20:00,2018-04-20T00:47:51,2018-10-19T00:20:00,FALSE,,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,2018-04-20T00:00:00,Broncos at Cardinals,normal,FALSE,FALSE,0.917,2018-10-18T17:20:00,0.936,NA,444,170.50676,55,136,697,601,51,QRCODE,FALSE,2018-08-24T21:53:38Z,43,State Farm Stadium,9,US,0.93402725,America/Phoenix,85305,"Glendale, AZ 85305",state-farm-stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,TRUE,"Glendale, AZ",753,0,AZ,State Farm Stadium,Glendale,33.5294,-112.262,NONE,FALSE,2015-12-21T17:26:05Z
4471322,sports,FALSE,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,2018-10-21T03:30:00,2018-08-01T16:01:33,2018-10-20T23:30:00,FALSE,,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,2018-08-01T00:00:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,normal,FALSE,FALSE,0.471,2018-10-20T18:30:00,0.352,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,FALSE,2018-08-24T21:53:38Z,4081,ASU Convocation Center,42,US,0.5808074,America/Chicago,72401,"Jonesboro, AR 72401",asu-convocation-center-1,https://seatgeek.com/venues/asu-convocation-center-1/tickets,217 Olympic Drive,TRUE,"Jonesboro, AR",734,0,AR,ASU Convocation Center,Jonesboro,35.8438,-90.6691,NA,NA,NA
4346960,nfl,FALSE,Buffalo Bills at Indianapolis Colts,2018-10-21T21:00:00,2018-04-20T00:47:22,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,2018-04-20T00:00:00,Bills at Colts,normal,FALSE,FALSE,0.86,2018-10-21T13:00:00,0.866,NA,655,122.207634,33,115,980,840,32,QRCODE,FALSE,2018-08-24T21:53:38Z,1130,Lucas Oil Stadium,12,US,0.9071682,America/Indiana/Indianapolis,46225,"Indianapolis, IN 46225",lucas-oil-stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,TRUE,"Indianapolis, IN",527,0,IN,Lucas Oil Stadium,Indianapolis,39.7601,-86.1639,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
4347008,nfl,FALSE,New England Patriots at Chicago Bears,2018-10-21T21:00:00,2018-04-20T00:47:33,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,2018-04-20T00:00:00,Patriots at Bears,normal,FALSE,FALSE,0.946,2018-10-21T12:00:00,0.978,NA,61,644.3279,331,603,437,1219,386,QRCODE,FALSE,2018-08-24T21:53:38Z,31,Soldier Field,8,US,0.940013,America/Chicago,60605,"Chicago, IL 60605",soldier-field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,TRUE,"Chicago, IL",602,0,IL,Soldier Field,Chicago,41.8623,-87.6159,NONE,FALSE,2018-06-02T00:44:08Z
4346975,nfl,FALSE,Minnesota Vikings at New York Jets,2018-10-21T21:00:00,2018-04-20T00:47:26,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,2018-04-20T00:00:00,Vikings at Jets,normal,FALSE,FALSE,0.934,2018-10-21T13:00:00,0.963,NA,548,216.43796,71,179,898,1032,69,QRCODE,FALSE,2018-08-24T21:53:38Z,1587,MetLife Stadium,15,US,0.94873494,America/New_York,07073,"East Rutherford, NJ 07073",metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,TRUE,"East Rutherford, NJ",501,0,NJ,MetLife Stadium,East Rutherford,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347084,nfl,FALSE,Detroit Lions at Miami Dolphins,2018-10-21T21:00:00,2018-04-20T00:47:47,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,2018-04-20T00:00:00,Lions at Dolphins,normal,FALSE,FALSE,0.879,2018-10-21T13:00:00,0.892,NA,201,169.42288,69,150,981,904,56,QRCODE,FALSE,2018-08-24T21:53:38Z,29,Hard Rock Stadium,35,US,0.8378203,America/New_York,33056,"Miami Gardens, FL 33056",hard-rock-stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,TRUE,"Miami Gardens, FL",528,0,FL,Hard Rock Stadium,Miami Gardens,25.96,-80.24,NONE,FALSE,2017-10-03T18:58:44Z
4346931,nfl,FALSE,Cleveland Browns at Tampa Bay Buccaneers,2018-10-21T21:00:00,2018-04-20T00:47:16,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,2018-04-20T00:00:00,Browns at Buccaneers,normal,FALSE,FALSE,0.862,2018-10-21T13:00:00,0.875,NA,23,244.13043,96,206,387,489,82,QRCODE,FALSE,2018-08-24T21:53:38Z,39,Raymond James Stadium,15,US,0.86513025,America/New_York,33607,"Tampa, FL 33607",raymond-james-stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,TRUE,"Tampa, FL",539,0,FL,Raymond James Stadium,Tampa,27.9753,-82.5034,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
4347036,nfl,FALSE,Carolina Panthers at Philadelphia Eagles,2018-10-21T21:00:00,2018-04-20T00:47:39,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,2018-04-20T00:00:00,Panthers at Eagles,normal,FALSE,FALSE,0.928,2018-10-21T13:00:00,0.953,NA,300,423.11,213,377,721,3680,213,QRCODE,FALSE,2018-08-24T21:53:38Z,330,Lincoln Financial Field,14,US,0.90542685999999994,America/New_York,19148,"Philadelphia, PA 19148",lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,TRUE,"Philadelphia, PA",504,0,PA,Lincoln Financial Field,Philadelphia,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4346982,nfl,FALSE,Cincinnati Bengals at Kansas City Chiefs,2018-10-21T21:00:00,2018-04-20T00:47:27,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,2018-04-20T00:00:00,Bengals at Chiefs,normal,FALSE,FALSE,0.9,2018-10-21T12:00:00,0.919,NA,858,157.22261,58,143,1039,604,58,QRCODE,FALSE,2018-08-24T21:53:38Z,1128,Arrowhead Stadium,8,US,0.8827867,America/Chicago,64129,"Kansas City, MO 64129",arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,TRUE,"Kansas City, MO",616,0,MO,Arrowhead Stadium,Kansas City,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
4346948,nfl,FALSE,Houston Texans at Jacksonville Jaguars,2018-10-21T21:00:00,2018-04-20T00:47:19,2018-10-21T17:00:00,FALSE,,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,2018-04-20T00:00:00,Texans at Jaguars,normal,FALSE,FALSE,0.813,2018-10-21T13:00:00,0.811,NA,554,115.176895,44,92,827,490,44,QRCODE,FALSE,2018-08-24T21:53:38Z,5178,EverBank Field,7,US,0.83759147,America/New_York,32202,"Jacksonville, FL 32202",everbank-field,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,TRUE,"Jacksonville, FL",561,0,FL,EverBank Field,Jacksonville,30.3239,-81.6373,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
4347071,nfl,FALSE,New Orleans Saints at Baltimore Ravens,2018-10-22T00:05:00,2018-04-20T00:47:45,2018-10-21T20:05:00,FALSE,,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,2018-04-20T00:00:00,Saints at Ravens,normal,FALSE,FALSE,0.869,2018-10-21T16:05:00,0.88,NA,356,147.92416,54,120,817,619,54,QRCODE,FALSE,2018-08-24T21:53:38Z,1121,M&T Bank Stadium,7,US,0.8927189,America/New_York,21230,"Baltimore, MD 21230",m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,TRUE,"Baltimore, MD",512,0,MD,M&T Bank Stadium,Baltimore,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
