created_at,status,title,url,datetime_local,date_tbd,score,visible_until_utc,datetime_tbd,type,announce_date,time_tbd,datetime_utc,popularity,short_title,id,description,is_open,general_admission,median_price,visible_listing_count,highest_price,listing_count,lowest_price_good_deals,average_price,lowest_price,employee_only,created_at,method,city,postal_code,url,name_v2,score,popularity,address,slug,display_location,timezone,name,state,has_upcoming_events,country,num_upcoming_events,id,extended_address,lat,lon,employee_only,created_at,method
2018-04-20T00:47:18,normal,Green Bay Packers at Washington Redskins,https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943,2018-09-23T13:00:00,FALSE,0.961,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.973,Packers at Redskins,4346943,,FALSE,NA,NA,NA,991,567,170,334.6,170,FALSE,2018-08-24T18:25:58Z,QRCODE,Landover,20785,https://seatgeek.com/venues/fedex-field/tickets,FedEx Field,0.9333444,0,1600 Fedex Way,fedex-field,"Landover, MD",America/New_York,FedEx Field,MD,TRUE,US,9,35,"Landover, MD 20785",38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
2018-04-20T00:47:28,normal,San Francisco 49ers at Kansas City Chiefs,https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985,2018-09-23T12:00:00,FALSE,0.888,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.908,49ers at Chiefs,4346985,,FALSE,NA,NA,NA,534,1051,83,212.29,83,FALSE,2018-08-24T18:27:03Z,QRCODE,Kansas City,64129,https://seatgeek.com/venues/arrowhead-stadium/tickets,Arrowhead Stadium,0.8827867,0,1 Arrowhead Drive,arrowhead-stadium,"Kansas City, MO",America/Chicago,Arrowhead Stadium,MO,TRUE,US,9,1128,"Kansas City, MO 64129",39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
2018-04-20T00:47:36,normal,New York Giants at Houston Texans,https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021,2018-09-23T12:00:00,FALSE,0.911,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.927,Giants at Texans,4347021,,FALSE,NA,NA,NA,123594,310,106,690.34,106,FALSE,2018-08-24T18:27:18Z,QRCODE,Houston,77054,https://seatgeek.com/venues/nrg-stadium/tickets,NRG Stadium,0.8624192,0,1 Reliant Park,nrg-stadium,"Houston, TX",America/Chicago,NRG Stadium,TX,TRUE,US,46,41,"Houston, TX 77054",29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-04-20T00:47:42,normal,New Orleans Saints at Atlanta Falcons,https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053,2018-09-23T13:00:00,FALSE,0.913,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.929,Saints at Falcons,4347053,,FALSE,NA,NA,NA,1348,611,152,320.89,152,FALSE,2018-08-24T18:29:05Z,QRCODE,Atlanta,30313,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Mercedes-Benz Stadium,0.76958936,0,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",America/New_York,Mercedes-Benz Stadium,GA,TRUE,US,15,419590,"Atlanta, GA 30313",33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-04-20T00:47:45,normal,Denver Broncos at Baltimore Ravens,https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072,2018-09-23T13:00:00,FALSE,0.865,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.892,Broncos at Ravens,4347072,,FALSE,NA,NA,NA,707,520,63,155.87,63,FALSE,2018-08-24T18:29:20Z,QRCODE,Baltimore,21230,https://seatgeek.com/venues/m-t-bank-stadium/tickets,M&T Bank Stadium,0.8927189,0,1101 Russell St,m-t-bank-stadium,"Baltimore, MD",America/New_York,M&T Bank Stadium,MD,TRUE,US,8,1121,"Baltimore, MD 21230",39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-04-20T00:47:41,normal,Cincinnati Bengals at Carolina Panthers,https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045,2018-09-23T13:00:00,FALSE,0.867,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.896,Bengals at Panthers,4347045,,FALSE,NA,NA,NA,684,388,77,176.13,77,FALSE,2018-08-24T18:28:54Z,QRCODE,Charlotte,28202,https://seatgeek.com/venues/bank-of-america-stadium/tickets,Bank of America Stadium,0.8968222,0,800 South Mint Street,bank-of-america-stadium,"Charlotte, NC",America/New_York,Bank of America Stadium,NC,TRUE,US,9,1122,"Charlotte, NC 28202",35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
2018-04-20T00:47:19,normal,Tennessee Titans at Jacksonville Jaguars,https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-tiaa-bank-field/nfl/4346950,2018-09-23T13:00:00,FALSE,0.791,2018-09-23T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T17:00:00,0.839,Titans at Jaguars,4346950,,FALSE,NA,NA,NA,775,595,41,104.95,41,FALSE,2018-08-24T18:26:19Z,QRCODE,Jacksonville,32202,https://seatgeek.com/venues/tiaa-bank-field/tickets,TIAA Bank Field,0.83759147,0,1 Everbank Field Dr,tiaa-bank-field,"Jacksonville, FL",America/New_York,TIAA Bank Field,FL,TRUE,US,10,5178,"Jacksonville, FL 32202",30.3239,-81.6373,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
2018-04-20T00:47:14,normal,Los Angeles Chargers at Los Angeles Rams,https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923,2018-09-23T13:05:00,FALSE,0.867,2018-09-24T00:05:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T20:05:00,0.892,Chargers at Rams,4346923,,FALSE,NA,NA,NA,514,743,60,153.79,60,FALSE,2018-09-05T22:17:11Z,QRCODE,Los Angeles,90037,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles Memorial Coliseum,0.86898464,0,3911 S Figueroa St,los-angeles-memorial-coliseum-1,"Los Angeles, CA",America/Los_Angeles,Los Angeles Memorial Coliseum,CA,TRUE,US,12,51012,"Los Angeles, CA 90037",34.01,-118.29,FALSE,2018-08-23T17:59:28Z,QRCODE
2018-04-20T00:47:56,normal,Dallas Cowboys at Seattle Seahawks,https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129,2018-09-23T13:25:00,FALSE,0.942,2018-09-24T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T20:25:00,0.951,Cowboys at Seahawks,4347129,,FALSE,NA,NA,NA,3079,153,339,692.68,298,FALSE,2018-03-02T22:54:54Z,QRCODE,Seattle,98134,https://seatgeek.com/venues/centurylink-field/tickets,CenturyLink Field,0.87232786,0,800 Occidental Ave S,centurylink-field,"Seattle, WA",America/Los_Angeles,CenturyLink Field,WA,TRUE,US,14,339,"Seattle, WA 98134",47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-04-20T00:47:52,normal,Chicago Bears at Arizona Cardinals,https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104,2018-09-23T13:25:00,FALSE,0.92,2018-09-24T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-23T20:25:00,0.937,Bears at Cardinals,4347104,,FALSE,NA,NA,NA,653,456,75,197.99,75,FALSE,2018-08-24T20:34:25Z,QRCODE,Glendale,85305,https://seatgeek.com/venues/state-farm-stadium/tickets,State Farm Stadium,0.93402725,0,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",America/Phoenix,State Farm Stadium,AZ,TRUE,US,10,43,"Glendale, AZ 85305",33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
2018-04-20T00:47:37,normal,New England Patriots at Detroit Lions,https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028,2018-09-23T20:20:00,FALSE,0.947,2018-09-24T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-24T00:20:00,0.955,Patriots at Lions,4347028,,FALSE,NA,NA,NA,12062,390,148,347.82,140,FALSE,2018-08-24T18:27:28Z,QRCODE,Detroit,48226,https://seatgeek.com/venues/ford-field/tickets,Ford Field,0.9029952,0,2000 Brush St.,ford-field,"Detroit, MI",America/Detroit,Ford Field,MI,TRUE,US,9,346,"Detroit, MI 48226",42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
2018-04-20T00:47:16,normal,Pittsburgh Steelers at Tampa Bay Buccaneers,https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932,2018-09-24T20:15:00,FALSE,0.888,2018-09-25T04:15:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-25T00:15:00,0.904,Steelers at Buccaneers,4346932,,FALSE,NA,NA,NA,1038,31,202,376.19,202,FALSE,2018-08-24T20:35:07Z,QRCODE,Tampa,33607,https://seatgeek.com/venues/raymond-james-stadium/tickets,Raymond James Stadium,0.86513025,0,4201 North Dale Mabry Highway,raymond-james-stadium,"Tampa, FL",America/New_York,Raymond James Stadium,FL,TRUE,US,15,39,"Tampa, FL 33607",27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
2018-04-20T00:47:14,normal,Minnesota Vikings at Los Angeles Rams,https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922,2018-09-27T17:20:00,FALSE,0.881,2018-09-28T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-28T00:20:00,0.892,Vikings at Rams,4346922,,FALSE,NA,NA,NA,971,613,65,217.99,65,FALSE,2018-09-05T22:17:16Z,QRCODE,Los Angeles,90037,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles Memorial Coliseum,0.86898464,0,3911 S Figueroa St,los-angeles-memorial-coliseum-1,"Los Angeles, CA",America/Los_Angeles,Los Angeles Memorial Coliseum,CA,TRUE,US,12,51012,"Los Angeles, CA 90037",34.01,-118.29,FALSE,2018-08-23T17:59:28Z,QRCODE
2018-06-05T16:00:59,normal,Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball,https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810,2018-09-28T19:00:00,FALSE,0.356,2018-09-29T03:00:00,FALSE,sports,2018-06-05T00:00:00,FALSE,2018-09-28T23:00:00,0.502,Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball,4401810,,FALSE,NA,NA,NA,35,6,NA,31,11,NA,NA,NA,Lexington,40506,https://seatgeek.com/venues/memorial-coliseum-1/tickets,Memorial Coliseum,0.4125833,0,201 Avenue of Champions,memorial-coliseum-1,"Lexington, KY",America/New_York,Memorial Coliseum,KY,TRUE,US,26,5102,"Lexington, KY 40506",38.04,-84.5,NA,NA,NA
2017-12-05T15:00:24,normal,Southwest Classic: Arkansas vs Texas A&M,https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-3-30-am/4163969,2018-09-29T03:30:00,FALSE,0.902,2018-09-30T05:00:00,FALSE,ncaa_football,2017-12-05T00:00:00,TRUE,2018-09-29T08:30:00,0.924,Southwest Classic: Arkansas vs Texas A&M,4163969,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",TRUE,NA,NA,NA,14133,1904,102,342.77,102,FALSE,2018-04-17T22:02:33Z,QRCODE,Arlington,76011,https://seatgeek.com/venues/at-t-stadium/tickets,AT&T Stadium,0.9751414,0,1 AT&T Way,at-t-stadium,"Arlington, TX",America/Chicago,AT&T Stadium,TX,TRUE,US,24,4965,"Arlington, TX 76011",32.7459,-97.0957,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-02-28T15:00:11,normal,South Alabama Jaguars at Appalachian State Mountaineers Football,https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951,2018-09-29T15:30:00,FALSE,0.442,2018-09-29T23:30:00,FALSE,ncaa_football,2018-02-28T00:00:00,FALSE,2018-09-29T19:30:00,0.557,South Alabama at Appalachian State,4281951,,FALSE,NA,NA,NA,233,156,57,95.03,54,NA,NA,NA,Boone,28607,https://seatgeek.com/venues/kidd-brewer-stadium/tickets,Kidd Brewer Stadium,0.57884717,0,1 Kidd Brewer Stadium,kidd-brewer-stadium,"Boone, NC",America/New_York,Kidd Brewer Stadium,NC,TRUE,US,6,3723,"Boone, NC 28607",36.2116,-81.6856,NA,NA,NA
2018-04-20T00:47:30,normal,Philadelphia Eagles at Tennessee Titans,https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992,2018-09-30T12:00:00,FALSE,0.883,2018-09-30T20:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T16:00:00,0.887,Eagles at Titans,4346992,,FALSE,NA,NA,NA,1103,322,236,437.59,208,FALSE,2018-08-24T20:47:49Z,QRCODE,Nashville,37213,https://seatgeek.com/venues/nissan-stadium/tickets,Nissan Stadium,0.8546275,0,1 Titans Way,nissan-stadium,"Nashville, TN",America/New_York,Nissan Stadium,TN,TRUE,US,16,1126,"Nashville, TN 37213",36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
2018-04-20T00:47:13,normal,Buffalo Bills at Green Bay Packers,https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911,2018-09-30T12:00:00,FALSE,0.897,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.903,Bills at Packers,4346911,,FALSE,NA,NA,NA,912,132,224,386.67,224,FALSE,2018-08-24T20:38:24Z,QRCODE,Green Bay,54304,https://seatgeek.com/venues/lambeau-field/tickets,Lambeau Field,0.92909414,0,1265 Lombardi Avenue,lambeau-field,"Green Bay, WI",America/Chicago,Lambeau Field,WI,TRUE,US,7,1125,"Green Bay, WI 54304",44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-04-20T00:47:33,normal,Tampa Bay Buccaneers at Chicago Bears,https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009,2018-09-30T12:00:00,FALSE,0.895,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.898,Buccaneers at Bears,4347009,,FALSE,NA,NA,NA,1019,80,180,334.56,160,FALSE,2018-08-24T20:48:11Z,QRCODE,Chicago,60605,https://seatgeek.com/venues/soldier-field/tickets,Soldier Field,0.940013,0,1410 S. Museum Campus Drive,soldier-field,"Chicago, IL",America/Chicago,Soldier Field,IL,TRUE,US,12,31,"Chicago, IL 60605",41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
2018-04-20T00:47:22,normal,Houston Texans at Indianapolis Colts,https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962,2018-09-30T13:00:00,FALSE,0.832,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.849,Texans at Colts,4346962,,FALSE,NA,NA,NA,931,580,33,108.28,33,FALSE,2018-08-24T20:46:39Z,QRCODE,Indianapolis,46225,https://seatgeek.com/venues/lucas-oil-stadium/tickets,Lucas Oil Stadium,0.9071682,0,500 South Capitol Avenue,lucas-oil-stadium,"Indianapolis, IN",America/Indiana/Indianapolis,Lucas Oil Stadium,IN,TRUE,US,13,1130,"Indianapolis, IN 46225",39.7601,-86.1639,FALSE,2015-08-22T16:51:43Z,QRCODE_TM
2018-04-20T00:47:42,normal,Cincinnati Bengals at Atlanta Falcons,https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052,2018-09-30T13:00:00,FALSE,0.895,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.899,Bengals at Falcons,4347052,,FALSE,NA,NA,NA,6009,832,77,210.74,77,FALSE,2018-08-23T20:14:46Z,QRCODE,Atlanta,30313,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Mercedes-Benz Stadium,0.76958936,0,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",America/New_York,Mercedes-Benz Stadium,GA,TRUE,US,15,419590,"Atlanta, GA 30313",33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-04-20T00:47:19,normal,New York Jets at Jacksonville Jaguars,https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-tiaa-bank-field/nfl/4346949,2018-09-30T13:00:00,FALSE,0.809,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.83,Jets at Jaguars,4346949,,FALSE,NA,NA,NA,433,585,58,121.28,58,FALSE,2018-08-24T20:38:35Z,QRCODE,Jacksonville,32202,https://seatgeek.com/venues/tiaa-bank-field/tickets,TIAA Bank Field,0.83759147,0,1 Everbank Field Dr,tiaa-bank-field,"Jacksonville, FL",America/New_York,TIAA Bank Field,FL,TRUE,US,10,5178,"Jacksonville, FL 32202",30.3239,-81.6373,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
2018-04-05T23:08:47,normal,Detroit Lions at Dallas Cowboys,https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924,2018-09-30T12:00:00,FALSE,0.953,2018-09-30T21:00:00,FALSE,nfl,2018-04-05T00:00:00,FALSE,2018-09-30T17:00:00,0.947,Lions at Cowboys,4327924,,TRUE,NA,NA,NA,2095,2739,NA,286.43,NA,FALSE,2018-04-17T22:02:33Z,QRCODE,Arlington,76011,https://seatgeek.com/venues/at-t-stadium/tickets,AT&T Stadium,0.9751414,0,1 AT&T Way,at-t-stadium,"Arlington, TX",America/Chicago,AT&T Stadium,TX,TRUE,US,24,4965,"Arlington, TX 76011",32.7459,-97.0957,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-04-20T00:47:49,normal,Miami Dolphins at New England Patriots,https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092,2018-09-30T13:00:00,FALSE,0.932,2018-09-30T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T17:00:00,0.926,Dolphins at Patriots,4347092,,FALSE,NA,NA,NA,2017,86,312,543.88,312,FALSE,2018-08-24T20:51:36Z,QRCODE,Foxborough,02035,https://seatgeek.com/venues/gillette-stadium/tickets,Gillette Stadium,0.8983344,0,1 Patriot Place,gillette-stadium,"Foxborough, MA",America/New_York,Gillette Stadium,MA,TRUE,US,13,33,"Foxborough, MA 02035",42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
2018-04-20T00:47:51,normal,Seattle Seahawks at Arizona Cardinals,https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103,2018-09-30T13:05:00,FALSE,0.906,2018-10-01T00:05:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T20:05:00,0.906,Seahawks at Cardinals,4347103,,FALSE,NA,NA,NA,607,671,46,147.7,46,FALSE,2018-09-05T19:57:48Z,QRCODE,Glendale,85305,https://seatgeek.com/venues/state-farm-stadium/tickets,State Farm Stadium,0.93402725,0,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",America/Phoenix,State Farm Stadium,AZ,TRUE,US,10,43,"Glendale, AZ 85305",33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
2018-04-20T01:04:25,normal,Cleveland Browns at Oakland Raiders,https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154,2018-09-30T13:05:00,FALSE,0.848,2018-10-01T00:05:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T20:05:00,0.862,Browns at Raiders,4347154,,FALSE,NA,NA,NA,708,431,87,183.86,87,FALSE,2018-08-24T20:56:48Z,QRCODE,Oakland,94621,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland-Alameda County Coliseum,0.7817843,0,7000 Coliseum Way,oakland-alameda-county-coliseum,"Oakland, CA",America/Los_Angeles,Oakland-Alameda County Coliseum,CA,TRUE,US,26,14,"Oakland, CA 94621",37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
2018-04-20T00:47:52,normal,San Francisco 49ers at Los Angeles Chargers,https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112,2018-09-30T13:25:00,FALSE,0.92,2018-10-01T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T20:25:00,0.918,49ers at Chargers,4347112,,FALSE,NA,NA,NA,800,312,177,304.98,177,FALSE,2018-08-24T20:52:20Z,QRCODE,Carson,90746,https://seatgeek.com/venues/stubhub-center/tickets,StubHub Center,0.7228164,0,18400 Avalon Blvd,stubhub-center,"Carson, CA",America/Los_Angeles,StubHub Center,CA,TRUE,US,13,52,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
2018-04-20T00:47:25,normal,New Orleans Saints at New York Giants,https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972,2018-09-30T16:25:00,FALSE,0.93,2018-10-01T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-09-30T20:25:00,0.925,Saints at Giants,4346972,,FALSE,NA,NA,NA,1498,335,139,358.86,138,FALSE,2018-08-24T20:47:31Z,QRCODE,East Rutherford,07073,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,0.94873494,0,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",America/New_York,MetLife Stadium,NJ,TRUE,US,19,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-04-20T00:47:47,normal,Baltimore Ravens at Pittsburgh Steelers,https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080,2018-09-30T20:20:00,FALSE,0.9,2018-10-01T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-01T00:20:00,0.899,Ravens at Steelers,4347080,,FALSE,NA,NA,NA,1073,317,113,315.79,113,FALSE,2018-08-24T20:51:27Z,QRCODE,Pittsburgh,15212,https://seatgeek.com/venues/heinz-field/tickets,Heinz Field,0.9033526,0,100 Art Rooney Avenue,heinz-field,"Pittsburgh, PA",America/New_York,Heinz Field,PA,TRUE,US,12,1119,"Pittsburgh, PA 15212",40.4468,-80.0158,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
2018-04-20T01:04:05,normal,Kansas City Chiefs at Denver Broncos,https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139,2018-10-01T18:15:00,FALSE,0.879,2018-10-02T04:15:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-02T00:15:00,0.882,Chiefs at Broncos,4347139,,FALSE,NA,NA,NA,11346,102,138,420.69,138,FALSE,2018-08-24T20:57:25Z,QRCODE,Denver,80204,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Sports Authority Field at Mile High,0.9028296,0,1701 Bryant St.,sports-authority-field-at-mile-high,"Denver, CO",America/Denver,Sports Authority Field at Mile High,CO,TRUE,US,7,1131,"Denver, CO 80204",39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
2018-04-20T00:47:50,normal,Indianapolis Colts at New England Patriots,https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096,2018-10-04T20:20:00,FALSE,0.927,2018-10-05T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-05T00:20:00,0.914,Colts at Patriots,4347096,,FALSE,NA,NA,NA,1211,225,194,378.53,194,FALSE,2018-08-24T21:03:24Z,QRCODE,Foxborough,02035,https://seatgeek.com/venues/gillette-stadium/tickets,Gillette Stadium,0.8983344,0,1 Patriot Place,gillette-stadium,"Foxborough, MA",America/New_York,Gillette Stadium,MA,TRUE,US,13,33,"Foxborough, MA 02035",42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
2018-02-28T15:00:17,normal,South Alabama Jaguars at Georgia Southern Eagles Football,https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989,2018-10-06T12:00:00,FALSE,0.543,2018-10-06T20:00:00,FALSE,ncaa_football,2018-02-28T00:00:00,FALSE,2018-10-06T16:00:00,0.616,South Alabama at Georgia Southern,4281989,,FALSE,NA,NA,NA,96,20,NA,45.4,28,NA,NA,NA,Statesboro,30460,https://seatgeek.com/venues/allen-e-paulson-stadium/tickets,Allen E. Paulson Stadium,0.41380084,0,225 Lanier Drive,allen-e-paulson-stadium,"Statesboro, GA",America/New_York,Allen E. Paulson Stadium,GA,TRUE,US,4,2352,"Statesboro, GA 30460",32.4488,-81.7832,NA,NA,NA
2018-04-20T00:47:47,normal,Atlanta Falcons at Pittsburgh Steelers,https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079,2018-10-07T13:00:00,FALSE,0.906,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.897,Falcons at Steelers,4347079,,FALSE,NA,NA,NA,1292,324,161,405.33,161,FALSE,2018-08-24T21:16:40Z,QRCODE,Pittsburgh,15212,https://seatgeek.com/venues/heinz-field/tickets,Heinz Field,0.9033526,0,100 Art Rooney Avenue,heinz-field,"Pittsburgh, PA",America/New_York,Heinz Field,PA,TRUE,US,12,1119,"Pittsburgh, PA 15212",40.4468,-80.0158,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
