created_at,datetime_local,popularity,status,description,visible_until_utc,title,date_tbd,score,is_open,datetime_tbd,url,announce_date,time_tbd,id,datetime_utc,type,short_title,general_admission,lowest_price_good_deals,visible_listing_count,listing_count,lowest_price,median_price,average_price,highest_price,created_at,method,employee_only,city,popularity,timezone,country,name,num_upcoming_events,has_upcoming_events,postal_code,name_v2,extended_address,score,metro_code,url,id,state,address,slug,display_location,lat,lon,created_at,method,employee_only
2018-04-20T00:47:54,2018-09-16T13:05:00,0.954,normal,,2018-09-17T00:05:00,Detroit Lions at San Francisco 49ers,FALSE,0.925,FALSE,FALSE,https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119,2018-04-20T00:00:00,FALSE,4347119,2018-09-16T20:05:00,nfl,Lions at 49ers,NA,77,726,370,79,172,185.37567,635,2018-08-24T18:24:41Z,QRCODE,FALSE,Santa Clara,0,America/Los_Angeles,US,Levi's Stadium,13,TRUE,95054,Levi's Stadium,"Santa Clara, CA 95054",0.95768774,0,https://seatgeek.com/venues/levi-s-stadium/tickets,58670,CA,4900 Marie P DeBartolo Way,levi-s-stadium,"Santa Clara, CA",37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:15,2018-09-16T13:05:00,0.915,normal,,2018-09-17T00:05:00,Arizona Cardinals at Los Angeles Rams,FALSE,0.869,FALSE,FALSE,https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924,2018-04-20T00:00:00,FALSE,4346924,2018-09-16T20:05:00,nfl,Cardinals at Rams,NA,18,1363,988,19,43,58.76923,358,2018-08-24T17:04:03Z,QRCODE,FALSE,Los Angeles,0,America/Los_Angeles,US,Los Angeles Memorial Coliseum,12,TRUE,90037,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",0.86898464,0,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,51012,CA,3911 S Figueroa St,los-angeles-memorial-coliseum-1,"Los Angeles, CA",34.0138,-118.288,2018-08-23T17:59:28Z,QRCODE,FALSE
2018-04-20T01:04:06,2018-09-16T14:25:00,0.945,normal,,2018-09-17T00:25:00,Oakland Raiders at Denver Broncos,FALSE,0.91,FALSE,FALSE,https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149,2018-04-20T00:00:00,FALSE,4347149,2018-09-16T20:25:00,nfl,Raiders at Broncos,NA,118,606,52,144,286,312.15384,954,2018-08-24T18:24:52Z,QRCODE,FALSE,Denver,0,America/Denver,US,Sports Authority Field at Mile High,7,TRUE,80204,Sports Authority Field at Mile High,"Denver, CO 80204",0.9028296,751,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1131,CO,1701 Bryant Street,sports-authority-field-at-mile-high,"Denver, CO",39.74,-105.02,2015-08-07T18:39:02Z,QRCODE_TM,FALSE
2018-04-20T00:47:19,2018-09-16T16:25:00,0.946,normal,,2018-09-17T00:25:00,New England Patriots at Jacksonville Jaguars,FALSE,0.908,FALSE,FALSE,https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-everbank-field/nfl/4346951,2018-04-20T00:00:00,FALSE,4346951,2018-09-16T20:25:00,nfl,Patriots at Jaguars,NA,125,486,176,125,197,215.65909,913,2018-08-24T18:23:21Z,QRCODE,FALSE,Jacksonville,0,America/New_York,US,EverBank Field,10,TRUE,32202,EverBank Field,"Jacksonville, FL 32202",0.83759147,561,https://seatgeek.com/venues/everbank-field/tickets,5178,FL,1 Everbank Field Dr,everbank-field,"Jacksonville, FL",30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
2018-04-05T23:08:47,2018-09-16T19:20:00,0.976,normal,,2018-09-17T04:20:00,New York Giants at Dallas Cowboys,FALSE,0.977,TRUE,FALSE,https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925,2018-04-05T00:00:00,FALSE,4327925,2018-09-17T00:20:00,nfl,Giants at Cowboys,NA,25,1736,1970,25,229,296.00153,14959,2018-04-17T22:02:33Z,QRCODE,FALSE,Arlington,0,America/Chicago,US,AT&T Stadium,23,TRUE,76011,AT&T Stadium,"Arlington, TX 76011",0.9751414,623,https://seatgeek.com/venues/at-t-stadium/tickets,4965,TX,1 AT&T Way,at-t-stadium,"Arlington, TX",32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
2018-04-20T00:47:34,2018-09-17T19:15:00,0.955,normal,,2018-09-18T04:15:00,Seattle Seahawks at Chicago Bears,FALSE,0.938,FALSE,FALSE,https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010,2018-04-20T00:00:00,FALSE,4347010,2018-09-18T00:15:00,nfl,Seahawks at Bears,NA,146,461,38,170,284,347.44736,1201,2018-08-24T18:25:05Z,QRCODE,FALSE,Chicago,0,America/Chicago,US,Soldier Field,12,TRUE,60605,Soldier Field,"Chicago, IL 60605",0.940013,602,https://seatgeek.com/venues/soldier-field/tickets,31,IL,1410 S. Museum Campus Drive,soldier-field,"Chicago, IL",41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
2018-04-20T00:47:31,2018-09-20T20:20:00,0.876,normal,,2018-09-21T04:20:00,New York Jets at Cleveland Browns,FALSE,0.866,FALSE,FALSE,https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000,2018-04-20T00:00:00,FALSE,4347000,2018-09-21T00:20:00,nfl,Jets at Browns,NA,40,867,526,43,80,98.75665,596,2018-08-24T18:25:16Z,QRCODE,FALSE,Cleveland,0,America/New_York,US,FirstEnergy Stadium,7,TRUE,44114,FirstEnergy Stadium,"Cleveland, OH 44114",0.86852187,510,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,1123,OH,100 Alfred Lerner Way,firstenergy-stadium-15,"Cleveland, OH",41.5065,-81.7,2015-11-11T20:55:31Z,NONE,FALSE
2018-01-31T15:00:53,2018-09-22T19:00:00,0.593,normal,,2018-09-23T04:00:00,South Alabama Jaguars at Memphis Tigers Football,FALSE,0.481,FALSE,FALSE,https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762,2018-01-31T00:00:00,FALSE,4241762,2018-09-23T00:00:00,ncaa_football,South Alabama at Memphis,NA,23,81,173,23,43,56.566475,245,NA,NA,NA,Memphis,0,America/Chicago,US,Liberty Bowl Stadium,7,TRUE,38104,Liberty Bowl Stadium,"Memphis, TN 38104",0.6733288,640,https://seatgeek.com/venues/liberty-bowl-stadium/tickets,2827,TN,335 South Hollywood St,liberty-bowl-stadium,"Memphis, TN",35.12,-89.98,NA,NA,NA
2018-04-20T01:04:05,2018-09-23T12:00:00,0.901,normal,,2018-09-23T21:00:00,Buffalo Bills at Minnesota Vikings,FALSE,0.914,FALSE,FALSE,https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142,2018-04-20T00:00:00,FALSE,4347142,2018-09-23T17:00:00,nfl,Bills at Vikings,NA,88,774,477,88,213,233.5262,923,2018-08-23T16:03:24Z,QRCODE,FALSE,Minneapolis,0,America/Chicago,US,U.S. Bank Stadium,13,TRUE,55415,U.S. Bank Stadium,"Minneapolis, MN 55415",0.88524246,0,https://seatgeek.com/venues/u-s-bank-stadium/tickets,218451,MN,900 South 5th Street,u-s-bank-stadium,"Minneapolis, MN",44.97,-93.26,2018-08-22T15:34:15Z,NONE,FALSE
2018-04-20T00:47:23,2018-09-23T13:00:00,0.915,normal,,2018-09-23T21:00:00,Indianapolis Colts at Philadelphia Eagles,FALSE,0.93,FALSE,FALSE,https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963,2018-04-20T00:00:00,FALSE,4346963,2018-09-23T17:00:00,nfl,Colts at Eagles,NA,153,701,276,211,356,381.52536,1258,2018-08-24T18:26:28Z,QRCODE,FALSE,Philadelphia,0,America/New_York,US,Lincoln Financial Field,16,TRUE,19148,Lincoln Financial Field,"Philadelphia, PA 19148",0.90542685999999994,504,https://seatgeek.com/venues/lincoln-financial-field/tickets,330,PA,1020 Pattison Ave,lincoln-financial-field,"Philadelphia, PA",39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:48,2018-09-23T13:00:00,0.884,normal,,2018-09-23T21:00:00,Oakland Raiders at Miami Dolphins,FALSE,0.889,FALSE,FALSE,https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088,2018-04-20T00:00:00,FALSE,4347088,2018-09-23T17:00:00,nfl,Raiders at Dolphins,NA,51,927,183,51,156,163.19125,446,2018-08-24T20:34:12Z,QRCODE,FALSE,Miami Gardens,0,America/New_York,US,Hard Rock Stadium,38,TRUE,33056,Hard Rock Stadium,"Miami Gardens, FL 33056",0.8378203,528,https://seatgeek.com/venues/hard-rock-stadium/tickets,29,FL,347 Don Shula Dr.,hard-rock-stadium,"Miami Gardens, FL",25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
2018-04-20T00:47:18,2018-09-23T13:00:00,0.96,normal,,2018-09-23T21:00:00,Green Bay Packers at Washington Redskins,FALSE,0.984,FALSE,FALSE,https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943,2018-04-20T00:00:00,FALSE,4346943,2018-09-23T17:00:00,nfl,Packers at Redskins,NA,151,1073,695,151,263,284.2403,951,2018-08-24T18:25:58Z,QRCODE,FALSE,Landover,0,America/New_York,US,FedEx Field,8,TRUE,20785,FedEx Field,"Landover, MD 20785",0.9333444,511,https://seatgeek.com/venues/fedex-field/tickets,35,MD,1600 Fedex Way,fedex-field,"Landover, MD",38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
2018-04-20T00:47:45,2018-09-23T13:00:00,0.883,normal,,2018-09-23T21:00:00,Denver Broncos at Baltimore Ravens,FALSE,0.889,FALSE,FALSE,https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072,2018-04-20T00:00:00,FALSE,4347072,2018-09-23T17:00:00,nfl,Broncos at Ravens,NA,68,821,465,68,112,149.70323,707,2018-08-24T18:29:20Z,QRCODE,FALSE,Baltimore,0,America/New_York,US,M&T Bank Stadium,8,TRUE,21230,M&T Bank Stadium,"Baltimore, MD 21230",0.8927189,512,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1121,MD,1101 Russell St,m-t-bank-stadium,"Baltimore, MD",39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:36,2018-09-23T12:00:00,0.91,normal,,2018-09-23T21:00:00,New York Giants at Houston Texans,FALSE,0.925,FALSE,FALSE,https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021,2018-04-20T00:00:00,FALSE,4347021,2018-09-23T17:00:00,nfl,Giants at Texans,NA,100,913,282,104,267,292.97873,1156,2018-08-24T18:27:18Z,QRCODE,FALSE,Houston,0,America/Chicago,US,NRG Stadium,46,TRUE,77054,NRG Stadium,"Houston, TX 77054",0.8624192,618,https://seatgeek.com/venues/nrg-stadium/tickets,41,TX,1 Reliant Park,nrg-stadium,"Houston, TX",29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
2018-04-20T00:47:42,2018-09-23T13:00:00,0.917,normal,,2018-09-23T21:00:00,New Orleans Saints at Atlanta Falcons,FALSE,0.933,FALSE,FALSE,https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053,2018-04-20T00:00:00,FALSE,4347053,2018-09-23T17:00:00,nfl,Saints at Falcons,NA,152,813,571,152,282,311.45007,1313,2018-08-24T18:29:05Z,QRCODE,FALSE,Atlanta,0,America/New_York,US,Mercedes-Benz Stadium,20,TRUE,30313,Mercedes-Benz Stadium,"Atlanta, GA 30313",0.76958936,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,419590,GA,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
2018-04-20T00:47:41,2018-09-23T13:00:00,0.891,normal,,2018-09-23T21:00:00,Cincinnati Bengals at Carolina Panthers,FALSE,0.896,FALSE,FALSE,https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045,2018-04-20T00:00:00,FALSE,4347045,2018-09-23T17:00:00,nfl,Bengals at Panthers,NA,73,742,396,73,128,167.94698,685,2018-08-24T18:28:54Z,QRCODE,FALSE,Charlotte,0,America/New_York,US,Bank of America Stadium,9,TRUE,28202,Bank of America Stadium,"Charlotte, NC 28202",0.8968222,517,https://seatgeek.com/venues/bank-of-america-stadium/tickets,1122,NC,800 South Mint Street,bank-of-america-stadium,"Charlotte, NC",35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
2018-04-20T00:47:28,2018-09-23T12:00:00,0.908,normal,,2018-09-23T21:00:00,San Francisco 49ers at Kansas City Chiefs,FALSE,0.921,FALSE,FALSE,https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985,2018-04-20T00:00:00,FALSE,4346985,2018-09-23T17:00:00,nfl,49ers at Chiefs,NA,85,1040,1028,75,197,203.11479,659,2018-08-24T18:27:03Z,QRCODE,FALSE,Kansas City,0,America/Chicago,US,Arrowhead Stadium,9,TRUE,64129,Arrowhead Stadium,"Kansas City, MO 64129",0.8827867,616,https://seatgeek.com/venues/arrowhead-stadium/tickets,1128,MO,1 Arrowhead Drive,arrowhead-stadium,"Kansas City, MO",39.0489,-94.4839,2015-08-20T16:20:51Z,QRCODE_TM,FALSE
2018-04-20T00:47:19,2018-09-23T13:00:00,0.83,normal,,2018-09-23T21:00:00,Tennessee Titans at Jacksonville Jaguars,FALSE,0.817,FALSE,FALSE,https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950,2018-04-20T00:00:00,FALSE,4346950,2018-09-23T17:00:00,nfl,Titans at Jaguars,NA,31,799,555,31,75,98.47388,775,2018-08-24T18:26:19Z,QRCODE,FALSE,Jacksonville,0,America/New_York,US,EverBank Field,10,TRUE,32202,EverBank Field,"Jacksonville, FL 32202",0.83759147,561,https://seatgeek.com/venues/everbank-field/tickets,5178,FL,1 Everbank Field Dr,everbank-field,"Jacksonville, FL",30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
2018-04-20T00:47:14,2018-09-23T13:05:00,0.879,normal,,2018-09-24T00:05:00,Los Angeles Chargers at Los Angeles Rams,FALSE,0.886,FALSE,FALSE,https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923,2018-04-20T00:00:00,FALSE,4346923,2018-09-23T20:05:00,nfl,Chargers at Rams,NA,48,1409,950,51,110,133.90105,497,2018-09-05T22:17:11Z,QRCODE,FALSE,Los Angeles,0,America/Los_Angeles,US,Los Angeles Memorial Coliseum,12,TRUE,90037,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",0.86898464,0,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,51012,CA,3911 S Figueroa St,los-angeles-memorial-coliseum-1,"Los Angeles, CA",34.0138,-118.288,2018-08-23T17:59:28Z,QRCODE,FALSE
2018-04-20T00:47:56,2018-09-23T13:25:00,0.955,normal,,2018-09-24T00:25:00,Dallas Cowboys at Seattle Seahawks,FALSE,0.982,FALSE,FALSE,https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129,2018-04-20T00:00:00,FALSE,4347129,2018-09-23T20:25:00,nfl,Cowboys at Seahawks,NA,252,344,145,252,639,693.7379,3079,2018-03-02T22:54:54Z,QRCODE,FALSE,Seattle,0,America/Los_Angeles,US,CenturyLink Field,18,TRUE,98134,CenturyLink Field,"Seattle, WA 98134",0.87232786,819,https://seatgeek.com/venues/centurylink-field/tickets,339,WA,800 Occidental Ave S,centurylink-field,"Seattle, WA",47.6,-122.33,2018-03-02T22:54:54Z,QRCODE,FALSE
2018-04-20T00:47:52,2018-09-23T13:25:00,0.929,normal,,2018-09-24T00:25:00,Chicago Bears at Arizona Cardinals,FALSE,0.947,FALSE,FALSE,https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104,2018-04-20T00:00:00,FALSE,4347104,2018-09-23T20:25:00,nfl,Bears at Cardinals,NA,71,802,452,71,166,194.25664,653,2018-08-24T20:34:25Z,QRCODE,FALSE,Glendale,0,America/Phoenix,US,State Farm Stadium,10,TRUE,85305,State Farm Stadium,"Glendale, AZ 85305",0.93402725,753,https://seatgeek.com/venues/state-farm-stadium/tickets,43,AZ,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
2018-04-20T00:47:37,2018-09-23T20:20:00,0.943,normal,,2018-09-24T04:20:00,New England Patriots at Detroit Lions,FALSE,0.969,FALSE,FALSE,https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028,2018-04-20T00:00:00,FALSE,4347028,2018-09-24T00:20:00,nfl,Patriots at Lions,NA,141,844,416,140,266,891.04565,123594,2018-08-24T18:27:28Z,QRCODE,FALSE,Detroit,0,America/Detroit,US,Ford Field,9,TRUE,48226,Ford Field,"Detroit, MI 48226",0.9029952,505,https://seatgeek.com/venues/ford-field/tickets,346,MI,2000 Brush St.,ford-field,"Detroit, MI",42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
2018-04-20T00:47:16,2018-09-24T20:15:00,0.876,normal,,2018-09-25T04:15:00,Pittsburgh Steelers at Tampa Bay Buccaneers,FALSE,0.89,FALSE,FALSE,https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932,2018-04-20T00:00:00,FALSE,4346932,2018-09-25T00:15:00,nfl,Steelers at Buccaneers,NA,148,517,26,158,313,372.84616,1037,2018-08-24T20:35:07Z,QRCODE,FALSE,Tampa,0,America/New_York,US,Raymond James Stadium,15,TRUE,33607,Raymond James Stadium,"Tampa, FL 33607",0.86513025,539,https://seatgeek.com/venues/raymond-james-stadium/tickets,39,FL,4201 North Dale Mabry Highway,raymond-james-stadium,"Tampa, FL",27.9753,-82.5034,2015-08-24T14:44:53Z,QRCODE_TM,FALSE
2018-04-20T00:47:14,2018-09-27T17:20:00,0.881,normal,,2018-09-28T04:20:00,Minnesota Vikings at Los Angeles Rams,FALSE,0.905,FALSE,FALSE,https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922,2018-04-20T00:00:00,FALSE,4346922,2018-09-28T00:20:00,nfl,Vikings at Rams,NA,60,1162,568,69,167,212.44366,971,2018-09-05T22:17:16Z,QRCODE,FALSE,Los Angeles,0,America/Los_Angeles,US,Los Angeles Memorial Coliseum,12,TRUE,90037,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",0.86898464,0,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,51012,CA,3911 S Figueroa St,los-angeles-memorial-coliseum-1,"Los Angeles, CA",34.0138,-118.288,2018-08-23T17:59:28Z,QRCODE,FALSE
2018-06-05T16:00:59,2018-09-28T19:00:00,0.475,normal,,2018-09-29T03:00:00,Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball,FALSE,0.372,FALSE,FALSE,https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810,2018-06-05T00:00:00,FALSE,4401810,2018-09-28T23:00:00,sports,Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball,NA,NA,6,6,13,35,31.333334,35,NA,NA,NA,Lexington,0,America/New_York,US,Memorial Coliseum,26,TRUE,40506,Memorial Coliseum,"Lexington, KY 40506",0.4125833,541,https://seatgeek.com/venues/memorial-coliseum-1/tickets,5102,KY,201 Avenue of Champions,memorial-coliseum-1,"Lexington, KY",38.04,-84.5,NA,NA,NA
2017-12-05T15:00:24,2018-09-29T03:30:00,0.906,normal,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",2018-09-30T05:00:00,Southwest Classic: Arkansas vs Texas A&M,FALSE,0.915,TRUE,FALSE,https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-3-30-am/4163969,2017-12-05T00:00:00,TRUE,4163969,2018-09-29T08:30:00,ncaa_football,Southwest Classic: Arkansas vs Texas A&M,NA,102,815,913,102,208,278.87512,12028,2018-04-17T22:02:33Z,QRCODE,FALSE,Arlington,0,America/Chicago,US,AT&T Stadium,23,TRUE,76011,AT&T Stadium,"Arlington, TX 76011",0.9751414,623,https://seatgeek.com/venues/at-t-stadium/tickets,4965,TX,1 AT&T Way,at-t-stadium,"Arlington, TX",32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
2018-02-28T15:00:11,2018-09-29T15:30:00,0.525,normal,,2018-09-29T23:30:00,South Alabama Jaguars at Appalachian State Mountaineers Football,FALSE,0.438,FALSE,FALSE,https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951,2018-02-28T00:00:00,FALSE,4281951,2018-09-29T19:30:00,ncaa_football,South Alabama at Appalachian State,NA,46,89,163,46,83,94.55215,215,NA,NA,NA,Boone,0,America/New_York,US,Kidd Brewer Stadium,6,TRUE,28607,Kidd Brewer Stadium,"Boone, NC 28607",0.57884717,517,https://seatgeek.com/venues/kidd-brewer-stadium/tickets,3723,NC,1 Kidd Brewer Stadium,kidd-brewer-stadium,"Boone, NC",36.2116,-81.6856,NA,NA,NA
2018-04-20T00:47:30,2018-09-30T12:00:00,0.875,normal,,2018-09-30T20:00:00,Philadelphia Eagles at Tennessee Titans,FALSE,0.906,FALSE,FALSE,https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992,2018-04-20T00:00:00,FALSE,4346992,2018-09-30T16:00:00,nfl,Eagles at Titans,NA,205,497,326,201,400,427.63803,906,2018-08-24T20:47:49Z,QRCODE,FALSE,Nashville,0,America/New_York,US,Nissan Stadium,15,TRUE,37213,Nissan Stadium,"Nashville, TN 37213",0.8546275,659,https://seatgeek.com/venues/nissan-stadium/tickets,1126,TN,1 Titans Way,nissan-stadium,"Nashville, TN",36.1665,-86.7713,2015-10-19T15:09:39Z,NONE,FALSE
2018-04-20T00:47:13,2018-09-30T12:00:00,0.897,normal,,2018-09-30T21:00:00,Buffalo Bills at Green Bay Packers,FALSE,0.932,FALSE,FALSE,https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911,2018-04-20T00:00:00,FALSE,4346911,2018-09-30T17:00:00,nfl,Bills at Packers,NA,175,422,136,196,370,403.52942,1226,2018-08-24T20:38:24Z,QRCODE,FALSE,Green Bay,0,America/Chicago,US,Lambeau Field,7,TRUE,54304,Lambeau Field,"Green Bay, WI 54304",0.92909414,658,https://seatgeek.com/venues/lambeau-field/tickets,1125,WI,1265 Lombardi Avenue,lambeau-field,"Green Bay, WI",44.5013,-88.0622,2015-09-02T22:43:34Z,QRCODE_TM,FALSE
2018-04-20T00:47:33,2018-09-30T12:00:00,0.878,normal,,2018-09-30T21:00:00,Tampa Bay Buccaneers at Chicago Bears,FALSE,0.909,FALSE,FALSE,https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009,2018-04-20T00:00:00,FALSE,4347009,2018-09-30T17:00:00,nfl,Buccaneers at Bears,NA,158,524,73,161,290,337.75342,714,2018-08-24T20:48:11Z,QRCODE,FALSE,Chicago,0,America/Chicago,US,Soldier Field,12,TRUE,60605,Soldier Field,"Chicago, IL 60605",0.940013,602,https://seatgeek.com/venues/soldier-field/tickets,31,IL,1410 S. Museum Campus Drive,soldier-field,"Chicago, IL",41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
2018-04-20T00:47:19,2018-09-30T13:00:00,0.824,normal,,2018-09-30T21:00:00,New York Jets at Jacksonville Jaguars,FALSE,0.842,FALSE,FALSE,https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949,2018-04-20T00:00:00,FALSE,4346949,2018-09-30T17:00:00,nfl,Jets at Jaguars,NA,61,696,548,55,99,118.37044,433,2018-08-24T20:38:35Z,QRCODE,FALSE,Jacksonville,0,America/New_York,US,EverBank Field,10,TRUE,32202,EverBank Field,"Jacksonville, FL 32202",0.83759147,561,https://seatgeek.com/venues/everbank-field/tickets,5178,FL,1 Everbank Field Dr,everbank-field,"Jacksonville, FL",30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
2018-04-20T00:47:22,2018-09-30T13:00:00,0.834,normal,,2018-09-30T21:00:00,Houston Texans at Indianapolis Colts,FALSE,0.85,FALSE,FALSE,https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962,2018-04-20T00:00:00,FALSE,4346962,2018-09-30T17:00:00,nfl,Texans at Colts,NA,26,1074,568,26,85,105.82218,931,2018-08-24T20:46:39Z,QRCODE,FALSE,Indianapolis,0,America/Indiana/Indianapolis,US,Lucas Oil Stadium,13,TRUE,46225,Lucas Oil Stadium,"Indianapolis, IN 46225",0.9071682,527,https://seatgeek.com/venues/lucas-oil-stadium/tickets,1130,IN,500 South Capitol Avenue,lucas-oil-stadium,"Indianapolis, IN",39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
2018-04-05T23:08:47,2018-09-30T12:00:00,0.922,normal,,2018-09-30T21:00:00,Detroit Lions at Dallas Cowboys,FALSE,0.962,TRUE,FALSE,https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924,2018-04-05T00:00:00,FALSE,4327924,2018-09-30T17:00:00,nfl,Lions at Cowboys,NA,18,2411,2886,18,231,281.90854,2095,2018-04-17T22:02:33Z,QRCODE,FALSE,Arlington,0,America/Chicago,US,AT&T Stadium,23,TRUE,76011,AT&T Stadium,"Arlington, TX 76011",0.9751414,623,https://seatgeek.com/venues/at-t-stadium/tickets,4965,TX,1 AT&T Way,at-t-stadium,"Arlington, TX",32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
