description,time_tbd,id,visible_until_utc,announce_date,datetime_utc,short_title,created_at,status,datetime_local,popularity,type,date_tbd,title,score,datetime_tbd,url,is_open,general_admission,listing_count,median_price,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,created_at,employee_only,method,id,has_upcoming_events,country,state,metro_code,slug,score,display_location,extended_address,popularity,postal_code,city,timezone,num_upcoming_events,name_v2,name,url,address,lat,lon,created_at,employee_only,method
,FALSE,4346999,2018-10-07T21:00:00,2018-04-20T00:00:00,2018-10-07T17:00:00,Ravens at Browns,2018-04-20T00:47:31,normal,2018-10-07T13:00:00,0.886,nfl,FALSE,Baltimore Ravens at Cleveland Browns,0.884,FALSE,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,FALSE,NA,508,124,751,687,75,152.42323,75,2018-08-24T21:04:01Z,FALSE,QRCODE,1123,TRUE,US,OH,510,firstenergy-stadium-15,0.86852187,"Cleveland, OH","Cleveland, OH 44114",0,44114,Cleveland,America/New_York,6,FirstEnergy Stadium,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
,FALSE,4347111,2018-10-08T00:05:00,2018-04-20T00:00:00,2018-10-07T20:05:00,Raiders at Chargers,2018-04-20T00:47:52,normal,2018-10-07T13:05:00,0.93,nfl,FALSE,Oakland Raiders at Los Angeles Chargers,0.943,FALSE,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,FALSE,NA,439,301,543,720,240,335.46014,244,2018-08-24T21:17:06Z,FALSE,QRCODE,52,TRUE,US,CA,803,stubhub-center,0.7228164,"Carson, CA","Carson, CA 90746",0,90746,Carson,America/Los_Angeles,16,StubHub Center,StubHub Center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,33.8643,-118.261,NA,NA,NA
,FALSE,4347115,2018-10-08T00:25:00,2018-04-20T00:00:00,2018-10-07T20:25:00,Cardinals at 49ers,2018-04-20T00:47:53,normal,2018-10-07T13:25:00,0.913,nfl,FALSE,Arizona Cardinals at San Francisco 49ers,0.923,FALSE,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,FALSE,NA,773,156,966,1791,62,175.82664,62,2018-09-05T19:47:23Z,FALSE,QRCODE,58670,TRUE,US,CA,0,levi-s-stadium,0.95768774,"Santa Clara, CA","Santa Clara, CA 95054",0,95054,Santa Clara,America/Los_Angeles,13,Levi's Stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347128,2018-10-08T00:25:00,2018-04-20T00:00:00,2018-10-07T20:25:00,Rams at Seahawks,2018-04-20T00:47:56,normal,2018-10-07T13:25:00,0.912,nfl,FALSE,Los Angeles Rams at Seattle Seahawks,0.92,FALSE,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,FALSE,NA,170,339,488,843,158,348.21176,153,2018-08-24T21:19:14Z,FALSE,QRCODE,339,TRUE,US,WA,819,centurylink-field,0.87232786,"Seattle, WA","Seattle, WA 98134",0,98134,Seattle,America/Los_Angeles,12,CenturyLink Field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,47.6,-122.33,2018-03-02T22:54:54Z,FALSE,QRCODE
,FALSE,4346976,2018-10-08T00:25:00,2018-04-20T00:00:00,2018-10-07T20:25:00,Vikings at Eagles,2018-04-20T00:47:26,normal,2018-10-07T16:25:00,0.934,nfl,FALSE,Minnesota Vikings at Philadelphia Eagles,0.948,FALSE,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,FALSE,NA,273,374,873,1217,244,439.54944,197,2018-08-24T21:03:38Z,FALSE,QRCODE,330,TRUE,US,PA,504,lincoln-financial-field,0.90542685999999994,"Philadelphia, PA","Philadelphia, PA 19148",0,19148,Philadelphia,America/New_York,16,Lincoln Financial Field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,39.9046,-75.1675,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347020,2018-10-08T04:20:00,2018-04-20T00:00:00,2018-10-08T00:20:00,Cowboys at Texans,2018-04-20T00:47:36,normal,2018-10-07T19:20:00,0.945,nfl,FALSE,Dallas Cowboys at Houston Texans,0.972,FALSE,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,FALSE,NA,422,604,776,2449,253,638.71564,252,2018-08-24T21:04:53Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4474093,2018-10-09T00:00:00,2018-08-03T00:00:00,2018-10-08T20:00:00,Baltimore Ravens at A Purple Evening,2018-08-03T16:01:06,normal,2018-10-08T16:00:00,0.505,sports,FALSE,Baltimore Ravens at A Purple Evening,0.35,FALSE,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,FALSE,NA,12,246,4,584,65,245.16667,NA,2015-08-04T00:00:00Z,FALSE,QRCODE_TM,1121,TRUE,US,MD,512,m-t-bank-stadium,0.8927189,"Baltimore, MD","Baltimore, MD 21230",0,21230,Baltimore,America/New_York,8,M&T Bank Stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4346971,2018-10-09T04:15:00,2018-04-20T00:00:00,2018-10-09T00:15:00,Redskins at Saints,2018-04-20T00:47:25,normal,2018-10-08T19:15:00,0.887,nfl,FALSE,Washington Redskins at New Orleans Saints,0.893,FALSE,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,TRUE,NA,1542,205,1593,5941,79,234.61284,79,2018-05-29T20:38:55Z,FALSE,QRCODE,128,TRUE,US,LA,622,mercedes-benz-superdome,0.8966978,"New Orleans, LA","New Orleans, LA 70112",0,70112,New Orleans,America/Chicago,18,Mercedes-Benz Superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,29.9515,-90.0786,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
,FALSE,4346917,2018-10-12T04:20:00,2018-04-20T00:00:00,2018-10-12T00:20:00,Eagles at Giants,2018-04-20T00:47:14,normal,2018-10-11T20:20:00,0.934,nfl,FALSE,Philadelphia Eagles at New York Giants,0.966,FALSE,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,FALSE,NA,555,NA,NA,1558,144,362.59,150,2018-08-24T21:52:02Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4192619,2018-10-14T01:00:00,2017-12-21T00:00:00,2018-10-13T21:00:00,Alabama State at South Alabama,2017-12-21T15:00:36,normal,2018-10-13T16:00:00,0.568,ncaa_football,FALSE,Alabama State Hornets at South Alabama Jaguars Football,0.461,FALSE,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,FALSE,NA,13,36,6,85,25,43.846153,25,NA,NA,NA,3716,TRUE,US,AL,686,ladd-peebles-stadium,0.50177634,"Mobile, AL","Mobile, AL 36604",0,36604,Mobile,America/Chicago,5,Ladd Peebles Stadium,Ladd Peebles Stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,30.6748,-88.0761,NA,NA,NA
,FALSE,4347051,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Buccaneers at Falcons,2018-04-20T00:47:42,normal,2018-10-14T13:00:00,0.891,nfl,FALSE,Tampa Bay Buccaneers at Atlanta Falcons,0.905,FALSE,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,FALSE,NA,878,192,1076,1145,77,216.85876,76,2018-08-24T21:53:35Z,FALSE,QRCODE,419590,TRUE,US,GA,0,mercedes-benz-stadium,0.76958936,"Atlanta, GA","Atlanta, GA 30313",0,30313,Atlanta,America/New_York,20,Mercedes-Benz Stadium,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,441 M.L.K. Jr Dr NW,33.76,-84.4,2018-08-23T20:14:46Z,FALSE,QRCODE
,FALSE,4346961,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Colts at Jets,2018-04-20T00:47:22,normal,2018-10-14T13:00:00,0.91,nfl,FALSE,Indianapolis Colts at New York Jets,0.935,FALSE,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,FALSE,NA,645,148,1109,6065,58,187.94418,58,2018-08-24T21:52:02Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4347042,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Steelers at Bengals,2018-04-20T00:47:40,normal,2018-10-14T13:00:00,0.885,nfl,FALSE,Pittsburgh Steelers at Cincinnati Bengals,0.901,FALSE,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,FALSE,NA,338,195,611,1168,101,213.18343,101,2018-08-24T21:53:35Z,FALSE,QRCODE,1124,TRUE,US,OH,515,paul-brown-stadium,0.86166537,"Cincinnati, OH","Cincinnati, OH 45202",0,45202,Cincinnati,America/New_York,7,Paul Brown Stadium,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
,FALSE,4347081,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Bears at Dolphins,2018-04-20T00:47:47,normal,2018-10-14T13:00:00,0.886,nfl,FALSE,Chicago Bears at Miami Dolphins,0.904,FALSE,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,FALSE,NA,103,216,882,11387,97,344.47574,72,2018-08-24T21:53:35Z,FALSE,QRCODE,29,TRUE,US,FL,528,hard-rock-stadium,0.8378203,"Miami Gardens, FL","Miami Gardens, FL 33056",0,33056,Miami Gardens,America/New_York,38,Hard Rock Stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
,FALSE,4347145,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Cardinals at Vikings,2018-04-20T01:04:06,normal,2018-10-14T12:00:00,0.889,nfl,FALSE,Arizona Cardinals at Minnesota Vikings,0.904,FALSE,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,FALSE,NA,415,282,690,1401,110,318.79517,104,2018-08-24T21:53:38Z,FALSE,QRCODE,218451,TRUE,US,MN,0,u-s-bank-stadium,0.88524246,"Minneapolis, MN","Minneapolis, MN 55415",0,55415,Minneapolis,America/Chicago,14,U.S. Bank Stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
,FALSE,4347019,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Bills at Texans,2018-04-20T00:47:36,normal,2018-10-14T12:00:00,0.878,nfl,FALSE,Buffalo Bills at Houston Texans,0.896,FALSE,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,FALSE,NA,620,159,1040,717,49,189.59355,46,2018-08-24T21:53:35Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4346942,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Panthers at Redskins,2018-04-20T00:47:18,normal,2018-10-14T13:00:00,0.925,nfl,FALSE,Carolina Panthers at Washington Redskins,0.951,FALSE,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,FALSE,NA,547,151,1001,822,95,178.4223,95,2018-08-24T21:52:02Z,FALSE,QRCODE,35,TRUE,US,MD,511,fedex-field,0.9333444,"Landover, MD","Landover, MD 20785",0,20785,Landover,America/New_York,7,FedEx Field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
,FALSE,4346998,2018-10-14T21:00:00,2018-04-20T00:00:00,2018-10-14T17:00:00,Chargers at Browns,2018-04-20T00:47:31,normal,2018-10-14T13:00:00,0.876,nfl,FALSE,Los Angeles Chargers at Cleveland Browns,0.886,FALSE,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,FALSE,NA,693,101,1025,677,56,127.55988,55,2018-08-24T21:53:35Z,FALSE,QRCODE,1123,TRUE,US,OH,510,firstenergy-stadium-15,0.86852187,"Cleveland, OH","Cleveland, OH 44114",0,44114,Cleveland,America/New_York,6,FirstEnergy Stadium,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
,FALSE,4346991,2018-10-14T23:25:00,2018-04-20T00:00:00,2018-10-14T19:25:00,Ravens at Titans,2018-04-20T00:47:30,normal,2018-10-14T15:25:00,0.859,nfl,FALSE,Baltimore Ravens at Tennessee Titans,0.867,FALSE,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,FALSE,NA,404,184,711,721,65,202.15099,65,2018-08-24T21:53:35Z,FALSE,QRCODE,1126,TRUE,US,TN,659,nissan-stadium,0.8546275,"Nashville, TN","Nashville, TN 37213",0,37213,Nashville,America/New_York,14,Nissan Stadium,Nissan Stadium,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
,FALSE,4347138,2018-10-15T00:05:00,2018-04-20T00:00:00,2018-10-14T20:05:00,Rams at Broncos,2018-04-20T01:04:04,normal,2018-10-14T14:05:00,0.888,nfl,FALSE,Los Angeles Rams at Denver Broncos,0.901,FALSE,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,FALSE,NA,76,292,874,1193,167,369.5,145,2018-08-24T21:53:38Z,FALSE,QRCODE,1131,TRUE,US,CO,751,sports-authority-field-at-mile-high,0.9028296,"Denver, CO","Denver, CO 80204",0,80204,Denver,America/Denver,6,Sports Authority Field at Mile High,Sports Authority Field at Mile High,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,39.74,-105.02,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
,FALSE,4327923,2018-10-15T00:25:00,2018-04-05T00:00:00,2018-10-14T20:25:00,Jaguars at Cowboys,2018-04-05T23:08:47,normal,2018-10-14T15:25:00,0.956,nfl,FALSE,Jacksonville Jaguars at Dallas Cowboys,0.992,FALSE,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,TRUE,NA,2636,269,2080,2642,30,338.9704,30,2018-04-17T22:02:33Z,FALSE,QRCODE,4965,TRUE,US,TX,623,at-t-stadium,0.9751414,"Arlington, TX","Arlington, TX 76011",0,76011,Arlington,America/Chicago,22,AT&T Stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
,FALSE,4347095,2018-10-15T04:20:00,2018-04-20T00:00:00,2018-10-15T00:20:00,Chiefs at Patriots,2018-04-20T00:47:50,normal,2018-10-14T20:20:00,0.919,nfl,FALSE,Kansas City Chiefs at New England Patriots,0.948,FALSE,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,FALSE,NA,185,411,696,1437,245,501.24326,225,2018-08-24T21:53:35Z,FALSE,QRCODE,33,TRUE,US,MA,506,gillette-stadium,0.8983344,"Foxborough, MA","Foxborough, MA 02035",0,02035,Foxborough,America/New_York,16,Gillette Stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,42.0906,-71.2674,2018-08-22T15:36:58Z,FALSE,NONE
,FALSE,4346914,2018-10-16T04:15:00,2018-04-20T00:00:00,2018-10-16T00:15:00,49ers at Packers,2018-04-20T00:47:13,normal,2018-10-15T19:15:00,0.911,nfl,FALSE,San Francisco 49ers at Green Bay Packers,0.937,FALSE,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,FALSE,NA,118,325,571,739,187,332.92374,196,2018-08-24T21:53:38Z,FALSE,QRCODE,1125,TRUE,US,WI,658,lambeau-field,0.92909414,"Green Bay, WI","Green Bay, WI 54304",0,54304,Green Bay,America/Chicago,6,Lambeau Field,Lambeau Field,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
,FALSE,4347102,2018-10-19T04:20:00,2018-04-20T00:00:00,2018-10-19T00:20:00,Broncos at Cardinals,2018-04-20T00:47:51,normal,2018-10-18T17:20:00,0.912,nfl,FALSE,Denver Broncos at Arizona Cardinals,0.944,FALSE,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,FALSE,NA,506,139,864,721,55,173.90118,55,2018-08-24T21:53:38Z,FALSE,QRCODE,43,TRUE,US,AZ,753,state-farm-stadium,0.93402725,"Glendale, AZ","Glendale, AZ 85305",0,85305,Glendale,America/Phoenix,10,State Farm Stadium,State Farm Stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,33.5294,-112.262,2015-12-21T17:26:05Z,FALSE,NONE
,FALSE,4471322,2018-10-21T03:30:00,2018-08-01T00:00:00,2018-10-20T23:30:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,2018-08-01T16:01:33,normal,2018-10-20T18:30:00,0.445,sports,FALSE,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,0.334,FALSE,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:38Z,FALSE,QRCODE,4081,TRUE,US,AR,734,asu-convocation-center-1,0.5808074,"Jonesboro, AR","Jonesboro, AR 72401",0,72401,Jonesboro,America/Chicago,32,ASU Convocation Center,ASU Convocation Center,https://seatgeek.com/venues/asu-convocation-center-1/tickets,217 Olympic Drive,35.8438,-90.6691,NA,NA,NA
,FALSE,4346960,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Bills at Colts,2018-04-20T00:47:22,normal,2018-10-21T13:00:00,0.863,nfl,FALSE,Buffalo Bills at Indianapolis Colts,0.879,FALSE,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,FALSE,NA,645,83,1199,875,33,106.66046,29,2018-08-24T21:53:38Z,FALSE,QRCODE,1130,TRUE,US,IN,527,lucas-oil-stadium,0.9071682,"Indianapolis, IN","Indianapolis, IN 46225",0,46225,Indianapolis,America/Indiana/Indianapolis,14,Lucas Oil Stadium,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,39.7601,-86.1639,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
,FALSE,4347008,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Patriots at Bears,2018-04-20T00:47:33,normal,2018-10-21T12:00:00,0.939,nfl,FALSE,New England Patriots at Chicago Bears,0.986,FALSE,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,FALSE,NA,68,547,571,1460,343,618.67645,356,2018-08-24T21:53:38Z,FALSE,QRCODE,31,TRUE,US,IL,602,soldier-field,0.940013,"Chicago, IL","Chicago, IL 60605",0,60605,Chicago,America/Chicago,10,Soldier Field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
,FALSE,4346975,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Vikings at Jets,2018-04-20T00:47:26,normal,2018-10-21T13:00:00,0.917,nfl,FALSE,Minnesota Vikings at New York Jets,0.958,FALSE,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,FALSE,NA,496,188,989,1062,73,224.91734,73,2018-08-24T21:53:38Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4347084,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Lions at Dolphins,2018-04-20T00:47:47,normal,2018-10-21T13:00:00,0.87,nfl,FALSE,Detroit Lions at Miami Dolphins,0.897,FALSE,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,FALSE,NA,161,136,1426,900,62,152.50932,47,2018-08-24T21:53:38Z,FALSE,QRCODE,29,TRUE,US,FL,528,hard-rock-stadium,0.8378203,"Miami Gardens, FL","Miami Gardens, FL 33056",0,33056,Miami Gardens,America/New_York,38,Hard Rock Stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
,FALSE,4346931,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Browns at Buccaneers,2018-04-20T00:47:16,normal,2018-10-21T13:00:00,0.847,nfl,FALSE,Cleveland Browns at Tampa Bay Buccaneers,0.867,FALSE,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,FALSE,NA,18,206,741,559,137,279.16666,79,2018-08-24T21:53:38Z,FALSE,QRCODE,39,TRUE,US,FL,539,raymond-james-stadium,0.86513025,"Tampa, FL","Tampa, FL 33607",0,33607,Tampa,America/New_York,16,Raymond James Stadium,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
,FALSE,4346948,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Texans at Jaguars,2018-04-20T00:47:19,normal,2018-10-21T13:00:00,0.823,nfl,FALSE,Houston Texans at Jacksonville Jaguars,0.835,FALSE,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,FALSE,NA,604,97,1227,589,48,126.531456,38,2018-08-24T21:53:38Z,FALSE,QRCODE,5178,TRUE,US,FL,561,everbank-field,0.83759147,"Jacksonville, FL","Jacksonville, FL 32202",0,32202,Jacksonville,America/New_York,9,EverBank Field,EverBank Field,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,30.3239,-81.6373,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
,FALSE,4346982,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Bengals at Chiefs,2018-04-20T00:47:27,normal,2018-10-21T12:00:00,0.883,nfl,FALSE,Cincinnati Bengals at Kansas City Chiefs,0.912,FALSE,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,FALSE,NA,1006,NA,NA,602,42,136.03,44,2018-08-24T21:53:38Z,FALSE,QRCODE,1128,TRUE,US,MO,616,arrowhead-stadium,0.8827867,"Kansas City, MO","Kansas City, MO 64129",0,64129,Kansas City,America/Chicago,9,Arrowhead Stadium,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
,FALSE,4347036,2018-10-21T21:00:00,2018-04-20T00:00:00,2018-10-21T17:00:00,Panthers at Eagles,2018-04-20T00:47:39,normal,2018-10-21T13:00:00,0.908,nfl,FALSE,Carolina Panthers at Philadelphia Eagles,0.944,FALSE,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,FALSE,NA,344,386,923,3680,211,431.7907,156,2018-08-24T21:53:38Z,FALSE,QRCODE,330,TRUE,US,PA,504,lincoln-financial-field,0.90542685999999994,"Philadelphia, PA","Philadelphia, PA 19148",0,19148,Philadelphia,America/New_York,16,Lincoln Financial Field,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,39.9046,-75.1675,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
