type,is_open,date_tbd,created_at,announce_date,datetime_utc,visible_until_utc,id,url,time_tbd,datetime_local,score,short_title,description,popularity,status,title,datetime_tbd,general_admission,listing_count,lowest_price_good_deals,lowest_price,median_price,visible_listing_count,highest_price,average_price,employee_only,created_at,method,slug,score,country,num_upcoming_events,has_upcoming_events,extended_address,popularity,postal_code,id,display_location,url,timezone,name,city,state,metro_code,address,name_v2,lat,lon,employee_only,created_at,method
nfl,FALSE,FALSE,2018-04-20T00:47:22,2018-04-20T00:00:00,2018-09-30T17:00:00,2018-09-30T21:00:00,4346962,https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962,FALSE,2018-09-30T13:00:00,0.871,Texans at Colts,,0.922,normal,Houston Texans at Indianapolis Colts,FALSE,NA,494,23,23,90,783,465,99.43725,FALSE,2018-08-24T20:46:39Z,QRCODE,lucas-oil-stadium,0.9071682,US,13,TRUE,"Indianapolis, IN 46225",0,46225,1130,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,America/Indiana/Indianapolis,Lucas Oil Stadium,Indianapolis,IN,527,500 South Capitol Avenue,Lucas Oil Stadium,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
nfl,TRUE,FALSE,2018-04-05T23:08:47,2018-04-05T00:00:00,2018-09-30T17:00:00,2018-09-30T21:00:00,4327924,https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924,FALSE,2018-09-30T12:00:00,0.995,Lions at Cowboys,,1.008,normal,Detroit Lions at Dallas Cowboys,FALSE,NA,2271,NA,NA,179,1807,2160,219.01497,FALSE,2018-04-17T22:02:33Z,QRCODE,at-t-stadium,0.9751414,US,20,TRUE,"Arlington, TX 76011",0,76011,4965,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,America/Chicago,AT&T Stadium,Arlington,TX,623,1 AT&T Way,AT&T Stadium,32.7459,-97.0957,FALSE,2018-04-17T22:02:33Z,QRCODE
nfl,FALSE,FALSE,2018-04-20T00:47:51,2018-04-20T00:00:00,2018-09-30T20:05:00,2018-10-01T00:05:00,4347103,https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103,FALSE,2018-09-30T13:05:00,0.942,Seahawks at Cardinals,,0.975,normal,Seattle Seahawks at Arizona Cardinals,FALSE,NA,490,19,25,91,663,515,110.12857,FALSE,2018-09-05T19:57:48Z,QRCODE,state-farm-stadium,0.93402725,US,10,TRUE,"Glendale, AZ 85305",0,85305,43,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,America/Phoenix,State Farm Stadium,Glendale,AZ,753,1 Cardinals Drive,State Farm Stadium,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
nfl,FALSE,FALSE,2018-04-20T01:04:25,2018-04-20T00:00:00,2018-09-30T20:05:00,2018-10-01T00:05:00,4347154,https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154,FALSE,2018-09-30T13:05:00,0.899,Browns at Raiders,,0.944,normal,Cleveland Browns at Oakland Raiders,FALSE,NA,193,75,74,168,307,369,157.62694,FALSE,2018-08-24T20:56:48Z,QRCODE,oakland-alameda-county-coliseum,0.7817843,US,21,TRUE,"Oakland, CA 94621",0,94621,14,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,America/Los_Angeles,Oakland-Alameda County Coliseum,Oakland,CA,807,7000 Coliseum Way,Oakland-Alameda County Coliseum,37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
nfl,FALSE,FALSE,2018-04-20T00:47:52,2018-04-20T00:00:00,2018-09-30T20:25:00,2018-10-01T00:25:00,4347112,https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112,FALSE,2018-09-30T13:25:00,0.982,49ers at Chargers,,1.008,normal,San Francisco 49ers at Los Angeles Chargers,FALSE,NA,187,112,124,186,263,491,202.05882,FALSE,2018-08-24T20:52:20Z,QRCODE,stubhub-center,0.7228164,US,14,TRUE,"Carson, CA 90746",0,90746,52,"Carson, CA",https://seatgeek.com/venues/stubhub-center/tickets,America/Los_Angeles,StubHub Center,Carson,CA,803,18400 Avalon Blvd,StubHub Center,33.8643,-118.261,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:25,2018-04-20T00:00:00,2018-09-30T20:25:00,2018-10-01T00:25:00,4346972,https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972,FALSE,2018-09-30T16:25:00,0.977,Saints at Giants,,1.005,normal,New Orleans Saints at New York Giants,FALSE,NA,168,134,134,269,304,1939,347.49405,FALSE,2018-08-24T20:47:31Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:47,2018-04-20T00:00:00,2018-10-01T00:20:00,2018-10-01T04:20:00,4347080,https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080,FALSE,2018-09-30T20:20:00,0.94,Ravens at Steelers,,0.963,normal,Baltimore Ravens at Pittsburgh Steelers,FALSE,NA,152,87,99,204,331,603,234.8158,FALSE,2018-08-24T20:51:27Z,QRCODE,heinz-field,0.9033526,US,10,TRUE,"Pittsburgh, PA 15212",0,15212,1119,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,America/New_York,Heinz Field,Pittsburgh,PA,508,100 Art Rooney Avenue,Heinz Field,40.4468,-80.0158,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T01:04:05,2018-04-20T00:00:00,2018-10-02T00:15:00,2018-10-02T04:15:00,4347139,https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139,FALSE,2018-10-01T18:15:00,0.933,Chiefs at Broncos,,0.958,normal,Kansas City Chiefs at Denver Broncos,FALSE,NA,69,144,144,250,373,759,306.18842,FALSE,2018-08-24T20:57:25Z,QRCODE,sports-authority-field-at-mile-high,0.9028296,US,7,TRUE,"Denver, CO 80204",0,80204,1131,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,America/Denver,Sports Authority Field at Mile High,Denver,CO,751,1701 Bryant Street,Sports Authority Field at Mile High,39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:50,2018-04-20T00:00:00,2018-10-05T00:20:00,2018-10-05T04:20:00,4347096,https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096,FALSE,2018-10-04T20:20:00,0.968,Colts at Patriots,,0.96,normal,Indianapolis Colts at New England Patriots,FALSE,NA,210,127,127,240,515,671,279.90475,FALSE,2018-08-24T21:03:24Z,QRCODE,gillette-stadium,0.8983344,US,15,TRUE,"Foxborough, MA 02035",0,02035,33,"Foxborough, MA",https://seatgeek.com/venues/gillette-stadium/tickets,America/New_York,Gillette Stadium,Foxborough,MA,506,1 Patriot Place,Gillette Stadium,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
ncaa_football,FALSE,FALSE,2018-02-28T15:00:17,2018-02-28T00:00:00,2018-10-06T19:30:00,2018-10-06T23:30:00,4281989,https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989,FALSE,2018-10-06T15:30:00,0.535,South Alabama at Georgia Southern,,0.644,normal,South Alabama Jaguars at Georgia Southern Eagles Football,FALSE,NA,16,NA,28,42,7,69,46.75,NA,NA,NA,allen-e-paulson-stadium,0.41380084,US,4,TRUE,"Statesboro, GA 30460",0,30460,2352,"Statesboro, GA",https://seatgeek.com/venues/allen-e-paulson-stadium/tickets,America/New_York,Allen E. Paulson Stadium,Statesboro,GA,507,225 Lanier Drive,Allen E. Paulson Stadium,32.4488,-81.7832,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:47,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347079,https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079,FALSE,2018-10-07T13:00:00,0.952,Falcons at Steelers,,0.942,normal,Atlanta Falcons at Pittsburgh Steelers,FALSE,NA,235,150,150,368,427,1086,415.06808,FALSE,2018-08-24T21:16:40Z,QRCODE,heinz-field,0.9033526,US,10,TRUE,"Pittsburgh, PA 15212",0,15212,1119,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,America/New_York,Heinz Field,Pittsburgh,PA,508,100 Art Rooney Avenue,Heinz Field,40.4468,-80.0158,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:37,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347027,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,FALSE,2018-10-07T13:00:00,0.964,Packers at Lions,,0.956,normal,Green Bay Packers at Detroit Lions,FALSE,NA,351,115,132,197,601,2392,251.65527,FALSE,2018-08-24T21:05:06Z,QRCODE,ford-field,0.9029952,US,11,TRUE,"Detroit, MI 48226",0,48226,346,"Detroit, MI",https://seatgeek.com/venues/ford-field/tickets,America/Detroit,Ford Field,Detroit,MI,505,2000 Brush St.,Ford Field,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:38,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347032,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,FALSE,2018-10-07T13:00:00,0.961,Giants at Panthers,,0.953,normal,New York Giants at Carolina Panthers,FALSE,NA,202,164,164,310,426,1463,377.44058,FALSE,2018-08-24T21:15:58Z,QRCODE,bank-of-america-stadium,0.8968222,US,8,TRUE,"Charlotte, NC 28202",0,28202,1122,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,America/New_York,Bank of America Stadium,Charlotte,NC,517,800 South Mint Street,Bank of America Stadium,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:34,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347011,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,FALSE,2018-10-07T13:00:00,0.984,Broncos at Jets,,0.972,normal,Denver Broncos at New York Jets,FALSE,NA,828,56,56,144,980,783,167.06401,FALSE,2018-09-05T19:53:41Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:40,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347043,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,FALSE,2018-10-07T13:00:00,0.905,Dolphins at Bengals,,0.911,normal,Miami Dolphins at Cincinnati Bengals,FALSE,NA,267,67,61,105,631,357,114.80899,FALSE,2018-08-24T21:16:15Z,QRCODE,paul-brown-stadium,0.86166537,US,7,TRUE,"Cincinnati, OH 45202",0,45202,1124,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,America/New_York,Paul Brown Stadium,Cincinnati,OH,515,1 Paul Brown Stadium,Paul Brown Stadium,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:44,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4347063,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,FALSE,2018-10-07T13:00:00,0.909,Titans at Bills,,0.912,normal,Tennessee Titans at Buffalo Bills,FALSE,NA,433,64,64,118,649,441,133.61201,FALSE,2018-08-24T21:16:26Z,QRCODE,new-era-field,0.8815085,US,7,TRUE,"Orchard Park, NY 14127",0,14127,1135,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,America/New_York,New Era Field,Orchard Park,NY,514,1 Bills Drive,New Era Field,42.7737,-78.7874,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:31,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4346999,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,FALSE,2018-10-07T13:00:00,0.909,Ravens at Browns,,0.915,normal,Baltimore Ravens at Cleveland Browns,FALSE,NA,500,71,71,118,667,990,153.81,FALSE,2018-08-24T21:04:01Z,QRCODE,firstenergy-stadium-15,0.86852187,US,6,TRUE,"Cleveland, OH 44114",0,44114,1123,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,America/New_York,FirstEnergy Stadium,Cleveland,OH,510,100 Alfred Lerner Way,FirstEnergy Stadium,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:28,2018-04-20T00:00:00,2018-10-07T17:00:00,2018-10-07T21:00:00,4346983,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,FALSE,2018-10-07T12:00:00,0.913,Jaguars at Chiefs,,0.915,normal,Jacksonville Jaguars at Kansas City Chiefs,FALSE,NA,636,81,81,168,991,402,180.10063,FALSE,2018-08-24T21:03:49Z,QRCODE,arrowhead-stadium,0.8827867,US,8,TRUE,"Kansas City, MO 64129",0,64129,1128,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,America/Chicago,Arrowhead Stadium,Kansas City,MO,616,1 Arrowhead Drive,Arrowhead Stadium,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:52,2018-04-20T00:00:00,2018-10-07T20:05:00,2018-10-08T00:05:00,4347111,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,FALSE,2018-10-07T13:05:00,0.976,Raiders at Chargers,,0.965,normal,Oakland Raiders at Los Angeles Chargers,FALSE,NA,404,211,211,272,512,1197,311.10147,FALSE,2018-08-24T21:17:06Z,QRCODE,stubhub-center,0.7228164,US,14,TRUE,"Carson, CA 90746",0,90746,52,"Carson, CA",https://seatgeek.com/venues/stubhub-center/tickets,America/Los_Angeles,StubHub Center,Carson,CA,803,18400 Avalon Blvd,StubHub Center,33.8643,-118.261,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:53,2018-04-20T00:00:00,2018-10-07T20:25:00,2018-10-08T00:25:00,4347115,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,FALSE,2018-10-07T13:25:00,0.937,Cardinals at 49ers,,0.933,normal,Arizona Cardinals at San Francisco 49ers,FALSE,NA,678,45,49,131,862,631,148.08554,FALSE,2018-09-05T19:47:23Z,QRCODE,levi-s-stadium,0.95768774,US,13,TRUE,"Santa Clara, CA 95054",0,95054,58670,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,America/Los_Angeles,Levi's Stadium,Santa Clara,CA,0,4900 Marie P DeBartolo Way,Levi's Stadium,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:56,2018-04-20T00:00:00,2018-10-07T20:25:00,2018-10-08T00:25:00,4347128,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,FALSE,2018-10-07T13:25:00,0.937,Rams at Seahawks,,0.934,normal,Los Angeles Rams at Seattle Seahawks,FALSE,NA,149,168,182,384,461,842,386.55032,FALSE,2018-08-24T21:19:14Z,QRCODE,centurylink-field,0.87232786,US,12,TRUE,"Seattle, WA 98134",0,98134,339,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,America/Los_Angeles,CenturyLink Field,Seattle,WA,819,800 Occidental Ave S,CenturyLink Field,47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
nfl,FALSE,FALSE,2018-04-20T00:47:26,2018-04-20T00:00:00,2018-10-07T20:25:00,2018-10-08T00:25:00,4346976,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,FALSE,2018-10-07T16:25:00,0.968,Vikings at Eagles,,0.957,normal,Minnesota Vikings at Philadelphia Eagles,FALSE,NA,284,178,227,395,726,1052,436.1866,FALSE,2018-08-24T21:03:38Z,QRCODE,lincoln-financial-field,0.90542685999999994,US,15,TRUE,"Philadelphia, PA 19148",0,19148,330,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,America/New_York,Lincoln Financial Field,Philadelphia,PA,504,1020 Pattison Ave,Lincoln Financial Field,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:36,2018-04-20T00:00:00,2018-10-08T00:20:00,2018-10-08T04:20:00,4347020,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,FALSE,2018-10-07T19:20:00,0.999,Cowboys at Texans,,0.98,normal,Dallas Cowboys at Houston Texans,FALSE,NA,419,231,231,433,699,1575,479.70166,FALSE,2018-08-24T21:04:53Z,QRCODE,nrg-stadium,0.8624192,US,45,TRUE,"Houston, TX 77054",0,77054,41,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,America/Chicago,NRG Stadium,Houston,TX,618,1 Reliant Park,NRG Stadium,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
sports,FALSE,FALSE,2018-08-03T16:01:06,2018-08-03T00:00:00,2018-10-08T20:00:00,2018-10-09T00:00:00,4474093,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,FALSE,2018-10-08T16:00:00,0.344,Baltimore Ravens at A Purple Evening,,0.526,normal,Baltimore Ravens at A Purple Evening,FALSE,NA,11,NA,65,251,3,584,260.36365,FALSE,2015-08-04T00:00:00Z,QRCODE_TM,m-t-bank-stadium,0.8927189,US,7,TRUE,"Baltimore, MD 21230",0,21230,1121,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,America/New_York,M&T Bank Stadium,Baltimore,MD,512,1101 Russell St,M&T Bank Stadium,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
nfl,TRUE,FALSE,2018-04-20T00:47:25,2018-04-20T00:00:00,2018-10-09T00:15:00,2018-10-09T04:15:00,4346971,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,FALSE,2018-10-08T19:15:00,0.913,Redskins at Saints,,0.916,normal,Washington Redskins at New Orleans Saints,FALSE,NA,1501,78,78,212,1392,5942,237.5443,FALSE,2018-05-29T20:38:55Z,QRCODE,mercedes-benz-superdome,0.8966978,US,17,TRUE,"New Orleans, LA 70112",0,70112,128,"New Orleans, LA",https://seatgeek.com/venues/mercedes-benz-superdome/tickets,America/Chicago,Mercedes-Benz Superdome,New Orleans,LA,622,1500 Sugar Bowl Drive,Mercedes-Benz Superdome,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:14,2018-04-20T00:00:00,2018-10-12T00:20:00,2018-10-12T04:20:00,4346917,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,FALSE,2018-10-11T20:20:00,0.977,Eagles at Giants,,0.954,normal,Philadelphia Eagles at New York Giants,FALSE,NA,525,140,147,261,845,1438,327.0838,FALSE,2018-08-24T21:52:02Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
ncaa_football,FALSE,FALSE,2017-12-21T15:00:36,2017-12-21T00:00:00,2018-10-13T21:00:00,2018-10-14T01:00:00,4192619,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,FALSE,2018-10-13T16:00:00,0.519,Alabama State at South Alabama,,0.622,normal,Alabama State Hornets at South Alabama Jaguars Football,FALSE,NA,12,21,21,36,6,85,43.5,NA,NA,NA,ladd-peebles-stadium,0.50177634,US,5,TRUE,"Mobile, AL 36604",0,36604,3716,"Mobile, AL",https://seatgeek.com/venues/ladd-peebles-stadium/tickets,America/Chicago,Ladd Peebles Stadium,Mobile,AL,686,1621 Virginia St.,Ladd Peebles Stadium,30.6748,-88.0761,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:22,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4346961,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,FALSE,2018-10-14T13:00:00,0.963,Colts at Jets,,0.94,normal,Indianapolis Colts at New York Jets,FALSE,NA,791,46,46,142,1072,1031,164.12642,FALSE,2018-08-24T21:52:02Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:42,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4347051,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,FALSE,2018-10-14T13:00:00,0.934,Buccaneers at Falcons,,0.917,normal,Tampa Bay Buccaneers at Atlanta Falcons,FALSE,NA,812,78,78,193,972,960,211.58005,FALSE,2018-08-24T21:53:35Z,QRCODE,mercedes-benz-stadium,0.76958936,US,19,TRUE,"Atlanta, GA 30313",0,30313,419590,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,America/New_York,Mercedes-Benz Stadium,Atlanta,GA,0,441 M.L.K. Jr Dr NW,Mercedes-Benz Stadium,33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
nfl,FALSE,FALSE,2018-04-20T00:47:40,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4347042,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,FALSE,2018-10-14T13:00:00,0.934,Steelers at Bengals,,0.918,normal,Pittsburgh Steelers at Cincinnati Bengals,FALSE,NA,323,107,107,198,570,1168,209.55728,FALSE,2018-08-24T21:53:35Z,QRCODE,paul-brown-stadium,0.86166537,US,7,TRUE,"Cincinnati, OH 45202",0,45202,1124,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,America/New_York,Paul Brown Stadium,Cincinnati,OH,515,1 Paul Brown Stadium,Paul Brown Stadium,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:47,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4347081,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,FALSE,2018-10-14T13:00:00,0.932,Bears at Dolphins,,0.916,normal,Chicago Bears at Miami Dolphins,FALSE,NA,121,75,95,212,799,11346,323.6033,FALSE,2018-08-24T21:53:35Z,QRCODE,hard-rock-stadium,0.8378203,US,36,TRUE,"Miami Gardens, FL 33056",0,33056,29,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,America/New_York,Hard Rock Stadium,Miami Gardens,FL,528,347 Don Shula Dr.,Hard Rock Stadium,25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
nfl,FALSE,FALSE,2018-04-20T01:04:06,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4347145,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,FALSE,2018-10-14T12:00:00,0.928,Cardinals at Vikings,,0.913,normal,Arizona Cardinals at Minnesota Vikings,FALSE,NA,419,115,115,271,564,1199,308.35083,FALSE,2018-08-24T21:53:38Z,QRCODE,u-s-bank-stadium,0.88524246,US,15,TRUE,"Minneapolis, MN 55415",0,55415,218451,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,America/Chicago,U.S. Bank Stadium,Minneapolis,MN,0,900 South 5th Street,U.S. Bank Stadium,44.97,-93.26,FALSE,2018-08-22T15:34:15Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:31,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4346998,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,FALSE,2018-10-14T13:00:00,0.905,Chargers at Browns,,0.897,normal,Los Angeles Chargers at Cleveland Browns,FALSE,NA,688,56,63,112,906,675,134.48256,FALSE,2018-08-24T21:53:35Z,QRCODE,firstenergy-stadium-15,0.86852187,US,6,TRUE,"Cleveland, OH 44114",0,44114,1123,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,America/New_York,FirstEnergy Stadium,Cleveland,OH,510,100 Alfred Lerner Way,FirstEnergy Stadium,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
